Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
30 Nights Of Paranormal Activity With The Devil Inside The Girl With The Dragon Tattoo ,2013,,,,"$3,000,000",,"R for strong crude and sexual content throughout, nudity, language and some drug material.(Rating bulletin 2238, 8/29/2012)",n/a,,
Enter the Dangerous Mind ,2015,English,United States,Thriller/Suspense,"$3,000,000",88 minutes,Not Rated,n/a,,
Something Wicked ,2015,English,United States,Horror,"$3,000,000",95 minutes,"R for violence, sexuality and language.(Rating bulletin 2311, 2/26/2014)",n/a,,
Point Blank ,1967,English,United States,Thriller/Suspense,"$3,000,000",92 minutes,,n/a,,
Iguana ,1988,English,"Italy, Spain, Switzerland, United States",Adventure,"$3,000,000",88 minutes,Not Rated,n/a,,
Four Single Fathers ,2009,"English, Italian","Italy, United States",Comedy,"$3,000,000",,,n/a,,
Amnesiac ,2015,English,United States,Thriller/Suspense,"$3,000,000",84 minutes,Not Rated,n/a,,
Unnatural ,2015,English,United States,Action,"$3,000,000",89 minutes,"R for some bloody creature violence.(Rating bulletin 2388 (Cert #50006), 8/26/2015)",n/a,,
Close Range ,2015,English,United States,Action,"$3,000,000",90 minutes,Not Rated,n/a,,
Candyman 3: Day of the Dead ,1999,,,Horror,"$3,000,000",93 minutes,"R for bloody violence and gore, sexuality and language.",n/a,,
The Harvey Girls ,1946,English,United States,Musical,"$2,931,000 (worldwide box office is 1.4 times production budget)",102 minutes,Not Rated,"$4,100,000",,
Cinderella ,1950,English,United States,Musical,"$2,900,000 (worldwide box office is 90.9 times production budget)",74 minutes,G,"$85,000,000","$178,591,415","$263,591,415"
Central do Brasil ,1998,,,Drama,"$2,900,000 (worldwide box office is 5.9 times production budget)",113 minutes,R for language,"$5,969,553","$11,036,605","$17,006,158"
Pocketful of Miracles ,1961,"English, Spanish",United States,,"$2,900,000 (worldwide box office is 1.7 times production budget)",136 minutes,Not Rated Approved,"$5,000,000",,
Boynton Beach Club ,2006,,,Romantic Comedy,"$2,900,000 (worldwide box office is 1.1 times production budget)",105 minutes,"R for some sexual content, nudity and brief drug use","$3,127,472",,
Freakonomics ,2010,English,United States,Documentary,"$2,900,000 (worldwide box office is 0.1 times production budget)",85 minutes,"PG-13 for elements of violence, sexuality/nudity, drugs, and brief strong language.(Rating bulletin 2126, 6/22/2010)","$101,270","$71,597","$172,867"
Griff the Invisible ,2011,English,Australia,Romantic Comedy,"$2,900,000 (worldwide box office is 0.0 times production budget)",93 minutes,"PG-13 for some language and violence.(Rating bulletin 2171, 5/11/2011)","$20,778","$5,157","$25,935"
Some Like it Hot ,1959,English,United States,Romantic Comedy,"$2,883,848 (worldwide box office is 8.7 times production budget)",121 minutes,Not Rated,"$25,000,000","$38,874","$25,038,874"
High Tension ,2005,English,France,Horror,"$2,850,000 (worldwide box office is 2.3 times production budget)",91 minutes,"R for graphic bloody killings, terror, sexual content and language","$3,681,066","$2,754,196","$6,435,262"
Young Frankenstein ,1974,English,United States,Comedy,"$2,800,000 (worldwide box office is 30.8 times production budget)",106 minutes,PG,"$86,300,000","$28,827","$86,328,827"
The Omen ,1976,English,"United Kingdom, United States",Horror,"$2,800,000 (worldwide box office is 17.3 times production budget)",111 minutes,R,"$48,570,885","$6,546","$48,577,431"
Hustle & Flow ,2005,English,United States,Drama,"$2,800,000 (worldwide box office is 8.4 times production budget)",116 minutes,"R for sex and drug content, pervasive language and some violence.","$22,202,809","$1,388,974","$23,591,783"
Friday the 13th Part VII: The New Blood ,1988,English,United States,Horror,"$2,800,000 (worldwide box office is 6.8 times production budget)",,R,"$19,170,001",,
Midnight Sun ,2018,English,United States,Drama,"$2,800,000 (worldwide box office is 9.6 times production budget)",91 minutes,"PG-13 for some teen partying and sensuality.(Rating bulletin 2486 (Cert #50552), 7/26/2017)","$9,561,064","$17,391,444","$26,952,508"
Mid90s ,2018,English,United States,Drama,"$2,800,000 (worldwide box office is 3.3 times production budget)",85 minutes,"R for pervasive language, sexual content, drug and alcohol use, some violent behavior/disturbing images - all involving minors.(Rating bulletin 2549 (Cert #51782), 10/17/2018)","$7,362,439","$1,824,464","$9,186,903"
Phoenix Forgotten ,2017,English,United States,Horror,"$2,800,000 (worldwide box office is 1.3 times production budget)",85 minutes,"PG-13 for terror, peril and some language.(Rating bulletin 2469 (Cert #50935), 3/29/2017)","$3,600,146","$97,583","$3,697,729"
Artie Lange's Beer League ,2006,,,Comedy,"$2,800,000 (worldwide box office is 0.2 times production budget)",86 minutes,"R for non-stop language including strong sexual references, sexuality, nudity and drug use.","$475,000",,
"Hvítur, Hvítur Dagur ",2019,Icelandic,"Denmark, Iceland, Sweden",Drama,"$2,800,000 (worldwide box office is 0.3 times production budget)",109 minutes,Not Rated,n/a,"$836,600","$836,600"
The Wizard of Oz ,1939,English,United States,Musical,"$2,777,000 (worldwide box office is 12.7 times production budget)",101 minutes,"PG-13 for some scary moments.
Rating is for 2013 3D Edited Version(Rating bulletin 2281 (Cert #48513), 7/17/2013)G Rating is for 1970 Re-Issue","$35,037,326","$311,225","$35,348,551"
Diary of the Dead ,2008,English,United States,Horror,"$2,750,000 (worldwide box office is 2.0 times production budget)",,"R for strong horror violence and gore, and pervasive language.","$952,620","$4,441,827","$5,394,447"
Deux ,2020,French,"Belgium, France, Luxembourg",Comedy,"$2,750,000 (worldwide box office is 0.5 times production budget)",95 minutes,,"$5,495","$1,322,328","$1,327,823"
The Black Stallion ,1979,English,United States,Adventure,"$2,700,000 (worldwide box office is 14.0 times production budget)",118 minutes,G,"$37,799,643",,
Ulee's Gold ,1997,,,Drama,"$2,700,000 (worldwide box office is 5.8 times production budget)",113 minutes,R,"$9,054,736","$6,545,264","$15,600,000"
Indivisible ,2018,English,United States,Drama,"$2,700,000 (worldwide box office is 1.3 times production budget)",119 minutes,"PG-13 for some thematic material and war violence.(Rating bulletin 2542 (Cert #51786), 8/29/2018)","$3,511,417","$78,216","$3,589,633"
Lage Raho Munna Bhai ,2006,Hindi,India,Comedy,"$2,700,000 (worldwide box office is 11.7 times production budget)",,Not Rated,"$2,217,561","$29,300,000","$31,517,561"
Le fils de l’autre ,2012,"Arabic, English, French, Hebrew",France,Drama,"$2,700,000 (worldwide box office is 2.2 times production budget)",105 minutes,"PG-13 for a scene of violence, brief language and drug use.(Rating bulletin 2234, 8/22/2012)","$1,220,807","$4,749,116","$5,969,923"
The Monster ,2016,English,United States,Horror,"$2,700,000 (worldwide box office is 0.0 times production budget)",91 minutes,"R for language and some violence/terror.(Rating bulletin 2438 (Cert #50609), 8/17/2016)","$12,544","$73,744","$86,288"
Sardaar Ji ,2015,Punjabi,India,Romantic Comedy,"$2,700,000 (worldwide box office is 3.0 times production budget)",,,n/a,"$8,200,000","$8,200,000"
Rejsen til Saturn ,2008,Danish,Denmark,Adventure,"$2,700,000 (worldwide box office is 2.0 times production budget)",90 minutes,Not Rated,n/a,"$5,377,665","$5,377,665"
Donovan's Reef ,1963,English,United States,,"$2,686,000 (worldwide box office is 2.5 times production budget)",109 minutes,Not Rated,"$6,600,000",,
Diane ,1956,English,United States,,"$2,660,000",110 minutes,Not Rated Approved,n/a,,
The Dress ,1998,,,Drama,"$2,650,000 (worldwide box office is 0.0 times production budget)",,Not Rated,"$16,556",,
A Guy Named Joe ,1943,English,United States,Drama,"$2,627,000 (worldwide box office is 2.0 times production budget)",122 minutes,Not Rated Passed,"$5,363,000",,
Blazing Saddles ,1974,English,United States,Comedy,"$2,600,000 (worldwide box office is 46.0 times production budget)",93 minutes,R,"$119,500,000","$1,077","$119,501,077"
Friday the 13th Part IV: The Final Chapter ,1984,English,United States,Horror,"$2,600,000 (worldwide box office is 12.7 times production budget)",91 minutes,R,"$32,980,880",$837,"$32,981,717"
Ida ,2014,Polish,"Denmark, Poland",Drama,"$2,600,000 (worldwide box office is 5.9 times production budget)",80 minutes,"PG-13 for thematic elements, some sexuality and smoking.(Rating bulletin 2315, 3/26/2014)","$3,827,060","$11,450,155","$15,277,215"
Maurice ,1987,English,United Kingdom,Drama,"$2,600,000 (worldwide box office is 1.3 times production budget)",140 minutes,R,"$3,147,950","$157,881","$3,305,831"
Riding Giants ,2004,,United States,Documentary,"$2,600,000 (worldwide box office is 1.3 times production budget)",,PG-13,"$2,276,368","$1,015,965","$3,292,333"
Los Cronocrímenes ,2008,Spanish,Spain,Thriller/Suspense,"$2,600,000 (worldwide box office is 0.2 times production budget)",,R for nudity and language.,"$39,127","$525,347","$564,474"
La Cara Oculta ,2012,Spanish,Colombia,Thriller/Suspense,"$2,600,000 (worldwide box office is 2.7 times production budget)",97 minutes,"R for some strong sexual content, graphic nudity and language.(Rating bulletin 2191, 9/28/2011)",n/a,"$7,033,931","$7,033,931"
Timber Falls ,2007,,United States,Horror,"$2,600,000 (worldwide box office is 0.0 times production budget)",,"R for strong bloody horror violence, torture, language and some sexuality.",n/a,"$71,248","$71,248"
Silver Medalist ,2008,"Hokkien, Mandarin",China,Black Comedy,"$2,600,000",9 minutes,,n/a,,
"Fat, Sick & Nearly Dead ",2011,English,"Australia, United States",Documentary,"$2,600,000",97 minutes,,n/a,,
Singin' in the Rain ,1952,English,United States,Musical,"$2,540,000 (worldwide box office is 2.9 times production budget)",103 minutes,G Rating is for 1952 Re-Issue from MGM Film Company,"$7,200,000","$41,009","$7,241,009"
Bonnie and Clyde ,1967,English,United States,Drama,"$2,500,000 (worldwide box office is 20.3 times production budget)",111 minutes,R for violence (2007 - previously rated M in 1969),"$50,700,000",$128,"$50,700,128"
A Haunted House ,2013,English,United States,Comedy,"$2,500,000 (worldwide box office is 24.0 times production budget)",86 minutes,"R for crude and sexual content, language and some drug use.(Rating bulletin 2246, 10/24/2012)","$40,041,683","$19,880,875","$59,922,558"
2016: Obama’s America ,2012,English,United States,Documentary,"$2,500,000 (worldwide box office is 13.3 times production budget)",87 minutes,"PG for thematic elements, brief language and smoking images.(Rating bulletin 2234, 8/1/2012)","$33,349,941",,
Kevin Hart: Let Me Explain ,2013,English,United States,Concert/Performance,"$2,500,000 (worldwide box office is 12.9 times production budget)",75 minutes,"R for pervasive language including sexual references.(Rating bulletin 2268, 4/17/2013)","$32,244,051","$83,204","$32,327,255"
Garden State ,2004,English,United States,Drama,"$2,500,000 (worldwide box office is 14.4 times production budget)",,"R for language, drug use and scene of sexuality.","$26,782,316","$9,246,486","$36,028,802"
That Thing You Do! ,1996,English,United States,Comedy,"$2,500,000 (worldwide box office is 13.8 times production budget)",101 minutes,PG for some language,"$25,857,416","$8,700,000","$34,557,416"
Halloween II ,1981,English,United States,Horror,"$2,500,000 (worldwide box office is 10.2 times production budget)",92 minutes,R,"$25,533,818",,
Halloween 3: Season of the Witch ,1982,English,United States,Horror,"$2,500,000 (worldwide box office is 5.8 times production budget)",98 minutes,R,"$14,400,000",,
Religulous ,2008,English,United States,Documentary,"$2,500,000 (worldwide box office is 5.6 times production budget)",101 minutes,R for some language and sexual material,"$13,011,160","$870,157","$13,881,317"
Escape from the Planet of the Apes ,1971,English,United States,Action,"$2,500,000 (worldwide box office is 4.9 times production budget)",98 minutes,G,"$12,300,000",,
Hud ,1963,English,United States,,"$2,500,000 (worldwide box office is 4.0 times production budget)",112 minutes,Not Rated,"$10,000,000",,
The Spectacular Now ,2013,English,United States,Drama,"$2,500,000 (worldwide box office is 2.8 times production budget)",95 minutes,"R for alcohol use, language and some sexuality—all involving teens.(Rating bulletin 2276, 6/12/2013)","$6,852,971","$63,980","$6,916,951"
My Own Private Idaho ,1991,,United States,Black Comedy,"$2,500,000 (worldwide box office is 2.6 times production budget)",,"R for strong sensuality, language and drug use.","$6,401,336","$1,439","$6,402,775"
Before Sunrise ,1995,"English, French, German","Austria, Switzerland, United States",Drama,"$2,500,000 (worldwide box office is 2.3 times production budget)",101 minutes,R for some strong language,"$5,274,005","$581,804","$5,855,809"
Hunt for the Wilderpeople ,2016,English,New Zealand,Comedy,"$2,500,000 (worldwide box office is 9.6 times production budget)",101 minutes,"PG-13 for thematic elements including violent content, and for some language.(Rating bulletin 2418 (Cert #50375), 3/30/2016)","$5,205,471","$18,695,371","$23,900,842"
Robot & Frank ,2012,English,United States,Drama,"$2,500,000 (worldwide box office is 2.0 times production budget)",90 minutes,"PG-13 for some language.(Rating bulletin 2221, 5/2/2012)","$3,317,468","$1,616,888","$4,934,356"
Hanu Man ,2024,"Hindi, Kannada, Malayalam, Tamil",India,Action,"$2,500,000 (worldwide box office is 3.6 times production budget)",,,"$2,300,000","$6,738,053","$9,038,053"
Sur Le Seuil ,2003,,,Drama,"$2,500,000 (worldwide box office is 0.8 times production budget)",,Not Rated,"$2,013,052",,
Jesus' Son ,2000,,Canada,Drama,"$2,500,000 (worldwide box office is 0.7 times production budget)",,"R for graphic drug use, strong language, sexuality and some violent images","$1,282,084","$405,464","$1,687,548"
Saving Face ,2005,,United States,Comedy,"$2,500,000 (worldwide box office is 0.5 times production budget)",,R for some sexuality and language,"$1,187,266","$82,439","$1,269,705"
Brick Lane ,2008,"Bengali, English",United Kingdom,Drama,"$2,500,000 (worldwide box office is 1.5 times production budget)",105 minutes,PG-13 for some sexuality and brief strong language.,"$1,094,998","$2,743,488","$3,838,486"
Timbuktu ,2014,"Arabic, English, French","France, Mauritania",Drama,"$2,500,000 (worldwide box office is 2.7 times production budget)",97 minutes,"PG-13 for some violence and thematic elements.(Rating bulletin 2349, 11/19/2014)","$1,076,075","$5,739,746","$6,815,821"
The Lost Medallion: The Adventures of Billy Stone ,2013,English,United States,Adventure,"$2,500,000 (worldwide box office is 0.2 times production budget)",98 minutes,"PG for adventure violence and action.(Rating bulletin 2169, 4/27/2011)","$549,632",,
My Life Without Me ,2003,English,"Canada, Spain",Drama,"$2,500,000 (worldwide box office is 4.9 times production budget)",106 minutes,R for language. ,"$432,360","$11,834,915","$12,267,275"
Marilyn Hotchkiss' Ballroom Dancing and Charm School ,2006,,United States,Musical,"$2,500,000 (worldwide box office is 0.2 times production budget)",,PG-13 for mature situations and language.,"$349,132","$148,063","$497,195"
Super ,2011,English,United States,Black Comedy,"$2,500,000 (worldwide box office is 0.2 times production budget)",90 minutes,"PG-13 for violence and terror, disturbing images, sexual references, partial nudity, language and thematic material.(Rating bulletin 2177, 6/22/2011)","$327,716","$266,217","$593,933"
Her Smell ,2019,English,United States,Drama,"$2,500,000 (worldwide box office is 0.1 times production budget)",135 minutes,"R for language throughout and some drug use.(Rating bulletin 2564 (Cert #52023), 2/6/2019)","$255,599","$50,618","$306,217"
Fuel ,2008,English,United States,Documentary,"$2,500,000 (worldwide box office is 0.1 times production budget)",,Not Rated,"$174,255",,
Valley of the Hearts Delight ,2010,English,United States,Drama,"$2,500,000 (worldwide box office is 0.0 times production budget)",,Not Rated,"$118,666",,
The Other End of the Line ,2008,"English, Hindi","Italy, United Kingdom, United States",Romantic Comedy,"$2,500,000 (worldwide box office is 0.2 times production budget)",,PG-13 for some suggestive material,"$115,504","$391,942","$507,446"
8: The Mormon Proposition ,2010,English,United States,Documentary,"$2,500,000 (worldwide box office is 0.0 times production budget)",,"R for some language/sexual references(Rating bulletin 2121, 5/19/2010)","$100,280",,
Sleep Dealer ,2009,"English, Spanish","Mexico, United States",Thriller/Suspense,"$2,500,000 (worldwide box office is 0.0 times production budget)",,PG-13 for some violence and sexuality,"$80,136","$28,771","$108,907"
Eye of the Dolphin ,2007,,,Drama,"$2,500,000 (worldwide box office is 0.0 times production budget)",,PG-13 for some substance abuse involving a young teen.,"$72,210",$50,"$72,260"
Underdogs ,2013,English,United States,Drama,"$2,500,000 (worldwide box office is 0.6 times production budget)",102 minutes,PG for some language.,"$35,017","$1,357,632","$1,392,649"
Anatomie ,2000,,,Horror,"$2,500,000 (worldwide box office is 0.0 times production budget)",,Not Rated,"$9,598",,
