Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
Revolutionary Road ,2008,English,United States,Drama,"$45,000,000 (worldwide box office is 1.8 times production budget)",129 minutes,R for language and some sexual content/nudity.,"$22,951,340","$56,653,480","$79,604,820"
Babylon A.D. ,2008,English,France,Action,"$45,000,000 (worldwide box office is 1.6 times production budget)",100 minutes,"PG-13 for intense sequences of violence and action, language and some sexuality.","$22,532,572","$47,683,925","$70,216,497"
Richard Jewell ,2019,English,United States,Drama,"$45,000,000 (worldwide box office is 1.0 times production budget)",129 minutes,"R for language including some sexual references, and brief bloody images.(Rating bulletin 2604 (Cert #52441), 11/3/2019)","$22,345,542","$20,746,668","$43,092,210"
Frankenstein ,1994,English,"Japan, United Kingdom, United States",Horror,"$45,000,000 (worldwide box office is 2.5 times production budget)",123 minutes,R for horrific images,"$22,006,296","$90,000,000","$112,006,296"
The Glimmer Man ,1996,,,Action,"$45,000,000 (worldwide box office is 0.8 times production budget)",92 minutes,"R for strong violence, language and some nudity","$20,404,841","$16,000,000","$36,404,841"
UglyDolls ,2019,English,United States,Adventure,"$45,000,000 (worldwide box office is 0.7 times production budget)",87 minutes,"PG for thematic elements and brief action.(Rating bulletin 2572 (Cert #51965), 4/3/2019)","$20,150,241","$12,480,358","$32,630,599"
Multiplicity ,1996,English,United States,Comedy,"$45,000,000 (worldwide box office is 0.4 times production budget)",117 minutes,PG-13 for sexual situations,"$20,133,326",,
The Pledge ,2001,English,United States,Thriller/Suspense,"$45,000,000 (worldwide box office is 0.7 times production budget)",124 minutes,R for strong violence and language,"$19,719,930","$9,686,202","$29,406,132"
The Producers: The Movie Musical ,2005,English,United States,Musical,"$45,000,000 (worldwide box office is 0.7 times production budget)",134 minutes,PG-13 for sexual humor and references,"$19,398,532","$13,554,463","$32,952,995"
Paws of Fury: The Legend of Hank ,2022,English,United States,Adventure,"$45,000,000 (worldwide box office is 0.9 times production budget)",97 minutes,"PG for action, violence, rude and suggestive humor, and some language.(Rating bulletin 2722 (cert #53682), 3/9/2022)","$17,811,382","$22,354,756","$40,166,138"
The Phantom ,1996,English,"Australia, United States",Action,"$45,000,000 (worldwide box office is 0.4 times production budget)",100 minutes,PG for action/adventure violence and some mild language,"$17,220,599",,
Rebound ,2005,English,United States,Comedy,"$45,000,000 (worldwide box office is 0.4 times production budget)",86 minutes,PG for mild language and thematic elements.,"$16,809,014","$683,000","$17,492,014"
The Ghost Writer ,2010,English,"France, Germany, United Kingdom",Thriller/Suspense,"$45,000,000 (worldwide box office is 1.5 times production budget)",129 minutes,"PG-13 for language, brief nudity/sexuality, some violence and a drug reference(Rating bulletin 2105, 1/27/2010)","$15,541,549","$49,990,942","$65,532,491"
All the Pretty Horses ,2000,"English, Spanish",United States,Western,"$45,000,000 (worldwide box office is 0.4 times production budget)",117 minutes,PG-13 for violence and some sexuality.,"$15,527,125","$2,593,142","$18,120,267"
Bangkok Dangerous ,2008,"English, Thai",United States,Action,"$45,000,000 (worldwide box office is 1.0 times production budget)",100 minutes,"R for violence, language and some sexuality.","$15,298,133","$31,300,000","$46,598,133"
Nixon ,1995,English,United States,Drama,"$45,000,000 (worldwide box office is 0.8 times production budget)",212 minutes,R for language,"$13,668,249","$21,000,000","$34,668,249"
The Last Voyage of the Demeter ,2023,English,"Germany, Italy, Malta, United Kingdom, United States",Horror,"$45,000,000 (worldwide box office is 0.5 times production budget)",119 minutes,"R for bloody violence.(Rating bulletin 2779 (cert #54397), 4/19/2023)","$13,637,180","$6,760,468","$20,397,648"
Dredd ,2012,English,"India, South Africa, United Kingdom, United States",Action,"$45,000,000 (worldwide box office is 0.9 times production budget)",98 minutes,"R for strong bloody violence, language, drug use and some sexual content.(Rating bulletin 2220, 4/25/2012)","$13,414,714","$28,052,892","$41,467,606"
The Rum Diary ,2011,English,United States,Drama,"$45,000,000 (worldwide box office is 0.5 times production budget)",122 minutes,"R for language, brief drug use and sexuality.(Rating bulletin 2116, 4/14/2010)","$13,109,815","$8,434,917","$21,544,732"
Deep Rising ,1998,English,"Canada, United States",Action,"$45,000,000 (worldwide box office is 0.2 times production budget)",106 minutes,R for sci-fi violence and gore,"$11,203,026",,
Welcome to Marwen ,2018,English,United States,Drama,"$45,000,000 (worldwide box office is 0.3 times production budget)",116 minutes,"PG-13 for sequences of fantasy violence, some disturbing images, brief suggestive content, thematic material and language.(Rating bulletin 2546 (Cert #51832), 9/26/2018)","$10,763,520","$2,322,617","$13,086,137"
Bloodshot ,2019,English,United States,Action,"$45,000,000 (worldwide box office is 0.8 times production budget)",109 minutes,"PG-13 for intense sequences of violence, some suggestive material and language.(Rating bulletin 2613 (Cert #52048), 1/22/2020)","$10,021,787","$27,141,267","$37,163,054"
The Seeker: The Dark is Rising ,2007,English,United States,Adventure,"$45,000,000 (worldwide box office is 0.7 times production budget)",99 minutes,PG for fantasy action and some scary images,"$8,794,452","$23,058,167","$31,852,619"
Johnny English Reborn ,2011,English,"France, United Kingdom, United States",Comedy,"$45,000,000 (worldwide box office is 3.7 times production budget)",101 minutes,"PG for mild action violence, rude humor, some language and brief sensuality.(Rating bulletin 2175, 6/8/2011)","$8,406,711","$156,233,690","$164,640,401"
Miracle at St. Anna ,2008,English,United States,Drama,"$45,000,000 (worldwide box office is 0.2 times production budget)",160 minutes,"R for strong war violence, language and some sexual content/nudity.","$7,916,887","$1,759,610","$9,676,497"
Big Trouble ,2002,English,United States,Black Comedy,"$45,000,000 (worldwide box office is 0.2 times production budget)",85 minutes,"PG-13 for language, crude humor and sex-related, material","$7,262,288","$1,226,583","$8,488,871"
Man cheng jin dai huang jin jia ,2006,Mandarin,"China, Hong Kong",Action,"$45,000,000 (worldwide box office is 1.7 times production budget)",114 minutes,R for violence,"$6,566,773","$70,337,656","$76,904,429"
Love in the Time of Cholera ,2007,English,United States,Drama,"$45,000,000 (worldwide box office is 0.7 times production budget)",133 minutes,R for sexual content/nudity and brief language,"$4,617,608","$26,459,810","$31,077,418"
Pinocchio ,2002,Italian,Italy,Adventure,"$45,000,000 (worldwide box office is 0.7 times production budget)",108 minutes,G for General Audiences,"$3,681,811","$28,000,000","$31,681,811"
Shadow Conspiracy ,1997,,,Thriller/Suspense,"$45,000,000 (worldwide box office is 0.0 times production budget)",,R for violence and language,"$2,154,540",,
Foodfight! ,2012,English,United States,Adventure,"$45,000,000 (worldwide box office is 0.0 times production budget)",91 minutes,"PG for rude and suggestive content, innuendo and language.",n/a,"$120,323","$120,323"
Hillbilly Elegy ,2020,English,United States,Drama,"$45,000,000 (worldwide box office is 0.0 times production budget)",116 minutes,"R for language throughout, drug content and some violence.(Rating bulletin 2641 (Cert #52682), 8/5/2020)",n/a,"$38,852","$38,852"
Argo ,2012,"English, Farsi",United States,Thriller/Suspense,"$44,500,000 (worldwide box office is 5.1 times production budget)",120 minutes,"R for language and some violent images.(Rating bulletin 2220, 4/25/2012)","$136,025,503","$91,115,254","$227,140,757"
The Fugitive ,1993,English,United States,Thriller/Suspense,"$44,000,000 (worldwide box office is 8.0 times production budget)",130 minutes,PG-13 for murder and other action sequences in an adventure setting,"$183,875,760","$169,839,557","$353,715,317"
Rambo: First Blood Part II ,1985,English,United States,Action,"$44,000,000 (worldwide box office is 6.8 times production budget)",96 minutes,R,"$150,415,432","$149,984,568","$300,400,000"
Sleepers ,1996,English,United States,Drama,"$44,000,000 (worldwide box office is 3.8 times production budget)",147 minutes,"R for language, graphic violence and two scenes of strong sexual content.","$53,300,852","$112,300,000","$165,600,852"
Charlie St. Cloud ,2010,English,United States,Drama,"$44,000,000 (worldwide box office is 1.1 times production budget)",100 minutes,"PG-13 for language including some sexual references, an intense accident scene and some sensuality(Rating bulletin 2121, 5/19/2010)","$31,206,263","$17,271,821","$48,478,084"
The Juror ,1996,,United States,Thriller/Suspense,"$44,000,000 (worldwide box office is 0.5 times production budget)",118 minutes,"R for violence, language and sexuality","$22,730,924",,
The Interview ,2014,English,United States,Comedy,"$44,000,000 (worldwide box office is 0.3 times production budget)",111 minutes,"R for pervasive language, crude and sexual humor, nudity, some drug use and bloody violence.(Rating bulletin 2349, 11/19/2014)","$6,105,175","$6,237,457","$12,342,632"
Heaven's Gate ,1980,,United States,Western,"$44,000,000 (worldwide box office is 0.1 times production budget)",219 minutes,,"$3,484,331",$192,"$3,484,523"
The Heat ,2013,English,United States,Comedy,"$43,000,000 (worldwide box office is 5.3 times production budget)",117 minutes,"R for pervasive language, strong crude content and some violence.(Rating bulletin 2260, 2/21/2013)","$159,581,587","$70,146,187","$229,727,774"
Finding Forrester ,2000,English,United States,Drama,"$43,000,000 (worldwide box office is 1.9 times production budget)",137 minutes,PG-13 for brief strong language and some sexual references.,"$51,768,623","$28,245,000","$80,013,623"
28 Days ,2000,English,United States,Comedy,"$43,000,000 (worldwide box office is 1.4 times production budget)",104 minutes,"PG-13 for mature thematic elements involving substance abuse, language and some sensuality","$37,035,515","$25,028,457","$62,063,972"
Danny the Dog ,2005,English,"France, United Kingdom",Action,"$43,000,000 (worldwide box office is 1.1 times production budget)",102 minutes,"R for strong violent content, language and some sexuality/nudity.","$24,537,621","$24,500,000","$49,037,621"
The Sweetest Thing ,2002,English,United States,Romantic Comedy,"$43,000,000 (worldwide box office is 1.5 times production budget)",75 minutes,R for strong sexual content and language,"$24,430,272","$38,648,484","$63,078,756"
The Girl in the Spider’s Web ,2018,English,"Sweden, United States",Thriller/Suspense,"$43,000,000 (worldwide box office is 0.8 times production budget)",117 minutes,"R for violence, language and some sexual content/nudity.(Rating bulletin 2551 (Cert #51437), 10/31/2018)","$14,828,555","$20,154,787","$34,983,342"
Last Night in Soho ,2021,English,"United Kingdom, United States",Thriller/Suspense,"$43,000,000 (worldwide box office is 0.5 times production budget)",116 minutes,"R for bloody violence, sexual content, language, brief drug material and brief graphic nudity.(Rating bulletin 2700 (cert #52238), 9/29/2021)","$10,127,625","$12,439,982","$22,567,607"
A Monster Calls ,2016,English,"Spain, United States",Drama,"$43,000,000 (worldwide box office is 1.1 times production budget)",108 minutes,"PG-13 for thematic content and some scary images.(Rating bulletin 2425 (Cert #49509), 5/18/2016)","$3,740,823","$42,673,707","$46,414,530"
The Mechanic ,2011,English,United States,Action,"$42,500,000 (worldwide box office is 1.8 times production budget)",93 minutes,"R for strong brutal violence throughout, language, some sexual content and nudity.(Rating bulletin 2146, 11/10/2010)","$29,121,498","$47,225,895","$76,347,393"
The Firm ,1993,English,United States,Thriller/Suspense,"$42,000,000 (worldwide box office is 6.4 times production budget)",155 minutes,R for language and some violence,"$158,340,892","$112,000,000","$270,340,892"
21 Jump Street ,2012,English,United States,Comedy,"$42,000,000 (worldwide box office is 4.8 times production budget)",109 minutes,"R for crude and sexual content, pervasive language, drug material, teen drinking and some violence.(Rating bulletin 2210, 2/15/2012)","$138,447,667","$64,364,762","$202,812,429"
Notting Hill ,1999,English,United Kingdom,Romantic Comedy,"$42,000,000 (worldwide box office is 8.7 times production budget)",124 minutes,PG-13 for sexual content and brief strong language,"$116,089,678","$247,628,518","$363,718,196"
Little Women ,2019,English,United States,Drama,"$42,000,000 (worldwide box office is 5.2 times production budget)",135 minutes,"PG for thematic elements and brief smoking.(Rating bulletin 2593 (Cert #51940), 8/28/2019)","$108,095,955","$110,742,431","$218,838,386"
Chicken Run ,2000,English,United States,Adventure,"$42,000,000 (worldwide box office is 5.4 times production budget)",80 minutes,G,"$106,793,915","$121,000,000","$227,793,915"
Along Came Polly ,2004,English,United States,Romantic Comedy,"$42,000,000 (worldwide box office is 4.1 times production budget)",90 minutes,"PG-13 for sexual content, language, crude humor and some drug references.","$88,073,507","$84,970,903","$173,044,410"
Boomerang ,1992,English,United States,Romantic Comedy,"$42,000,000 (worldwide box office is 3.1 times production budget)",117 minutes,R for language and sexuality.,"$70,052,444","$61,000,000","$131,052,444"
Brüno ,2009,English,United States,Comedy,"$42,000,000 (worldwide box office is 3.3 times production budget)",82 minutes,"R for pervasive strong and crude sexual content, graphic nudity and language.","$60,054,530","$78,653,997","$138,708,527"
Cleopatra ,1963,English,United States,Drama,"$42,000,000 (worldwide box office is 1.7 times production budget)",248 minutes,G (1971 re-issue),"$57,000,000","$14,000,000","$71,000,000"
Snatched ,2017,English,United States,Comedy,"$42,000,000 (worldwide box office is 1.4 times production budget)",90 minutes,"R for crude sexual content, brief nudity, and language throughout.(Rating bulletin 2473 (Cert #50808), 4/26/2017)","$45,852,178","$14,277,380","$60,129,558"
Here Comes the Boom ,2012,English,United States,Comedy,"$42,000,000 (worldwide box office is 1.7 times production budget)",104 minutes,"PG for bouts of MMA sports violence, some rude humor and language.(Rating bulletin 2241, 9/19/2012)","$45,290,318","$27,948,940","$73,239,258"
High Crimes ,2002,English,United States,Thriller/Suspense,"$42,000,000 (worldwide box office is 1.5 times production budget)",115 minutes,"PG-13 for violence, sexual content and language","$41,543,207","$22,237,893","$63,781,100"
The Mirror Has Two Faces ,1996,,United States,Romantic Comedy,"$42,000,000 (worldwide box office is 1.0 times production budget)",,"PG-13 for language, sensuality and some mature thematic material","$41,267,469",,
Red Riding Hood ,2011,English,"Canada, United States",Thriller/Suspense,"$42,000,000 (worldwide box office is 2.2 times production budget)",120 minutes,"PG-13 for violence and creature terror, and some sensuality.(Rating bulletin 2158, 2/9/2011)PG-13 for violence and creature terror, and some sensuality.(Rating bulletin 2167, 4/13/2011)","$37,662,162","$54,016,280","$91,678,442"
The Mothman Prophecies ,2002,,United States,Horror,"$42,000,000 (worldwide box office is 1.3 times production budget)",119 minutes,"PG-13 for terror, some sexuality and language","$35,228,696","$21,209,859","$56,438,555"
Licence to Kill ,1989,English,United States,Action,"$42,000,000 (worldwide box office is 3.7 times production budget)",133 minutes,PG-13 for action violence and drug content. (Edited for re-rating.),"$34,667,015","$121,500,000","$156,167,015"
Holmes & Watson ,2018,English,United States,Comedy,"$42,000,000 (worldwide box office is 1.0 times production budget)",90 minutes,"PG-13 for crude sexual material, some violence, language and drug references.(Rating bulletin 2555 (Cert #50807), 11/28/2018)","$30,568,743","$11,357,862","$41,926,605"
One for the Money ,2012,English,United States,Comedy,"$42,000,000 (worldwide box office is 0.9 times production budget)",106 minutes,"PG-13 for violence, sexual references and language, some drug material and partial nudity.(Rating bulletin 2160, 2/23/2011)","$26,414,527","$12,963,173","$39,377,700"
15 Minutes ,2001,English,"Germany, United States",Thriller/Suspense,"$42,000,000 (worldwide box office is 1.3 times production budget)",120 minutes,"R for strong violence, language and some sexuality.","$24,375,436","$31,956,428","$56,331,864"
Lord of War ,2005,English,United States,Drama,"$42,000,000 (worldwide box office is 1.4 times production budget)",122 minutes,"R for strong violence, drug use, language and sexuality","$24,149,632","$36,288,095","$60,437,727"
Super Mario Bros. ,1993,English,"United Kingdom, United States",Adventure,"$42,000,000 (worldwide box office is 0.5 times production budget)",104 minutes,"PG for sci-fi action, mild language and sensuality.","$20,844,907",,
Hero ,1992,,,Comedy,"$42,000,000 (worldwide box office is 1.6 times production budget)",,PG-13 for uses of strong language.,"$19,487,173","$47,300,000","$66,787,173"
Man on a Ledge ,2012,English,United States,Thriller/Suspense,"$42,000,000 (worldwide box office is 1.2 times production budget)",102 minutes,"PG-13 for violence and brief strong language.(Rating bulletin 2168, 4/20/2011)","$18,620,000","$31,001,440","$49,621,440"
The Warrior's Way ,2010,English,New Zealand,Western,"$42,000,000 (worldwide box office is 0.2 times production budget)",100 minutes,"R for strong bloody violence.(Rating bulletin 2148, 11/24/2010)","$5,666,340","$2,847,985","$8,514,325"
McHale's Navy ,1997,English,United States,Comedy,"$42,000,000 (worldwide box office is 0.1 times production budget)",108 minutes,"PG for action/violence, mild language and innuendos","$4,408,420",,
Micmacs ,2010,French,France,Comedy,"$42,000,000 (worldwide box office is 0.4 times production budget)",105 minutes,"R for some sexuality and brief violence.(Rating bulletin 2104, 1/20/2010)","$1,259,693","$17,561,883","$18,821,576"
Les Bronzés 3: amis pour la vie ,2006,French,France,Comedy,"$42,000,000 (worldwide box office is 2.0 times production budget)",97 minutes,,n/a,"$83,833,602","$83,833,602"
Pourquoi j'ai pas mangé mon père ,2015,,France,Adventure,"$42,000,000 (worldwide box office is 0.4 times production budget)",101 minutes,,n/a,"$15,451,663","$15,451,663"
8 Mile ,2002,English,United States,Drama,"$41,000,000 (worldwide box office is 6.0 times production budget)",110 minutes,"R for strong language, sexuality, some violence and drug use.","$116,724,075","$129,044,309","$245,768,384"
Rocketman ,2019,English,"United Kingdom, United States",Drama,"$41,000,000 (worldwide box office is 4.7 times production budget)",121 minutes,"R for language throughout, some drug use and sexual content.(Rating bulletin 2577 (Cert #51916), 5/8/2019)","$96,368,160","$94,627,033","$190,995,193"
A Knight’s Tale ,2001,English,United States,Adventure,"$41,000,000 (worldwide box office is 2.5 times production budget)",132 minutes,"PG-13 for action violence, some nudity and brief sex-related dialogue.","$56,083,966","$44,538,620","$100,622,586"
The Medallion ,2003,,Hong Kong,Action,"$41,000,000 (worldwide box office is 0.5 times production budget)",88 minutes,PG-13 for action violence and some double entendre,"$22,108,977",,
The Big Year ,2011,English,United States,Comedy,"$41,000,000 (worldwide box office is 0.2 times production budget)",100 minutes,"PG for language and some sensuality.(Rating bulletin 2190, 9/21/2011)","$7,204,138","$480,386","$7,684,524"
Mafia Mamma ,2023,English,"Italy, United Kingdom, United States",Comedy,"$41,000,000 (worldwide box office is 0.2 times production budget)",101 minutes,"R for bloody violence, sexual content and language.(Rating bulletin 2767 (cert #54120), 1/25/2023)","$3,496,761","$4,280,947","$7,777,708"
The King’s Daughter ,2022,English,United States,Adventure,"$40,500,000 (worldwide box office is 0.1 times production budget)",91 minutes,"PG for some violence, suggestive material and thematic elements.(Rating bulletin 2477 (Cert #51068), 5/24/2017)","$1,747,263","$410,487","$2,157,750"
The Sixth Sense ,1999,English,United States,Thriller/Suspense,"$40,000,000 (worldwide box office is 16.8 times production budget)",108 minutes,PG-13 for intense thematic material and violent images.,"$293,506,292","$379,300,000","$672,806,292"
