Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
Project Almanac ,2015,English,United States,Adventure,"$12,000,000 (worldwide box office is 2.7 times production budget)",106 minutes,"PG-13 for some language and sexual content.(Rating bulletin 2351, 12/3/2014)","$22,348,241","$10,561,196","$32,909,437"
47 Meters Down: Uncaged ,2019,English,"United Kingdom, United States",Thriller/Suspense,"$12,000,000 (worldwide box office is 4.0 times production budget)",89 minutes,"PG-13 for creature related violence and terror, some bloody images and brief rude gestures.(Rating bulletin 2587 (Cert #52279), 7/17/2019)","$22,260,900","$25,321,663","$47,582,563"
Black and Blue ,2019,English,United States,Action,"$12,000,000 (worldwide box office is 1.9 times production budget)",108 minutes,"R for violence and language.(Rating bulletin 2600 (Cert #52040), 10/16/2019)","$22,012,729","$717,415","$22,730,144"
Just Wright ,2010,English,United States,Romantic Comedy,"$12,000,000 (worldwide box office is 1.8 times production budget)",100 minutes,PG for suggestive material and brief language,"$21,540,363","$327,302","$21,867,665"
Stir of Echoes ,1999,"English, Korean, Spanish",United States,Horror,"$12,000,000 (worldwide box office is 1.9 times production budget)",99 minutes,"R for violence, sexuality and language","$21,133,087","$1,926,292","$23,059,379"
Tales from the Crypt: Demon Knight ,1995,,United States,Horror,"$12,000,000 (worldwide box office is 1.8 times production budget)",92 minutes,"R for gore, horror violence, sexuality and language","$21,089,146",,
The Boys from Brazil ,1978,English,"United Kingdom, United States",Thriller/Suspense,"$12,000,000 (worldwide box office is 1.6 times production budget)",125 minutes,R,"$19,000,000",,
The Upside of Anger ,2005,English,United States,Drama,"$12,000,000 (worldwide box office is 2.4 times production budget)",117 minutes,"R for language, sexual situations, brief comic violence and some drug use.","$18,761,993","$10,153,768","$28,915,761"
Aquamarine ,2006,English,United States,Comedy,"$12,000,000 (worldwide box office is 1.9 times production budget)",104 minutes,PG for mild language and sensuality,"$18,597,342","$4,381,611","$22,978,953"
Nebraska ,2013,English,United States,Drama,"$12,000,000 (worldwide box office is 2.1 times production budget)",114 minutes,"R for some language.(Rating bulletin 2279, 7/3/2013)","$17,654,912","$7,106,448","$24,761,360"
My Baby's Daddy ,2004,,United States,Comedy,"$12,000,000 (worldwide box office is 1.4 times production budget)",86 minutes,"PG-13 for sexual content, language and some drug references","$17,321,573",$639,"$17,322,212"
Max Keeble's Big Move ,2001,English,United States,Comedy,"$12,000,000 (worldwide box office is 1.4 times production budget)",86 minutes,PG for some bullying and crude humor,"$17,292,381",,
Young Adult ,2011,English,United States,Comedy,"$12,000,000 (worldwide box office is 1.9 times production budget)",94 minutes,"R for language and some sexual content.(Rating bulletin 2196, 11/2/2011)","$16,311,571","$6,438,785","$22,750,356"
The Turning ,2020,English,United States,Horror,"$12,000,000 (worldwide box office is 1.5 times production budget)",94 minutes,"PG-13 for terror, violence, disturbing images, brief strong language and some suggestive content.(Rating bulletin 2585 (Cert #52284), 7/3/2019)","$15,472,775","$2,987,964","$18,460,739"
About Time ,2013,English,United Kingdom,Romantic Comedy,"$12,000,000 (worldwide box office is 7.0 times production budget)",123 minutes,"R for language and some sexual content.(Rating bulletin 2255, 1/16/2013)","$15,323,921","$69,105,165","$84,429,086"
If Beale Street Could Talk ,2018,English,United States,Drama,"$12,000,000 (worldwide box office is 1.8 times production budget)",119 minutes,"R for language and some sexual content.(Rating bulletin 2540 (Cert #51724), 8/15/2018)","$14,915,773","$6,482,598","$21,398,371"
Wish Upon ,2017,English,United States,Horror,"$12,000,000 (worldwide box office is 2.0 times production budget)",89 minutes,"PG-13 for violent and disturbing images, thematic elements and language.(Rating bulletin 2477 (Cert #50929), 5/24/2017)","$14,301,505","$9,175,840","$23,477,345"
Def Jam's How To Be a Player ,1997,,,Comedy,"$12,000,000 (worldwide box office is 1.2 times production budget)",,R for strong sexual content and language,"$14,010,363",,
Living Out Loud ,1998,,,Drama,"$12,000,000 (worldwide box office is 1.1 times production budget)",100 minutes,"R for language, and for some sexuality and drug content","$12,905,901",,
Rachel Getting Married ,2008,English,United States,Drama,"$12,000,000 (worldwide box office is 1.5 times production budget)",113 minutes,R for language and brief sexuality.,"$12,796,861","$4,678,614","$17,475,475"
The Postman Always Rings Twice ,1981,,United States,Drama,"$12,000,000 (worldwide box office is 3.7 times production budget)",,,"$12,200,000","$32,000,000","$44,200,000"
Girl with a Pearl Earring ,2003,English,"Luxembourg, Netherlands, United Kingdom",Drama,"$12,000,000 (worldwide box office is 3.6 times production budget)",100 minutes,PG-13 for some sexual content,"$11,634,362","$31,519,226","$43,153,588"
Das Boot ,1982,German,Germany,Drama,"$12,000,000 (worldwide box office is 7.1 times production budget)",149 minutes,R for some war violence and brief language. (director's cut),"$11,487,676","$73,482,661","$84,970,337"
Unforgettable ,2016,English,United States,Thriller/Suspense,"$12,000,000 (worldwide box office is 1.4 times production budget)",114 minutes,"R for sexual content, violence, some language, and brief partial nudity.(Rating bulletin 2479 (Cert #50319), 6/7/2017)","$11,368,012","$4,853,199","$16,221,211"
House of Flying Daggers ,2004,Mandarin,"China, Hong Kong",Action,"$12,000,000 (worldwide box office is 7.7 times production budget)",119 minutes,"PG-13 for sequences of stylized martial arts violence, and some sexuality","$11,050,094","$81,813,851","$92,863,945"
Past Lives ,2023,"English, Korean",United States,Drama,"$12,000,000 (worldwide box office is 3.6 times production budget)",105 minutes,"PG-13 for some strong language.(Rating bulletin 2763 (cert #53815), 12/21/2022)","$10,950,663","$31,962,518","$42,913,181"
I Still Believe ,2020,English,United States,Drama,"$12,000,000 (worldwide box office is 1.4 times production budget)",115 minutes,"PG for thematic material.(Rating bulletin 2610 (Cert #52526), 12/25/2019)","$10,410,004","$6,293,747","$16,703,751"
Sorority Boys ,2002,,,Comedy,"$12,000,000 (worldwide box office is 1.0 times production budget)",93 minutes,"R for crude sexual content, nudity, strong language and some drug use","$10,198,766","$2,317,456","$12,516,222"
Marshall ,2017,English,United States,Drama,"$12,000,000 (worldwide box office is 0.8 times production budget)",118 minutes,"PG-13 for mature thematic content, sexuality, violence and some strong language.(Rating bulletin 2482 (Cert #50806), 6/28/2017)","$10,051,659","$65,157","$10,116,816"
Firestarter ,2020,English,United States,Horror,"$12,000,000 (worldwide box office is 1.3 times production budget)",,"R for violent content.(Rating bulletin 2714 (cert #53574), 1/12/2022)","$9,739,250","$5,290,994","$15,030,244"
Cadillac Records ,2008,English,United States,Drama,"$12,000,000 (worldwide box office is 0.7 times production budget)",110 minutes,R for pervasive language and some sexuality.,"$8,195,551","$746,965","$8,942,516"
Arbitrage ,2012,English,United States,Thriller/Suspense,"$12,000,000 (worldwide box office is 3.0 times production budget)",100 minutes,"R for language, brief violent images and drug use.(Rating bulletin 2202, 12/14/2011)","$7,919,574","$27,911,139","$35,830,713"
The Alamo ,1960,English,United States,Western,"$12,000,000 (worldwide box office is 0.7 times production budget)",167 minutes,PG-13 for sustained intense battle sequences. ,"$7,900,000",,
Screwed ,2000,,United States,Comedy,"$12,000,000 (worldwide box office is 0.6 times production budget)",81 minutes,"PG-13 for crude and sex-related humor, nudity, language, some violence and brief drug content","$6,982,680",,
Running With Scissors ,2006,,United States,Comedy,"$12,000,000 (worldwide box office is 0.7 times production budget)",116 minutes,"R for strong language and elements of sexuality, violence and substance abuse.","$6,860,000","$1,846,701","$8,706,701"
Fortress ,1993,English,Australia,Action,"$12,000,000 (worldwide box office is 3.9 times production budget)",95 minutes,"R for some bloody war violence and pervasive language.(Rating bulletin 2195, 10/26/2011)","$6,730,578","$40,000,000","$46,730,578"
Afraid ,2024,English,United States,Horror,"$12,000,000 (worldwide box office is 0.8 times production budget)",84 minutes,"PG-13 for sexual material, some strong violence, some strong language, and thematic material.(Rating bulletin 2843 (cert #55071), 7/17/2024)","$6,726,179","$2,299,958","$9,026,137"
For Greater Glory: The True Story of Cristiada ,2012,"English, Spanish",Mexico,Drama,"$12,000,000 (worldwide box office is 0.8 times production budget)",143 minutes,"R for war violence and some disturbing images.(Rating bulletin 2215, 3/21/2012)","$5,669,081","$4,357,174","$10,026,255"
For Your Consideration ,2006,,,Comedy,"$12,000,000 (worldwide box office is 0.5 times production budget)",86 minutes,PG-13 for sexual references and brief language.,"$5,549,923",,
Celebrity ,1998,English,United States,Comedy,"$12,000,000 (worldwide box office is 0.5 times production budget)",113 minutes,"R for language, sex and some drug use","$5,078,660","$1,121,340","$6,200,000"
From Justin to Kelly ,2003,,,Musical,"$12,000,000 (worldwide box office is 0.4 times production budget)",81 minutes,"PG for thematic elements, sensuality and brief language","$4,922,166",,
Invaders from Mars ,1986,English,United States,Horror,"$12,000,000 (worldwide box office is 0.4 times production budget)",100 minutes,,"$4,884,663","$100,000","$4,984,663"
Girl 6 ,1996,,,Black Comedy,"$12,000,000 (worldwide box office is 0.4 times production budget)",108 minutes,R for explicit sexual dialogue and some nudity,"$4,880,941",,
In the Cut ,2003,English,Australia,Thriller/Suspense,"$12,000,000 (worldwide box office is 2.0 times production budget)",118 minutes,"R for strong sexuality including explicit dialogue, nudity, graphic crime scenes and language","$4,717,455","$18,976,191","$23,693,646"
Charlie Bartlett ,2008,English,United States,Comedy,"$12,000,000 (worldwide box office is 0.4 times production budget)",97 minutes,"R for language, drug content and brief nudity","$3,950,294","$1,345,615","$5,295,909"
Two Lovers ,2009,English,United States,Drama,"$12,000,000 (worldwide box office is 1.4 times production budget)",109 minutes,"R for language, some sexuality and brief drug use","$3,149,034","$13,200,000","$16,349,034"
La grande bellezza ,2013,Italian,Italy,Drama,"$12,000,000 (worldwide box office is 2.5 times production budget)",142 minutes,Not Rated,"$2,883,879","$26,600,377","$29,484,256"
Last Orders ,2002,English,United Kingdom,Drama,"$12,000,000 (worldwide box office is 0.2 times production budget)",,R for sexuality and some language,"$2,326,407",,
Gwoemul ,2007,"English, Korean",Republic of Korea,Action,"$12,000,000 (worldwide box office is 7.7 times production budget)",119 minutes,R for creature violence and brief language,"$2,201,923","$90,416,194","$92,618,117"
The Pursuit of D.B. Cooper ,1981,,United States,Adventure,"$12,000,000 (worldwide box office is 0.2 times production budget)",,,"$2,104,164",,
Ravenous ,1999,English,Czech Republic,Horror,"$12,000,000 (worldwide box office is 0.2 times production budget)",,R for considerable gore and strong violence,"$2,062,406",,
The Dangerous Lives of Altar Boys ,2002,,,Drama,"$12,000,000 (worldwide box office is 0.1 times production budget)",104 minutes,"R for language, sexual content and youth substance use","$1,779,284",,
Stoker ,2013,English,"United Kingdom, United States",Drama,"$12,000,000 (worldwide box office is 1.0 times production budget)",100 minutes,R for disturbing violent and sexual content.,"$1,703,125","$10,331,788","$12,034,913"
Married Life ,2008,English,United States,Drama,"$12,000,000 (worldwide box office is 0.2 times production budget)",90 minutes,PG-13 for some thematic elements and a scene of sexuality.,"$1,506,998","$1,468,190","$2,975,188"
2046 ,2004,"Cantonese, Japanese, Mandarin",Hong Kong,Drama,"$12,000,000 (worldwide box office is 1.6 times production budget)",129 minutes,R for sexual content,"$1,442,338","$17,836,260","$19,278,598"
Kill the Irishman ,2011,English,United States,Drama,"$12,000,000 (worldwide box office is 0.1 times production budget)",106 minutes,"R for strong violence, language and some sexual content/nudity.(Rating bulletin 2145, 11/3/2010)","$1,188,194",,
Duma ,2005,,,Adventure,"$12,000,000 (worldwide box office is 0.1 times production budget)",,PG for mild adventure peril. ,"$870,067","$124,723","$994,790"
Darling Companion ,2012,English,United States,Comedy,"$12,000,000 (worldwide box office is 0.1 times production budget)",103 minutes,"PG-13 for some sexual content including references, and language.(Rating bulletin 2209, 2/8/2012)","$793,352","$406,994","$1,200,346"
Ondine ,2010,"English, French, Romanian",Ireland,Drama,"$12,000,000 (worldwide box office is 0.0 times production budget)",111 minutes,"PG-13 for some violence, sensuality and brief strong language(Rating bulletin 2103, 1/13/2010)","$550,472","$7,073","$557,545"
Brother ,2001,"English, Italian, Japanese, Spanish","Japan, United Kingdom, United States",Thriller/Suspense,"$12,000,000 (worldwide box office is 0.0 times production budget)",114 minutes,"R for pervasive strong violence, language and brief nudity. ","$450,594","$27,099","$477,693"
Welcome to Collinwood ,2002,English,"Germany, United States",Comedy,"$12,000,000 (worldwide box office is 0.4 times production budget)",86 minutes,R for language,"$378,650","$4,227,634","$4,606,284"
Kahlil Gibran's The Prophet ,2015,English,"Canada, Lebanon, Qatar, United States",Adventure,"$12,000,000 (worldwide box office is 0.1 times production budget)",85 minutes,"PG for thematic elements including some violence and sensual images.(Rating bulletin 2376, 6/3/2015)","$340,536","$739,826","$1,080,362"
Life Before Her Eyes ,2008,,United States,Drama,"$12,000,000 (worldwide box office is 0.6 times production budget)",,"R for violent and disturbing content, language and brief drug use","$303,439","$6,900,000","$7,203,439"
Critical Care ,1997,,,Drama,"$12,000,000 (worldwide box office is 0.0 times production budget)",,R for language and a scene of sexuality. ,"$220,175",,
Trade ,2007,,United States,Drama,"$12,000,000 (worldwide box office is 0.1 times production budget)",,"R for disturbing sexual material involving minors, violence including a rape, language and some drug content","$214,202","$1,299,186","$1,513,388"
Fateless ,2006,,,Drama,"$12,000,000 (worldwide box office is 0.0 times production budget)",140 minutes,"R for some disturbing Holocaust images including nudity, and brief strong language","$196,857",,
"A Woman, a Gun and a Noodle Shop ",2010,"English, Mandarin",China,Drama,"$12,000,000 (worldwide box office is 0.0 times production budget)",95 minutes,"R For some violence(Rating bulletin 2126, 6/22/2010)","$190,946","$120,000","$310,946"
Breakfast of Champions ,1999,,,Comedy,"$12,000,000 (worldwide box office is 0.0 times production budget)",,R for sexuality and some language. ,"$178,287",,
Company Man ,2001,,,Comedy,"$12,000,000 (worldwide box office is 0.1 times production budget)",86 minutes,PG-13 for sexual humor and drug content. ,"$146,028","$476,245","$622,273"
Nanjing! Nanjing! ,2009,"English, German, Japanese, Mandarin",China,Drama,"$12,000,000 (worldwide box office is 1.7 times production budget)",135 minutes,"R For wartime violence and atrocities including sexual assault, and for some sexuality and brief nudity","$122,558","$20,000,000","$20,122,558"
Woman Walks Ahead ,2018,English,United States,Western,"$12,000,000 (worldwide box office is 0.1 times production budget)",101 minutes,"R for brief violence and language(Rating bulletin 2514 (Cert #51470), 2/14/2018)","$57,528","$570,010","$627,538"
Trash ,2015,"English, Portuguese","Brazil, United Kingdom",Adventure,"$12,000,000 (worldwide box office is 0.5 times production budget)",113 minutes,"R for violence and language.(Rating bulletin 2368, 4/8/2015)","$17,484","$6,535,702","$6,553,186"
5 Days of War ,2011,"English, Georgian, Russian","Georgia, United States",Drama,"$12,000,000 (worldwide box office is 0.0 times production budget)",113 minutes,"R for strong bloody war violence and atrocities, and for pervasive language.(Rating bulletin 2175, 6/8/2011)","$17,479","$70,314","$87,793"
10 Days in a Madhouse ,2015,English,United States,Drama,"$12,000,000 (worldwide box office is 0.0 times production budget)",111 minutes,"R for some disturbing content.(Rating bulletin 2386, 8/12/2015)","$14,616",,
Son of a Gun ,2014,English,Australia,Action,"$12,000,000 (worldwide box office is 0.0 times production budget)",108 minutes,"R for violence, language throughout, some sexuality, nudity and drug use.(Rating bulletin 2353, 12/17/2014)","$1,411","$254,592","$256,003"
1612 ,2009,"Dutch, Italian, Polish, Russian, Spanish",Russian Federation,,"$12,000,000 (worldwide box office is 0.5 times production budget)",,,n/a,"$5,400,624","$5,400,624"
San cheng ji ,2015,Mandarin,China,Drama,"$12,000,000 (worldwide box office is 0.2 times production budget)",,,n/a,"$1,950,194","$1,950,194"
Tu Xia Chuan Qi ,2012,Mandarin,China,Adventure,"$12,000,000 (worldwide box office is 0.2 times production budget)",89 minutes,"PG for martial arts action and brief mild language.(Rating bulletin 2244, 10/10/2012)",n/a,"$1,828,400","$1,828,400"
Triangle ,2010,English,"Australia, United Kingdom",,"$12,000,000 (worldwide box office is 0.1 times production budget)",,R for violence and language.,n/a,"$1,594,955","$1,594,955"
Stephen King's It ,2002,English,United States,Horror,"$12,000,000",,,n/a,,
Supesu Batorushippu Yamato ,2013,Japanese,Japan,Adventure,"$12,000,000",86 minutes,Not Rated,n/a,,
Drive Hard ,2014,English,Canada,Action,"$12,000,000",92 minutes,Not Rated,n/a,,
Dancin' It's On ,2015,English,United States,Musical,"$12,000,000",89 minutes,"PG for some suggestive material.(Rating bulletin 2392, 9/23/2015)",n/a,,
Home ,2009,French,France,Documentary,"$12,000,000",120 minutes,Not Rated,n/a,,
The Dressmaker ,2015,English,Australia,Drama,"$11,900,000 (worldwide box office is 2.0 times production budget)",118 minutes,"R for brief language and a scene of violence.(Rating bulletin 2442 (Cert #50669), 9/14/2016)","$2,022,115","$22,352,794","$24,374,909"
Dark Places ,2015,English,United States,Thriller/Suspense,"$11,900,000 (worldwide box office is 0.5 times production budget)",103 minutes,"R for some disturbing violence, language, drug use and sexual content.(Rating bulletin 2322, 5/14/2014)","$208,588","$5,477,009","$5,685,597"
Diamonds ,1999,,,Comedy,"$11,900,000 (worldwide box office is 0.0 times production budget)",91 minutes,"PG-13 for sexual content, drug use and language. ","$81,897",,
Madadayo ,1997,,Japan,Drama,"$11,900,000 (worldwide box office is 0.0 times production budget)",134 minutes,,"$48,856",$596,"$49,452"
