Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
King Kong ,1933,English,United States,Horror,"$672,000 (worldwide box office is 14.9 times production budget)",100 minutes,Not Rated Passed,"$10,000,000","$1,781","$10,001,781"
House of Wax ,1953,English,United States,Horror,"$658,000 (worldwide box office is 36.2 times production budget)",88 minutes,"R for horror violence, some sexual content and language. ","$23,800,000",,
Hav Plenty ,1998,,,Comedy,"$650,000 (worldwide box office is 3.5 times production budget)",,R for strong language,"$2,301,777",,
Lady Macbeth ,2017,English,United Kingdom,Drama,"$650,000 (worldwide box office is 10.0 times production budget)",89 minutes,"R for some disturbing violence, strong sexuality/nudity, and language.(Rating bulletin 2483 (Cert #51128), 7/5/2017)","$1,129,408","$5,347,886","$6,477,294"
Escape from Tomorrow ,2013,English,United States,Drama,"$650,000 (worldwide box office is 0.3 times production budget)",90 minutes,Not Rated,"$171,962",,
Abacus: Small Enough to Jail ,2017,"Cantonese, English, Mandarin",United States,Documentary,"$650,000 (worldwide box office is 0.2 times production budget)",88 minutes,Not Rated,"$113,279",,
"Christian Mingle, The Movie ",2014,English,United States,Romantic Comedy,"$650,000 (worldwide box office is 0.0 times production budget)",103 minutes,"PG for mild thematic elements.(Rating bulletin 2336, 8/20/2014)","$19,836","$8,340","$28,176"
That Way Madness Lies ,2018,English,United States,Documentary,"$650,000 (worldwide box office is 0.0 times production budget)",101 minutes,Not Rated,"$1,447",,
After ,2012,English,United States,Thriller/Suspense,"$650,000",90 minutes,"PG-13 for some thematic elements and frightening images.(Rating bulletin 2235, 8/8/2012)",n/a,,
The Hadza: Last of the First ,2014,English,United States,Documentary,"$650,000",71 minutes,Not Rated,n/a,,
Starsuckers ,2009,English,United Kingdom,Documentary,"$640,000 (worldwide box office is 0.0 times production budget)",,,n/a,"$14,812","$14,812"
Treachery ,2012,English,United States,Drama,"$625,000",67 minutes,Not Rated,n/a,,
My Little Chickadee ,1940,English,United States,Western,"$625,000",84 minutes,,n/a,,
Top Hat ,1935,English,United States,,"$609,000 (worldwide box office is 5.3 times production budget)",101 minutes,Not Rated,"$1,782,000","$1,420,000","$3,202,000"
The Blair Witch Project ,1999,English,United States,Horror,"$600,000 (worldwide box office is 413.8 times production budget)",81 minutes,R,"$140,539,099","$107,760,901","$248,300,000"
Woodstock ,1970,English,United States,Documentary,"$600,000 (worldwide box office is 57.8 times production budget)",184 minutes,R,"$34,505,110","$194,156","$34,699,266"
The Kentucky Fried Movie ,1977,,United States,Comedy,"$600,000 (worldwide box office is 33.3 times production budget)",83 minutes,R,"$15,000,000","$5,000,000","$20,000,000"
Per qualche dollaro in più ,1967,"English, Italian","Germany, Italy, Spain",Western,"$600,000 (worldwide box office is 7.2 times production budget)",132 minutes,R,"$4,300,000",,
Mercy Streets ,2000,,United States,Drama,"$600,000 (worldwide box office is 0.3 times production budget)",,PG-13 for violence,"$173,599",,
Water & Power ,2014,English,United States,Drama,"$600,000 (worldwide box office is 0.1 times production budget)",87 minutes,Not Rated,"$42,557",,
Arnolds Park ,2007,,,Thriller/Suspense,"$600,000 (worldwide box office is 0.0 times production budget)",,"PG-13 for some violence, drug content, brief language and thematic material.","$23,616",,
Broken Vessels ,1999,,,Drama,"$600,000 (worldwide box office is 0.1 times production budget)",,"R for strong and continuous drug use, language, sexuality and violence.","$15,030","$70,313","$85,343"
Drunk Wedding ,2015,English,United States,Comedy,"$600,000 (worldwide box office is 0.0 times production budget)",,"R for strong sexual content including crude behavior, language throughout, and some 
drug use.(Rating bulletin 2372, 5/6/2015)","$3,301",,
They Will Have to Kill Us First ,2015,"English, French",United Kingdom,Documentary,"$600,000 (worldwide box office is 0.0 times production budget)",99 minutes,Not Rated,n/a,"$7,943","$7,943"
Crop Circles: Quest for Truth ,2002,English,United States,Documentary,"$600,000",115 minutes,,n/a,,
The Maid's Room ,2014,English,United States,Thriller/Suspense,"$600,000",98 minutes,Not Rated,n/a,,
Copenhagen ,2014,"Danish, English","Canada, Denmark, United States",Drama,"$600,000",98 minutes,,n/a,,
Light from the Darkroom ,2014,English,United States,,"$600,000",,"PG-13 for violence.(Rating bulletin 2359, 2/4/2015)",n/a,,
Irreplaceable ,2015,English,United States,Documentary,"$600,000",104 minutes,,n/a,,
A Hard Day's Night ,1964,English,United States,Comedy,"$560,000 (worldwide box office is 2.9 times production budget)",87 minutes,G,"$1,537,860","$95,223","$1,633,083"
The Harvest/La Cosecha ,2011,"English, Spanish",United States,Documentary,"$560,000 (worldwide box office is 0.0 times production budget)",84 minutes,Not Rated,"$3,709",,
Julija in alfa Romeo ,2015,Slovenian,Slovenia,Comedy,"$560,000 (worldwide box office is 0.0 times production budget)",,Not Rated,n/a,"$8,462","$8,462"
Mata Hari ,1931,English,United States,,"$558,000 (worldwide box office is 1.6 times production budget)",89 minutes,Not Rated Passed,"$900,000",,
Friday the 13th ,1980,English,United States,Horror,"$550,000 (worldwide box office is 108.6 times production budget)",96 minutes,R,"$39,754,601","$20,000,000","$59,754,601"
Love Letters ,1984,English,United States,Drama,"$550,000 (worldwide box office is 9.6 times production budget)",98 minutes,R,"$5,269,990",,
Faith Connections ,2014,Hindi,France,Documentary,"$550,000 (worldwide box office is 0.0 times production budget)",115 minutes,Not Rated,"$9,111",,
High Road ,2012,English,United States,Comedy,"$546,173",87 minutes,"R for pervasive language, sexual references and drug content.(Rating bulletin 2202, 12/14/2011)",n/a,,
Theeb ,2015,Arabic,"Jordan, Qatar, United Arab Emirates, United Kingdom",Adventure,"$535,000 (worldwide box office is 1.9 times production budget)",100 minutes,Not Rated,"$283,024","$757,111","$1,040,135"
Fireproof ,2008,English,United States,Drama,"$500,000 (worldwide box office is 66.9 times production budget)",122 minutes,PG for thematic material and some peril.,"$33,456,317","$16,980","$33,473,297"
Benji ,1974,English,United States,Adventure,"$500,000 (worldwide box office is 63.1 times production budget)",86 minutes,G,"$31,559,560",,
Open Water ,2004,English,United States,Horror,"$500,000 (worldwide box office is 111.0 times production budget)",79 minutes,R for language and some nudity,"$30,500,882","$25,017,759","$55,518,641"
Kingdom of the Spiders ,1977,English,United States,Horror,"$500,000 (worldwide box office is 34.0 times production budget)",95 minutes,PG,"$17,000,000",,
Mad Hot Ballroom ,2005,,United States,Documentary,"$500,000 (worldwide box office is 18.8 times production budget)",106 minutes,PG for some thematic elements,"$8,117,961","$1,269,620","$9,387,581"
The Station Agent ,2003,"English, Spanish",United States,Drama,"$500,000 (worldwide box office is 18.9 times production budget)",90 minutes,R for language and some drug content.,"$5,801,558","$3,668,651","$9,470,209"
To Save a Life ,2010,English,United States,Drama,"$500,000 (worldwide box office is 7.6 times production budget)",120 minutes,"PG-13 For mature thematic elements involving teen suicide, teen drinking, some drug content, disturbing images and sexuality(Rating bulletin 2086 (Cert #45637), 9/9/2009)","$3,777,210","$47,658","$3,824,868"
Wordplay ,2006,,United States,Documentary,"$500,000 (worldwide box office is 6.4 times production budget)",94 minutes,PG for some language and mild thematic elements,"$3,121,270","$56,366","$3,177,636"
Beyond the Mat ,1999,English,United States,Documentary,"$500,000 (worldwide box office is 4.1 times production budget)",,R for language and violent content,"$2,047,570",,
The Singles Ward ,2002,English,United States,Comedy,"$500,000 (worldwide box office is 2.5 times production budget)",102 minutes,PG for mild thematic elements and brief language,"$1,250,798",,
Sholem Aleichem: Laughing in the Darkness ,2011,English,United States,Documentary,"$500,000 (worldwide box office is 2.3 times production budget)",93 minutes,Not Rated,"$1,131,261",,
Osama ,2004,"Arabic, Dari, English, French, Pushto","Afghanistan, Islamic Republic of Iran, Ireland, Japan, Netherlands",Drama,"$500,000 (worldwide box office is 3.9 times production budget)",83 minutes,PG-13,"$1,127,331","$844,148","$1,971,479"
Groove ,2000,,,Comedy,"$500,000 (worldwide box office is 2.3 times production budget)",,"R for drug use, language and brief sexuality","$1,115,313","$52,211","$1,167,524"
The R.M. ,2003,English,United States,Comedy,"$500,000 (worldwide box office is 2.2 times production budget)",101 minutes,PG for some thematic elements,"$1,111,615",,
Twin Falls Idaho ,1999,,,Drama,"$500,000 (worldwide box office is 2.1 times production budget)",,R for language. ,"$985,341","$41,887","$1,027,228"
Shichinin no samurai ,1956,Japanese,Japan,Action,"$500,000 (worldwide box office is 2.0 times production budget)",207 minutes,Not Rated,"$753,994","$231,920","$985,914"
Mean Creek ,2004,,United States,Drama,"$500,000 (worldwide box office is 2.7 times production budget)",,"R for language, sexual references, teen drug and alcohol use","$603,951","$744,799","$1,348,750"
Drinking Buddies ,2013,English,United States,Drama,"$500,000 (worldwide box office is 0.8 times production budget)",90 minutes,"R for language throughout.(Rating bulletin 2276, 6/12/2013)","$343,706","$63,394","$407,100"
Hurricane Streets ,1998,,,Drama,"$500,000 (worldwide box office is 0.7 times production budget)",,,"$334,041","$33,541","$367,582"
Flower ,2018,English,United States,Drama,"$500,000 (worldwide box office is 0.8 times production budget)",90 minutes,"R for crude sexual content and language throughout, graphic nude drawings, some drug content, and a brief violent image.(Rating bulletin 2505 (Cert #51359), 12/6/2017)","$328,188","$62,615","$390,803"
Never Again ,2002,,United States,Romantic Comedy,"$500,000 (worldwide box office is 0.6 times production budget)",,"R for strong sexual content including graphic dialogue, and for language.","$307,631","$1,162","$308,793"
Civil Brand ,2003,,,Drama,"$500,000 (worldwide box office is 0.5 times production budget)",,"R for violence including a rape, and for pervasive strong language.","$254,293",,
Monsters ,2010,"English, Spanish",United Kingdom,Drama,"$500,000 (worldwide box office is 11.3 times production budget)",97 minutes,"R for language(Rating bulletin 2132, 8/4/2010)","$237,301","$5,402,429","$5,639,730"
Madeline’s Madeline ,2018,English,United States,Drama,"$500,000 (worldwide box office is 0.4 times production budget)",94 minutes,Not Rated,"$185,576","$11,764","$197,340"
Lonesome Jim ,2006,,United States,Comedy,"$500,000 (worldwide box office is 1.2 times production budget)",,"R for language, some sexuality and drug content","$154,187","$448,602","$602,789"
Deceptive Practice: The Mysteries and Mentors of Ricky Jay ,2013,English,United States,Documentary,"$500,000 (worldwide box office is 0.3 times production budget)",88 minutes,Not Rated,"$152,449",,
The Other Dream Team ,2012,"English, Lithuanian","Lithuania, United States",Documentary,"$500,000 (worldwide box office is 0.6 times production budget)",91 minutes,Not Rated,"$134,109","$180,335","$314,444"
O Menino e o Mundo ,2014,Portuguese,Brazil,Adventure,"$500,000 (worldwide box office is 0.6 times production budget)",80 minutes,"PG for thematic material and images.(Rating bulletin 2400 (Cert #50147), 11/18/2015)","$129,479","$151,488","$280,967"
Rubber ,2011,English,France,Black Comedy,"$500,000 (worldwide box office is 1.4 times production budget)",84 minutes,"R for some violent images and language.(Rating bulletin 2159, 2/16/2011)","$100,370","$580,544","$680,914"
Johnny Suede ,1991,English,United States,Drama,"$500,000 (worldwide box office is 0.1 times production budget)",97 minutes,R,"$55,000",,
Finishing the Game ,2007,,,Comedy,"$500,000 (worldwide box office is 0.1 times production budget)",,Not Rated,"$52,850",$351,"$53,201"
Kiss the Bride ,2008,,United States,Romantic Comedy,"$500,000 (worldwide box office is 0.1 times production budget)",,R for sexual content and language.,"$32,033",,
The Journey ,2003,,United States,,"$500,000 (worldwide box office is 0.0 times production budget)",97 minutes,Not Rated,"$19,800",,
Home ,2009,English,United States,Drama,"$500,000 (worldwide box office is 89.6 times production budget)",84 minutes,PG-13 for some disturbing thematic material,"$15,433","$44,777,735","$44,793,168"
The Slaughter Rule ,2003,,,,"$500,000 (worldwide box office is 0.0 times production budget)",,R for language and sexaul content,"$13,134",,
The Living Wake ,2010,,,,"$500,000 (worldwide box office is 0.0 times production budget)",91 minutes,"PG-13 For sexual material(Rating bulletin 2126, 6/22/2010)","$12,232",,
Scott Walker: 30 Century Man ,2009,,,Documentary,"$500,000 (worldwide box office is 0.2 times production budget)",,Not Rated,"$6,840","$70,281","$77,121"
The Californians ,2005,English,,Drama,"$500,000 (worldwide box office is 0.0 times production budget)",87 minutes,PG for mild thematic elements and brief language,"$4,134",,
Born to Fly: Elizabeth Streb vs. Gravity ,2014,English,United States,Documentary,"$500,000 (worldwide box office is 0.0 times production budget)",83 minutes,Not Rated,"$1,822",,
Detention of the Dead ,2013,English,United States,Comedy,"$500,000 (worldwide box office is 0.0 times production budget)",87 minutes,Not Rated,"$1,778",,
Higher Power ,2018,English,United States,Thriller/Suspense,"$500,000 (worldwide box office is 0.0 times production budget)",93 minutes,"R for violence and language.(Rating bulletin 2519 (Cert #51525), 3/21/2018)",$528,,
Feng kuang de shi tou ,2006,,China,Black Comedy,"$500,000 (worldwide box office is 6.0 times production budget)",98 minutes,,n/a,"$3,000,000","$3,000,000"
Now is Good ,2012,English,United Kingdom,Drama,"$500,000 (worldwide box office is 4.3 times production budget)",,"PG-13 for mature thematic material involving illness, sexuality, and drugs, and for brief strong language.(Rating bulletin 2201, 12/7/2011)",n/a,"$2,141,436","$2,141,436"
Griffin & Phoenix ,2007,English,United States,Romantic Comedy,"$500,000 (worldwide box office is 2.7 times production budget)",102 minutes,,n/a,"$1,355,967","$1,355,967"
The True Cost ,2015,English,United States,Documentary,"$500,000 (worldwide box office is 0.5 times production budget)",92 minutes,"PG-13 for thematic elements and disturbing images.(Rating bulletin 2367, 4/1/2015)",n/a,"$230,362","$230,362"
Everything Put Together ,2001,,,Drama,"$500,000 (worldwide box office is 0.0 times production budget)",87 minutes,R for some language. ,n/a,"$7,890","$7,890"
Drones ,2010,English,United States,Comedy,"$500,000",,"R for some language.(Rating bulletin 2148, 11/24/2010)",n/a,,
