Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
Crooklyn ,1994,English,United States,Comedy,"$14,000,000 (worldwide box office is 0.9 times production budget)",114 minutes,PG-13 for drug content,"$13,024,170",,
I Think I Love My Wife ,2007,English,United States,Romantic Comedy,"$14,000,000 (worldwide box office is 0.9 times production budget)",94 minutes,R for pervasive language and some sexual content,"$12,559,771","$645,640","$13,205,411"
Hot Tub Time Machine 2 ,2015,English,United States,Comedy,"$14,000,000 (worldwide box office is 0.9 times production budget)",93 minutes,"R for crude sexual content and language throughout, graphic nudity, drug use and
some violence.(Rating bulletin 2302, 12/18/2013)","$12,314,651","$511,993","$12,826,644"
After ,2019,English,United States,Drama,"$14,000,000 (worldwide box office is 4.1 times production budget)",120 minutes,"PG-13 for sexual content and some college partying.(Rating bulletin 2571 (Cert #51871), 3/27/2019)","$12,138,565","$45,788,285","$57,926,850"
Bobby ,2006,"English, Spanish",United States,Drama,"$14,000,000 (worldwide box office is 1.5 times production budget)",116 minutes,"R for language, drug content, and a scene of violence (to be appealed)","$11,242,801","$9,355,005","$20,597,806"
Head Over Heels ,2001,,,Romantic Comedy,"$14,000,000 (worldwide box office is 0.7 times production budget)",,"PG-13 for sexual content, crude humor and language","$10,397,365",,
Fun Size  ,2012,English,United States,Comedy,"$14,000,000 (worldwide box office is 0.8 times production budget)",86 minutes,"PG-13 for crude and suggestive material, partying, and language.(Rating bulletin 2246, 10/24/2012)","$9,409,538","$1,757,077","$11,166,615"
Lost and Found ,1999,,,Romantic Comedy,"$14,000,000 (worldwide box office is 0.5 times production budget)",,"PG-13 for crude and sex-related humor, brief nudity and language","$6,552,255",,
Le Scaphandre et le Papillon ,2007,"English, French","France, United States",Drama,"$14,000,000 (worldwide box office is 1.6 times production budget)",112 minutes,"PG-13 for nudity, sexual content and some language","$5,990,075","$16,764,397","$22,754,472"
Little Children ,2006,,United States,Drama,"$14,000,000 (worldwide box office is 1.0 times production budget)",,"R for strong sexuality and nudity, language and some disturbing content","$5,463,019","$8,658,158","$14,121,177"
Gossip ,2000,,,Thriller/Suspense,"$14,000,000 (worldwide box office is 0.9 times production budget)",90 minutes,"R for sexual content including language, and for brief violence","$5,108,820","$7,482,450","$12,591,270"
A Walk on the Moon ,1999,,,Drama,"$14,000,000 (worldwide box office is 0.3 times production budget)",107 minutes,"R for sexuality, language and some drug use","$4,741,987",,
Suffragette ,2014,English,United Kingdom,Drama,"$14,000,000 (worldwide box office is 2.7 times production budget)",106 minutes,"PG-13 for some intense violence, thematic elements, brief strong language and partial nudity.(Rating bulletin 2377, 6/10/2015)","$4,702,420","$33,185,623","$37,888,043"
Catch a Fire ,2006,,,Thriller/Suspense,"$14,000,000 (worldwide box office is 0.4 times production budget)",101 minutes,"PG-13 for thematic material involving torture and abuse, violence and brief language.","$4,299,773","$1,482,425","$5,782,198"
Mr. Turner ,2014,English,United Kingdom,Drama,"$14,000,000 (worldwide box office is 1.8 times production budget)",149 minutes,"R for some sexual content.(Rating bulletin 2337, 8/27/2014)","$3,958,546","$21,228,480","$25,187,026"
Soul Survivors ,2001,,,Horror,"$14,000,000 (worldwide box office is 0.3 times production budget)",84 minutes,"PG-13 for terror/violence, sexuality and some substance abuse (previously rated R)","$3,100,650","$1,187,596","$4,288,246"
Easy Virtue ,2009,"English, French",United Kingdom,Romantic Comedy,"$14,000,000 (worldwide box office is 1.5 times production budget)",96 minutes,"PG-13 for sexual content, brief partial nudity, and smoking throughout.","$2,656,784","$17,880,957","$20,537,741"
Jefferson in Paris ,1995,English,"France, United States",Drama,"$14,000,000 (worldwide box office is 0.2 times production budget)",139 minutes,"PG-13 for mature theme, some images of violence and a bawdy puppet show","$2,461,628",,
Flipped ,2010,English,United States,Romantic Comedy,"$14,000,000 (worldwide box office is 0.3 times production budget)",90 minutes,PG For language and some thematic material,"$1,755,212","$2,539,423","$4,294,635"
Caravans ,1978,"English, Persian","Islamic Republic of Iran, United States",Adventure,"$14,000,000 (worldwide box office is 0.1 times production budget)",127 minutes,PG,"$1,000,000",,
Les herbes folles ,2010,French,France,Thriller/Suspense,"$14,000,000 (worldwide box office is 0.1 times production budget)",,"PG For some thematic material, language and brief smoking","$403,952","$1,500,000","$1,903,952"
Amen ,2003,,,Drama,"$14,000,000 (worldwide box office is 0.0 times production budget)",,Not Rated,"$274,299",,
The Lucky Ones ,2008,,United States,Drama,"$14,000,000 (worldwide box office is 0.0 times production budget)",,R for language and some sexual content.,"$266,967",,
Margaret ,2011,English,United States,Drama,"$14,000,000 (worldwide box office is 0.0 times production budget)",149 minutes,"R for strong language, sexuality, some drug use and disturbing images","$47,185","$562,967","$610,152"
The Salvation ,2014,English,Denmark,Western,"$14,000,000 (worldwide box office is 0.2 times production budget)",100 minutes,"R for violence throughout.(Rating bulletin 2355, 1/7/2015)","$43,318","$2,904,419","$2,947,737"
Reign of Assassins ,2012,Mandarin,"China, Hong Kong, Taiwan, Province of China",Action,"$14,000,000 (worldwide box office is 0.8 times production budget)",117 minutes,"R for violence.(Rating bulletin 2217, 4/4/2012)",n/a,"$11,354,230","$11,354,230"
Brokeback Mountain ,2005,English,United States,Drama,"$13,900,000 (worldwide box office is 12.7 times production budget)",134 minutes,"R for sexuality, nudity, language and some violence. ","$83,043,761","$93,937,102","$176,980,863"
Set it Up ,2018,English,United States,Comedy,"$13,800,000",105 minutes,,n/a,,
Clueless ,1995,English,United States,Comedy,"$13,700,000 (worldwide box office is 4.2 times production budget)",97 minutes,PG-13 for sex related dialogue and some teen use of alcohol and drugs.,"$56,598,476","$1,358,313","$57,956,789"
Ca$h ,2008,"English, French",France,Comedy,"$13,700,000 (worldwide box office is 0.9 times production budget)",100 minutes,,n/a,"$11,738,256","$11,738,256"
Teenage Mutant Ninja Turtles ,1990,English,United States,Adventure,"$13,500,000 (worldwide box office is 15.0 times production budget)",93 minutes,PG,"$135,265,915","$66,734,085","$202,000,000"
The Ten Commandments ,1956,English,United States,Drama,"$13,500,000 (worldwide box office is 6.3 times production budget)",220 minutes,G (1972 re-issue),"$85,400,591","$30,863","$85,431,454"
Papillon ,1973,English,United States,Drama,"$13,500,000 (worldwide box office is 3.9 times production budget)",150 minutes,PG,"$53,267,000","$25,989","$53,292,989"
Super Troopers 2 ,2018,English,United States,Comedy,"$13,500,000 (worldwide box office is 2.4 times production budget)",99 minutes,"R for crude sexual content and language throughout, drug material and some graphic nudity.(Rating bulletin 2477 (Cert #51074), 5/24/2017)","$30,617,396","$1,349,344","$31,966,740"
Far From Heaven ,2002,English,,Drama,"$13,500,000 (worldwide box office is 2.2 times production budget)",107 minutes,"PG-13 for mature thematic elements, sexual content, brief violence and language","$15,901,849","$13,126,065","$29,027,914"
Seven Psychopaths ,2012,English,"United Kingdom, United States",Comedy,"$13,500,000 (worldwide box office is 2.4 times production budget)",109 minutes,"R for strong violence, bloody images, pervasive language, sexuality/nudity and some drug use.(Rating bulletin 2235, 8/8/2012)","$15,024,049","$18,011,687","$33,035,736"
Quills ,2000,,United States,Drama,"$13,500,000 (worldwide box office is 0.9 times production budget)",,"R for strong sexual content including dialogue, violence and language","$7,060,876","$4,671,212","$11,732,088"
The Border ,1982,"English, Spanish",United States,Drama,"$13,500,000 (worldwide box office is 0.5 times production budget)",108 minutes,R,"$6,118,683",,
Der Untergang ,2005,German,"Austria, Germany, Italy",Drama,"$13,500,000 (worldwide box office is 6.9 times production budget)",155 minutes,"R for strong violence, disturbing images and some nudity","$5,501,940","$88,129,804","$93,631,744"
The Caveman's Valentine ,2001,,,Drama,"$13,500,000 (worldwide box office is 0.1 times production budget)",105 minutes,"R for language, some violence and sexuality. ","$687,081","$205,425","$892,506"
The Last Godfather ,2011,English,"Republic of Korea, United States",Comedy,"$13,400,000 (worldwide box office is 0.0 times production budget)",103 minutes,"PG-13 for brief sexual humor.(Rating bulletin 2150, 12/8/2010)","$164,247",,
Under the Skin ,2014,English,United Kingdom,Thriller/Suspense,"$13,300,000 (worldwide box office is 0.5 times production budget)",108 minutes,"R for graphic nudity, sexual content, some violence and language.(Rating bulletin 2299, 11/20/2013)","$2,614,251","$4,615,682","$7,229,933"
Mar adentro ,2004,,Spain,Drama,"$13,300,000 (worldwide box office is 3.0 times production budget)",,PG-13 for intense depiction of mature thematic material.,"$2,086,345","$37,600,000","$39,686,345"
No Good Deed ,2014,English,United States,Thriller/Suspense,"$13,200,000 (worldwide box office is 4.1 times production budget)",84 minutes,"PG-13 for sequences of violence, menace, terror, and for language.(Rating bulletin 2332, 7/23/2014)","$52,543,632","$1,779,578","$54,323,210"
Pinocchio ,2019,Italian,Italy,Adventure,"$13,200,000 (worldwide box office is 2.3 times production budget)",125 minutes,"PG-13 for some disturbing images.(Rating bulletin 2660 (cert #53012), 12/16/2020)","$1,831,718","$28,528,657","$30,360,375"
Good Morning Vietnam ,1987,English,United States,Black Comedy,"$13,000,000 (worldwide box office is 9.5 times production budget)",120 minutes,R,"$123,922,370",$212,"$123,922,582"
Black Swan ,2010,English,United States,Thriller/Suspense,"$13,000,000 (worldwide box office is 25.5 times production budget)",108 minutes,"R for strong sexual content, disturbing violent images, language and some drug use.(Rating bulletin 2133, 8/11/2010)","$106,954,678","$224,312,032","$331,266,710"
Save the Last Dance ,2001,,United States,Drama,"$13,000,000 (worldwide box office is 9.4 times production budget)",112 minutes,"PG-13 for violence, sexual content, language and brief drug references.","$91,038,276","$31,206,053","$122,244,329"
Justin Bieber: Never Say Never ,2011,English,United States,Concert/Performance,"$13,000,000 (worldwide box office is 7.6 times production budget)",105 minutes,"G(Rating bulletin 2156, 1/26/2011)","$73,013,910","$26,020,215","$99,034,125"
The First Purge ,2018,English,United States,Horror,"$13,000,000 (worldwide box office is 10.5 times production budget)",97 minutes,"R for strong disturbing violence throughout, pervasive language, some sexuality and drug use.(Rating bulletin 2528 (Cert #51600), 5/23/2018)","$69,488,745","$67,565,852","$137,054,597"
Miracles from Heaven ,2016,English,United States,Drama,"$13,000,000 (worldwide box office is 5.7 times production budget)",109 minutes,"PG for thematic material, including accident and medical images.(Rating bulletin 2407 (Cert #49888), 1/13/2016)","$61,705,123","$12,068,194","$73,773,317"
Snow Day ,2000,English,United States,Comedy,"$13,000,000 (worldwide box office is 4.8 times production budget)",89 minutes,PG for brief mild peril and language,"$60,008,303","$2,444,624","$62,452,927"
The Butterfly Effect ,2004,English,"Canada, United States",Thriller/Suspense,"$13,000,000 (worldwide box office is 7.4 times production budget)",114 minutes,"R for violence, sexual content, language and brief drug use.","$57,924,679","$37,713,913","$95,638,592"
The Godfather: Part II ,1974,"English, Italian, Latin, Sicilian, Spanish",United States,Drama,"$13,000,000 (worldwide box office is 4.4 times production budget)",202 minutes,R,"$57,300,000","$86,952","$57,386,952"
The Shallows ,2016,English,United States,Thriller/Suspense,"$13,000,000 (worldwide box office is 9.1 times production budget)",87 minutes,"PG-13 for bloody images, intense sequences of peril, and brief strong language.(Rating bulletin 2428 (Cert #50100), 6/8/2016)","$55,121,623","$63,641,819","$118,763,442"
Saw X ,2023,English,United States,Horror,"$13,000,000 (worldwide box office is 9.6 times production budget)",118 minutes,"R for sequences of grisly bloody violence and torture, language and some drug use.(Rating bulletin 2798 (cert #54537), 8/30/2023)","$53,607,898","$71,711,816","$125,319,714"
RoboCop ,1987,English,United States,Action,"$13,000,000 (worldwide box office is 4.2 times production budget)",102 minutes,R Edited for re-rating,"$53,424,681","$700,491","$54,125,172"
A Nightmare on Elm Street 4: The Dream Master ,1988,,United States,Horror,"$13,000,000 (worldwide box office is 3.8 times production budget)",93 minutes,R,"$49,369,899",,
This Christmas ,2007,English,United States,Drama,"$13,000,000 (worldwide box office is 3.8 times production budget)",118 minutes,PG-13 for comic sexual content and some violence.,"$49,121,934","$611,611","$49,733,545"
About Last Night ,2014,English,United States,Romantic Comedy,"$13,000,000 (worldwide box office is 3.9 times production budget)",100 minutes,"R for sexual content, language and brief drug use.(Rating bulletin 2307, 1/29/2014)","$48,637,684","$1,808,176","$50,445,860"
"Dude, Where's My Car? ",2000,English,United States,Comedy,"$13,000,000 (worldwide box office is 5.6 times production budget)",82 minutes,PG-13 for language and some sex and drug-related humor,"$46,729,374","$26,450,923","$73,180,297"
Young Guns ,1988,,United States,Western,"$13,000,000 (worldwide box office is 3.4 times production budget)",100 minutes,R,"$44,726,644",,
St. Vincent ,2014,English,United States,Comedy,"$13,000,000 (worldwide box office is 4.2 times production budget)",102 minutes,"PG-13 for mature thematic material including sexual content, alcohol and tobacco use, and for language.(Rating bulletin 2329, 7/2/2014)","$44,137,712","$10,699,522","$54,837,234"
Earth to Echo ,2014,English,United States,Adventure,"$13,000,000 (worldwide box office is 3.2 times production budget)",89 minutes,"PG for some action and peril, and mild language.(Rating bulletin 2315, 3/26/2014)","$38,934,842","$3,239,703","$42,174,545"
10 Things I Hate About You ,1999,"English, French",United States,Romantic Comedy,"$13,000,000 (worldwide box office is 4.6 times production budget)",99 minutes,"PG-13 for crude sex-related humor and dialogue, alcohol and drug-related scenes, all involving teens","$38,177,966","$22,235,984","$60,413,950"
The New Guy ,2002,,United States,Comedy,"$13,000,000 (worldwide box office is 2.2 times production budget)",88 minutes,"PG-13 for sexual content, language, crude humor and mild drug references","$28,972,187",,
Imaginary ,2024,English,United States,Horror,"$13,000,000 (worldwide box office is 3.4 times production budget)",104 minutes,"PG-13 for some violent content, drug material and language.(Rating bulletin 2820 (cert #54729), 2/7/2024)","$28,009,161","$15,664,455","$43,673,616"
Loaded Weapon 1 ,1993,English,United States,Comedy,"$13,000,000 (worldwide box office is 2.2 times production budget)",83 minutes,PG-13 for ribald humor and drug references,"$27,979,399",,
Baby Geniuses ,1999,English,,Adventure,"$13,000,000 (worldwide box office is 2.1 times production budget)",95 minutes,PG for some rude behavior and dialogue,"$27,151,490",,
The Big Hit ,1998,English,United States,Action,"$13,000,000 (worldwide box office is 2.1 times production budget)",91 minutes,"R for violence, pervasive language and some sexuality","$27,066,941","$6,430","$27,073,371"
Child's Play 2 ,1990,English,United States,Horror,"$13,000,000 (worldwide box office is 2.6 times production budget)",84 minutes,R,"$26,904,572","$7,262,000","$34,166,572"
Harriet the Spy ,1996,,,Adventure,"$13,000,000 (worldwide box office is 2.0 times production budget)",102 minutes,PG for mild language and some thematic elements,"$26,570,048",,
21 and Over ,2013,English,United States,Comedy,"$13,000,000 (worldwide box office is 3.2 times production budget)",93 minutes,"R for crude and sexual content, pervasive language, some graphic nudity, drugs and drinking.(Rating bulletin 2258, 2/6/2013)","$25,682,380","$16,513,386","$42,195,766"
The Mist ,2007,English,United States,Horror,"$13,000,000 (worldwide box office is 4.4 times production budget)",126 minutes,"R for violence, terror and gore, and language","$25,593,755","$31,595,653","$57,189,408"
Ex Machina ,2015,English,"United Kingdom, United States",Thriller/Suspense,"$13,000,000 (worldwide box office is 2.9 times production budget)",110 minutes,"R for graphic nudity, language, sexual references and some violence.(Rating bulletin 2328, 6/25/2014)","$25,440,971","$12,820,328","$38,261,299"
Being John Malkovich ,1999,,,Black Comedy,"$13,000,000 (worldwide box office is 2.5 times production budget)",,R for language and sexuality,"$22,858,926","$9,523,455","$32,382,381"
Two Can Play That Game ,2001,English,,Romantic Comedy,"$13,000,000 (worldwide box office is 1.7 times production budget)",90 minutes,R for language including sexual dialogue,"$22,235,901","$155,549","$22,391,450"
Eye in the Sky ,2016,English,United Kingdom,Thriller/Suspense,"$13,000,000 (worldwide box office is 2.7 times production budget)",102 minutes,"R for some violent images and language.(Rating bulletin 2373, 5/13/2015)","$18,704,596","$16,698,206","$35,402,802"
Admission ,2013,English,United States,Romantic Comedy,"$13,000,000 (worldwide box office is 1.4 times production budget)",117 minutes,"PG-13 for language and some sexual material.(Rating bulletin 2251, 12/5/2012)","$18,007,317","$726,349","$18,733,666"
The Perks of Being a Wallflower ,2012,English,United States,Drama,"$13,000,000 (worldwide box office is 2.5 times production budget)",103 minutes,"R for teen drug and alcohol use, and some sexual references.(Rating bulletin 2211, 2/22/2012)PG-13 on appeal for mature thematic material, drug and alcohol use, sexual content including references, and a fight - all involving teens.(Rating bulletin 2214, 3/14/2012)","$17,742,948","$15,326,355","$33,069,303"
crazy/beautiful ,2001,,,Drama,"$13,000,000 (worldwide box office is 1.5 times production budget)",99 minutes,"PG-13 for mature thematic material involving teens, drug/alcohol content, sexuality & language","$16,929,123","$3,000,000","$19,929,123"
54 ,1998,English,United States,Drama,"$13,000,000 (worldwide box office is 1.3 times production budget)",92 minutes,"R for sexuality, drug use and language","$16,757,163",,
