Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
Maximum Risk ,1996,,United States,Action,"$25,000,000 (worldwide box office is 2.1 times production budget)",100 minutes,"R for strong violence, and for some sexuality and language","$14,102,929","$37,600,000","$51,702,929"
Stealing Harvard ,2002,English,,Comedy,"$25,000,000 (worldwide box office is 0.6 times production budget)",85 minutes,PG-13,"$13,973,532",,
Hot Rod ,2007,English,United States,Comedy,"$25,000,000 (worldwide box office is 0.6 times production budget)",88 minutes,"PG-13 for crude humor, language, some comic drug-related and violent content.","$13,938,332","$433,232","$14,371,564"
Warrior ,2011,English,United States,Drama,"$25,000,000 (worldwide box office is 1.0 times production budget)",139 minutes,"PG-13 for sequences of intense mixed martial arts fighting, some language and thematic material.(Rating bulletin 2149, 12/1/2010)","$13,657,115","$10,558,270","$24,215,385"
Angela's Ashes ,1999,English,"Ireland, United States",Drama,"$25,000,000 (worldwide box office is 0.5 times production budget)",145 minutes,"R for sexual content and some language.
Appeal Upheld","$13,038,660",,
Battle of the Sexes ,2017,English,United States,Drama,"$25,000,000 (worldwide box office is 0.7 times production budget)",121 minutes,"PG-13 for some sexual content and partial nudity.(Rating bulletin 2467 (Cert #50877), 3/15/2017)","$12,638,526","$5,806,853","$18,445,379"
Cirque du Soleil: Worlds Away ,2012,English,United States,Adventure,"$25,000,000 (worldwide box office is 1.4 times production budget)",91 minutes,"PG for some dramatic images and mild sensuality.(Rating bulletin 2252, 12/12/2012)","$12,512,862","$21,640,239","$34,153,101"
The 33 ,2015,"English, Spanish","Chile, United States",Drama,"$25,000,000 (worldwide box office is 1.1 times production budget)",120 minutes,"PG-13 for a disaster sequence and some language.(Rating bulletin 2388, 8/26/2015)","$12,227,722","$16,059,767","$28,287,489"
Lifeforce ,1985,English,United Kingdom,Horror,"$25,000,000 (worldwide box office is 0.5 times production budget)",116 minutes,R,"$11,603,545",,
The Conspirator ,2011,English,United States,Drama,"$25,000,000 (worldwide box office is 0.6 times production budget)",122 minutes,"PG-13 for some violent content.(Rating bulletin 2142, 10/13/2010)","$11,538,204","$4,369,207","$15,907,411"
The Powerpuff Girls ,2002,,United States,Adventure,"$25,000,000 (worldwide box office is 0.7 times production budget)",73 minutes,PG for non-stop frenetic animated action,"$11,411,644","$5,014,057","$16,425,701"
Michael Collins ,1996,English,United Kingdom,Drama,"$25,000,000 (worldwide box office is 1.1 times production budget)",,R for violence and language,"$11,317,898","$16,480,285","$27,798,183"
Lords of Dogtown ,2005,,United States,Drama,"$25,000,000 (worldwide box office is 0.5 times production budget)",107 minutes,"PG-13 for drug and alcohol content, sexuality, violence, language and reckless behavior - all involving teens","$11,273,517","$2,150,848","$13,424,365"
Big Trouble in Little China ,1986,English,United States,Action,"$25,000,000 (worldwide box office is 0.4 times production budget)",99 minutes,,"$11,100,000","$108,967","$11,208,967"
Stop-Loss ,2008,English,United States,Drama,"$25,000,000 (worldwide box office is 0.4 times production budget)",113 minutes,R for graphic violence and pervasive language.,"$10,915,744","$313,291","$11,229,035"
Gettysburg ,1993,,,Drama,"$25,000,000 (worldwide box office is 0.4 times production budget)",254 minutes,PG for language and epic battle scenes.,"$10,731,997",,
Abandon ,2002,,,Thriller/Suspense,"$25,000,000 (worldwide box office is 0.5 times production budget)",99 minutes,"PG-13 for drug and alcohol content, sexuality, some violence and language","$10,719,367","$1,500,000","$12,219,367"
Straw Dogs ,2011,English,United States,Thriller/Suspense,"$25,000,000 (worldwide box office is 0.5 times production budget)",110 minutes,"R for strong brutal violence including a sexual attack, menace, some sexual content, and pervasive language.(Rating bulletin 2182, 7/27/2011)","$10,324,441","$929,380","$11,253,821"
Brokedown Palace ,1999,,,Drama,"$25,000,000 (worldwide box office is 0.4 times production budget)",100 minutes,"PG-13 for brief strong language, drug related material and some violent content","$10,115,014","$1,000,752","$11,115,766"
Possession ,2002,,,Drama,"$25,000,000 (worldwide box office is 0.6 times production budget)",102 minutes,PG-13 for sexuality and some thematic elements,"$10,103,647","$4,702,165","$14,805,812"
Mrs. Winterbourne ,1996,,United States,Romantic Comedy,"$25,000,000 (worldwide box office is 0.4 times production budget)",105 minutes,PG-13 for some thematic elements and brief strong language,"$10,039,566",,
