Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
J. Edgar ,2011,English,United States,Drama,"$35,000,000 (worldwide box office is 2.4 times production budget)",137 minutes,"R for brief strong language.(Rating bulletin 2185, 8/17/2011)","$37,306,030","$47,300,000","$84,606,030"
Bounce ,2000,English,United States,Drama,"$35,000,000 (worldwide box office is 1.5 times production budget)",106 minutes,PG-13 for some language and sensuality,"$36,805,288","$16,620,004","$53,425,292"
Mile 22 ,2018,English,United States,Action,"$35,000,000 (worldwide box office is 1.9 times production budget)",90 minutes,"R for strong violence and language throughout.(Rating bulletin 2538 (Cert #51728), 8/1/2018)","$36,108,758","$30,186,363","$66,295,121"
Hot Pursuit ,2015,English,United States,Comedy,"$35,000,000 (worldwide box office is 1.4 times production budget)",87 minutes,"PG-13 for sexual content, violence, language and some drug material.(Rating bulletin 2367, 4/1/2015)","$34,580,201","$16,152,271","$50,732,472"
Concussion ,2015,English,United States,Drama,"$35,000,000 (worldwide box office is 1.4 times production budget)",121 minutes,"PG-13 for thematic material including some disturbing images, and language.(Rating bulletin 2385, 7/4/2015)","$34,531,832","$15,831,958","$50,363,790"
The Foreigner ,2017,English,"China, United Kingdom",Action,"$35,000,000 (worldwide box office is 4.2 times production budget)",116 minutes,"R for violence, language and some sexual material.(Rating bulletin 2491 (Cert #50567), 8/30/2017)","$34,393,507","$110,980,592","$145,374,099"
Closer ,2004,English,"United Kingdom, United States",Drama,"$35,000,000 (worldwide box office is 3.3 times production budget)",104 minutes,"R for sequences of graphic sexual dialogue, nudity/sexuality and language","$33,987,757","$82,160,780","$116,148,537"
Street Fighter ,1994,"English, Esperanto, Japanese","Japan, United States",Action,"$35,000,000 (worldwide box office is 2.8 times production budget)",102 minutes,PG-13 for non-stop martial arts and action violence,"$33,423,000","$66,000,000","$99,423,000"
Black Knight ,2001,English,United States,Adventure,"$35,000,000 (worldwide box office is 1.0 times production budget)",95 minutes,"PG-13 for language, sexual/crude humor and battle violence","$33,422,806",,
The Bad News Bears ,2005,English,United States,Comedy,"$35,000,000 (worldwide box office is 1.0 times production budget)",113 minutes,"PG-13 for rude behavior, language throughout, some sexuality and thematic elements","$32,868,349","$632,271","$33,500,620"
The Pianist ,2002,"English, German, Russian","France, Germany, Poland, United Kingdom",Drama,"$35,000,000 (worldwide box office is 3.2 times production budget)",149 minutes,R for violence and brief strong language,"$32,539,222","$79,334,816","$111,874,038"
House of Wax ,2005,English,Australia,Horror,"$35,000,000 (worldwide box office is 2.0 times production budget)",107 minutes,"R for horror violence, some sexual content and language.","$32,064,800","$38,000,000","$70,064,800"
From Hell ,2001,English,United States,Thriller/Suspense,"$35,000,000 (worldwide box office is 2.0 times production budget)",121 minutes,"R for strong violence/gore, sexuality, language and drug content","$31,598,308","$37,114,057","$68,712,365"
Adrift ,2018,English,United States,Drama,"$35,000,000 (worldwide box office is 1.7 times production budget)",80 minutes,"PG-13 for injury images, peril, language, brief drug use, partial nudity and thematic elements.(Rating bulletin 2526 (Cert #51589), 5/9/2018)","$31,445,011","$26,452,180","$57,897,191"
Mirrors ,2008,English,United States,Horror,"$35,000,000 (worldwide box office is 2.2 times production budget)",111 minutes,"R for strong violence, disturbing images, language and brief nudity","$30,691,439","$46,529,157","$77,220,596"
Underworld: Blood Wars ,2016,English,United States,Action,"$35,000,000 (worldwide box office is 2.3 times production budget)",91 minutes,"R for strong bloody violence, and some sexuality.(Rating bulletin 2454 (Cert #50103), 12/7/2016)","$30,353,973","$50,855,249","$81,209,222"
Queen of the Damned ,2002,,United States,Horror,"$35,000,000 (worldwide box office is 0.9 times production budget)",101 minutes,R for vampire violence,"$30,307,804",,
Nanny McPhee and the Big Bang ,2010,English,"France, United Kingdom, United States",Adventure,"$35,000,000 (worldwide box office is 2.8 times production budget)",109 minutes,"PG for rude humor, some language and mild thematic elements(Rating bulletin 2104, 1/20/2010)PG For rude humor, some language and mild thematic elements.(Rating bulletin 2123, 6/2/2010)","$29,197,642","$68,602,223","$97,799,865"
Untraceable ,2008,English,United States,Thriller/Suspense,"$35,000,000 (worldwide box office is 1.5 times production budget)",100 minutes,"R for some prolonged sequences of strong gruesome violence, and language","$28,687,835","$23,962,116","$52,649,951"
Predator 2 ,1990,English,United States,Action,"$35,000,000 (worldwide box office is 1.6 times production budget)",108 minutes,"R for strong violence and language, and for sensuality and drug content.","$28,317,513","$26,450,905","$54,768,418"
Abduction ,2011,English,United States,Thriller/Suspense,"$35,000,000 (worldwide box office is 2.5 times production budget)",106 minutes,"PG-13 for sequences of intense violence and action, brief language, some sexual content and teen partying.(Rating bulletin 2182, 7/27/2011)","$28,087,155","$58,561,204","$86,648,359"
Flash Gordon ,1980,English,"United Kingdom, United States",Action,"$35,000,000 (worldwide box office is 0.8 times production budget)",114 minutes,PG,"$27,107,960","$68,865","$27,176,825"
Superhero Movie ,2008,English,United States,Comedy,"$35,000,000 (worldwide box office is 2.1 times production budget)",86 minutes,"PG-13 for crude and sexual content, comic violence, drug references and language.","$26,638,520","$46,387,782","$73,026,302"
Blast from the Past ,1999,English,United States,Romantic Comedy,"$35,000,000 (worldwide box office is 0.8 times production budget)",112 minutes,"PG-13 for brief language, sex and drug references","$26,613,620",,
Alex Cross ,2012,English,United States,Thriller/Suspense,"$35,000,000 (worldwide box office is 1.0 times production budget)",102 minutes,"PG-13 for violence including disturbing images, sexual content, language, drug references, and nudity.(Rating bulletin 2215, 3/21/2012)","$25,888,412","$9,538,347","$35,426,759"
Jersey Girl ,2004,English,United States,Comedy,"$35,000,000 (worldwide box office is 1.1 times production budget)",102 minutes,PG-13 for language and sexual content including frank dialogue,"$25,266,129","$11,800,000","$37,066,129"
Midnight in the Garden of Good and Evil ,1997,English,United States,Thriller/Suspense,"$35,000,000 (worldwide box office is 0.7 times production budget)",120 minutes,R for language and brief violence,"$25,078,937",,
Bridget Jones’s Baby ,2016,English,"United Kingdom, United States",Romantic Comedy,"$35,000,000 (worldwide box office is 5.9 times production budget)",122 minutes,"R for language, sex references and some nudity.(Rating bulletin 2429 (Cert #50510), 6/15/2016)","$24,139,805","$183,158,578","$207,298,383"
Heist ,2001,English,"Canada, United States",Action,"$35,000,000 (worldwide box office is 0.8 times production budget)",109 minutes,R for language and some violence,"$23,483,357","$5,423,460","$28,906,817"
Hoffa ,1992,English,United States,Drama,"$35,000,000 (worldwide box office is 0.8 times production budget)",132 minutes,R for violence and strong language.,"$23,365,858","$5,025,615","$28,391,473"
Whiskey Tango Foxtrot ,2016,English,United States,Comedy,"$35,000,000 (worldwide box office is 0.7 times production budget)",111 minutes,"R for pervasive language, some sexual content, drug use and violent war images.(Rating bulletin 2413 (Cert #50168), 2/24/2016)","$23,083,334","$2,267,413","$25,350,747"
Ella Enchanted ,2004,English,"Ireland, United Kingdom, United States",Comedy,"$35,000,000 (worldwide box office is 0.7 times production budget)",96 minutes,PG for some crude humor and language.,"$22,913,677","$1,286,641","$24,200,318"
Hitman: Agent 47 ,2015,English,United States,Action,"$35,000,000 (worldwide box office is 2.3 times production budget)",96 minutes,"R for sequences of strong violence, and some language.(Rating bulletin 2381, 7/8/2015)","$22,467,450","$59,715,353","$82,182,803"
Phantom Thread ,2017,English,United States,Drama,"$35,000,000 (worldwide box office is 1.4 times production budget)",130 minutes,"R for language.(Rating bulletin 2499 (Cert #51134), 10/25/2017)","$21,198,205","$26,306,893","$47,505,098"
The X-Files: I Want to Believe ,2008,English,United States,Action,"$35,000,000 (worldwide box office is 1.9 times production budget)",110 minutes,PG-13 for violent and disturbing content and thematic material,"$20,982,478","$47,188,314","$68,170,792"
Premium Rush ,2012,English,United States,Thriller/Suspense,"$35,000,000 (worldwide box office is 0.9 times production budget)",91 minutes,"PG-13 for some violence, intense action sequences and language.(Rating bulletin 2226, 6/6/2012)","$20,275,446","$11,117,755","$31,393,201"
Broken City ,2013,English,United States,Thriller/Suspense,"$35,000,000 (worldwide box office is 1.1 times production budget)",108 minutes,"R for pervasive language, some sexual content and violence.(Rating bulletin 2228, 6/20/2012)","$19,701,164","$17,413,813","$37,114,977"
Valiant ,2005,English,"United Kingdom, United States",Adventure,"$35,000,000 (worldwide box office is 1.8 times production budget)",75 minutes,G,"$19,478,106","$44,710,281","$64,188,387"
Wonder Boys ,2000,English,United States,Comedy,"$35,000,000 (worldwide box office is 1.0 times production budget)",112 minutes,R for language and drug content,"$19,389,454","$14,033,031","$33,422,485"
Cursed ,2005,English,"Germany, United States",Horror,"$35,000,000 (worldwide box office is 0.7 times production budget)",97 minutes,"PG-13 for horror violence/terror, some sexual references, nudity, language and a brief drug reference.
Edited for re-rating","$19,294,901","$5,820,000","$25,114,901"
Walk Hard: The Dewey Cox Story ,2007,English,United States,Comedy,"$35,000,000 (worldwide box office is 0.6 times production budget)",96 minutes,"R for sexual content, graphic nudity, drug use and language.","$18,317,151","$2,288,902","$20,606,053"
The Four Feathers ,2002,,,Drama,"$35,000,000 (worldwide box office is 0.9 times production budget)",132 minutes,PG-13,"$18,306,166","$11,576,479","$29,882,645"
Furry Vengeance ,2010,English,United States,Comedy,"$35,000,000 (worldwide box office is 1.1 times production budget)",91 minutes,"PG for some rude humor, mild language and brief smoking(Rating bulletin 2103, 1/13/2010)","$17,630,465","$21,709,712","$39,340,177"
Parker ,2013,English,United States,Thriller/Suspense,"$35,000,000 (worldwide box office is 1.4 times production budget)",108 minutes,"R for strong violence, language throughout and brief sexual content/nudity.(Rating bulletin 2244, 10/10/2012)","$17,616,641","$30,926,747","$48,543,388"
Wimbledon ,2004,English,United States,Romantic Comedy,"$35,000,000 (worldwide box office is 1.2 times production budget)",98 minutes,"PG-13 for language, sexuality and partial nudity","$16,862,585","$24,803,891","$41,666,476"
Bait ,2000,English,United States,Action,"$35,000,000 (worldwide box office is 0.4 times production budget)",119 minutes,"R for language, violence and a scene of sexuality","$15,325,127","$146,842","$15,471,969"
Dungeons and Dragons ,2000,,,Adventure,"$35,000,000 (worldwide box office is 1.0 times production budget)",108 minutes,PG-13 for fantasy action violence,"$15,185,241","$18,586,724","$33,771,965"
Lions for Lambs ,2007,English,United States,Drama,"$35,000,000 (worldwide box office is 1.8 times production budget)",88 minutes,R for some war violence and language,"$14,998,070","$48,213,018","$63,211,088"
Flight of the Intruder ,1991,English,United States,Action,"$35,000,000 (worldwide box office is 0.4 times production budget)",115 minutes,PG-13,"$14,471,440",,
The Tree of Life ,2011,English,United States,Drama,"$35,000,000 (worldwide box office is 1.8 times production budget)",138 minutes,"PG-13 for some thematic material(Rating bulletin 2128, 7/7/2010)PG-13 for some thematic material (re-rated)(Rating bulletin 2148, 11/24/2010)","$13,305,665","$48,416,161","$61,721,826"
American Outlaws ,2001,English,United States,Western,"$35,000,000 (worldwide box office is 0.4 times production budget)",95 minutes,PG-13 for western violence.,"$13,264,986","$336,123","$13,601,109"
Playing for Keeps ,2012,English,United States,Romantic Comedy,"$35,000,000 (worldwide box office is 0.8 times production budget)",105 minutes,"PG-13 for some sexual situations, language and a brief intense image.(Rating bulletin 2231, 7/11/2012)","$13,103,272","$14,702,360","$27,805,632"
Zoom ,2006,,,Adventure,"$35,000,000 (worldwide box office is 0.4 times production budget)",,"PG for brief rude humor, language and mild action","$11,989,328","$516,860","$12,506,188"
The Shipping News ,2001,English,"Canada, United States",Drama,"$35,000,000 (worldwide box office is 0.7 times production budget)",111 minutes,"R for some language, sexuality and disturbing images","$11,405,825","$13,000,000","$24,405,825"
The Young Victoria ,2009,English,"United Kingdom, United States",Drama,"$35,000,000 (worldwide box office is 0.9 times production budget)",100 minutes,"PG For some mild sensuality, a scene of violence, and brief incidental language and smoking","$11,001,272","$20,877,619","$31,878,891"
Sabotage ,2014,English,United States,Action,"$35,000,000 (worldwide box office is 0.5 times production budget)",110 minutes,"R for strong bloody violence, pervasive language, some sexuality/nudity and drug use.(Rating bulletin 2307, 1/29/2014)","$10,508,518","$7,867,925","$18,376,443"
Knock Off ,1998,English,Hong Kong,Action,"$35,000,000 (worldwide box office is 0.3 times production budget)",90 minutes,R for continuous violence and brief language,"$10,319,915",,
Whiteout ,2009,"English, Russian","Canada, France, United States",Thriller/Suspense,"$35,000,000 (worldwide box office is 0.4 times production budget)",101 minutes,"R for violence, grisly images, brief strong language and some nudity","$10,275,638","$1,979,108","$12,254,746"
Unfinished Business ,2015,English,United States,Comedy,"$35,000,000 (worldwide box office is 0.4 times production budget)",91 minutes,"R for some strong risqué sexual content/graphic nudity, and for language and drug use.(Rating bulletin 2355, 1/7/2015)","$10,219,501","$2,994,550","$13,214,051"
The Walk ,2015,English,United States,Drama,"$35,000,000 (worldwide box office is 1.8 times production budget)",124 minutes,"PG for thematic elements involving perilous situations, and for some nudity, language, brief drug references and smoking.(Rating bulletin 2370, 4/21/2015)","$10,161,183","$51,330,921","$61,492,104"
The Fountain ,2006,English,United States,Drama,"$35,000,000 (worldwide box office is 0.4 times production budget)",96 minutes,"PG-13 for some intense sequences of violent action, some sensuality and language (on appeal - originally rated R)","$10,144,010","$5,317,628","$15,461,638"
Mandela: Long Walk to Freedom ,2013,"Afrikaans, English, Xhosa","Canada, South Africa, United Kingdom",Drama,"$35,000,000 (worldwide box office is 0.9 times production budget)",146 minutes,"PG-13 for some intense sequences of violence and disturbing images, sexual content and brief strong language.(Rating bulletin 2286, 8/21/2013)","$8,323,085","$21,567,317","$29,890,402"
Beau is Afraid ,2023,English,"Canada, United States",Horror,"$35,000,000 (worldwide box office is 0.3 times production budget)",179 minutes,"R for strong violent content, sexual content, graphic nudity, drug use and language.(Rating bulletin 2765 (cert #54220), 1/11/2023)","$8,176,562","$2,998,088","$11,174,650"
Punisher: War Zone ,2008,English,"Germany, United States",Action,"$35,000,000 (worldwide box office is 0.3 times production budget)",103 minutes,"R for pervasive strong brutal violence, language and some drug use","$8,050,977","$2,106,557","$10,157,534"
The Order ,2003,"Aramaic, English, Italian, Latin","Germany, United States",Horror,"$35,000,000 (worldwide box office is 0.3 times production budget)",102 minutes,"R for violent images, sexuality and language","$7,659,747","$3,900,000","$11,559,747"
A Good Year ,2006,English,"France, United Kingdom",Drama,"$35,000,000 (worldwide box office is 1.2 times production budget)",118 minutes,PG-13 for language and some sexual content,"$7,459,300","$34,604,805","$42,064,105"
The Brothers Grimsby ,2016,English,"United Kingdom, United States",Comedy,"$35,000,000 (worldwide box office is 0.8 times production budget)",82 minutes,"R for strong crude sexual content, graphic nudity, violence, language, and some drug use.(Rating bulletin 2412 (Cert #49632), 2/17/2016)","$6,864,016","$21,856,454","$28,720,470"
The Snowman ,2017,English,United Kingdom,Thriller/Suspense,"$35,000,000 (worldwide box office is 1.2 times production budget)",142 minutes,"R for grisly images, violence, some language, sexuality and brief nudity.(Rating bulletin 2495 (Cert #50560), 9/27/2017)","$6,670,765","$36,493,914","$43,164,679"
Femme Fatale ,2002,"English, French","France, Germany, United States",Thriller/Suspense,"$35,000,000 (worldwide box office is 0.5 times production budget)",,"R for strong sexuality, violence and language","$6,630,252","$10,200,000","$16,830,252"
Warriors of Virtue ,1997,,,Action,"$35,000,000 (worldwide box office is 0.2 times production budget)",101 minutes,PG for fantasy action violence and some language,"$6,448,817",,
Luther ,2003,English,Germany,Drama,"$35,000,000 (worldwide box office is 0.9 times production budget)",124 minutes,PG-13 for disturbing images of violence.,"$5,781,086","$26,935,977","$32,717,063"
