Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
Big Fat Liar ,2002,English,United States,Adventure,"$15,000,000 (worldwide box office is 3.5 times production budget)",88 minutes,PG for some language.,"$47,811,275","$4,649,742","$52,461,017"
Cop Land ,1997,English,United States,Drama,"$15,000,000 (worldwide box office is 4.2 times production budget)",104 minutes,"R for violence, strong language and brief nudity","$44,906,632","$18,800,000","$63,706,632"
Wag the Dog ,1997,English,United States,Drama,"$15,000,000 (worldwide box office is 4.3 times production budget)",105 minutes,R for language,"$43,057,470","$21,194,568","$64,252,038"
Snitch ,2013,English,United States,Thriller/Suspense,"$15,000,000 (worldwide box office is 3.9 times production budget)",95 minutes,"PG-13 for drug content and sequences of violence.(Rating bulletin 2224, 5/23/2012)","$42,930,462","$14,977,272","$57,907,734"
The Lizzie McGuire Movie ,2003,English,United States,Adventure,"$15,000,000 (worldwide box office is 3.7 times production budget)",94 minutes,PG for mild thematic elements,"$42,734,455","$12,800,000","$55,534,455"
Krampus ,2015,English,United States,Horror,"$15,000,000 (worldwide box office is 4.1 times production budget)",98 minutes,"PG-13 for sequences of horror violence/terror, language and some drug material.(Rating bulletin 2396 (Cert #50094), 10/21/2015)","$42,725,475","$19,062,918","$61,788,393"
End of Watch ,2012,"English, Spanish",United States,Thriller/Suspense,"$15,000,000 (worldwide box office is 3.8 times production budget)",109 minutes,"R for strong violence, some disturbing images, pervasive language including sexual references, and some drug use.(Rating bulletin 2234, 8/1/2012)","$41,003,371","$16,583,235","$57,586,606"
The Faculty ,1998,English,United States,Horror,"$15,000,000 (worldwide box office is 2.7 times production budget)",104 minutes,"R for violence/gore, strong language, drug use and some nudity","$40,283,321",,
What's Love Got to Do With It ,1993,English,United States,Drama,"$15,000,000 (worldwide box office is 2.6 times production budget)",,"R for domestic violence, strong language, drug use and some sexuality.","$39,100,956","$46,122","$39,147,078"
Not Another Teen Movie ,2001,English,United States,Comedy,"$15,000,000 (worldwide box office is 4.2 times production budget)",82 minutes,"R for strong crude sexual content and humor, language and drug content","$37,882,551","$24,518,792","$62,401,343"
Wild ,2014,English,United States,Drama,"$15,000,000 (worldwide box office is 3.5 times production budget)",119 minutes,"R for sexual content, nudity, drug use, and language.(Rating bulletin 2323, 5/21/2014)","$37,880,356","$14,580,187","$52,460,543"
Lawrence of Arabia ,1962,"Arabic, English, Turkish","United Kingdom, United States",Adventure,"$15,000,000 (worldwide box office is 4.7 times production budget)",210 minutes,PG,"$37,495,385","$32,499,662","$69,995,047"
Speak No Evil ,2024,English,United States,Horror,"$15,000,000 (worldwide box office is 5.0 times production budget)",110 minutes,"R for some strong violence, language, some sexual content and brief drug use.(Rating bulletin 2813 (cert #54774), 12/13/2023)","$36,931,420","$38,786,137","$75,717,557"
The Theory of Everything ,2014,English,United States,Drama,"$15,000,000 (worldwide box office is 8.2 times production budget)",123 minutes,"PG-13 for some thematic elements and suggestive material.(Rating bulletin 2337, 8/27/2014)","$35,893,537","$87,434,155","$123,327,692"
Drive ,2011,English,United States,Action,"$15,000,000 (worldwide box office is 5.4 times production budget)",100 minutes,"R for strong brutal bloody violence, language and some nudity.(Rating bulletin 2175, 6/8/2011)","$35,060,689","$46,297,241","$81,357,930"
The Skulls ,2000,,,Thriller/Suspense,"$15,000,000 (worldwide box office is 2.3 times production budget)",,PG-13 for violence and brief sexuality,"$35,007,180",,
Hawaii ,1966,English,United States,Drama,"$15,000,000 (worldwide box office is 2.3 times production budget)",189 minutes,Not Rated approved,"$34,562,222",,
The Favourite ,2018,English,"Ireland, United Kingdom, United States",Black Comedy,"$15,000,000 (worldwide box office is 6.4 times production budget)",119 minutes,"R for strong sexual content, nudity and language.(Rating bulletin 2509 (Cert #51403), 1/10/2018)","$34,366,783","$61,462,676","$95,829,459"
Malibu’s Most Wanted ,2003,English,United States,Comedy,"$15,000,000 (worldwide box office is 2.3 times production budget)",86 minutes,"PG-13 for sexual humor, language and violence.","$34,308,901","$190,303","$34,499,204"
All About Steve ,2009,English,United States,Romantic Comedy,"$15,000,000 (worldwide box office is 2.7 times production budget)",99 minutes,PG-13 for sexual content including innuendos,"$33,862,903","$6,264,356","$40,127,259"
Where the Heart Is ,2000,,,Drama,"$15,000,000 (worldwide box office is 2.7 times production budget)",,"PG-13 for intense thematic material, language and sexual content","$33,771,174","$7,090,880","$40,862,054"
Halloween 2 ,2009,English,United States,Horror,"$15,000,000 (worldwide box office is 2.6 times production budget)",105 minutes,"R For strong brutal bloody violence throughout, terror, disturbing graphic images, language, and some crude sexual content and nudity","$33,392,973","$5,119,877","$38,512,850"
The Last House on the Left ,2009,English,United States,Horror,"$15,000,000 (worldwide box office is 3.1 times production budget)",110 minutes,"R for sadistic brutal violence including a rape and disturbing images, language, nudity and some drug use","$32,752,215","$13,774,028","$46,526,243"
Because of Winn-Dixie ,2005,English,United States,Comedy,"$15,000,000 (worldwide box office is 2.2 times production budget)",106 minutes,PG for thematic elements and brief mild language.,"$32,647,042","$861,443","$33,508,485"
Don’t Breathe 2 ,2021,English,United States,Horror,"$15,000,000 (worldwide box office is 3.1 times production budget)",98 minutes,"R for strong bloody violence, gruesome images, and language.(Rating bulletin 2681 (cert #53215), 5/19/2021)","$32,638,038","$14,563,309","$47,201,347"
Thanksgiving ,2023,English,United States,Horror,"$15,000,000 (worldwide box office is 3.1 times production budget)",106 minutes,"R for strong bloody horror violence and gore, pervasive language and some sexual material.(Rating bulletin 2807 (cert #54355), 11/1/2023)","$31,945,385","$14,099,495","$46,044,880"
The Wedding Date ,2005,English,United States,Romantic Comedy,"$15,000,000 (worldwide box office is 3.1 times production budget)",88 minutes,PG-13 for sexual content including dialogue.,"$31,726,995","$15,448,043","$47,175,038"
The Princess Bride ,1987,English,United States,Adventure,"$15,000,000 (worldwide box office is 2.1 times production budget)",98 minutes,PG,"$30,857,000","$189,220","$31,046,220"
Halloween: Resurrection ,2002,English,United States,Horror,"$15,000,000 (worldwide box office is 2.5 times production budget)",89 minutes,"R for strong violence, language, some sexuality and brief drug use","$30,259,652","$7,400,000","$37,659,652"
The Great Debaters ,2007,English,United States,Drama,"$15,000,000 (worldwide box office is 2.0 times production budget)",123 minutes,"PG-13 for depiction of strong thematic material including violence and disturbing images, and for language and brief sexuality","$30,226,144","$35,149","$30,261,293"
When the Game Stands Tall ,2014,English,United States,Drama,"$15,000,000 (worldwide box office is 2.0 times production budget)",114 minutes,"PG for thematic material, a scene of violence, and brief smoking.(Rating bulletin 2322, 5/24/2014)","$30,127,963","$10,949","$30,138,912"
Clash of the Titans ,1981,English,"United Kingdom, United States",Adventure,"$15,000,000 (worldwide box office is 3.0 times production budget)",118 minutes,PG,"$30,000,000","$14,400,000","$44,400,000"
Confessions of a Teenage Drama Queen ,2004,English,"Germany, United States",Comedy,"$15,000,000 (worldwide box office is 2.2 times production budget)",89 minutes,PG for mild thematic elements and brief language.,"$29,331,068","$3,787,786","$33,118,854"
The Object of my Affection ,1998,,United States,Romantic Comedy,"$15,000,000 (worldwide box office is 1.9 times production budget)",111 minutes,R for strong language and some sexuality,"$29,145,924",,
28 Weeks Later ,2007,English,"Spain, United Kingdom",Horror,"$15,000,000 (worldwide box office is 4.3 times production budget)",100 minutes,"R for strong violence and gore, language and some sexuality/nudity","$28,638,916","$35,593,798","$64,232,714"
Grosse Pointe Blank ,1997,,,Black Comedy,"$15,000,000 (worldwide box office is 2.1 times production budget)",107 minutes,"R for strong violence, language and some drug content","$28,084,357","$2,986,055","$31,070,412"
Love & Basketball ,2000,English,Canada,Drama,"$15,000,000 (worldwide box office is 1.8 times production budget)",124 minutes,PG-13 for sexuality and language,"$27,441,122","$268,503","$27,709,625"
Home Again ,2017,English,United States,Romantic Comedy,"$15,000,000 (worldwide box office is 2.5 times production budget)",97 minutes,"PG-13 for some thematic and sexual material.(Rating bulletin 2484 (Cert #51107), 7/12/2017)","$27,020,284","$10,316,590","$37,336,874"
Book of Shadows: Blair Witch 2 ,2000,,,Horror,"$15,000,000 (worldwide box office is 3.2 times production budget)",90 minutes,"R for violence, language, sexuality and drug use","$26,421,314","$21,300,000","$47,721,314"
Boogie Nights ,1997,English,United States,Drama,"$15,000,000 (worldwide box office is 2.9 times production budget)",155 minutes,"R for strong sex scenes with explicit dialogue, nudity, drug use, language and violence","$26,410,771","$16,700,954","$43,111,725"
Ramona and Beezus ,2010,English,United States,Comedy,"$15,000,000 (worldwide box office is 1.8 times production budget)",103 minutes,G,"$26,167,002","$1,302,619","$27,469,621"
Escape Room: Tournament of Champions ,2021,English,United States,Horror,"$15,000,000 (worldwide box office is 3.6 times production budget)",88 minutes,"PG-13 for violence, terror/peril and strong language.(Rating bulletin 2680 (cert #52337), 5/12/2021)","$25,314,753","$28,178,311","$53,493,064"
The November Man ,2014,English,United States,Thriller/Suspense,"$15,000,000 (worldwide box office is 2.3 times production budget)",108 minutes,"R for strong violence including a sexual assault, language, sexuality/nudity and brief drug use.(Rating bulletin 2335, 8/13/2014)","$25,018,119","$9,802,216","$34,820,335"
The Craft ,1996,English,United States,Horror,"$15,000,000 (worldwide box office is 3.7 times production budget)",101 minutes,"R for some terror and violence, and for brief language.","$24,769,466","$30,900,000","$55,669,466"
Match Point ,2005,,United States,Thriller/Suspense,"$15,000,000 (worldwide box office is 5.9 times production budget)",124 minutes,R for some sexuality. ,"$23,089,926","$64,861,002","$87,950,928"
The Remains of the Day ,1993,,"United Kingdom, United States",Drama,"$15,000,000 (worldwide box office is 4.3 times production budget)",134 minutes,PG for themes.,"$22,954,968","$41,000,000","$63,954,968"
Nowhere to Run ,1993,English,United States,Action,"$15,000,000 (worldwide box office is 3.5 times production budget)",94 minutes,"R for violence, language and sexuality.","$22,189,039","$30,000,000","$52,189,039"
Urban Legends: Final Cut ,2000,,,Horror,"$15,000,000 (worldwide box office is 2.6 times production budget)",99 minutes,R for violence/gore and some sexuality,"$21,468,807","$17,105,555","$38,574,362"
The Place Beyond the Pines ,2013,English,United States,Drama,"$15,000,000 (worldwide box office is 3.1 times production budget)",140 minutes,"R for language throughout, some violence, teen drug and alcohol use, and a sexual reference.(Rating bulletin 2251, 12/5/2012)","$21,403,519","$25,607,930","$47,011,449"
Flicka ,2006,English,"United Kingdom, United States",Drama,"$15,000,000 (worldwide box office is 1.5 times production budget)",95 minutes,PG for some mild language.,"$21,000,147","$896,220","$21,896,367"
The Hills Have Eyes II ,2007,English,United States,Horror,"$15,000,000 (worldwide box office is 2.5 times production budget)",89 minutes,"R for prolonged sequences of strong gruesome horror violence and gore, a rape and language","$20,804,166","$16,662,372","$37,466,538"
Keanu ,2016,English,United States,Comedy,"$15,000,000 (worldwide box office is 1.4 times production budget)",98 minutes,"R for violence, language throughout, drug use and sexuality/nudity.(Rating bulletin 2417 (Cert #50139), 3/23/2016)","$20,591,853","$96,288","$20,688,141"
The Photograph ,2020,English,United States,Drama,"$15,000,000 (worldwide box office is 1.4 times production budget)",106 minutes,"PG-13 for sexuality and brief strong language.(Rating bulletin 2601 (Cert #52446), 10/23/2019)","$20,578,185","$126,196","$20,704,381"
Country Strong ,2010,English,United States,Drama,"$15,000,000 (worldwide box office is 1.4 times production budget)",120 minutes,"PG-13 for thematic elements involving alcohol abuse and some sexual content.(Rating bulletin 2145, 11/3/2010)","$20,218,921","$383,066","$20,601,987"
Tuck Everlasting ,2002,English,,Drama,"$15,000,000 (worldwide box office is 1.3 times production budget)",96 minutes,PG for some violence,"$19,161,999","$182,616","$19,344,615"
The Marine ,2006,,United States,Action,"$15,000,000 (worldwide box office is 1.5 times production budget)",91 minutes,"PG-13 for intense sequences of violent action, sensuality and language.","$18,844,784","$3,320,824","$22,165,608"
The Big Lebowski ,1998,English,United States,Comedy,"$15,000,000 (worldwide box office is 3.2 times production budget)",127 minutes,"R for pervasive strong language, drug content, sexuality and brief violence","$18,718,818","$28,690,764","$47,409,582"
Disturbing Behavior ,1998,,,Thriller/Suspense,"$15,000,000 (worldwide box office is 1.3 times production budget)",84 minutes,"R for strong violence, sexuality, language and drug content.","$17,507,368","$1,506,870","$19,014,238"
A Most Wanted Man ,2014,English,United Kingdom,Thriller/Suspense,"$15,000,000 (worldwide box office is 2.4 times production budget)",121 minutes,"R for language.(Rating bulletin 2326, 6/11/2014)","$17,237,855","$18,831,035","$36,068,890"
The Green Knight ,2021,English,United States,Adventure,"$15,000,000 (worldwide box office is 1.3 times production budget)",125 minutes,"R for violence, some sexuality and graphic nudity.(Rating bulletin 2654 (cert #52678), 11/4/2020)","$17,173,321","$2,849,170","$20,022,491"
The Hurt Locker ,2009,English,United States,Drama,"$15,000,000 (worldwide box office is 3.3 times production budget)",130 minutes,R for war violence and language.,"$17,017,811","$32,859,173","$49,876,984"
Eye of the Beholder ,2000,,,Thriller/Suspense,"$15,000,000 (worldwide box office is 1.2 times production budget)",110 minutes,"R for some strong violence, sexuality, language and brief drug content","$16,500,786","$1,760,079","$18,260,865"
The Man with the Iron Fists ,2012,English,United States,Action,"$15,000,000 (worldwide box office is 1.5 times production budget)",95 minutes,"R for bloody violence, strong sexuality, language and brief drug use.(Rating bulletin 2213, 3/7/2012)","$15,634,090","$6,384,898","$22,018,988"
Firestarter ,1984,English,United States,Horror,"$15,000,000 (worldwide box office is 1.0 times production budget)",,R,"$15,136,870",,
Miss Bala ,2019,English,"Mexico, United States",Action,"$15,000,000 (worldwide box office is 1.0 times production budget)",104 minutes,"PG-13 for sequences of gun violence, sexual and drug content, thematic material, and language.(Rating bulletin 2540 (Cert #51439), 8/15/2018)","$14,998,027","$366,605","$15,364,632"
Killing Them Softly ,2012,English,United States,Thriller/Suspense,"$15,000,000 (worldwide box office is 2.6 times production budget)",97 minutes,"R for violence, sexual references pervasive language, and some drug use.(Rating bulletin 2232, 7/18/2012)","$14,945,541","$24,292,902","$39,238,443"
Freddy Got Fingered ,2001,,,Comedy,"$15,000,000 (worldwide box office is 0.9 times production budget)",87 minutes,"R for crude sexual and bizarre humor, and for strong language","$14,249,005",,
One Day ,2011,English,United States,Drama,"$15,000,000 (worldwide box office is 3.9 times production budget)",107 minutes,"PG-13 for sexual content, partial nudity, language, some violence and substance abuse.(Rating bulletin 2163, 3/16/2011)","$13,843,771","$45,324,921","$59,168,692"
De-Lovely ,2004,,,Drama,"$15,000,000 (worldwide box office is 1.2 times production budget)",125 minutes,PG-13 for sexual content,"$13,337,299","$5,187,197","$18,524,496"
Whip It ,2009,English,United States,Comedy,"$15,000,000 (worldwide box office is 1.3 times production budget)",111 minutes,"PG-13 for sexual content including crude dialogue, language and drug material.","$13,077,184","$5,812,788","$18,889,972"
The Pirates Who Don't Do Anything: A VeggieTales Movie ,2008,English,United States,Adventure,"$15,000,000 (worldwide box office is 0.9 times production budget)",85 minutes,G,"$12,981,269","$267,175","$13,248,444"
U2 3D ,2008,English,United States,Concert/Performance,"$15,000,000 (worldwide box office is 1.7 times production budget)",85 minutes,G,"$12,898,847","$13,271,555","$26,170,402"
Highlander: Endgame ,2000,"English, French, Gaelic",United States,Action,"$15,000,000 (worldwide box office is 0.9 times production budget)",88 minutes,R for violence and some strong sexuality,"$12,801,190",,
The Founder ,2016,English,United States,Drama,"$15,000,000 (worldwide box office is 1.6 times production budget)",115 minutes,"PG-13 for brief strong language.(Rating bulletin 2420 (Cert #50383), 4/13/2016)","$12,786,053","$11,449,721","$24,235,774"
Idlewild ,2006,English,United States,Musical,"$15,000,000 (worldwide box office is 0.8 times production budget)",121 minutes,"R for violence, sexuality, nudity and language.","$12,669,914",,
Confidence ,2003,English,"Canada, Germany, United States",Drama,"$15,000,000 (worldwide box office is 0.9 times production budget)",97 minutes,"R for language, violence and sexuality/nudity","$12,212,417","$757,984","$12,970,401"
Blinded by the Light ,2019,English,United Kingdom,Drama,"$15,000,000 (worldwide box office is 1.3 times production budget)",114 minutes,"PG-13 for thematic material and language including some ethnic slurs.(Rating bulletin 2579 (Cert #52178), 5/22/2019)","$11,901,145","$7,628,769","$19,529,914"
Knockaround Guys ,2002,English,United States,Drama,"$15,000,000 (worldwide box office is 0.8 times production budget)",92 minutes,"R for violence, language and some drug use","$11,660,180","$759,520","$12,419,700"
The Muse ,1999,English,United States,Comedy,"$15,000,000 (worldwide box office is 0.8 times production budget)",97 minutes,PG-13 for brief nudity,"$11,614,954",,
Barney's Great Adventure ,1998,,,Adventure,"$15,000,000 (worldwide box office is 0.7 times production budget)",,G,"$11,156,471",,
The Danish Girl ,2015,English,United States,Drama,"$15,000,000 (worldwide box office is 4.5 times production budget)",120 minutes,"R for some sexuality and full nudity.(Rating bulletin 2393, 9/30/2015)","$11,114,018","$56,400,945","$67,514,963"
New York Stories ,1989,,United States,Drama,"$15,000,000 (worldwide box office is 0.7 times production budget)",124 minutes,PG,"$10,763,469",,
