Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
Rat Race ,2001,English,"Canada, United States",Comedy,"$48,000,000 (worldwide box office is 1.8 times production budget)",112 minutes,"PG-13 for sexual references, crude humor, partial nudity and language","$56,607,223","$30,000,000","$86,607,223"
3:10 to Yuma ,2007,English,United States,Western,"$48,000,000 (worldwide box office is 1.5 times production budget)",122 minutes,R for violence and some language,"$53,606,916","$17,564,909","$71,171,825"
K-PAX ,2001,English,"Germany, United Kingdom, United States",Drama,"$48,000,000 (worldwide box office is 1.4 times production budget)",121 minutes,"PG-13 for a sequence of violent images, and brief language and sensuality.","$50,315,140","$14,663,000","$64,978,140"
Kate and Leopold ,2001,,United States,Romantic Comedy,"$48,000,000 (worldwide box office is 1.5 times production budget)",120 minutes,PG-13 for brief strong language,"$47,095,453","$23,842,325","$70,937,778"
Bedazzled ,2000,English,United States,Comedy,"$48,000,000 (worldwide box office is 1.9 times production budget)",93 minutes,"PG-13 for sex-related humor, language and some drug content.","$37,879,996","$52,496,228","$90,376,224"
Out of Sight ,1998,English,United States,Comedy,"$48,000,000 (worldwide box office is 1.6 times production budget)",123 minutes,R for language and some strong violence,"$37,562,568","$40,000,000","$77,562,568"
The Cotton Club ,1984,English,United States,Drama,"$48,000,000 (worldwide box office is 0.5 times production budget)",128 minutes,R,"$25,928,721",,
Charlie’s Angels ,2019,English,United States,Action,"$48,000,000 (worldwide box office is 1.5 times production budget)",119 minutes,"PG-13 for action/violence, language and some suggestive material.(Rating bulletin 2596 (Cert #51938), 9/18/2019)","$17,801,306","$55,433,742","$73,235,048"
Rambo ,2008,"Burmese, English, Thai","Germany, United States",Action,"$47,500,000 (worldwide box office is 2.4 times production budget)",91 minutes,"R for strong graphic bloody violence, sexual assaults, grisly images and language.","$42,754,105","$70,490,185","$113,244,290"
The Infiltrator ,2016,English,United States,Thriller/Suspense,"$47,500,000 (worldwide box office is 0.5 times production budget)",127 minutes,"R for strong violence, language throughout, some sexual content and drug material.(Rating bulletin 2430 (Cert #52261), 6/22/2016)","$15,436,808","$6,715,329","$22,152,137"
Dick Tracy ,1990,English,United States,Action,"$47,000,000 (worldwide box office is 3.5 times production budget)",103 minutes,PG,"$103,738,726","$59,000,000","$162,738,726"
Arrival ,2016,English,United States,Drama,"$47,000,000 (worldwide box office is 4.3 times production budget)",116 minutes,"PG-13 for brief strong language.(Rating bulletin 2447 (Cert #50454), 10/19/2016)","$100,546,139","$101,695,214","$202,241,353"
The Cable Guy ,1996,English,United States,Black Comedy,"$47,000,000 (worldwide box office is 2.2 times production budget)",91 minutes,PG-13 for dark thematic elements and crude humor,"$60,240,295","$42,585,501","$102,825,796"
Addams Family Values ,1993,English,United States,Black Comedy,"$47,000,000 (worldwide box office is 1.0 times production budget)",103 minutes,PG-13 for macabre humor.,"$46,293,855",,
Earth ,2009,English,"Germany, United Kingdom",Documentary,"$47,000,000 (worldwide box office is 2.5 times production budget)",99 minutes,G,"$32,011,576","$84,761,741","$116,773,317"
Riding in Cars with Boys ,2001,,United States,Drama,"$47,000,000 (worldwide box office is 0.6 times production budget)",,"PG-13 for thematic elements, drug and sexual content","$29,781,453",,
Happily N'Ever After ,2007,English,"Germany, United States",Adventure,"$47,000,000 (worldwide box office is 0.8 times production budget)",87 minutes,PG for some mild action and rude humor.,"$15,849,032","$22,074,786","$37,923,818"
Solaris ,2002,English,United States,Drama,"$47,000,000 (worldwide box office is 0.3 times production budget)",105 minutes,"PG-13 on appeal for sexuality/nudity, brief language and thematic elements (previously rated R)","$14,970,038",,
Jonah Hex ,2010,English,United States,Action,"$47,000,000 (worldwide box office is 0.2 times production budget)",81 minutes,"PG-13 for intense sequences of violence and action, disturbing images and sexual content(Rating bulletin 2125, 6/16/2010)","$10,547,117","$475,579","$11,022,696"
Mary Reilly ,1996,,United States,Horror,"$47,000,000 (worldwide box office is 0.3 times production budget)",108 minutes,R for notable gore and some strong violence,"$5,707,094","$7,192,906","$12,900,000"
Silence ,2016,"English, Japanese",United States,Drama,"$46,500,000 (worldwide box office is 0.5 times production budget)",161 minutes,"R for some disturbing violent content.(Rating bulletin 2452 (Cert #50795), 11/23/2016)","$7,100,177","$16,609,717","$23,709,894"
Mr. Nobody ,2012,English,"Belgium, Canada, France, Germany",Drama,"$46,500,000 (worldwide box office is 0.0 times production budget)",155 minutes,"R for some sexuality/nudity, brief strong language and violent images.(Rating bulletin 2290, 9/18/2013)","$3,622","$18,632","$22,254"
My Best Friend's Wedding ,1997,English,United States,Romantic Comedy,"$46,000,000 (worldwide box office is 6.5 times production budget)",103 minutes,"PG for mild suggestive content.(Rating bulletin 2434 (Cert #50536), 7/20/2016)","$126,813,153","$172,110,266","$298,923,419"
America's Sweethearts ,2001,English,United States,Romantic Comedy,"$46,000,000 (worldwide box office is 3.5 times production budget)",106 minutes,"PG-13 for language, some crude and sexual humor","$93,607,673","$67,040,820","$160,648,493"
Star Trek: First Contact ,1996,English,United States,Adventure,"$46,000,000 (worldwide box office is 3.3 times production budget)",110 minutes,PG-13 for some sci-fi adventure violence,"$92,027,888","$57,972,112","$150,000,000"
Brother Bear ,2003,English,United States,Adventure,"$46,000,000 (worldwide box office is 5.4 times production budget)",,G,"$85,336,277","$165,061,521","$250,397,798"
Insomnia ,2002,English,United States,Thriller/Suspense,"$46,000,000 (worldwide box office is 2.5 times production budget)",118 minutes,"R for language, some violence and brief nudity","$67,263,182","$46,359,317","$113,622,499"
Prisoners ,2013,English,United States,Thriller/Suspense,"$46,000,000 (worldwide box office is 2.5 times production budget)",153 minutes,"R for disturbing violent content including torture, and language throughout.(Rating bulletin 2286, 8/21/2013)","$61,002,302","$52,308,245","$113,310,547"
Courage Under Fire ,1996,English,United States,Drama,"$46,000,000 (worldwide box office is 2.2 times production budget)",111 minutes,R for war violence and language.,"$59,003,384","$41,829,761","$100,833,145"
Strays ,2023,English,United States,Comedy,"$46,000,000 (worldwide box office is 0.8 times production budget)",93 minutes,"R for pervasive language, crude and sexual content, and drug use.(Rating bulletin 2751 (cert #54037), 9/28/2022)","$23,988,885","$11,994,124","$35,983,009"
Inchon ,1982,,"Republic of Korea, United States",Drama,"$46,000,000 (worldwide box office is 0.1 times production budget)",140 minutes,,"$4,408,636",,
Arthur and the War of Two Worlds ,2015,English,France,Adventure,"$45,500,000 (worldwide box office is 0.8 times production budget)",,"PG for fantasy action and peril, brief language and smoking.(Rating bulletin 2155, 1/19/2010)","$347,136","$35,833,688","$36,180,824"
Liar Liar ,1997,English,United States,Comedy,"$45,000,000 (worldwide box office is 6.7 times production budget)",87 minutes,PG-13 for sex related humor and language,"$181,410,615","$121,300,000","$302,710,615"
A Bug’s Life ,1998,English,United States,Adventure,"$45,000,000 (worldwide box office is 8.1 times production budget)",96 minutes,G,"$162,798,565","$200,296,754","$363,095,319"
Taken 2 ,2012,English,"France, United States",Thriller/Suspense,"$45,000,000 (worldwide box office is 8.4 times production budget)",91 minutes,"PG-13 for intense sequences of violence and action, and some sensuality.(Rating bulletin 2230, 4/7/2012)","$139,854,287","$237,953,117","$377,807,404"
The Flintstones ,1994,English,United States,Comedy,"$45,000,000 (worldwide box office is 8.0 times production budget)",92 minutes,PG for some mild innuendos,"$130,531,208","$227,968,792","$358,500,000"
Scary Movie 3 ,2003,English,United States,Comedy,"$45,000,000 (worldwide box office is 3.4 times production budget)",85 minutes,"PG-13 for pervasive crude and sexual humor, language, comic violence and drug references","$110,000,082","$45,199,918","$155,200,000"
Miss Congeniality ,2000,English,United States,Comedy,"$45,000,000 (worldwide box office is 4.7 times production budget)",109 minutes,PG-13 for sexual references and a scene of violence,"$106,807,667","$106,613,284","$213,420,951"
Pitch Perfect 3 ,2017,English,United States,Comedy,"$45,000,000 (worldwide box office is 4.1 times production budget)",93 minutes,"PG-13 for crude and sexual content, language and some action.(Rating bulletin 2485 (Cert #51145), 7/19/2017)","$104,897,530","$80,838,882","$185,736,412"
Journey to the Center of the Earth ,2008,English,United States,Adventure,"$45,000,000 (worldwide box office is 5.4 times production budget)",92 minutes,PG for intense adventure action and some scary moments,"$101,704,370","$141,476,567","$243,180,937"
The Pelican Brief ,1993,English,United States,Thriller/Suspense,"$45,000,000 (worldwide box office is 4.2 times production budget)",141 minutes,PG-13 for momentary language and some violence.,"$100,768,056","$87,227,803","$187,995,859"
The Princess Diaries 2: Royal Engagement ,2004,English,United States,Romantic Comedy,"$45,000,000 (worldwide box office is 3.0 times production budget)",113 minutes,G,"$95,149,435","$39,564,000","$134,713,435"
The Bucket List ,2007,English,United States,Comedy,"$45,000,000 (worldwide box office is 3.9 times production budget)",97 minutes,"PG-13 for language, including a sexual reference","$93,466,502","$81,340,943","$174,807,445"
The Client ,1994,English,United States,Thriller/Suspense,"$45,000,000 (worldwide box office is 2.6 times production budget)",121 minutes,PG-13 for a child in jeopardy and brief language.,"$92,115,211","$25,500,000","$117,615,211"
The Muppets ,2011,English,United States,Adventure,"$45,000,000 (worldwide box office is 3.6 times production budget)",98 minutes,"PG for some mild rude humor.(Rating bulletin 2188, 9/7/2011)","$88,625,922","$71,836,030","$160,461,952"
Patriot Games ,1992,English,United States,Action,"$45,000,000 (worldwide box office is 4.0 times production budget)",117 minutes,R,"$83,287,363","$94,812,637","$178,100,000"
Monster-in-Law ,2005,English,United States,Romantic Comedy,"$45,000,000 (worldwide box office is 3.5 times production budget)",100 minutes,PG-13 for sex references and language.,"$82,931,301","$73,000,000","$155,931,301"
Training Day ,2001,English,United States,Thriller/Suspense,"$45,000,000 (worldwide box office is 2.3 times production budget)",122 minutes,"R for strong brutal violence, pervasive language, drug content and brief nudity.","$76,261,036","$28,244,316","$104,505,352"
The Girl on the Train ,2016,English,United States,Thriller/Suspense,"$45,000,000 (worldwide box office is 3.9 times production budget)",112 minutes,"R for violence, sexual content, language and nudity.(Rating bulletin 2432 (Cert #50534), 7/6/2016)","$75,395,035","$98,883,179","$174,278,214"
Galaxy Quest ,1999,English,United States,Comedy,"$45,000,000 (worldwide box office is 2.0 times production budget)",102 minutes,"PG for some action violence, mild language and sensuality","$71,423,726","$19,100,000","$90,523,726"
Scary Movie 2 ,2001,English,United States,Comedy,"$45,000,000 (worldwide box office is 3.1 times production budget)",82 minutes,"R for strong sexual and gross humor, graphic language and some drug content","$71,277,420","$69,911,681","$141,189,101"
Blade ,1998,English,United States,Action,"$45,000,000 (worldwide box office is 2.9 times production budget)",120 minutes,"R for strong, pervasive vampire violence and gore, language and brief sexuality","$70,141,876","$61,095,812","$131,237,688"
Coach Carter ,2005,English,United States,Drama,"$45,000,000 (worldwide box office is 1.7 times production budget)",137 minutes,"PG-13 for violence, sexual content, language, teen partying and some drug material.","$67,264,877","$9,400,630","$76,665,507"
The Bounty Hunter ,2010,English,United States,Romantic Comedy,"$45,000,000 (worldwide box office is 3.0 times production budget)",111 minutes,"PG-13 for sexual content including suggestive comments, language and some violence(Rating bulletin 2107, 2/10/2010)","$67,061,228","$68,747,609","$135,808,837"
Changing Lanes ,2002,English,United States,Thriller/Suspense,"$45,000,000 (worldwide box office is 1.5 times production budget)",99 minutes,R for language,"$66,790,248",,
Anaconda ,1997,English,"Brazil, United States",Horror,"$45,000,000 (worldwide box office is 3.0 times production budget)",89 minutes,"PG-13 for intense adventure violence, and for brief language and sensuality.","$65,598,907","$71,400,000","$136,998,907"
Underworld: Evolution ,2006,,United States,Action,"$45,000,000 (worldwide box office is 2.5 times production budget)",,"R for pervasive strong violence and gore, some sexuality/nudity and language.","$62,318,875","$51,098,887","$113,417,762"
A Beautiful Day in the Neighborhood ,2019,English,United States,Drama,"$45,000,000 (worldwide box office is 1.5 times production budget)",108 minutes,"PG for some strong thematic material, a brief fight, and some mild language.(Rating bulletin 2604 (Cert #52047), 11/13/2019)","$61,696,436","$6,893,567","$68,590,003"
Coyote Ugly ,2000,English,United States,Drama,"$45,000,000 (worldwide box office is 2.5 times production budget)",101 minutes,PG-13 for sensuality.,"$60,786,269","$53,130,205","$113,916,474"
Love Actually ,2003,"English, French, Portuguese","France, United Kingdom, United States",Romantic Comedy,"$45,000,000 (worldwide box office is 5.5 times production budget)",135 minutes,"R for sexuality, nudity and language","$60,104,551","$186,244,221","$246,348,772"
Jack ,1996,,United States,Drama,"$45,000,000 (worldwide box office is 1.3 times production budget)",113 minutes,PG-13 for some sexual references,"$58,617,334",,
The Specialist ,1994,,United States,Action,"$45,000,000 (worldwide box office is 3.8 times production budget)",,"R for strong violence, sexuality and language","$57,362,581","$113,000,000","$170,362,581"
Office Christmas Party ,2016,English,United States,Comedy,"$45,000,000 (worldwide box office is 2.6 times production budget)",105 minutes,"R for crude sexual content and language throughout, drug use and graphic nudity.(Rating bulletin 2452 (Cert #50691), 11/23/2016)","$54,767,494","$60,330,380","$115,097,874"
Tin Cup ,1996,English,United States,Romantic Comedy,"$45,000,000 (worldwide box office is 1.7 times production budget)",133 minutes,R for language and brief nudity,"$53,854,588","$22,000,000","$75,854,588"
"Yours, Mine and Ours ",2005,English,United States,Comedy,"$45,000,000 (worldwide box office is 1.6 times production budget)",88 minutes,PG for some mild crude humor.,"$53,359,917","$19,000,000","$72,359,917"
Kicking and Screaming ,2005,English,United States,Comedy,"$45,000,000 (worldwide box office is 1.2 times production budget)",95 minutes,"PG for thematic elements, language and some crude humor","$52,842,724","$3,000,000","$55,842,724"
The Hitchhiker's Guide to the Galaxy ,2005,English,United States,Adventure,"$45,000,000 (worldwide box office is 2.3 times production budget)",109 minutes,"PG for thematic elements, action and mild language.","$51,019,112","$51,727,102","$102,746,214"
Resident Evil: Extinction ,2007,English,United States,Horror,"$45,000,000 (worldwide box office is 3.3 times production budget)",95 minutes,R for strong horror violence throughout and some nudity.,"$50,648,679","$99,222,424","$149,871,103"
No Hard Feelings ,2023,English,United States,Comedy,"$45,000,000 (worldwide box office is 1.9 times production budget)",103 minutes,"R for sexual content, language, some graphic nudity and brief drug use.(Rating bulletin 2783 (cert #54232), 5/17/2023)","$50,452,282","$33,001,259","$83,453,541"
Fat Albert ,2004,English,United States,Comedy,"$45,000,000 (worldwide box office is 1.1 times production budget)",97 minutes,PG for momentary language.,"$48,114,556","$449,000","$48,563,556"
Savages ,2012,English,United States,Thriller/Suspense,"$45,000,000 (worldwide box office is 1.8 times production budget)",130 minutes,"R for strong brutal and grisly violence, some graphic sexuality, nudity, drug use and language throughout.(Rating bulletin 2218, 4/11/2012)","$47,323,100","$35,190,390","$82,513,490"
