Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
Mutant Chronicles ,2009,English,United States,Action,"$25,000,000 (worldwide box office is 0.0 times production budget)",111 minutes,R for strong bloody violence and language throughout,"$6,820",,
Sammy's avonturen: De geheime doorgang ,2010,English,"Belgium, France",Adventure,"$25,000,000 (worldwide box office is 2.9 times production budget)",86 minutes,"PG for mild peril.(Rating bulletin 2209, 2/8/2012)",n/a,"$71,594,792","$71,594,792"
Matilda ,1996,Russian,Russian Federation,Drama,"$25,000,000 (worldwide box office is 0.4 times production budget)",130 minutes,,n/a,"$9,755,282","$9,755,282"
Belka i Strelka. Zvezdnye sobaki ,2010,Russian,Russian Federation,Adventure,"$25,000,000 (worldwide box office is 0.4 times production budget)",85 minutes,"G(Rating bulletin 2144, 10/27/2010)",n/a,"$9,445,081","$9,445,081"
La véritable histoire du Chat Botté ,2011,French,"Belgium, France, Switzerland",,"$25,000,000 (worldwide box office is 0.3 times production budget)",,"G(Rating bulletin 2171, 5/11/2011)G(Rated 10/1/2011)",n/a,"$8,208,594","$8,208,594"
The Professor and the Madman ,2019,English,"France, Iceland, Ireland, United States",Drama,"$25,000,000 (worldwide box office is 0.3 times production budget)",125 minutes,,n/a,"$6,353,847","$6,353,847"
Ironclad ,2011,English,"United Kingdom, United States",Action,"$25,000,000 (worldwide box office is 0.2 times production budget)",120 minutes,"R for strong graphic brutal battle sequences, and brief nudity.(Rating bulletin 2164, 3/23/2011)",n/a,"$5,297,411","$5,297,411"
Red Sky ,2014,English,United States,Action,"$25,000,000 (worldwide box office is 0.0 times production budget)",108 minutes,"PG-13 for combat violence, sexual material and brief strong language.(Rating bulletin 2314, 3/19/2014)",n/a,"$91,116","$91,116"
Waterloo ,1970,English,"Italy, USSR",,"$25,000,000",134 minutes,,n/a,,
The Adventurer: The Curse of the Midas Box ,2014,English,United Kingdom,Adventure,"$25,000,000",98 minutes,"PG for adventure action and violence, some peril and brief smoking.(Rating bulletin 2289, 9/11/2013)",n/a,,
Mandate ,Announced,English,United States,Action,"$25,000,000",,,n/a,,
Dangerous Liaisons ,2012,Mandarin,China,Drama,"$24,200,000 (worldwide box office is 0.4 times production budget)",110 minutes,Not Rated,"$17,000","$10,430,579","$10,447,579"
Star Trek IV: The Voyage Home ,1986,English,United States,Adventure,"$24,000,000 (worldwide box office is 5.5 times production budget)",122 minutes,PG,"$109,713,132","$23,286,868","$133,000,000"
Scream 2 ,1997,English,United States,Horror,"$24,000,000 (worldwide box office is 7.2 times production budget)",120 minutes,R for language and strong bloody violence,"$101,363,301","$71,000,000","$172,363,301"
The Addams Family ,2019,English,United States,Adventure,"$24,000,000 (worldwide box office is 8.4 times production budget)",100 minutes,"PG for macabre and suggestive humor, and some action.(Rating bulletin 2593 (Cert #52356), 8/28/2019)","$97,864,733","$102,723,813","$200,588,546"
Where the Crawdads Sing ,2022,English,United States,Drama,"$24,000,000 (worldwide box office is 6.0 times production budget)",125 minutes,"PG-13 for sexual content and some violence including a sexual assault.(Rating bulletin 2739 (cert #53621), 7/6/2022)","$90,230,760","$54,123,205","$144,353,965"
Scream ,2022,English,United States,Horror,"$24,000,000 (worldwide box office is 5.8 times production budget)",114 minutes,"R for strong bloody violence, language throughout and some sexual references.(Rating bulletin 2709 (cert #53115), 12/1/2021)","$81,641,405","$57,233,384","$138,874,789"
Old School ,2003,English,United States,Comedy,"$24,000,000 (worldwide box office is 3.6 times production budget)",90 minutes,"R for some strong sexual content, nudity and language","$75,155,000","$11,582,464","$86,737,464"
Rocky Balboa ,2006,English,United States,Drama,"$24,000,000 (worldwide box office is 6.5 times production budget)",101 minutes,PG for boxing violence and some language.,"$70,269,899","$85,959,151","$156,229,050"
Think Like a Man Too ,2014,English,United States,Romantic Comedy,"$24,000,000 (worldwide box office is 2.9 times production budget)",105 minutes,"PG-13 for crude sexual content including references, partial nudity, language and drug material.(Rating bulletin 2313, 3/12/2014)","$65,028,687","$4,999,246","$70,027,933"
Fences ,2016,English,United States,Drama,"$24,000,000 (worldwide box office is 2.7 times production budget)",133 minutes,"PG-13 for thematic elements, language and some suggestive references.(Rating bulletin 2453 (Cert #50721), 11/30/2016)","$57,682,904","$6,599,977","$64,282,881"
The Whole Nine Yards ,2000,English,"Canada, United States",Comedy,"$24,000,000 (worldwide box office is 3.6 times production budget)",98 minutes,R for some sexuality/nudity and violence,"$57,262,492","$28,265,375","$85,527,867"
Footloose ,2011,English,United States,Drama,"$24,000,000 (worldwide box office is 2.6 times production budget)",113 minutes,"PG-13 for some teen drug and alcohol use, sexual content, violence and language.(Rating bulletin 2192, 10/5/2011)","$51,802,742","$11,187,092","$62,989,834"
Going in Style ,2017,English,United States,Comedy,"$24,000,000 (worldwide box office is 3.4 times production budget)",96 minutes,"PG-13 for drug content, language and some suggestive material.(Rating bulletin 2423 (Cert #50396), 5/4/2016)","$45,018,541","$35,793,883","$80,812,424"
Point Break ,1991,English,United States,Action,"$24,000,000 (worldwide box office is 3.5 times production budget)",120 minutes,"R for violence, language and brief nudity","$43,218,387","$40,313,571","$83,531,958"
The Fisher King ,1991,English,United States,Drama,"$24,000,000 (worldwide box office is 1.7 times production budget)",,R for language and violence.,"$41,798,224",,
I Still Know What You Did Last Summer ,1998,,United States,Horror,"$24,000,000 (worldwide box office is 1.7 times production budget)",,"R for intense terror violence and gore, strong language and some drug use","$40,020,622",,
Hitman ,2007,English,"France, United States",Action,"$24,000,000 (worldwide box office is 4.1 times production budget)",95 minutes,"R for strong bloody violence, language and some sexuality/nudity.","$39,687,694","$59,447,877","$99,135,571"
"Hello, Dolly ",1969,English,United States,Musical,"$24,000,000 (worldwide box office is 1.4 times production budget)",146 minutes,G,"$33,208,099",$114,"$33,208,213"
Return to Me ,2000,,United States,Romantic Comedy,"$24,000,000 (worldwide box office is 1.4 times production budget)",,PG for language and thematic elements,"$32,662,299",,
The Men Who Stare at Goats ,2009,English,United States,Black Comedy,"$24,000,000 (worldwide box office is 2.8 times production budget)",94 minutes,"R For language, some drug content and brief nudity","$32,428,195","$34,920,023","$67,348,218"
Zack and Miri Make a Porno ,2008,English,United States,Comedy,"$24,000,000 (worldwide box office is 1.5 times production budget)",101 minutes,"R for Appeal for strong crude sexual content including dialogue, graphic nudity and pervasive language","$31,457,946","$5,398,360","$36,856,306"
Double Take ,2001,English,United States,Action,"$24,000,000 (worldwide box office is 1.2 times production budget)",88 minutes,PG-13 for violence and language,"$29,823,162",,
"Girl, Interrupted ",1999,English,"Germany, United States",Drama,"$24,000,000 (worldwide box office is 2.0 times production budget)",127 minutes,"R for strong language and content relating to drugs, sexuality and suicide","$28,871,190","$19,437,559","$48,308,749"
Nurse Betty ,2000,English,United States,Black Comedy,"$24,000,000 (worldwide box office is 1.2 times production budget)",110 minutes,"R for strong violence, pervasive language and a scene of sexuality","$25,170,054","$2,562,312","$27,732,366"
Piranha 3D ,2010,English,United States,Horror,"$24,000,000 (worldwide box office is 3.5 times production budget)",88 minutes,"R for sequences of strong bloody horror violence and gore, graphic nudity, sexual content, language and some drug use.(Rating bulletin 2133, 8/11/2010)","$25,003,155","$58,657,005","$83,660,160"
Faster ,2010,English,United States,Action,"$24,000,000 (worldwide box office is 1.5 times production budget)",98 minutes,"R for strong violence, some drug use and language.(Rating bulletin 2135, 8/18/2010)","$23,240,020","$12,552,925","$35,792,945"
Lock Up ,1989,,United States,Action,"$24,000,000 (worldwide box office is 0.9 times production budget)",100 minutes,R,"$22,099,847",,
The Wiz ,1978,English,United States,Musical,"$24,000,000 (worldwide box office is 0.9 times production budget)",134 minutes,G,"$22,000,000",,
Win a Date with Tad Hamilton! ,2004,English,United States,Romantic Comedy,"$24,000,000 (worldwide box office is 0.7 times production budget)",96 minutes,PG-13,"$16,980,098","$609,731","$17,589,829"
Muppets From Space ,1999,English,United States,Adventure,"$24,000,000 (worldwide box office is 0.7 times production budget)",87 minutes,G,"$16,304,786",,
Ready to Rumble ,2000,,United States,Comedy,"$24,000,000 (worldwide box office is 0.5 times production budget)",107 minutes,"PG-13 for language, crude humor, sexual content including brief nudity, and wrestling violence","$12,372,410",,
Foxcatcher ,2014,English,United States,Drama,"$24,000,000 (worldwide box office is 0.8 times production budget)",134 minutes,"R for some drug use and a scene of violence.(Rating bulletin 2326, 6/11/2014)","$12,096,300","$7,206,758","$19,303,058"
I Don't Know How She Does It ,2011,English,United States,Comedy,"$24,000,000 (worldwide box office is 1.0 times production budget)",89 minutes,"PG-13 for sexual references throughout.(Rating bulletin 2189, 9/14/2011)","$9,659,074","$14,815,389","$24,474,463"
Play it to the Bone ,1999,English,United States,Comedy,"$24,000,000 (worldwide box office is 0.4 times production budget)",124 minutes,"R for brutal ring violence, strong sexuality including dialogue, nudity, pervasive language and some drug content","$8,427,204",,
Dhoom 3 ,2013,Hindi,India,Action,"$24,000,000 (worldwide box office is 0.5 times production budget)",150 minutes,Not Rated,"$8,031,955","$3,691,665","$11,723,620"
Hauru no ugoku shiro ,2005,Japanese,Japan,Adventure,"$24,000,000 (worldwide box office is 10.0 times production budget)",119 minutes,PG for frightening images and brief mild language.,"$7,095,145","$232,767,471","$239,862,616"
Beyond the Sea ,2004,,,Drama,"$24,000,000 (worldwide box office is 0.3 times production budget)",118 minutes,PG-13 for some strong language and a scene of sensuality.,"$6,144,806","$2,148,108","$8,292,914"
Meet the Deedles ,1998,English,United States,Comedy,"$24,000,000 (worldwide box office is 0.2 times production budget)",93 minutes,"PG for language, violence and crude humor","$4,356,126",,
The Thief and the Cobbler ,1995,English,United Kingdom,Adventure,"$24,000,000 (worldwide box office is 0.0 times production budget)",90 minutes,G,"$669,276",,
The Bridge of San Luis Rey ,2005,,,Drama,"$24,000,000 (worldwide box office is 0.1 times production budget)",,"PG for thematic elements, some disturbing images and some sensuality.","$49,981","$1,646,784","$1,696,765"
Flood ,2007,English,"Canada, South Africa, United Kingdom",,"$24,000,000 (worldwide box office is 0.2 times production budget)",,,n/a,"$4,084,232","$4,084,232"
Annaatthe ,2021,"Tamil, Telugu",India,Drama,"$24,000,000 (worldwide box office is 0.0 times production budget)",163 minutes,,n/a,"$447,432","$447,432"
Zombieland ,2009,English,United States,Comedy,"$23,600,000 (worldwide box office is 4.3 times production budget)",87 minutes,R for zombie horror violence/gore and language.,"$75,590,286","$26,646,310","$102,236,596"
Star Wars Ep. V: The Empire Strikes Back ,1980,English,United States,Adventure,"$23,000,000 (worldwide box office is 23.9 times production budget)",124 minutes,PG for sci-fi action violence.,"$291,738,960","$257,262,126","$549,001,086"
The Waterboy ,1998,English,United States,Comedy,"$23,000,000 (worldwide box office is 8.3 times production budget)",88 minutes,PG-13 for language and some crude sexual humor.,"$161,491,646","$28,700,000","$190,191,646"
The Naked Gun 2½: The Smell of Fear ,1991,English,United States,Comedy,"$23,000,000 (worldwide box office is 3.8 times production budget)",,PG-13,"$86,930,411",,
Green Book ,2018,English,United States,Comedy,"$23,000,000 (worldwide box office is 13.9 times production budget)",130 minutes,"PG-13 for thematic content, language including racial epithets, smoking, some violence and suggestive material.(Rating bulletin 2528 (Cert #51410), 5/23/2018)","$85,080,171","$234,914,848","$319,995,019"
Dangerous Minds ,1995,"English, Spanish",United States,Drama,"$23,000,000 (worldwide box office is 7.8 times production budget)",99 minutes,R for language.,"$84,919,401","$94,000,000","$178,919,401"
Bad Boys ,1995,,United States,Action,"$23,000,000 (worldwide box office is 6.1 times production budget)",106 minutes,R for intense violent action and pervasive strong language,"$65,647,413","$75,600,000","$141,247,413"
The Wedding Ringer ,2015,English,United States,Comedy,"$23,000,000 (worldwide box office is 3.5 times production budget)",101 minutes,"R for crude and sexual content, language throughout, some drug use and brief graphic nudity.(Rating bulletin 2354, 12/24/2014)","$64,460,211","$15,711,385","$80,171,596"
Final Destination ,2000,English,United States,Horror,"$23,000,000 (worldwide box office is 4.9 times production budget)",97 minutes,"R for violence and terror, and for language","$53,302,314","$58,734,556","$112,036,870"
King Kong ,1976,English,United States,Action,"$23,000,000 (worldwide box office is 3.9 times production budget)",134 minutes,PG,"$52,614,445","$38,000,000","$90,614,445"
The Crow ,1994,English,United States,Action,"$23,000,000 (worldwide box office is 2.3 times production budget)",102 minutes,"R for a great amount of strong violence and language, and for drug use and some sexuality.","$50,638,075","$1,657,655","$52,295,730"
The Ides of March ,2011,English,United States,Drama,"$23,000,000 (worldwide box office is 3.4 times production budget)",101 minutes,"R for pervasive language.(Rating bulletin 2186, 8/26/2011)","$40,962,534","$36,773,391","$77,735,925"
Pitch Black ,2000,English,Australia,Horror,"$23,000,000 (worldwide box office is 2.3 times production budget)",107 minutes,"R for sci-fi violence and gore, and for language","$39,235,088","$13,947,000","$53,182,088"
The Hate U Give ,2018,English,United States,Drama,"$23,000,000 (worldwide box office is 1.5 times production budget)",133 minutes,"PG-13 for mature thematic elements, some violent content, drug material and language.(Rating bulletin 2533 (Cert #51652), 6/27/2018)","$29,719,483","$5,348,182","$35,067,665"
