Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
"Lovely, Still ",2010,English,United States,Drama,"$5,000,000 (worldwide box office is 0.1 times production budget)",92 minutes,"PG For thematic material, mild language and brief smoking(Rating bulletin 2126, 6/22/2010)","$127,564","$155,123","$282,687"
Tycoon ,2003,,,,"$5,000,000 (worldwide box office is 0.0 times production budget)",128 minutes,Not Rated,"$121,016",,
Desert Blue ,1999,,,,"$5,000,000 (worldwide box office is 0.0 times production budget)",,R for strong language and some teen alcohol abuse. ,"$99,147",,
Decoys ,2004,English,Canada,Horror,"$5,000,000 (worldwide box office is 0.0 times production budget)",90 minutes,R for sexuality and nudity. ,"$84,733","$12,027","$96,760"
Stuck ,2008,English,"Canada, United Kingdom, United States",Thriller/Suspense,"$5,000,000 (worldwide box office is 0.0 times production budget)",,"R for strong violence, disturbing content, sexuality/nudity, language and drug use","$67,505",,
Redacted ,2007,,United States,Drama,"$5,000,000 (worldwide box office is 0.2 times production budget)",,"R for strong disturbing violent content including a rape, pervasive language and some sexual references/images","$65,388","$795,937","$861,325"
Lansky ,2021,English,United States,Thriller/Suspense,"$5,000,000 (worldwide box office is 0.0 times production budget)",119 minutes,"R for strong bloody violence, language and some sexual references.(Rating bulletin 2667 (cert #53011), 2/10/2021)","$61,030","$83,864","$144,894"
Rudderless ,2014,English,United States,Drama,"$5,000,000 (worldwide box office is 0.1 times production budget)",105 minutes,"R for language.(Rating bulletin 2331, 7/16/2014)","$56,001","$528,498","$584,499"
Fascination ,2005,,,Thriller/Suspense,"$5,000,000 (worldwide box office is 0.0 times production budget)",,"R for strong sexuality, and for language","$16,670","$66,686","$83,356"
Grace ,2009,English,"Canada, United States",Horror,"$5,000,000 (worldwide box office is 0.0 times production budget)",,"R for bloody images, violence and some sexual content.","$8,297",,
Area 51 ,2015,English,United States,Thriller/Suspense,"$5,000,000 (worldwide box office is 0.0 times production budget)",,"R for language throughout, and some sexuality/nudity.(Rating bulletin 2327, 6/17/2014)","$7,556",,
Revenge of the Green Dragons ,2014,English,United States,Action,"$5,000,000 (worldwide box office is 0.0 times production budget)",94 minutes,"R for strong violence including a sexual assault, pervasive language, some drug
use and sexual content.(Rating bulletin 2313, 3/12/2014)","$2,500","$210,664","$213,164"
Mientras duermes ,2012,Spanish,Spain,Thriller/Suspense,"$5,000,000 (worldwide box office is 1.8 times production budget)",108 minutes,Not Rated,n/a,"$9,109,597","$9,109,597"
Flying By ,2009,English,United States,,"$5,000,000 (worldwide box office is 0.9 times production budget)",,PG-13 for language.,n/a,"$4,568,257","$4,568,257"
Palm Springs ,2020,English,United States,Comedy,"$5,000,000 (worldwide box office is 0.4 times production budget)",90 minutes,"R for sexual content, language throughout, drug use and some violence.(Rating bulletin 2636 (Cert #52772), 7/1/2020)",n/a,"$1,818,417","$1,818,417"
The Cottage ,2008,English,United Kingdom,Horror,"$5,000,000 (worldwide box office is 0.3 times production budget)",92 minutes,,n/a,"$1,504,960","$1,504,960"
Occupied City ,2023,"Dutch, English","Netherlands, United Kingdom, United States",Documentary,"$5,000,000 (worldwide box office is 0.0 times production budget)",262 minutes,"PG-13 for thematic material, strong language and sexual material, smoking and brief drug use.(Rating bulletin 2808 (cert #54728), 11/8/2023)",n/a,"$152,934","$152,934"
A Day to Die ,2022,English,United States,Action,"$5,000,000 (worldwide box office is 0.0 times production budget)",105 minutes,"R for violence, pervasive language, drug use and some sexual material/nudity.(Rating bulletin 2718 (cert #53627), 2/9/2022)",n/a,"$98,616","$98,616"
Dying of the Light ,2014,English,United States,Thriller/Suspense,"$5,000,000 (worldwide box office is 0.0 times production budget)",95 minutes,"R for violence and language.(Rating bulletin 2338, 9/3/2014)",n/a,"$74,639","$74,639"
Yoga Hosers ,2016,English,United States,Comedy,"$5,000,000 (worldwide box office is 0.0 times production budget)",88 minutes,"PG-13 for crude humor, sexual references, comic violence, and brief drug material.(Rating bulletin 2423 (Cert #49881), 5/4/2016)",n/a,"$38,767","$38,767"
Grand Isle ,2019,English,United States,Thriller/Suspense,"$5,000,000 (worldwide box office is 0.0 times production budget)",100 minutes,Not Rated,n/a,"$5,444","$5,444"
Born of War ,2015,English,"Cyprus, Jordan, United Kingdom",Action,"$5,000,000 (worldwide box office is 0.0 times production budget)",,"R for violence and language.(Rating bulletin 2334, 8/6/2014)",n/a,$671,$671
Capricorn One ,1977,English,"United Kingdom, United States",Action,"$5,000,000 (worldwide box office is 0.0 times production budget)",123 minutes,PG,n/a,$401,$401
Dead Like Me: Life After Death ,2009,English,United States,Black Comedy,"$5,000,000",,,n/a,,
Farce of the Penguins ,2007,,,Comedy,"$5,000,000",,R for pervasive crude sexual content and language,n/a,,
Psych 9 ,2010,,,Horror,"$5,000,000",98 minutes,"R for violence, disturbing content, language and some sexuality.(Rating bulletin 2141, 10/6/2010)",n/a,,
Wheelman ,2017,English,United States,Action,"$5,000,000",82 minutes,,n/a,,
Reach Me ,2014,English,United States,Drama,"$5,000,000",92 minutes,"R for sexual content, violence, language, drug use, and smoking.(Rating bulletin 2343, 10/8/2014)",n/a,,
Henry & Me ,2014,English,United States,Adventure,"$5,000,000",68 minutes,"PG for thematic elements.(Rating bulletin 2333, 7/30/2014)",n/a,,
Let's Kill Ward's Wife ,2015,English,United States,Black Comedy,"$5,000,000",81 minutes,Not Rated,n/a,,
We Have Your Husband ,2011,English,United States,Thriller/Suspense,"$5,000,000",,,n/a,,
Should've Been Romeo ,2012,English,United States,Comedy,"$5,000,000",,,n/a,,
Aztec Warrior ,2015,English,United States,Comedy,"$5,000,000",,"PG-13 for sexual content, crude humor, violence, language and brief drug use.(Rating bulletin 2367 (Cert #49461), 4/1/2015)",n/a,,
Navy SEAL vs. Zombies ,2015,English,United States,Action,"$5,000,000",,Not Rated,n/a,,
The Hatching ,2016,English,United Kingdom,Black Comedy,"$5,000,000",90 minutes,"R for horror violence, gore, language, drug use and brief sexuality.(Rating bulletin 2393, 9/30/2015)",n/a,,
Running Forever ,2015,English,United States,Drama,"$5,000,000",,,n/a,,
7500 ,2019,English,"Austria, Germany, United States",Drama,"$5,000,000",92 minutes,"R for violence/terror and language.(Rating bulletin 2610 (Cert #52456), 12/25/2019)",n/a,,
Time ,2026,English,United States,Drama,"$5,000,000",,,n/a,,
Every Day ,2018,English,United States,Drama,"$4,900,000 (worldwide box office is 2.6 times production budget)",95 minutes,"PG-13 for thematic content, language, teen drinking, and suggestive material.(Rating bulletin 2503 (Cert #51342), 11/22/2017)","$6,112,914","$6,713,117","$12,826,031"
