Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
"I, Tonya ",2017,English,United States,Black Comedy,"$11,000,000 (worldwide box office is 4.9 times production budget)",120 minutes,"R for pervasive language, violence, and some sexual content/nudity.(Rating bulletin 2496 (Cert #51168), 10/4/2017)","$30,014,534","$23,782,875","$53,797,409"
Saw VI ,2009,English,United States,Horror,"$11,000,000 (worldwide box office is 6.3 times production budget)",92 minutes,"R for sequences of grisly bloody violence and torture, and language.","$27,693,292","$42,059,110","$69,752,402"
Corky Romano ,2001,English,United States,Comedy,"$11,000,000 (worldwide box office is 2.3 times production budget)",86 minutes,"PG-13 for language, drug and sex-related humor","$23,978,402","$1,137,701","$25,116,103"
Fighting With My Family ,2019,English,"United Kingdom, United States",Comedy,"$11,000,000 (worldwide box office is 3.8 times production budget)",107 minutes,"PG-13 for crude and sexual material, language throughout, some violence and drug content.(Rating bulletin 2505 (Cert #51317), 12/6/2017)","$22,958,583","$18,544,505","$41,503,088"
Raising Cain ,1992,,United States,Horror,"$11,000,000 (worldwide box office is 1.9 times production budget)",88 minutes,"R for sexuality, language and terror violence.","$21,171,695",,
F.I.S.T ,1978,English,United States,Drama,"$11,000,000 (worldwide box office is 1.9 times production budget)",145 minutes,PG,"$20,388,920",,
Barry Lyndon ,1975,"English, French, German","United Kingdom, United States",Drama,"$11,000,000 (worldwide box office is 1.8 times production budget)",185 minutes,PG,"$20,000,000","$221,274","$20,221,274"
Quartet ,2012,English,United Kingdom,Comedy,"$11,000,000 (worldwide box office is 5.1 times production budget)",99 minutes,"PG-13 for brief strong language and suggestive humor.(Rating bulletin 2250, 11/21/2012)","$18,388,357","$37,790,578","$56,178,935"
Out Cold ,2001,English,United States,Comedy,"$11,000,000 (worldwide box office is 1.3 times production budget)",89 minutes,"PG-13 for language, crude and sexual humor, and substance abuse","$13,906,394","$880,000","$14,786,394"
The Ladies Man ,2000,English,United States,Comedy,"$11,000,000 (worldwide box office is 1.2 times production budget)",87 minutes,R for sexual content and language.,"$13,592,872","$126,602","$13,719,474"
Tomcats ,2001,English,United States,Comedy,"$11,000,000 (worldwide box office is 1.2 times production budget)",95 minutes,"R for strong sexual content including dialogue, and for language","$13,558,739",,
Inside Llewyn Davis ,2013,English,United States,Drama,"$11,000,000 (worldwide box office is 3.0 times production budget)",104 minutes,"R for language including some sexual references.(Rating bulletin 2251, 12/5/2012)","$13,248,209","$19,695,038","$32,943,247"
Frailty ,2002,,,Thriller/Suspense,"$11,000,000 (worldwide box office is 1.8 times production budget)",99 minutes,R for violence and some language,"$13,110,448","$6,836,832","$19,947,280"
Army of Darkness ,1993,English,United States,Horror,"$11,000,000 (worldwide box office is 2.0 times production budget)",89 minutes,R for violence and horror. ,"$11,502,976","$10,000,000","$21,502,976"
Kinsey ,2004,English,United States,Drama,"$11,000,000 (worldwide box office is 1.6 times production budget)",118 minutes,"R for pervasive sexual content, including some graphic images and descriptions","$10,214,647","$7,228,882","$17,443,529"
Peeples ,2013,English,United States,Romantic Comedy,"$11,000,000 (worldwide box office is 0.8 times production budget)",95 minutes,"PG-13 for sexual content, drug material and language.(Rating bulletin 2237, 8/22/2012)","$9,177,065","$130,101","$9,307,166"
What's Eating Gilbert Grape ,1993,,United States,Drama,"$11,000,000 (worldwide box office is 0.8 times production budget)",117 minutes,PG-13,"$9,170,214",,
Boy Erased ,2018,English,United States,Drama,"$11,000,000 (worldwide box office is 1.1 times production budget)",114 minutes,"R for sexual content including an assault, some language and brief drug use.(Rating bulletin 2547 (Cert #51398), 10/3/2018)","$6,788,692","$5,073,958","$11,862,650"
Sultan ,2016,Hindi,India,Drama,"$11,000,000 (worldwide box office is 6.6 times production budget)",170 minutes,Not Rated,"$5,599,781","$67,390,000","$72,989,781"
Slackers ,2002,English,"Canada, United States",Romantic Comedy,"$11,000,000 (worldwide box office is 0.5 times production budget)",87 minutes,"R for strong language and sexual content, and for brief drug use.","$4,814,244","$1,127,974","$5,942,218"
The Gospel of John ,2003,English,,Drama,"$11,000,000 (worldwide box office is 0.4 times production budget)",180 minutes,PG-13 for violence involving the cruxifiction,"$4,068,087","$166,268","$4,234,355"
Vera Drake ,2004,,,Drama,"$11,000,000 (worldwide box office is 1.2 times production budget)",125 minutes,R for depiction of strong thematic material,"$3,753,806","$9,600,049","$13,353,855"
What If ,2014,English,"Canada, Ireland",Romantic Comedy,"$11,000,000 (worldwide box office is 0.9 times production budget)",97 minutes,"PG-13 for sexual content including references throughout, partial nudity and language.(Rating bulletin 2318, 4/16/2014)","$3,493,000","$6,321,566","$9,814,566"
La piel que habito ,2011,Spanish,Spain,Thriller/Suspense,"$11,000,000 (worldwide box office is 3.5 times production budget)",117 minutes,"R for disturbing violent content including sexual assault, strong sexuality, graphic nudity, drug use and language.(Rating bulletin 2183, 8/3/2011)","$3,185,193","$34,970,834","$38,156,027"
The Guru ,2003,English,,Comedy,"$11,000,000 (worldwide box office is 2.2 times production budget)",94 minutes,"R for strong sexual content including dialogue, and for language","$3,051,221","$21,099,329","$24,150,550"
Othello ,1995,,United States,Drama,"$11,000,000 (worldwide box office is 0.3 times production budget)",123 minutes,R for some sexuality,"$2,844,379",,
The Perez Family ,1995,,United States,Comedy,"$11,000,000 (worldwide box office is 0.3 times production budget)",114 minutes,R for some sexuality and language,"$2,794,056",,
The Molly Maguires ,1970,,United States,Drama,"$11,000,000 (worldwide box office is 0.2 times production budget)",124 minutes,"PG for violence, language and some thematic material. (2003 re-rating)","$2,200,000",,
Return to the Blue Lagoon ,1991,English,United States,Adventure,"$11,000,000 (worldwide box office is 0.2 times production budget)",98 minutes,PG-13,"$2,000,000",,
La Tortue Rouge ,2016,Silent,"Belgium, France, Japan",Adventure,"$11,000,000 (worldwide box office is 0.6 times production budget)",80 minutes,"PG for some thematic elements and peril.(Rating bulletin 2441 (Cert #50661), 9/7/2016)","$920,057","$5,792,846","$6,712,903"
Romance and Cigarettes ,2007,,United States,Comedy,"$11,000,000 (worldwide box office is 0.3 times production budget)",,"R for sexual content including some strong dialogue, and language.","$551,002","$2,680,249","$3,231,251"
Copying Beethoven ,2006,,,Drama,"$11,000,000 (worldwide box office is 0.6 times production budget)",,PG-13 for some sexual elements.,"$355,968","$6,230,356","$6,586,324"
Brighton Rock ,2011,English,United Kingdom,Drama,"$11,000,000 (worldwide box office is 0.0 times production budget)",111 minutes,"R for violence, language and some sexual content.(Rating bulletin 2192, 10/5/2011)","$229,653",,
Le prénom ,2012,French,"Belgium, France",Comedy,"$11,000,000 (worldwide box office is 2.3 times production budget)",109 minutes,Not Rated,"$61,611","$25,245,794","$25,307,405"
LOL ,2012,English,United States,Comedy,"$11,000,000 (worldwide box office is 1.0 times production budget)",97 minutes,"PG-13 for mature thematic content involving teen sexuality and drug and alcohol use, and for language.(Rating bulletin 2163, 3/16/2011)","$46,000","$10,431,506","$10,477,506"
La famille Bélier ,2014,French,"Belgium, France",Comedy,"$11,000,000 (worldwide box office is 7.5 times production budget)",105 minutes,Not Rated,n/a,"$82,438,670","$82,438,670"
The Banker ,2020,English,United States,Drama,"$11,000,000 (worldwide box office is 0.3 times production budget)",120 minutes,"PG-13 on appeal for some strong language including a sexual reference and racial epithets, and smoking throughout.
NOTE: PLEASE NOTE THE ORIGINAL ""R"" RATING, BULLETIN NO. 2595 (9/11/19),  HAS BEEN CHANGED BY THE APPEALS BOARD.(Rating bulletin 2597 (Cert #52361), 9/25/2019)",n/a,"$2,990,000","$2,990,000"
Misconduct ,2016,English,United States,Thriller/Suspense,"$11,000,000 (worldwide box office is 0.2 times production budget)",106 minutes,"R for language, violence and some sexuality/nudity.(Rating bulletin 2395, 10/14/2015)",n/a,"$2,352,511","$2,352,511"
Eli ,2019,English,United States,Horror,"$11,000,000",98 minutes,"R for some horror violence/images.(Rating bulletin 2550 (Cert #51553), 10/24/2018)",n/a,,
Saw V ,2008,English,United States,Horror,"$10,800,000 (worldwide box office is 10.9 times production budget)",92 minutes,"R for sequences of grisly bloody violence and torture, language and brief nudity","$56,746,769","$61,463,009","$118,209,778"
Les Intouchables ,2012,French,France,Comedy,"$10,800,000 (worldwide box office is 44.9 times production budget)",110 minutes,"R for language and some drug use.(Rating bulletin 2223, 5/16/2012)","$13,182,281","$471,448,627","$484,630,908"
Dolor y gloria ,2019,Spanish,Spain,Drama,"$10,800,000 (worldwide box office is 3.7 times production budget)",113 minutes,"R for drug use, some graphic nudity and language.(Rating bulletin 2585 (Cert #52289), 7/3/2019)","$4,567,338","$35,270,028","$39,837,366"
Jindabyne ,2007,,Australia,Drama,"$10,800,000 (worldwide box office is 0.3 times production budget)",,"R for disturbing images, language and some nudity","$399,879","$2,462,665","$2,862,544"
Line Walker ,使徒行者,"Cantonese, Mandarin","China, Hong Kong",Action,"$10,800,000 (worldwide box office is 8.3 times production budget)",109 minutes,Not Rated,n/a,"$89,569,657","$89,569,657"
Kabhi Alvida Naa Kehna ,2006,,India,Drama,"$10,750,000 (worldwide box office is 3.0 times production budget)",192 minutes,Not Rated,"$3,275,443","$29,300,000","$32,575,443"
Poltergeist ,1982,English,United States,Horror,"$10,700,000 (worldwide box office is 11.4 times production budget)",114 minutes,PG,"$74,706,019","$47,000,000","$121,706,019"
Alien ,1979,English,"United Kingdom, United States",Horror,"$10,700,000 (worldwide box office is 17.6 times production budget)",117 minutes,R,"$65,403,354","$122,631,433","$188,034,787"
An Ideal Husband ,1999,,United Kingdom,Romantic Comedy,"$10,700,000 (worldwide box office is 2.9 times production budget)",97 minutes,PG-13 for brief sensuality/nudity,"$18,542,974","$12,798,209","$31,341,183"
Darkness ,2004,English,United States,Horror,"$10,600,000 (worldwide box office is 3.2 times production budget)",88 minutes,"PG-13 for disturbing images, intense terror sequences, thematic elements and language. (edited version)","$22,163,442","$12,245,764","$34,409,206"
The Last Days on Mars ,2013,English,United Kingdom,Thriller/Suspense,"$10,600,000 (worldwide box office is 0.0 times production budget)",98 minutes,"R for violence and language.(Rating bulletin 2293, 10/9/2013)","$24,084","$237,280","$261,364"
E.T. the Extra-Terrestrial ,1982,English,United States,Adventure,"$10,500,000 (worldwide box office is 75.9 times production budget)",114 minutes,PGPG for language and mild thematic elements. (2002 edited version re-release.),"$439,454,989","$357,852,418","$797,307,407"
2001: A Space Odyssey ,1968,English,"United Kingdom, United States",Adventure,"$10,500,000 (worldwide box office is 6.8 times production budget)",141 minutes,G,"$59,936,321","$11,841,601","$71,777,922"
In the Land of Women ,2007,English,United States,Comedy,"$10,500,000 (worldwide box office is 1.3 times production budget)",97 minutes,"PG-13 for sexual content, thematic elements and language","$11,052,958","$3,087,444","$14,140,402"
Les gardiennes ,2017,French,France,Drama,"$10,500,000 (worldwide box office is 0.5 times production budget)",135 minutes,"R for some violence and sexuality.(Rating bulletin 2512 (Cert #51429), 1/31/2018)","$177,331","$4,765,006","$4,942,337"
There Goes My Baby ,1994,English,United States,Comedy,"$10,500,000 (worldwide box office is 0.0 times production budget)",99 minutes,R for language.,"$125,169",,
The Blue Butterfly ,2004,,,Drama,"$10,400,000 (worldwide box office is 0.2 times production budget)",,PG for thematic elements,"$1,610,194",,
Le Fabuleux destin d'Amélie Poulain ,2001,French,"France, Germany",Romantic Comedy,"$10,350,000 (worldwide box office is 16.8 times production budget)",123 minutes,R for sexual content.,"$33,381,742","$140,994,099","$174,375,841"
PMC: deo beong-keo ,2018,"English, Korean",Republic of Korea,Action,"$10,300,000 (worldwide box office is 1.2 times production budget)",119 minutes,Not Rated,n/a,"$12,478,635","$12,478,635"
Lovesick ,1983,English,United States,Romantic Comedy,"$10,100,000 (worldwide box office is 1.0 times production budget)",95 minutes,,"$10,143,618",,
Housefull ,2010,Hindi,India,Romantic Comedy,"$10,100,000 (worldwide box office is 1.9 times production budget)",135 minutes,Not Rated,"$1,183,658","$17,542,642","$18,726,300"
September Dawn ,2007,English,Canada,Drama,"$10,100,000 (worldwide box office is 0.1 times production budget)",110 minutes,R for violence,"$1,066,555",,
Halloween ,2018,English,United States,Horror,"$10,000,000 (worldwide box office is 25.5 times production budget)",105 minutes,"R for horror violence and bloody images, language, brief drug use and nudity.(Rating bulletin 2538 (Cert #51734), 8/1/2018)","$159,366,015","$96,050,074","$255,416,089"
Good Will Hunting ,1997,English,United States,Drama,"$10,000,000 (worldwide box office is 22.6 times production budget)",126 minutes,"R for strong language, including some sex-related dialogue","$138,433,435","$87,492,554","$225,925,989"
The Grudge ,2004,English,United States,Horror,"$10,000,000 (worldwide box office is 18.7 times production budget)",92 minutes,"PG-13 for mature thematic material, disturbing images/terror/violence, and some sensuality.","$110,359,362","$76,921,753","$187,281,115"
Don’t Breathe ,2016,English,United States,Horror,"$10,000,000 (worldwide box office is 15.9 times production budget)",88 minutes,"R for terror, violence, disturbing content, and language including sexual references.(Rating bulletin 2432 (Cert #50143), 7/6/2016)","$89,217,875","$69,688,475","$158,906,350"
Stripes ,1981,English,United States,Comedy,"$10,000,000 (worldwide box office is 8.5 times production budget)",106 minutes,"R for sexuality/nudity, language and some drug use. (extended edition)","$85,300,000",,
Saw III ,2006,English,United States,Horror,"$10,000,000 (worldwide box office is 16.4 times production budget)",107 minutes,"R for strong grisly violence and gore, sequences of terror and torture, nudity and language","$80,238,724","$83,638,091","$163,876,815"
The Purge: Election Year ,2016,English,United States,Horror,"$10,000,000 (worldwide box office is 11.9 times production budget)",105 minutes,"R for disturbing bloody violence and strong language.(Rating bulletin 2426 (Cert #50474), 5/25/2016)","$79,042,440","$39,472,287","$118,514,727"
Book Club ,2018,English,United States,Romantic Comedy,"$10,000,000 (worldwide box office is 10.6 times production budget)",104 minutes,"PG-13 for sex-related material throughout, and for language.(Rating bulletin 2525 (Cert #51545), 5/2/2018)","$68,566,296","$37,387,336","$105,953,632"
Bring it On ,2000,English,United States,Comedy,"$10,000,000 (worldwide box office is 9.0 times production budget)",99 minutes,PG-13 for sex-related material and language.,"$68,353,550","$22,100,000","$90,453,550"
Insidious: The Last Key ,2018,English,United States,Horror,"$10,000,000 (worldwide box office is 17.3 times production budget)",103 minutes,"PG-13 for disturbing thematic content, violence and terror, and brief strong language.(Rating bulletin 2496 (Cert #50733), 10/4/2017)","$67,745,330","$105,066,641","$172,811,971"
She's All That ,1999,English,United States,Romantic Comedy,"$10,000,000 (worldwide box office is 6.3 times production budget)",95 minutes,"PG-13 for sexual content, crude humor, brief strong language and teen drinking","$63,465,522",,
