Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
The Lunchbox ,2014,"English, Hindi","France, Germany, India",Drama,"$1,700,000 (worldwide box office is 9.1 times production budget)",104 minutes,"PG for thematic material and smoking.(Rating bulletin 2303, 12/24/2013)","$4,231,500","$11,286,386","$15,517,886"
Grace Unplugged ,2013,English,United States,Drama,"$1,700,000 (worldwide box office is 1.5 times production budget)",102 minutes,"PG for thematic elements and brief teen drinking.(Rating bulletin 2266, 4/4/2013)","$2,507,159",,
"Happy, Texas ",1999,,,Comedy,"$1,700,000 (worldwide box office is 1.7 times production budget)",,"PG-13 for language, sexual content and some violence","$2,039,192","$852,036","$2,891,228"
Saul fia ,2015,Hungarian,Hungary,Drama,"$1,700,000 (worldwide box office is 5.7 times production budget)",107 minutes,"R for disturbing violent content, and some graphic nudity.(Rating bulletin 2389, 9/2/2015)","$1,777,043","$7,919,494","$9,696,537"
My Summer of Love ,2005,,United Kingdom,Drama,"$1,700,000 (worldwide box office is 2.8 times production budget)",,"R for sexuality, language and some drug use. ","$1,000,915","$3,726,460","$4,727,375"
Yes ,2005,,,Drama,"$1,700,000 (worldwide box office is 0.4 times production budget)",,R for language and some sexual content.,"$396,035","$265,186","$661,221"
Braid ,2019,English,United States,Multiple Genres,"$1,660,000 (worldwide box office is 0.0 times production budget)",82 minutes,"R for disturbing/violent content, language, some sexuality and drug use.(Rating bulletin 2555 (Cert #51926), 11/28/2018)",n/a,"$80,745","$80,745"
From Here to Eternity ,1953,English,United States,Drama,"$1,650,000 (worldwide box office is 18.5 times production budget)",118 minutes,Not Rated,"$30,500,000",,
You Can't Take It With You ,1938,English,United States,,"$1,644,000 (worldwide box office is 2.4 times production budget)",126 minutes,Not Rated,"$4,000,000",,
Kiljuset! ,2022,Finnish,Finland,Comedy,"$1,606,057 (worldwide box office is 0.6 times production budget)",,,n/a,"$1,029,483","$1,029,483"
Foolish ,1999,,,Comedy,"$1,600,000 (worldwide box office is 3.8 times production budget)",97 minutes,"R for strong language, including sex-related dialogue, sexuality and some drug content","$6,026,908",,
She Wore a Yellow Ribbon ,1949,English,United States,,"$1,600,000 (worldwide box office is 3.4 times production budget)",103 minutes,Not Rated,"$5,400,000",,
The Conversation ,1974,English,United States,Thriller/Suspense,"$1,600,000 (worldwide box office is 3.0 times production budget)",113 minutes,PG,"$4,732,988","$31,376","$4,764,364"
N-Secure ,2010,English,United States,Thriller/Suspense,"$1,600,000 (worldwide box office is 1.6 times production budget)",109 minutes,"R for language, some sexual content and brief violence.(Rating bulletin 2138, 9/15/2010)","$2,595,644",,
Sukkar banat ,2008,Arabic,"France, Lebanon",Romantic Comedy,"$1,600,000 (worldwide box office is 8.9 times production budget)",95 minutes,"PG for thematic elements involving sexuality, language and some smoking.","$1,060,591","$13,193,169","$14,253,760"
Out of the Dark ,1989,English,United States,Horror,"$1,600,000 (worldwide box office is 0.3 times production budget)",89 minutes,R,"$419,428",,
Bubble ,2006,,,Drama,"$1,600,000 (worldwide box office is 0.1 times production budget)",,R for some language.,"$145,382",,
Dil Jo Bhi Kahey... ,2005,,,Drama,"$1,600,000 (worldwide box office is 0.1 times production budget)",,Not Rated,"$129,319",,
Mississippi Mermaid ,1969,French,"France, Italy",Drama,"$1,600,000 (worldwide box office is 1.6 times production budget)",123 minutes,"R for some nudity/sexuality.
Rating is for 2015 Re-Release(Rating bulletin 2366 (Cert #22188), 3/25/2015)","$27,795","$2,600,000","$2,627,795"
Two Night Stand ,2014,English,United States,Romantic Comedy,"$1,600,000 (worldwide box office is 0.5 times production budget)",86 minutes,R,"$15,600","$852,481","$868,081"
You Instead ,2012,English,United Kingdom,Romantic Comedy,"$1,600,000 (worldwide box office is 0.1 times production budget)",80 minutes,"R for language and some sexual material.(Rating bulletin 2198, 11/16/2011)","$4,321","$218,061","$222,382"
I Love Your Work ,2005,,United States,Comedy,"$1,600,000 (worldwide box office is 0.0 times production budget)",111 minutes,"R for language, sexuality, some drug content and violent images.","$3,264",,
Intruders ,2016,English,United States,Horror,"$1,587,000 (worldwide box office is 0.0 times production budget)",90 minutes,,n/a,"$8,019","$8,019"
The King’s Thief ,1955,English,United States,,"$1,577,000",78 minutes,Not Rated,n/a,,
Insidious ,2011,English,"Canada, United States",Horror,"$1,500,000 (worldwide box office is 66.6 times production budget)",101 minutes,"R for thematic material, violence, terror and frightening images, and brief strong language.(Rating bulletin 2156, 1/26/2011)","$54,009,150","$45,861,736","$99,870,886"
Moonlight ,2016,English,United States,Drama,"$1,500,000 (worldwide box office is 43.3 times production budget)",111 minutes,"R for some sexuality, drug use, brief violence, and language throughout.(Rating bulletin 2443 (Cert #50681), 9/21/2016)","$27,854,931","$37,040,175","$64,895,106"
Cabin Fever ,2003,English,United States,Horror,"$1,500,000 (worldwide box office is 20.2 times production budget)",94 minutes,"R for strong violence and gore, sexuality, language and brief drug use.","$21,158,188","$9,193,476","$30,351,664"
Waitress ,2007,English,United States,Romantic Comedy,"$1,500,000 (worldwide box office is 14.8 times production budget)",107 minutes,"PG-13 for sexual content, language and thematic elements","$19,097,550","$3,119,633","$22,217,183"
Kickboxer ,1989,,United States,Action,"$1,500,000 (worldwide box office is 9.7 times production budget)",103 minutes,R,"$14,533,681",,
Bloodsport ,1988,English,United States,Action,"$1,500,000 (worldwide box office is 7.9 times production budget)",92 minutes,R,"$11,806,119",,
Mr. Smith Goes To Washington ,1939,English,United States,Drama,"$1,500,000 (worldwide box office is 6.0 times production budget)",129 minutes,Not Rated,"$9,000,000",,
Unsane ,2018,English,United States,Thriller/Suspense,"$1,500,000 (worldwide box office is 9.5 times production budget)",98 minutes,"R for disturbing behavior, violence, language, and sex references.(Rating bulletin 2508 (Cert #51299), 1/3/2018)","$7,690,044","$6,606,665","$14,296,709"
Kids ,1995,,,Drama,"$1,500,000 (worldwide box office is 13.6 times production budget)",91 minutes,Not Rated NC-17 rating surrendered,"$7,412,216","$13,000,000","$20,412,216"
The Squid and the Whale ,2005,English,United States,Drama,"$1,500,000 (worldwide box office is 7.5 times production budget)",81 minutes,"R for strong sexual content, graphic dialogue and language. ","$7,372,734","$3,818,689","$11,191,423"
Kissing Jessica Stein ,2002,English,United States,Romantic Comedy,"$1,500,000 (worldwide box office is 6.2 times production budget)",,R,"$7,025,722","$2,319,339","$9,345,061"
Spellbound ,1945,English,United States,Thriller/Suspense,"$1,500,000 (worldwide box office is 4.7 times production budget)",111 minutes,Not Rated,"$7,000,000",,
Run the Race ,2019,English,United States,Drama,"$1,500,000 (worldwide box office is 4.3 times production budget)",101 minutes,"PG for thematic content and some teen partying.(Rating bulletin 2557 (Cert #51953), 12/12/2018)","$6,424,420",,
Dawn of the Dead ,1979,English,"Italy, United States",Horror,"$1,500,000 (worldwide box office is 36.7 times production budget)",126 minutes,,"$5,100,000","$49,900,000","$55,000,000"
Exotica ,1994,,,Drama,"$1,500,000 (worldwide box office is 3.4 times production budget)",,R for some sexuality and language,"$5,046,118",,
The To Do List ,2013,English,United States,Comedy,"$1,500,000 (worldwide box office is 2.8 times production budget)",103 minutes,R,"$3,491,669","$637,159","$4,128,828"
The Gatekeepers ,2013,"English, Hebrew","Belgium, France, Germany, Israel",Documentary,"$1,500,000 (worldwide box office is 1.7 times production budget)",97 minutes,"PG-13 for violent content including disturbing images.(Rating bulletin 2245, 10/17/2012)","$2,408,553","$183,755","$2,592,308"
Buffalo '66 ,1998,,,Comedy,"$1,500,000 (worldwide box office is 1.6 times production budget)",,"R for language, strong violent images and scenes involving nudity","$2,380,606",$621,"$2,381,227"
Repo Man ,1984,English,United States,Comedy,"$1,500,000 (worldwide box office is 1.5 times production budget)",92 minutes,,"$2,300,000","$1,017","$2,301,017"
I’m Not Ashamed ,2016,English,United States,Drama,"$1,500,000 (worldwide box office is 1.4 times production budget)",112 minutes,"PG-13 for thematic material, teen drinking and smoking, disturbing violent content and some suggestive situations.(Rating bulletin 2433 (Cert #50546), 7/13/2016)","$2,082,980",,
Blood Simple ,1985,"English, Spanish",United States,Thriller/Suspense,"$1,500,000 (worldwide box office is 1.8 times production budget)",99 minutes,R,"$1,690,913","$1,039,964","$2,730,877"
Nueve Reinas ,2000,Spanish,Argentina,Drama,"$1,500,000 (worldwide box office is 8.3 times production budget)",114 minutes,R for language.,"$1,222,889","$11,190,000","$12,412,889"
The Lords of Salem ,2013,English,"Canada, United Kingdom, United States",Horror,"$1,500,000 (worldwide box office is 1.0 times production budget)",100 minutes,"R for disturbing violent and sexual content, graphic nudity, language and some drug use.(Rating bulletin 2251, 12/5/2012)","$1,165,881","$375,250","$1,541,131"
31 ,2016,"English, Spanish",United States,Horror,"$1,500,000 (worldwide box office is 0.6 times production budget)",102 minutes,"R for strong bloody horror violence, pervasive language, sexual content and drug use.(Rating bulletin 2406 (Cert #50207), 1/6/2016)","$779,820","$142,907","$922,727"
The Ballad of Jack and Rose ,2005,,,Drama,"$1,500,000 (worldwide box office is 0.8 times production budget)",,"R for language, sexual content and some drug material.","$712,294","$413,964","$1,126,258"
Unsullied ,2016,English,United States,Thriller/Suspense,"$1,500,000 (worldwide box office is 0.3 times production budget)",93 minutes,"R for violence including a rape, language, and brief drug use.(Rating bulletin 2360, 2/11/2015)","$510,957",,
Killing Zoe ,1994,,France,,"$1,500,000 (worldwide box office is 0.3 times production budget)",,,"$418,953",,
The Believer ,2002,"English, Hebrew",United States,Drama,"$1,500,000 (worldwide box office is 1.2 times production budget)",98 minutes,"R for strong violence, language and some sexual content. ","$406,035","$1,434,213","$1,840,248"
Snow Angels ,2008,,United States,Drama,"$1,500,000 (worldwide box office is 0.3 times production budget)",,"R for language, some violent content, brief sexuality and drug use.","$402,858","$11,546","$414,404"
Session 9 ,2001,,United States,,"$1,500,000 (worldwide box office is 1.1 times production budget)",,R for language and brief strong violence. ,"$378,176","$1,325,258","$1,703,434"
MOOZ-lum ,2011,English,United States,Drama,"$1,500,000 (worldwide box office is 0.2 times production budget)",99 minutes,"PG-13 for thematic material and some violent content.(Rating bulletin 2152, 12/22/2010)","$362,239","$10,000","$372,239"
I Want Someone To Eat Cheese With ,2007,,United States,Comedy,"$1,500,000 (worldwide box office is 0.1 times production budget)",,Not Rated,"$194,568",,
Amigo ,2011,"English, Spanish, Tagalog",United States,Drama,"$1,500,000 (worldwide box office is 0.1 times production budget)",128 minutes,"R for some violence and language.(Rating bulletin 2146, 11/10/2010)","$184,705",,
Hatchet ,2007,,,Horror,"$1,500,000 (worldwide box office is 0.2 times production budget)",,"R for strong bloody horror violence, sexual content, nudity and language.","$175,281","$65,115","$240,396"
My Name is Bruce ,2008,,United States,Horror,"$1,500,000 (worldwide box office is 0.1 times production budget)",,R for language and some violence,"$173,066",,
The Disappearance of Alice Creed ,2010,English,United Kingdom,Thriller/Suspense,"$1,500,000 (worldwide box office is 1.1 times production budget)",98 minutes,"R for violent content, pervasive language and some sexuality/nudity(Rating bulletin 2111, 3/10/2010)","$166,980","$1,438,159","$1,605,139"
Modern Times ,1936,English,United States,Comedy,"$1,500,000 (worldwide box office is 0.2 times production budget)",87 minutes,G Rating for 1972 Re-issue of 1936 film,"$163,245","$62,592","$225,837"
The Salon ,2007,,United States,Comedy,"$1,500,000 (worldwide box office is 0.1 times production budget)",,"PG-13 for crude and sexual content, language and some thematic material.","$139,084",,
The Square ,2013,"Arabic, English","Egypt, United States",Documentary,"$1,500,000 (worldwide box office is 0.1 times production budget)",104 minutes,Not Rated,"$124,244","$52,018","$176,262"
Stolen Summer ,2002,,,Drama,"$1,500,000 (worldwide box office is 0.1 times production budget)",91 minutes,PG for thematic elements and language. ,"$119,841",,
Road Hard ,2015,English,United States,Comedy,"$1,500,000 (worldwide box office is 0.1 times production budget)",98 minutes,Not Rated,"$113,169",,
Forty Shades of Blue ,2005,English,United States,Drama,"$1,500,000 (worldwide box office is 0.1 times production budget)",108 minutes,R for sexuality and language,"$75,828","$96,741","$172,569"
Trucker ,2009,English,United States,Drama,"$1,500,000 (worldwide box office is 0.0 times production budget)",93 minutes,"R For some sexuality, language, brief drug use involving minors, and a sexual assault","$52,429",,
Pontypool ,2009,,,Thriller/Suspense,"$1,500,000 (worldwide box office is 0.0 times production budget)",,Not Rated,"$3,865","$28,051","$31,916"
"Me, You and Five Bucks ",2015,English,United States,Romantic Comedy,"$1,500,000 (worldwide box office is 0.0 times production budget)",94 minutes,Not Rated,"$2,105",,
Playback ,2012,English,United States,Horror,"$1,500,000 (worldwide box office is 0.0 times production budget)",98 minutes,"R for bloody violence, sexual content/nudity and some teen partying.(Rating bulletin 2198, 11/16/2011)",$264,"$54,681","$54,945"
Housebound ,2014,English,New Zealand,Comedy,"$1,500,000 (worldwide box office is 0.2 times production budget)",109 minutes,Not Rated,n/a,"$236,863","$236,863"
Teefa in Trouble ,2018,Urdu,Pakistan,Action,"$1,500,000 (worldwide box office is 0.1 times production budget)",155 minutes,,n/a,"$98,806","$98,806"
Wal-Mart: The High Cost of Low Price ,2005,English,United States,Documentary,"$1,500,000 (worldwide box office is 0.0 times production budget)",,,n/a,"$58,692","$58,692"
Closer to the Moon ,2014,English,"Romania, United States",Comedy,"$1,500,000 (worldwide box office is 0.0 times production budget)",112 minutes,Not Rated,n/a,"$5,396","$5,396"
