Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
The Unbearable Weight of Massive Talent ,2022,English,United States,Action,"$30,000,000 (worldwide box office is 1.0 times production budget)",,"R for language throughout, some sexual references, drug use and violence.(Rating bulletin 2726 (cert #53321), 4/6/2022)","$20,300,157","$8,816,163","$29,116,320"
Assault On Precinct 13 ,2005,English,"France, United States",Action,"$30,000,000 (worldwide box office is 1.2 times production budget)",109 minutes,"R for strong violence and language throughout, and for some drug content.","$20,040,895","$16,000,000","$36,040,895"
Nine Lives ,2016,English,France,Adventure,"$30,000,000 (worldwide box office is 1.9 times production budget)",87 minutes,"PG for thematic elements, language and some rude humor.(Rating bulletin 2410 (Cert #50256), 2/3/2016)","$19,700,032","$38,114,413","$57,814,445"
Runner Runner ,2013,English,United States,Thriller/Suspense,"$30,000,000 (worldwide box office is 2.0 times production budget)",91 minutes,"R for language and some sexual content.(Rating bulletin 2276, 6/12/2013)","$19,316,646","$41,196,034","$60,512,680"
The Watchers ,2024,English,United States,Horror,"$30,000,000 (worldwide box office is 1.1 times production budget)",102 minutes,"PG-13 for violence, terror and some thematic elements.","$19,071,404","$13,877,496","$32,948,900"
The Replacement Killers ,1998,,United States,Action,"$30,000,000 (worldwide box office is 0.6 times production budget)",87 minutes,R for strong violence and for language,"$19,035,741",,
Baahubali 2: The Conclusion ,2017,"Hindi, Malayalam, Tamil, Telugu",India,Action,"$30,000,000 (worldwide box office is 8.8 times production budget)",167 minutes,Not Rated,"$18,985,794","$244,517,120","$263,502,914"
Ultraviolet ,2006,,United States,Action,"$30,000,000 (worldwide box office is 1.0 times production budget)",87 minutes,"PG-13 for sequences of violent action throughout, partial nudity and language","$18,522,064","$12,440,048","$30,962,112"
North Country ,2005,English,United States,Drama,"$30,000,000 (worldwide box office is 0.8 times production budget)",123 minutes,"R for sequences involving sexual harassment including violence and dialogue, and for language.","$18,324,242","$5,352,529","$23,676,771"
Fright Night ,2011,English,United States,Horror,"$30,000,000 (worldwide box office is 1.4 times production budget)",101 minutes,"R for bloody horror violence, and language including some sexual references.(Rating bulletin 2173, 5/25/2011)","$18,298,649","$22,222,000","$40,520,649"
mother! ,2017,English,United States,Thriller/Suspense,"$30,000,000 (worldwide box office is 1.5 times production budget)",108 minutes,"R for strong disturbing violent content, some sexuality, nudity and language.(Rating bulletin 2492 (Cert #51211), 9/6/2017)","$17,800,004","$26,716,995","$44,516,999"
Steve Jobs ,2015,English,United States,Drama,"$30,000,000 (worldwide box office is 1.2 times production budget)",121 minutes,"R for language.(Rating bulletin 2387, 8/19/2015)","$17,766,658","$17,812,349","$35,579,007"
Spirit Untamed ,2021,English,United States,Adventure,"$30,000,000 (worldwide box office is 1.4 times production budget)",87 minutes,"PG for some adventure action.(Rating bulletin 2667 (cert #53087), 2/10/2021)","$17,716,215","$24,519,529","$42,235,744"
Eight Legged Freaks ,2002,English,United States,Comedy,"$30,000,000 (worldwide box office is 1.2 times production budget)",99 minutes,"PG-13 for sci-fi violence, brief sexuality and language","$17,266,505","$19,455,806","$36,722,311"
Fled ,1996,,,Action,"$30,000,000 (worldwide box office is 0.7 times production budget)",98 minutes,"R for strong sexuality, language and some violence","$17,192,205","$2,700,000","$19,892,205"
Splice ,2010,English,"Canada, France",Horror,"$30,000,000 (worldwide box office is 1.0 times production budget)",104 minutes,"R for disturbing elements including strong sexuality, nudity, sci-fi violence and language(Rating bulletin 2114 (Cert #46027), 3/31/2010)","$17,010,170","$11,532,324","$28,542,494"
88 Minutes ,2008,English,United States,Thriller/Suspense,"$30,000,000 (worldwide box office is 1.1 times production budget)",111 minutes,"R for disturbing violent content, brief nudity and language (re-rated)","$16,930,884","$16,024,515","$32,955,399"
The Whole Ten Yards ,2004,"English, Hebrew, Hungarian",United States,Comedy,"$30,000,000 (worldwide box office is 0.9 times production budget)",98 minutes,"PG-13 for sexual content, some violence and language","$16,323,969","$10,000,000","$26,323,969"
Howard the Duck ,1986,English,United States,Action,"$30,000,000 (worldwide box office is 0.5 times production budget)",110 minutes,PG,"$16,295,774",,
Pride and Glory ,2008,English,United States,Drama,"$30,000,000 (worldwide box office is 1.1 times production budget)",125 minutes,"R for strong violence, pervasive language and brief drug content.","$15,740,721","$16,522,145","$32,262,866"
The Little Things ,2021,English,United States,Thriller/Suspense,"$30,000,000 (worldwide box office is 1.0 times production budget)",127 minutes,"R for violent/disturbing images, language and full nudity.(Rating bulletin 2643 (Cert #52861), 8/19/2020)","$15,342,746","$14,392,476","$29,735,222"
The Cave ,2005,English,United States,Horror,"$30,000,000 (worldwide box office is 0.9 times production budget)",97 minutes,PG-13 for intense creature violence. ,"$15,007,991","$12,140,000","$27,147,991"
Godsend ,2004,English,"Canada, United States",Thriller/Suspense,"$30,000,000 (worldwide box office is 0.6 times production budget)",102 minutes,"PG-13 for violence including frightening images, a scene of sexuality and some thematic material","$14,334,645","$2,539,280","$16,873,925"
Alex & Emma ,2003,"English, French",United States,Romantic Comedy,"$30,000,000 (worldwide box office is 0.5 times production budget)",96 minutes,PG-13 for sexual content and some language,"$14,208,384","$1,150,199","$15,358,583"
Honest Thief ,2020,English,United States,Thriller/Suspense,"$30,000,000 (worldwide box office is 1.1 times production budget)",92 minutes,"PG-13 for strong violence, crude references and brief strong language.(Rating bulletin 2638 (Cert #52798), 7/15/2020)","$14,163,574","$18,446,057","$32,609,631"
Dumb Money ,2023,English,United States,Comedy,"$30,000,000 (worldwide box office is 0.6 times production budget)",104 minutes,"R for pervasive language, sexual material, and drug use.(Rating bulletin 2799 (cert #54152), 9/6/2023)","$13,919,484","$4,037,426","$17,956,910"
Wicker Park ,2004,English,United States,Thriller/Suspense,"$30,000,000 (worldwide box office is 0.7 times production budget)",114 minutes,PG-13 for sexuality and language,"$13,001,257","$8,575,819","$21,577,076"
The New World ,2005,,United States,Drama,"$30,000,000 (worldwide box office is 0.9 times production budget)",150 minutes,PG-13 for some intense battle sequences.,"$12,712,093","$13,472,307","$26,184,400"
Evening ,2007,English,United States,Drama,"$30,000,000 (worldwide box office is 0.4 times production budget)",117 minutes,"PG-13 for some thematic elements, sexual material, a brief accident scene and language.","$12,406,646","$478,928","$12,885,574"
The Last Stand ,2013,English,United States,Action,"$30,000,000 (worldwide box office is 1.6 times production budget)",107 minutes,"R for strong bloody violence throughout, and language.(Rating bulletin 2251, 12/5/2012)","$12,050,299","$36,280,458","$48,330,757"
In Dreams ,1999,English,United States,Horror,"$30,000,000 (worldwide box office is 0.4 times production budget)",100 minutes,R for violence/terror and language,"$12,017,369",,
Wing Commander ,1999,English,"Luxembourg, United States",Action,"$30,000,000 (worldwide box office is 0.4 times production budget)",100 minutes,PG-13 for sexual references and sci-fi action/violence,"$11,578,022",,
Café Society ,2016,English,United States,Drama,"$30,000,000 (worldwide box office is 1.5 times production budget)",96 minutes,"PG-13 for some violence, a drug reference, suggestive material and smoking.(Rating bulletin 2421 (Cert #50379), 4/20/2016)","$11,103,205","$33,245,087","$44,348,292"
Antitrust ,2001,,,Thriller/Suspense,"$30,000,000 (worldwide box office is 0.6 times production budget)",109 minutes,PG-13 for some violence and brief language,"$10,965,209","$6,900,000","$17,865,209"
Dead Man Down ,2013,"Albanian, English, French, Hungarian, Spanish",United States,Thriller/Suspense,"$30,000,000 (worldwide box office is 0.7 times production budget)",118 minutes,"R for violence, language throughout and a scene of sexuality.(Rating bulletin 2247, 10/31/2012)","$10,895,295","$8,704,679","$19,599,974"
Hoodwinked Too: Hood vs. Evil ,2011,English,United States,Adventure,"$30,000,000 (worldwide box office is 0.8 times production budget)",86 minutes,"PG For some mild rude humor, language and action(Rating bulletin 2168, 4/20/2011)","$10,143,779","$13,209,332","$23,353,111"
Dragonball Evolution ,2009,"English, Japanese",United States,Adventure,"$30,000,000 (worldwide box office is 1.9 times production budget)",85 minutes,PG for intense sequences of action/violence and brief mild language.,"$9,362,785","$47,148,672","$56,511,457"
First Daughter ,2004,English,,Romantic Comedy,"$30,000,000 (worldwide box office is 0.3 times production budget)",106 minutes,"PG for language, sexual situations and alcohol-related material","$9,055,010","$1,364,074","$10,419,084"
The Lost City of Z ,2017,English,United States,Drama,"$30,000,000 (worldwide box office is 0.6 times production budget)",140 minutes,"PG-13 for violence, disturbing images, brief strong language and some nudity. (re-rating)(Rating bulletin 2460 (Cert #50571), 1/25/2017)","$8,574,339","$10,783,745","$19,358,084"
An Unfinished Life ,2005,English,"Germany, United States",Drama,"$30,000,000 (worldwide box office is 0.6 times production budget)",108 minutes,"PG-13 for some violence including domestic abuse, and language.","$8,535,575","$10,000,000","$18,535,575"
The Space Between Us ,2017,English,United States,Drama,"$30,000,000 (worldwide box office is 0.5 times production budget)",121 minutes,"PG-13 for brief sensuality and language.(Rating bulletin 2425 (Cert #50466), 5/18/2016)","$7,885,294","$8,596,111","$16,481,405"
Anna ,2019,"English, Russian",France,Action,"$30,000,000 (worldwide box office is 1.1 times production budget)",118 minutes,"R for strong violence, language, and some sexual content.(Rating bulletin 2540 (Cert #51631), 8/15/2018)","$7,743,794","$25,081,423","$32,825,217"
The Imaginarium of Doctor Parnassus ,2009,English,"France, United Kingdom",Adventure,"$30,000,000 (worldwide box office is 2.1 times production budget)",122 minutes,"PG-13 For violent images, some sensuality, language and smoking","$7,689,607","$56,663,000","$64,352,607"
Barney's Version ,2011,English,"Argentina, France, United States",Drama,"$30,000,000 (worldwide box office is 0.3 times production budget)",132 minutes,"R for language and some sexual content.(Rating bulletin 2148, 11/24/2010)","$7,502,560","$1,343,015","$8,845,575"
Trapped ,2002,English,"Germany, United States",Thriller/Suspense,"$30,000,000 (worldwide box office is 0.2 times production budget)",101 minutes,"R for violence, language and sexual content","$6,916,869","$88,599","$7,005,468"
The Current War: Director’s Cut ,2019,English,United States,Drama,"$30,000,000 (worldwide box office is 0.4 times production budget)",105 minutes,"PG-13 for some violent content and thematic elements.
NOTE: EDITED FOR RE-RATE. CONTENT IS DIFFERENT FROM PG-13 RATED VERSION, BULLETIN NO. 2554 (11/21/18). ONLY THIS EDITED VERSION IS RATED. CHANGE IN RATING DESCRIPTION ONLY.(Rating bulletin 2587 (Cert #51884), 7/17/2019)","$5,978,673","$6,891,082","$12,869,755"
Kin ,2018,English,United States,Action,"$30,000,000 (worldwide box office is 0.3 times production budget)",102 minutes,"PG-13 for gun violence and intense action, suggestive material, language, thematic elements and drinking(Rating bulletin 2516 (Cert #51272), 2/28/2018)","$5,718,096","$4,665,428","$10,383,524"
Once Upon a Time in America ,1984,"English, Italian","Italy, United States",Drama,"$30,000,000 (worldwide box office is 0.2 times production budget)",251 minutes,"R for strong violence, sexual content, language and some drug use. (edited version)R for strong violence including a scene of rape, sexual content, language and some drug use.(Rating bulletin 2321, 5/7/2014)","$5,321,508","$256,048","$5,577,556"
Johnny English Strikes Again ,2018,English,"France, United Kingdom, United States",Comedy,"$30,000,000 (worldwide box office is 5.3 times production budget)",88 minutes,"PG for some action violence, rude humor, language and brief nudity(Rating bulletin 2533 (Cert #51397), 6/27/2018)","$4,412,170","$154,957,108","$159,369,278"
Stronger ,2017,English,United States,Drama,"$30,000,000 (worldwide box office is 0.3 times production budget)",116 minutes,"R for language throughout, some graphic injury images, and brief sexuality/nudity.(Rating bulletin 2491 (Cert #50513), 8/30/2017)","$4,211,129","$4,575,158","$8,786,287"
Gloria ,1999,,,Drama,"$30,000,000 (worldwide box office is 0.2 times production budget)",108 minutes,R for violence and language,"$4,167,493","$800,000","$4,967,493"
Replicas ,2018,English,United States,Thriller/Suspense,"$30,000,000 (worldwide box office is 0.3 times production budget)",107 minutes,"PG-13 for thematic material, violence, disturbing images, some nudity and sexual references.(Rating bulletin 2505 (Cert #51336), 12/6/2017)","$4,046,429","$4,990,998","$9,037,427"
The Assassination of Jesse James by the Coward Robert Ford ,2007,English,United States,Western,"$30,000,000 (worldwide box office is 0.5 times production budget)",160 minutes,R for some strong violence and brief sexual references,"$3,909,149","$11,404,482","$15,313,631"
The Merchant of Venice ,2004,,United States,Drama,"$30,000,000 (worldwide box office is 0.6 times production budget)",131 minutes,R for some nudity,"$3,765,585","$15,000,000","$18,765,585"
The Good Thief ,2003,,,Thriller/Suspense,"$30,000,000 (worldwide box office is 0.2 times production budget)",108 minutes,"R for language, sexuality, drug content and some violence","$3,517,797","$2,942,961","$6,460,758"
Supercross ,2005,English,United Kingdom,Action,"$30,000,000 (worldwide box office is 0.1 times production budget)",80 minutes,PG-13 for language and some sexuality. ,"$3,102,550","$150,000","$3,252,550"
Miss Potter ,2006,English,"United Kingdom, United States",Drama,"$30,000,000 (worldwide box office is 1.2 times production budget)",92 minutes,PG brief mild language.,"$3,005,605","$32,885,652","$35,891,257"
Love and Monsters ,2020,English,United States,Adventure,"$30,000,000 (worldwide box office is 0.0 times production budget)",109 minutes,"PG-13 for action/violence, language and some suggestive material.(Rating bulletin 2645 (Cert #52318), 9/2/2020)","$1,070,714","$60,969","$1,131,683"
The Tax Collector ,2020,English,United States,Action,"$30,000,000 (worldwide box office is 0.0 times production budget)",95 minutes,,"$1,044,212","$265,759","$1,309,971"
Wu ji ,2006,,Hong Kong,Action,"$30,000,000 (worldwide box office is 1.2 times production budget)",,"PG-13 for stylized violence and martial arts action, and some sexual content","$669,625","$35,200,309","$35,869,934"
Machine Gun Preacher ,2011,English,United States,Drama,"$30,000,000 (worldwide box office is 0.1 times production budget)",123 minutes,"R for violent content including disturbing images, language, some drug use and a scene of sexuality.(Rating bulletin 2171, 5/11/2011)","$538,690","$3,183,298","$3,721,988"
Bilal: A New Breed of Hero ,2017,English,"Saudi Arabia, United Arab Emirates",Adventure,"$30,000,000 (worldwide box office is 0.0 times production budget)",103 minutes,"PG-13 for violence/warfare and some thematic elements.(Rating bulletin 2433 (Cert #50556), 7/13/2016)","$490,973","$157,626","$648,599"
DOA: Dead or Alive ,2006,,,Action,"$30,000,000 (worldwide box office is 0.3 times production budget)",,"PG-13 for pervasive martial arts and action violence, some sexuality and nudity.","$480,314","$7,275,372","$7,755,686"
Le Petit Nicolas ,2010,French,"Belgium, France",Adventure,"$30,000,000 (worldwide box office is 1.7 times production budget)",91 minutes,Not Rated,"$201,857","$52,137,709","$52,339,566"
Xinhai geming ,2011,Mandarin,China,Drama,"$30,000,000 (worldwide box office is 0.3 times production budget)",118 minutes,"R for war violence.(Rating bulletin 2191, 9/28/2011)","$135,739","$8,457,415","$8,593,154"
Genghis Khan: To the Ends of the Earth and Sea ,2008,Japanese,"Japan, Mongolia",Drama,"$30,000,000 (worldwide box office is 0.2 times production budget)",136 minutes,R for some violence.,"$3,892","$4,870,606","$4,874,498"
Wild Card ,2015,English,United States,Action,"$30,000,000 (worldwide box office is 0.1 times production budget)",92 minutes,"R for strong violence, language and some sexuality/nudity.(Rating bulletin 2315, 3/26/2014)","$3,200","$4,312,589","$4,315,789"
United Passions ,2014,English,France,Drama,"$30,000,000 (worldwide box office is 0.0 times production budget)",110 minutes,Not Rated,$918,"$167,914","$168,832"
Konferenz der Tiere ,2010,German,Germany,Adventure,"$30,000,000 (worldwide box office is 1.8 times production budget)",93 minutes,"PG for mild thematic elements, some action and peril, rude humor and brief language.(Rating bulletin 2206, 1/18/2012)",n/a,"$53,048,539","$53,048,539"
Happy Family ,2017,English,"Germany, United Kingdom",Adventure,"$30,000,000 (worldwide box office is 1.0 times production budget)",96 minutes,"PG for some rude humor and thematic elements.(Rating bulletin 2498 (Cert #51287), 10/18/2017)",n/a,"$30,809,023","$30,809,023"
Grace of Monaco ,2014,English,United States,Drama,"$30,000,000 (worldwide box office is 0.8 times production budget)",103 minutes,,n/a,"$25,199,891","$25,199,891"
Overdrive ,2017,"English, French, German","France, United States",Action,"$30,000,000 (worldwide box office is 0.4 times production budget)",93 minutes,"PG-13 for violence, action, some sexual material and language.(Rating bulletin 2478 (Cert #50986), 5/31/2017)",n/a,"$11,247,280","$11,247,280"
Savva. Serdtse voyna ,2015,Russian,Russian Federation,Adventure,"$30,000,000 (worldwide box office is 0.2 times production budget)",85 minutes,,n/a,"$5,015,080","$5,015,080"
Goodbye Bafana ,2007,"English, Xhosa","France, Germany, Italy, Luxembourg, South Africa, United Kingdom",Drama,"$30,000,000 (worldwide box office is 0.1 times production budget)",140 minutes,,n/a,"$2,717,302","$2,717,302"
Ripley's Game ,2003,"English, German, Italian","Italy, United Kingdom, United States",Drama,"$30,000,000 (worldwide box office is 0.1 times production budget)",110 minutes,"R for strong violence and language, some sexuality",n/a,"$1,692,644","$1,692,644"
Space Pirate Captain Harlock ,2013,Japanese,Japan,Adventure,"$30,000,000 (worldwide box office is 0.0 times production budget)",115 minutes,,n/a,"$310,985","$310,985"
The Underdoggs ,2024,English,United States,Comedy,"$30,000,000",101 minutes,"R for pervasive language, sexual references, drug use, and some underage drinking.(Rating bulletin 2790 (cert #54532), 5/7/2023)",n/a,,
