Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
The Creator ,2023,English,United States,Thriller/Suspense,"$80,000,000 (worldwide box office is 1.3 times production budget)",133 minutes,"PG-13 for violence, some bloody images and strong language.(Rating bulletin 2783 (cert #54441), 5/17/2023)","$40,774,679","$63,497,457","$104,272,136"
Little Nicky ,2000,English,United States,Comedy,"$80,000,000 (worldwide box office is 0.7 times production budget)",91 minutes,"PG-13 for crude sexual humor, some drug content, language and thematic material","$39,442,871","$18,827,520","$58,270,391"
Surrogates ,2009,English,United States,Action,"$80,000,000 (worldwide box office is 1.5 times production budget)",89 minutes,"PG-13 For intense sequences of violence, disturbing images, language, sexuality and a drug-related scene","$38,577,772","$81,090,578","$119,668,350"
Evolution ,2001,English,United States,Comedy,"$80,000,000 (worldwide box office is 1.2 times production budget)",101 minutes,"PG-13 for crude and sexual humor, and for sci-fi action.","$38,311,134","$60,030,798","$98,341,932"
The Brothers Grimm ,2005,English,United States,Adventure,"$80,000,000 (worldwide box office is 1.3 times production budget)",120 minutes,"PG-13 for violence, frightening sequences and brief suggestive material.","$37,899,638","$67,400,000","$105,299,638"
Mars Attacks! ,1996,English,United States,Black Comedy,"$80,000,000 (worldwide box office is 1.3 times production budget)",103 minutes,PG-13 for sci-fi fantasy violence and brief sexuality,"$37,771,017","$63,600,000","$101,371,017"
The Wild ,2006,English,United States,Adventure,"$80,000,000 (worldwide box office is 1.2 times production budget)",82 minutes,G,"$37,384,046","$61,626,621","$99,010,667"
Walking with Dinosaurs ,2013,English,"Australia, New Zealand, United Kingdom, United States",Adventure,"$80,000,000 (worldwide box office is 1.5 times production budget)",87 minutes,"PG for creature action and peril, and mild rude humor.(Rating bulletin 2299, 11/20/2013)","$36,076,121","$87,292,721","$123,368,842"
Thirteen Days ,2000,"English, Romanian, Russian, Spanish",United States,Drama,"$80,000,000 (worldwide box office is 0.8 times production budget)",145 minutes,PG-13 for brief strong language,"$34,566,746","$31,987,801","$66,554,547"
Daylight ,1996,English,United States,Action,"$80,000,000 (worldwide box office is 2.0 times production budget)",115 minutes,"PG-13 for disaster-related peril, death and destruction","$32,908,290","$126,000,000","$158,908,290"
The Last Witch Hunter ,2015,English,United States,Action,"$80,000,000 (worldwide box office is 1.6 times production budget)",98 minutes,"PG-13 for sequences of fantasy violence and frightening images.(Rating bulletin 2389, 9/2/2015)","$27,367,660","$103,451,252","$130,818,912"
Pompeii ,2014,English,"Germany, United States",Action,"$80,000,000 (worldwide box office is 1.4 times production budget)",102 minutes,"PG-13 for intense battle sequences, disaster-related action and brief sexual content.(Rating bulletin 2303, 12/24/2013)","$23,169,033","$85,300,000","$108,469,033"
Battlefield Earth: A Saga of the Year 3000 ,2000,English,United States,Action,"$80,000,000 (worldwide box office is 0.4 times production budget)",118 minutes,PG-13 for intense sci-fi action,"$21,471,685","$8,253,978","$29,725,663"
Looney Tunes: Back in Action ,2003,English,United States,Adventure,"$80,000,000 (worldwide box office is 0.7 times production budget)",91 minutes,PG for some mild language and innuendo,"$20,950,820","$33,589,842","$54,540,662"
Nine ,2009,English,United States,Musical,"$80,000,000 (worldwide box office is 0.7 times production budget)",118 minutes,"PG-13 For sexual content and smoking(Rating bulletin 2087 (Cert #45660), 9/16/2009)","$19,676,965","$37,307,254","$56,984,219"
Timeline ,2003,"English, French",United States,Adventure,"$80,000,000 (worldwide box office is 0.3 times production budget)",116 minutes,PG-13,"$19,480,739","$7,222,445","$26,703,184"
Oceans ,2010,French,"France, Spain, Switzerland",Documentary,"$80,000,000 (worldwide box office is 1.1 times production budget)",84 minutes,"G(Rating bulletin 2111, 3/10/2010)","$19,422,319","$67,365,211","$86,787,530"
Babe: Pig in the City ,1998,English,"Australia, United States",Adventure,"$80,000,000 (worldwide box office is 0.9 times production budget)",96 minutes,G previously rated PG,"$18,319,860","$50,812,000","$69,131,860"
The Postman ,1997,,United States,Action,"$80,000,000 (worldwide box office is 0.3 times production budget)",,R for violence and some sexuality,"$17,650,704","$3,190,419","$20,841,123"
Red Planet ,2000,,United States,Action,"$80,000,000 (worldwide box office is 0.4 times production budget)",106 minutes,"PG-13 for sci-fi violence, brief nudity and language","$17,480,890","$15,983,079","$33,463,969"
Arthur et les Minimoys ,2007,English,France,Adventure,"$80,000,000 (worldwide box office is 1.4 times production budget)",94 minutes,PG for fantasy action and brief suggestive material,"$15,132,763","$98,192,980","$113,325,743"
The Invasion ,2007,English,United States,Thriller/Suspense,"$80,000,000 (worldwide box office is 0.5 times production budget)",99 minutes,"PG-13 for violence, disturbing images and terror","$15,074,191","$25,072,851","$40,147,042"
Amsterdam ,2022,English,"Canada, United States",Comedy,"$80,000,000 (worldwide box office is 0.4 times production budget)",134 minutes,"R for brief violence and bloody images.(Rating bulletin 2745 (cert #53992), 8/17/2022)","$14,947,969","$14,452,857","$29,400,826"
A Sound of Thunder ,2005,English,United States,Action,"$80,000,000 (worldwide box office is 0.1 times production budget)",103 minutes,"PG-13 for sci-fi violence, partial nudity and language. ","$1,900,451","$4,400,000","$6,300,451"
The Aeronauts ,2019,English,"United Kingdom, United States",Drama,"$80,000,000 (worldwide box office is 0.1 times production budget)",101 minutes,"PG-13 for some peril and thematic elements.(Rating bulletin 2597 (Cert #52306), 9/25/2019)",n/a,"$6,628,721","$6,628,721"
The Lion King ,1994,English,United States,Adventure,"$79,300,000 (worldwide box office is 12.5 times production budget)",87 minutes,G,"$423,981,226","$564,408,500","$988,389,726"
Journey 2: The Mysterious Island ,2012,English,United States,Adventure,"$79,000,000 (worldwide box office is 4.0 times production budget)",52 minutes,"PG for some adventure action, and brief mild language.(Rating bulletin 2197, 11/9/2011)","$103,860,290","$214,285,872","$318,146,162"
Jack and Jill ,2011,English,United States,Comedy,"$79,000,000 (worldwide box office is 1.9 times production budget)",90 minutes,"PG for crude and sexual humor, language, comic violence and brief smoking.(Rating bulletin 2178, 6/29/2011)PG for crude material including suggestive references, language, comic violence and brief smoking.(Rating bulletin 2181, 7/20/2011)","$74,158,157","$76,361,060","$150,519,217"
A Beautiful Mind ,2001,English,United States,Drama,"$78,000,000 (worldwide box office is 4.1 times production budget)",134 minutes,"PG-13 for intense thematic material, sexual content and a scene of violence","$170,708,996","$146,959,062","$317,668,058"
The Wild Robot ,2024,English,United States,Adventure,"$78,000,000 (worldwide box office is 4.1 times production budget)",102 minutes,"PG for action/peril and thematic elements.(Rating bulletin 2843 (cert #55020), 7/17/2024)","$142,797,000","$178,373,814","$321,170,814"
Cloudy with a Chance of Meatballs 2 ,2013,English,United States,Adventure,"$78,000,000 (worldwide box office is 3.5 times production budget)",95 minutes,"PG for mild rude humor.(Rating bulletin 2287, 8/28/2013)","$119,793,567","$154,599,082","$274,392,649"
Red Dragon ,2002,English,United States,Thriller/Suspense,"$78,000,000 (worldwide box office is 2.6 times production budget)",124 minutes,R,"$92,955,420","$113,500,000","$206,455,420"
Hidalgo ,2004,"Arabic, English",United States,Western,"$78,000,000 (worldwide box office is 1.4 times production budget)",136 minutes,PG-13 for adventure violence and some mild innuendo,"$67,286,731","$40,800,000","$108,086,731"
The League of Extraordinary Gentlemen ,2003,English,United States,Adventure,"$78,000,000 (worldwide box office is 2.3 times production budget)",110 minutes,"PG-13 for intense sequences of fantasy violence, language and innuendo.","$66,465,204","$112,800,000","$179,265,204"
Exorcist: The Beginning ,2004,English,"Italy, Morocco",Horror,"$78,000,000 (worldwide box office is 0.6 times production budget)",114 minutes,"R for strong violence and gore, disturbing images and rituals, and for language including some sexual dialogue","$41,814,863","$2,142,678","$43,957,541"
Astérix et Obélix: Au service de Sa Majesté  ,2012,French,"France, Hungary, Italy, Spain",Adventure,"$77,600,000 (worldwide box office is 0.8 times production budget)",110 minutes,,n/a,"$60,680,125","$60,680,125"
The Little Prince ,2015,"English, French",France,Adventure,"$77,500,000 (worldwide box office is 1.3 times production budget)",108 minutes,"PG for mild thematic elements.(Rating bulletin 2408 (Cert #50224), 1/20/2016)","$1,311,213","$100,716,062","$102,027,275"
Renegades ,2017,"Croatian, English, German","France, Germany, United States",Action,"$77,500,000 (worldwide box office is 0.0 times production budget)",105 minutes,"PG-13 for violence, brief sexuality and language.(Rating bulletin 2434 (Cert #50570), 7/20/2016)",n/a,"$1,521,672","$1,521,672"
The Equalizer 2 ,2018,English,United States,Action,"$77,000,000 (worldwide box office is 2.5 times production budget)",129 minutes,"R for brutal violence throughout, language, and some drug content.(Rating bulletin 2534 (Cert #51432), 7/4/2018)","$102,084,362","$88,291,819","$190,376,181"
Despicable Me 2 ,2013,English,United States,Adventure,"$76,000,000 (worldwide box office is 12.8 times production budget)",98 minutes,"PG for rude humor and mild action.(Rating bulletin 2268, 4/17/2013)","$368,065,385","$607,151,450","$975,216,835"
2 Fast 2 Furious ,2003,English,United States,Action,"$76,000,000 (worldwide box office is 3.1 times production budget)",107 minutes,"PG-13 for street racing, violence, language and some sensuality.","$127,120,058","$109,290,549","$236,410,607"
Children of Men ,2006,English,United States,Thriller/Suspense,"$76,000,000 (worldwide box office is 0.9 times production budget)",109 minutes,"R for strong violence, language, some drug use and brief nudity","$35,552,383","$34,292,628","$69,845,011"
The Adventures of Rocky & Bullwinkle ,2000,English,United States,Adventure,"$76,000,000 (worldwide box office is 0.5 times production budget)",92 minutes,PG for brief mild language,"$26,000,610","$9,129,000","$35,129,610"
The Secret Life of Pets ,2016,English,United States,Adventure,"$75,000,000 (worldwide box office is 11.8 times production budget)",91 minutes,"PG for action and some rude humor.(Rating bulletin 2416 (Cert #50344), 3/16/2016)","$369,094,830","$516,918,170","$886,013,000"
Independence Day ,1996,English,United States,Adventure,"$75,000,000 (worldwide box office is 10.9 times production budget)",145 minutes,PG-13 for sci-fi destruction and violence,"$306,169,255","$511,231,623","$817,400,878"
Dr. Seuss’ The Grinch ,2018,English,United States,Adventure,"$75,000,000 (worldwide box office is 6.9 times production budget)",86 minutes,"PG for brief rude humor.(Rating bulletin 2537 (Cert #51723), 7/25/2018)","$272,699,130","$242,174,617","$514,873,747"
Sing ,2016,English,United States,Musical,"$75,000,000 (worldwide box office is 8.4 times production budget)",108 minutes,"PG for some rude humor and mild peril.(Rating bulletin 2440 (Cert #50642), 8/31/2016)","$270,329,045","$360,735,137","$631,064,182"
Despicable Me 3 ,2017,English,United States,Adventure,"$75,000,000 (worldwide box office is 13.8 times production budget)",90 minutes,"PG for action and rude humor.(Rating bulletin 2472 (Cert #51018), 4/19/2017)","$264,624,300","$768,185,357","$1,032,809,657"
The Lost World: Jurassic Park ,1997,English,United States,Action,"$75,000,000 (worldwide box office is 8.2 times production budget)",134 minutes,PG-13 for intense sci-fi terror and violence,"$229,086,679","$389,552,320","$618,638,999"
Ice Age: The Meltdown ,2006,English,United States,Adventure,"$75,000,000 (worldwide box office is 8.7 times production budget)",91 minutes,PG for some mild language and innuendo.,"$195,330,621","$456,568,661","$651,899,282"
Madagascar ,2005,English,United States,Adventure,"$75,000,000 (worldwide box office is 7.4 times production budget)",86 minutes,"PG for mild language, crude humor and some thematic elements","$193,595,521","$362,964,045","$556,559,566"
John Wick: Chapter 3 — Parabellum ,2019,English,United States,Action,"$75,000,000 (worldwide box office is 4.4 times production budget)",131 minutes,"R for pervasive strong violence, and some language.(Rating bulletin 2574 (Cert #52100), 4/17/2019)","$171,016,727","$155,668,652","$326,685,379"
Grown Ups ,2010,English,United States,Comedy,"$75,000,000 (worldwide box office is 3.6 times production budget)",102 minutes,"PG-13 for crude material including suggestive references, language and some male rear nudity(Rating bulletin 2121, 5/19/2010)","$162,001,186","$110,221,234","$272,222,420"
Shark Tale ,2004,English,United States,Adventure,"$75,000,000 (worldwide box office is 5.0 times production budget)",90 minutes,PG for mild language and crude humor,"$161,412,000","$210,329,123","$371,741,123"
X-Men ,2000,English,United States,Action,"$75,000,000 (worldwide box office is 4.0 times production budget)",104 minutes,PG-13 for sci-fi action violence,"$157,299,717","$139,572,650","$296,872,367"
Creed III ,2023,English,United States,Drama,"$75,000,000 (worldwide box office is 3.7 times production budget)",116 minutes,"PG-13 for intense sports action, violence and some strong language.(Rating bulletin 2765 (cert #54179), 1/11/2023)","$156,248,615","$118,200,000","$274,448,615"
Wanted ,2008,English,United States,Action,"$75,000,000 (worldwide box office is 4.6 times production budget)",110 minutes,"R for strong bloody violence throughout, pervasive language and some sexuality.","$134,508,551","$207,907,909","$342,416,460"
The Rock ,1996,English,United States,Action,"$75,000,000 (worldwide box office is 4.5 times production budget)",136 minutes,"R for strong violence, language and a sex scene","$134,069,511","$202,000,000","$336,069,511"
Ghostbusters: Afterlife ,2021,English,United States,Comedy,"$75,000,000 (worldwide box office is 2.7 times production budget)",125 minutes,"PG-13 for supernatural action and some suggestive references.(Rating bulletin 2668 (cert #52045), 2/17/2021)","$129,360,575","$74,179,602","$203,540,177"
50 First Dates ,2004,English,United States,Romantic Comedy,"$75,000,000 (worldwide box office is 2.6 times production budget)",96 minutes,PG-13 for crude sexual humor and drug references,"$120,776,832","$75,543,497","$196,320,329"
Mamma Mia: Here We Go Again! ,2018,English,"Sweden, United Kingdom, United States",Musical,"$75,000,000 (worldwide box office is 5.2 times production budget)",114 minutes,"PG-13 for some suggestive material(Rating bulletin 2518 (Cert #51518), 3/14/2018)","$120,634,935","$272,804,072","$393,439,007"
Hairspray ,2007,English,United States,Musical,"$75,000,000 (worldwide box office is 2.7 times production budget)",115 minutes,"PG for language, some suggestive content and momentary teen smoking","$118,871,849","$83,951,012","$202,822,861"
Now You See Me ,2013,English,United States,Thriller/Suspense,"$75,000,000 (worldwide box office is 4.6 times production budget)",116 minutes,"PG-13 for language, some action and sexual content.(Rating bulletin 2266, 4/4/2013)","$117,723,989","$225,045,211","$342,769,200"
Dreamgirls ,2006,English,United States,Musical,"$75,000,000 (worldwide box office is 2.1 times production budget)",130 minutes,"PG-13 for language, some sexuality and drug content","$103,365,956","$52,254,394","$155,620,350"
Christopher Robin ,2018,English,United States,Adventure,"$75,000,000 (worldwide box office is 2.6 times production budget)",104 minutes,"PG for some action.(Rating bulletin 2528 (Cert #51611), 5/23/2018)","$99,215,042","$98,529,335","$197,744,377"
Inspector Gadget ,1999,English,United States,Adventure,"$75,000,000 (worldwide box office is 1.3 times production budget)",78 minutes,"PG for whacky violence/action, language and innuendo","$97,387,965",,
Immortals ,2011,English,United States,Action,"$75,000,000 (worldwide box office is 2.8 times production budget)",110 minutes,"R for sequences of strong bloody violence, and a scene of sexuality.(Rating bulletin 2193, 10/12/2011)","$83,504,017","$128,058,418","$211,562,435"
The Terminal ,2004,"Bulgarian, English, French, Italian, Russian",United States,Drama,"$75,000,000 (worldwide box office is 2.9 times production budget)",128 minutes,PG-13 for brief language and drug references.,"$77,073,959","$141,600,000","$218,673,959"
Constantine ,2005,English,"Germany, United States",Action,"$75,000,000 (worldwide box office is 3.0 times production budget)",121 minutes,R for violence and demonic images.,"$75,976,178","$145,617,376","$221,593,554"
Morbius ,2022,English,United States,Action,"$75,000,000 (worldwide box office is 2.2 times production budget)",108 minutes,"PG-13 for intense sequences of violence, some frightening images, and brief strong language.(Rating bulletin 2691 (cert #52044), 7/28/2021)","$73,865,530","$88,893,907","$162,759,437"
Monster House ,2006,English,United States,Adventure,"$75,000,000 (worldwide box office is 1.9 times production budget)",91 minutes,"PG for scary images and sequences, thematic elements, some crude humor and brief language","$73,661,010","$67,606,360","$141,267,370"
Vertical Limit ,2000,English,United States,Thriller/Suspense,"$75,000,000 (worldwide box office is 2.8 times production budget)",124 minutes,PG-13 for intense life/death situations and brief strong language,"$68,473,360","$145,026,640","$213,500,000"
Charlie Wilson’s War ,2007,"Arabic, English, Hebrew, Russian, Urdu",United States,Comedy,"$75,000,000 (worldwide box office is 1.6 times production budget)",97 minutes,"R for strong language, nudity/sexual content and some drug use.","$66,661,095","$52,851,676","$119,512,771"
Life ,1999,,United States,Comedy,"$75,000,000 (worldwide box office is 1.0 times production budget)",108 minutes,R for strong language and a shooting.,"$64,062,587","$9,459,000","$73,521,587"
Abominable ,2019,English,"China, United States",Adventure,"$75,000,000 (worldwide box office is 2.5 times production budget)",85 minutes,"PG for some action and mild rude humor.(Rating bulletin 2571 (Cert #52124), 3/27/2019)","$60,761,390","$127,907,499","$188,668,889"
Transformers One ,2024,English,United States,Adventure,"$75,000,000 (worldwide box office is 1.7 times production budget)",104 minutes,"PG for sci-fi violence and animated action throughout, and language.(Rating bulletin 2847 (cert #54827), 8/14/2024)","$59,054,170","$69,411,518","$128,465,688"
Be Cool ,2005,"English, Russian",United States,Comedy,"$75,000,000 (worldwide box office is 1.3 times production budget)",,"PG-13 for violence, sensuality, and language including sexual references.","$55,849,401","$39,094,616","$94,944,017"
House of Gucci ,2021,English,United States,Drama,"$75,000,000 (worldwide box office is 2.0 times production budget)",160 minutes,"R for language, some sexual content, and brief nudity and violence.(Rating bulletin 2699 (cert #53412), 9/22/2021)","$53,809,574","$93,664,564","$147,474,138"
