Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
Gods and Monsters ,1998,,,Drama,"$3,500,000 (worldwide box office is 1.8 times production budget)",105 minutes,R for sexual material and language,"$6,451,628",,
El secreto de sus ojos ,2010,Spanish,Argentina,Drama,"$3,500,000 (worldwide box office is 11.6 times production budget)",127 minutes,"R for a rape scene, violent images, some graphic nudity and language(Rating bulletin 2108, 2/17/2010)","$6,391,436","$34,136,283","$40,527,719"
Evil Dead II ,1987,"English, Latin",United States,Horror,"$3,500,000 (worldwide box office is 1.7 times production budget)",84 minutes,,"$5,923,044","$4,513","$5,927,557"
Day of the Dead ,1985,English,United States,Horror,"$3,500,000 (worldwide box office is 9.7 times production budget)",101 minutes,Not Rated,"$5,804,262","$28,200,000","$34,004,262"
First Reformed ,2018,English,United States,Thriller/Suspense,"$3,500,000 (worldwide box office is 1.1 times production budget)",108 minutes,"R for some disturbing violent images.(Rating bulletin 2500 (Cert #51158), 11/1/2017)","$3,448,256","$540,356","$3,988,612"
Pootie Tang ,2001,,United States,Comedy,"$3,500,000 (worldwide box office is 0.9 times production budget)",81 minutes,"PG-13 for sex-related material, language and drug content","$3,293,258",,
Honey Boy ,2019,English,United States,Drama,"$3,500,000 (worldwide box office is 1.0 times production budget)",95 minutes,"R for pervasive language, some sexual material and drug use.(Rating bulletin 2581 (Cert #52086), 6/5/2019)","$3,012,615","$403,106","$3,415,721"
The House Next Door: Meet the Blacks 2 ,2021,English,United States,Comedy,"$3,500,000 (worldwide box office is 0.8 times production budget)",97 minutes,,"$2,893,660",,
"Don’t Worry, He Won’t Get Far on Foot ",2018,English,United States,Drama,"$3,500,000 (worldwide box office is 1.3 times production budget)",113 minutes,"R for language throughout, sexual content, some nudity and alcohol abuse.(Rating bulletin 2490 (Cert #51206), 8/23/2017)","$1,441,705","$3,080,799","$4,522,504"
Believe ,2016,English,United States,Drama,"$3,500,000 (worldwide box office is 0.3 times production budget)",120 minutes,"PG for some violence, thematic elements and brief mild language.(Rating bulletin 2448 (Cert #50746), 10/26/2016)","$890,303",,
La otra conquista ,2000,Spanish,Mexico,Drama,"$3,500,000 (worldwide box office is 0.3 times production budget)",,R for scenes of violence and some strong sexuality/nudity,"$886,410",,
American Honey ,2016,English,"United Kingdom, United States",Drama,"$3,500,000 (worldwide box office is 0.7 times production budget)",162 minutes,"R for strong sexual content, graphic nudity, language throughout, drug/alcohol abuse-all involving teens.(Rating bulletin 2429 (Cert #50391), 6/15/2016)","$663,247","$1,948,503","$2,611,750"
The Bronze ,2016,English,United States,Black Comedy,"$3,500,000 (worldwide box office is 0.2 times production budget)",108 minutes,"R for strong sexual content, graphic nudity, language throughout and some drug use.(Rating bulletin 2403 (Cert #49267), 12/9/2015)","$615,816",,
Trolljegeren ,2011,Norwegian,Norway,Horror,"$3,500,000 (worldwide box office is 1.6 times production budget)",90 minutes,"PG for some sequences of creature terror.(Rating bulletin 2167, 4/13/2011)","$253,444","$5,453,194","$5,706,638"
Ira and Abby ,2007,,United States,Comedy,"$3,500,000 (worldwide box office is 0.1 times production budget)",,R for language and some sexual content.,"$221,096",,
The Masked Saint ,2016,English,Canada,Action,"$3,500,000 (worldwide box office is 0.1 times production budget)",111 minutes,"PG-13 for some violence and thematic elements.(Rating bulletin 2388, 8/26/2015)","$182,695",,
The Reckoning ,2021,English,United Kingdom,Horror,"$3,500,000 (worldwide box office is 0.1 times production budget)",111 minutes,,"$143,532","$321,645","$465,177"
Winter Passing ,2006,English,United States,Drama,"$3,500,000 (worldwide box office is 0.0 times production budget)",98 minutes,"R for language, some drug use and sexuality. ","$107,492","$6,291","$113,783"
D.E.B.S. ,2005,,,Action,"$3,500,000 (worldwide box office is 0.0 times production budget)",92 minutes,PG-13 for sexual content and language,"$96,793",,
Time to Choose ,2016,English,United States,Documentary,"$3,500,000 (worldwide box office is 0.0 times production budget)",97 minutes,Not Rated,"$29,233",,
Surveillance ,2009,English,United States,Thriller/Suspense,"$3,500,000 (worldwide box office is 0.4 times production budget)",,"R for strong bloody violence, pervasive language, some drug use and a scene of aberrant sexuality","$27,349","$1,369,046","$1,396,395"
Taxman ,1999,"English, Russian",United States,Comedy,"$3,500,000 (worldwide box office is 0.0 times production budget)",104 minutes,R for graphic violence and strong language.,"$9,871",,
The Kick ,2012,"English, Korean, Thai","Republic of Korea, Thailand",Action,"$3,500,000 (worldwide box office is 0.0 times production budget)",,"PG-13 for martial arts violence throughout.(Rating bulletin 2251, 12/5/2012)",n/a,"$40,622","$40,622"
The Betrayed ,2009,,,,"$3,500,000",,,n/a,,
The Secret ,2006,English,"Australia, United States",Documentary,"$3,500,000",90 minutes,Not Rated,n/a,,
2:13 ,2011,,,Horror,"$3,500,000",,,n/a,,
"Batman: The Dark Knight Returns, Part 2 ",2013,English,United States,Action,"$3,500,000",78 minutes,"PG-13 for sequences of action violence and some suggestive content.(Rating bulletin 2241, 9/19/2012)",n/a,,
In the Name of the King III ,2014,English,"Bulgaria, Canada",Action,"$3,500,000",85 minutes,"R for violence and language.(Rating bulletin 2296, 10/30/2013)",n/a,,
Wicked Blood ,2014,English,United States,Action,"$3,500,000",,Not Rated,n/a,,
Dawn Patrol ,2015,English,United States,Drama,"$3,500,000",87 minutes,Not Rated,n/a,,
Jagten ,2012,Danish,Denmark,Drama,"$3,450,000 (worldwide box office is 5.3 times production budget)",110 minutes,"R for sexual content including a graphic image, violence and language.(Rating bulletin 2247, 10/31/2012)","$687,185","$17,622,608","$18,309,793"
Lords of London ,2015,"English, Italian",United States,Thriller/Suspense,"$3,440,000",,"R for language throughout and some violence.(Rating bulletin 2364, 3/11/2015)",n/a,,
La marche de l'empereur ,2005,"English, French",France,Documentary,"$3,400,000 (worldwide box office is 39.2 times production budget)",80 minutes,G,"$77,437,223","$55,839,136","$133,276,359"
High Anxiety ,1977,English,United States,Comedy,"$3,400,000 (worldwide box office is 9.1 times production budget)",94 minutes,PG,"$31,063,038",,
Margin Call ,2011,English,United States,Drama,"$3,400,000 (worldwide box office is 6.0 times production budget)",109 minutes,"R for language.(Rating bulletin 2160, 2/23/2011)","$5,353,586","$15,079,641","$20,433,227"
Choke ,2008,English,United States,Comedy,"$3,400,000 (worldwide box office is 1.2 times production budget)",89 minutes,"R for strong sexual content, nudity and language.","$2,926,565","$1,197,712","$4,124,277"
L'incomparable mademoiselle C. ,2004,French,Canada,,"$3,400,000 (worldwide box office is 0.1 times production budget)",103 minutes,Not Rated,"$493,905",,
Flee ,2021,"Danish, Dari, English, Russian","Denmark, Finland, France, Italy, Norway, Slovenia, Spain, Sweden, United States",Documentary,"$3,400,000 (worldwide box office is 0.6 times production budget)",90 minutes,"PG-13 for thematic content, disturbing images and strong language.(Rating bulletin 2701 (cert #53442), 10/6/2021)","$339,754","$1,722,419","$2,062,173"
La Tourneuse de Pages ,2007,French,France,Drama,"$3,400,000 (worldwide box office is 3.3 times production budget)",,Not Rated,"$208,691","$10,974,217","$11,182,908"
August ,2008,,,Drama,"$3,400,000 (worldwide box office is 0.0 times production budget)",,R for language and some sexual content,"$12,636",,
Babysitting ,2015,French,France,Comedy,"$3,400,000 (worldwide box office is 7.2 times production budget)",85 minutes,,n/a,"$24,564,100","$24,564,100"
To Write Love On Her Arms ,2015,English,United States,Drama,"$3,400,000",118 minutes,"PG-13 for mature thematic content involving addiction and disturbing behavior
throughout, and for brief language.(Rating bulletin 2331, 7/16/2014)",n/a,,
Vilaine ,2008,French,France,Comedy,"$3,400,000",93 minutes,Not Rated,n/a,,
Carousel ,1956,English,United States,Drama,"$3,380,000 (worldwide box office is 0.0 times production budget)",128 minutes,Not Rated Approved,n/a,"$3,604","$3,604"
Whiplash ,2014,English,United States,Drama,"$3,300,000 (worldwide box office is 12.1 times production budget)",106 minutes,"R for strong language including some sexual references.(Rating bulletin 2319, 4/23/2014)","$13,892,940","$26,136,741","$40,029,681"
Bella ,2007,English,United States,Drama,"$3,300,000 (worldwide box office is 3.8 times production budget)",91 minutes,PG-13 for thematic elements and brief disturbing images.,"$8,093,373","$4,312,100","$12,405,473"
Cidade de Deus ,2003,Portuguese,Brazil,Drama,"$3,300,000 (worldwide box office is 9.7 times production budget)",,"R for strong brutal violence, sexuality, drug content and language.","$7,563,397","$24,495,898","$32,059,295"
Human Traffic ,2000,,United Kingdom,,"$3,300,000 (worldwide box office is 1.6 times production budget)",,"R for pervasive drug content and language, and for some strong sexuality.","$104,257","$5,318,483","$5,422,740"
The Dead Girl ,2006,,,Thriller/Suspense,"$3,300,000 (worldwide box office is 0.0 times production budget)",,"R For strong aberrant sexuality, graphic nudity, bloody violence and pervasive language","$19,875",,
The Opposite Sex ,2015,English,United States,Comedy,"$3,300,000 (worldwide box office is 0.0 times production budget)",97 minutes,Not Rated,n/a,"$84,369","$84,369"
A Christmas Story ,1983,English,United States,Comedy,"$3,250,000 (worldwide box office is 6.4 times production budget)",94 minutes,PG For mild thematic elements and brief smoking,"$20,640,209",,
Class of 1984 ,1982,English,Canada,Thriller/Suspense,"$3,250,000 (worldwide box office is 2.1 times production budget)",98 minutes,,"$6,965,361",,
Entre les murs ,2009,French,France,Drama,"$3,250,000 (worldwide box office is 10.5 times production budget)",128 minutes,Not Rated,"$3,766,810","$30,347,257","$34,114,067"
Dreaming of Joseph Lees ,1999,,,,"$3,250,000 (worldwide box office is 0.0 times production budget)",,R for some sexuality. ,"$7,680",,
Rosemary's Baby ,1968,English,United States,Horror,"$3,200,000 (worldwide box office is 10.4 times production budget)",137 minutes,R,"$33,395,426","$2,066","$33,397,492"
Sorry to Bother You ,2018,English,United States,Black Comedy,"$3,200,000 (worldwide box office is 5.7 times production budget)",105 minutes,"R for pervasive language, some strong sexual content, graphic nudity, and drug use(Rating bulletin 2528 (Cert #51561), 5/23/2018)","$17,493,096","$792,464","$18,285,560"
The Man Who Shot Liberty Valance ,1962,English,United States,Western,"$3,200,000 (worldwide box office is 2.5 times production budget)",123 minutes,Not Rated,"$8,000,000",$498,"$8,000,498"
Maria Full of Grace ,2004,"English, Spanish",United States,Drama,"$3,200,000 (worldwide box office is 4.5 times production budget)",101 minutes,R,"$6,529,624","$7,911,534","$14,441,158"
Beginners ,2011,English,United States,Drama,"$3,200,000 (worldwide box office is 4.5 times production budget)",105 minutes,"R for language and some sexual content.(Rating bulletin 2156, 1/26/2011)","$5,790,894","$8,523,513","$14,314,407"
The Meddler ,2016,English,United States,Comedy,"$3,200,000 (worldwide box office is 1.7 times production budget)",100 minutes,"PG-13 for brief drug content.(Rating bulletin 2396 (Cert #50018), 10/21/2015)","$4,267,219","$1,259,723","$5,526,942"
Adam ,2009,English,United States,Drama,"$3,200,000 (worldwide box office is 0.9 times production budget)",99 minutes,"PG-13 for thematic material, sexual content and language.","$2,283,291","$551,194","$2,834,485"
Feast ,2006,English,United States,Horror,"$3,200,000 (worldwide box office is 0.2 times production budget)",,"R for pervasive strong creature violence and gore, language, some sexuality and drug content.","$56,131","$634,741","$690,872"
It’s a Wonderful Life ,1946,English,United States,Drama,"$3,180,000 (worldwide box office is 5.2 times production budget)",130 minutes,"PG for thematic elements, smoking and some violence.
Rating is for 2012 Re-Issue of film from Paramount Pictures Corporation(Rating bulletin 2251 (Cert #48082), 12/5/2012)","$12,241,691","$4,178,901","$16,420,592"
Trainspotting ,1996,English,United Kingdom,Drama,"$3,100,000 (worldwide box office is 23.1 times production budget)",93 minutes,R,"$16,501,785","$55,047,150","$71,548,935"
Antiviral ,2013,English,Canada,Thriller/Suspense,"$3,100,000 (worldwide box office is 0.0 times production budget)",107 minutes,Not Rated,n/a,"$123,407","$123,407"
National Lampoon’s Animal House ,1978,English,United States,Comedy,"$3,000,000 (worldwide box office is 47.2 times production budget)",109 minutes,R,"$141,600,000","$7,202","$141,607,202"
Paranormal Activity 2 ,2010,English,United States,Horror,"$3,000,000 (worldwide box office is 59.2 times production budget)",91 minutes,"R for some language and brief violent material.(Rating bulletin 2140, 9/29/2010)","$84,752,907","$92,759,125","$177,512,032"
War Room ,2015,English,United States,Drama,"$3,000,000 (worldwide box office is 24.7 times production budget)",120 minutes,"PG for thematic elements throughout.(Rating bulletin 2357, 1/21/2015)","$67,790,117","$6,199,617","$73,989,734"
The Purge ,2013,English,"France, United States",Horror,"$3,000,000 (worldwide box office is 30.4 times production budget)",85 minutes,"R for strong disturbing violence and some language.(Rating bulletin 2264, 3/20/2013)","$64,473,115","$26,793,466","$91,266,581"
Goldfinger ,1964,English,United Kingdom,Action,"$3,000,000 (worldwide box office is 41.6 times production budget)",110 minutes,PG,"$51,100,000","$73,800,000","$124,900,000"
