Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
The Divergent Series: Insurgent ,2015,English,United States,Action,"$110,000,000 (worldwide box office is 2.7 times production budget)",118 minutes,"PG-13 for intense violence and action throughout, some sensuality, thematic elements and brief language.(Rating bulletin 2357, 1/21/2015)","$130,179,072","$164,896,810","$295,075,882"
Ocean's Twelve ,2004,English,United States,Adventure,"$110,000,000 (worldwide box office is 3.3 times production budget)",125 minutes,PG-13 for language,"$125,531,634","$237,457,442","$362,989,076"
Tomorrow Never Dies ,1997,English,"United Kingdom, United States",Action,"$110,000,000 (worldwide box office is 3.1 times production budget)",119 minutes,"PG-13 for intense sequences of action violence, sexuality and innuendo","$125,304,276","$214,200,000","$339,504,276"
The Patriot ,2000,English,United States,Drama,"$110,000,000 (worldwide box office is 2.0 times production budget)",164 minutes,R for strong war violence,"$113,330,342","$101,969,658","$215,300,000"
IF ,2024,English,United States,Comedy,"$110,000,000 (worldwide box office is 1.7 times production budget)",104 minutes,"PG for thematic elements and mild language.(Rating bulletin 2832 (cert #54805), 5/1/2024)","$111,149,917","$73,522,752","$184,672,669"
300: Rise of an Empire ,2014,English,United States,Action,"$110,000,000 (worldwide box office is 3.0 times production budget)",102 minutes,"R for strong sustained sequences of stylized bloody violence throughout, a sex scene, nudity and some language.(Rating bulletin 2284, 8/7/2013)","$106,580,051","$224,200,000","$330,780,051"
The Aviator ,2004,English,United States,Drama,"$110,000,000 (worldwide box office is 1.9 times production budget)",170 minutes,"PG-13 for thematic elements, sexual content, nudity, language and a crash sequence.","$102,608,827","$105,762,065","$208,370,892"
Passengers ,2016,English,United States,Drama,"$110,000,000 (worldwide box office is 2.7 times production budget)",116 minutes,"PG-13 for sexuality, nudity and action/peril.(Rating bulletin 2448 (Cert #50101), 10/26/2016)","$100,014,699","$202,224,973","$302,239,672"
The Green Hornet ,2011,English,United States,Action,"$110,000,000 (worldwide box office is 2.1 times production budget)",118 minutes,"PG-13 for sequences of violent action, language, sensuality and drug content.(Rating bulletin 2152, 12/22/2010)","$98,780,042","$130,375,461","$229,155,503"
Miss Peregrine’s Home for Peculiar Children ,2016,English,United States,Adventure,"$110,000,000 (worldwide box office is 2.7 times production budget)",126 minutes,"PG-13 for intense sequences of fantasy action/violence and peril.(Rating bulletin 2438 (Cert #50310), 8/17/2016)","$87,242,834","$208,744,042","$295,986,876"
Real Steel ,2011,English,United States,Action,"$110,000,000 (worldwide box office is 2.4 times production budget)",126 minutes,"PG-13 for some violence, intense action and brief language.(Rating bulletin 2160, 2/23/2011)","$85,463,309","$178,417,032","$263,880,341"
Men in Black: International ,2019,English,United States,Adventure,"$110,000,000 (worldwide box office is 2.3 times production budget)",118 minutes,"PG-13 for sci-fi action, some language and suggestive material.(Rating bulletin 2579 (Cert #52049), 5/22/2019)","$80,001,807","$174,308,196","$254,310,003"
The A-Team ,2010,English,United States,Action,"$110,000,000 (worldwide box office is 1.6 times production budget)",118 minutes,"PG-13 for intense sequences of action and violence throughout, language and smoking(Rating bulletin 2122, 5/26/2010)","$77,222,099","$100,019,072","$177,241,171"
The Smurfs 2 ,2013,English,United States,Adventure,"$110,000,000 (worldwide box office is 3.2 times production budget)",104 minutes,"PG for some rude humor and action.(Rating bulletin 2278, 6/26/2013)","$71,017,784","$277,529,739","$348,547,523"
The Divergent Series: Allegiant ,2016,English,United States,Action,"$110,000,000 (worldwide box office is 1.6 times production budget)",120 minutes,"PG-13 for intense violence and action, thematic elements, and some partial nudity.(Rating bulletin 2411 (Cert #50157), 2/10/2016)","$66,184,051","$105,838,466","$172,022,517"
The Taking of Pelham 123 ,2009,English,United States,Action,"$110,000,000 (worldwide box office is 1.4 times production budget)",106 minutes,R for violence and pervasive language,"$65,452,312","$86,912,058","$152,364,370"
Ender’s Game ,2013,English,United States,Adventure,"$110,000,000 (worldwide box office is 1.2 times production budget)",114 minutes,"PG-13 for some violence, sci-fi action and thematic material.(Rating bulletin 2290, 9/18/2013)","$61,737,191","$66,246,092","$127,983,283"
Home on the Range ,2004,"English, Mandarin",United States,Western,"$110,000,000 (worldwide box office is 0.7 times production budget)",76 minutes,PG for brief mild rude humor,"$50,026,353","$26,456,108","$76,482,461"
Speed 2: Cruise Control ,1997,English,United States,Action,"$110,000,000 (worldwide box office is 1.4 times production budget)",125 minutes,PG-13 for frenetic disaster action and violence,"$48,097,081","$102,370,919","$150,468,000"
Kingdom of Heaven ,2005,English,United States,Action,"$110,000,000 (worldwide box office is 2.0 times production budget)",148 minutes,R for strong violence and epic warfare,"$47,398,413","$171,276,525","$218,674,938"
Ghost in the Shell ,2017,English,United States,Action,"$110,000,000 (worldwide box office is 1.5 times production budget)",100 minutes,"PG-13 for intense sequences of sci-fi violence, suggestive content and some disturbing images.(Rating bulletin 2466 (Cert #50687), 3/8/2017)","$40,563,557","$127,347,133","$167,910,690"
Around the World in 80 Days ,2004,"Cantonese, English, French, German, Hindi, Turkish","Germany, Ireland, United Kingdom, United States",Adventure,"$110,000,000 (worldwide box office is 0.7 times production budget)",120 minutes,"PG for action violence, some crude humor and mild language","$24,004,159","$48,000,000","$72,004,159"
Babylon ,2022,English,United States,Drama,"$110,000,000 (worldwide box office is 0.6 times production budget)",188 minutes,"R for strong and crude sexual content, graphic nudity, bloody violence, drug use, and pervasive language.(Rating bulletin 2761 (cert #53776), 12/7/2022)","$16,596,054","$47,874,190","$64,470,244"
Dr. Seuss’ The Cat in the Hat ,2003,English,United States,Comedy,"$109,000,000 (worldwide box office is 1.2 times production budget)",82 minutes,PG for mild crude humor and some double entendres.,"$101,018,283","$32,800,000","$133,818,283"
Ali ,2001,English,United States,Drama,"$109,000,000 (worldwide box office is 0.8 times production budget)",158 minutes,R for some language and brief violence,"$58,183,966","$29,500,000","$87,683,966"
The Martian ,2015,English,United States,Adventure,"$108,000,000 (worldwide box office is 6.1 times production budget)",130 minutes,"PG-13 for some strong language, injury images, and brief nudity.(Rating bulletin 2389, 9/2/2015)","$228,433,663","$425,175,444","$653,609,107"
Allied ,2016,English,United States,Drama,"$106,000,000 (worldwide box office is 1.1 times production budget)",124 minutes,"R for violence, some sexuality/nudity, language and brief drug use.(Rating bulletin 2450 (Cert #50689), 11/9/2016)","$40,098,064","$79,168,597","$119,266,661"
"I, Robot ",2004,English,United States,Action,"$105,000,000 (worldwide box office is 3.3 times production budget)",115 minutes,"PG-13 for intense stylized action, and some brief partial nudity","$144,801,023","$203,828,562","$348,629,585"
Stuart Little ,1999,English,United States,Adventure,"$105,000,000 (worldwide box office is 2.8 times production budget)",92 minutes,PG for brief language,"$140,015,224","$158,800,000","$298,815,224"
The Princess and the Frog ,2009,English,United States,Adventure,"$105,000,000 (worldwide box office is 2.6 times production budget)",97 minutes,G,"$104,400,899","$166,596,479","$270,997,378"
"10,000 B.C. ",2008,English,United States,Adventure,"$105,000,000 (worldwide box office is 2.6 times production budget)",109 minutes,PG-13 for sequences of intense action and violence,"$94,784,201","$174,281,477","$269,065,678"
Ice Age: Collision Course ,2016,English,United States,Adventure,"$105,000,000 (worldwide box office is 3.8 times production budget)",100 minutes,"PG for mild rude humor and some action/peril.(Rating bulletin 2429 (Cert #50407), 6/15/2016)","$64,063,008","$338,093,674","$402,156,682"
Starship Troopers ,1997,English,United States,Action,"$105,000,000 (worldwide box office is 1.2 times production budget)",129 minutes,"R for graphic sci-fi violence and gore, and for language and nudity","$54,768,952","$66,331,004","$121,099,956"
Town & Country ,2001,,,Romantic Comedy,"$105,000,000 (worldwide box office is 0.1 times production budget)",,R for sexuality and language,"$6,712,451","$3,652,318","$10,364,769"
Kingsman: The Golden Circle ,2017,English,"United Kingdom, United States",Action,"$104,000,000 (worldwide box office is 3.9 times production budget)",141 minutes,"R for sequences of strong violence, drug content, language throughout and some sexual material.(Rating bulletin 2490 (Cert #50974), 8/23/2017)","$100,234,838","$308,568,858","$408,803,696"
Gone in 60 Seconds ,2000,English,United States,Action,"$103,300,000 (worldwide box office is 2.3 times production budget)",117 minutes,"PG-13 for violence, sexuality and language","$101,643,008","$131,000,000","$232,643,008"
Gladiator ,2000,English,United States,Action,"$103,000,000 (worldwide box office is 4.4 times production budget)",154 minutes,"R for intense, graphic combat","$187,683,805","$263,999,794","$451,683,599"
The Hangover 3 ,2013,English,United States,Comedy,"$103,000,000 (worldwide box office is 3.5 times production budget)",100 minutes,"R for pervasive language including sexual references, some violence and drug content, and brief graphic nudity.(Rating bulletin 2268, 4/17/2013)","$112,200,072","$249,800,000","$362,000,072"
A Wrinkle in Time ,2018,English,United States,Adventure,"$103,000,000 (worldwide box office is 1.3 times production budget)",120 minutes,"PG for thematic elements and some peril.(Rating bulletin 2502 (Cert #51324), 11/15/2017)","$100,478,608","$32,735,941","$133,214,549"
Public Enemies ,2009,English,United States,Drama,"$102,500,000 (worldwide box office is 2.1 times production budget)",140 minutes,R for gangster violence and some language.,"$97,104,620","$115,178,089","$212,282,709"
Casino Royale ,2006,English,"United Kingdom, United States",Action,"$102,000,000 (worldwide box office is 5.8 times production budget)",144 minutes,"PG-13 for intense sequences of violent action, a scene of torture, sexual content and nudity","$167,365,000","$427,055,216","$594,420,216"
Minority Report ,2002,English,United States,Action,"$102,000,000 (worldwide box office is 3.5 times production budget)",144 minutes,"PG-13 for violence, brief language, some sexuality and drug content","$132,024,714","$226,800,000","$358,824,714"
Bumblebee ,2018,English,United States,Adventure,"$102,000,000 (worldwide box office is 4.6 times production budget)",114 minutes,"PG-13 for sequences of sci-fi action violence.(Rating bulletin 2553 (Cert #51551), 11/14/2018)","$127,195,589","$337,536,230","$464,731,819"
Cloud Atlas ,2012,English,Germany,Drama,"$102,000,000 (worldwide box office is 1.3 times production budget)",172 minutes,"R for violence, language, sexuality/nudity and some drug use.(Rating bulletin 2226, 6/6/2012)","$27,108,272","$103,564,882","$130,673,154"
The Super Mario Bros. Movie ,2023,English,"Japan, United States",Adventure,"$100,000,000 (worldwide box office is 13.6 times production budget)",92 minutes,"PG for action and mild violence.(Rating bulletin 2754 (cert #54090), 10/19/2022)","$574,934,330","$786,641,293","$1,361,575,623"
Spider-Man: Across the Spider-Verse ,2023,English,United States,Adventure,"$100,000,000 (worldwide box office is 6.8 times production budget)",140 minutes,"PG for sequences of animated action violence, some language and thematic elements.(Rating bulletin 2784 (cert #53500), 5/24/2023)","$381,593,754","$299,544,659","$681,138,413"
Despicable Me 4 ,2024,English,United States,Adventure,"$100,000,000 (worldwide box office is 9.7 times production budget)",94 minutes,"PG for action and rude humor.(Rating bulletin 2826 (cert #54865), 3/20/2024)","$361,004,205","$605,479,306","$966,483,511"
Oppenheimer ,2023,English,"United Kingdom, United States",Drama,"$100,000,000 (worldwide box office is 9.8 times production budget)",180 minutes,"R for some sexuality, nudity and language.(Rating bulletin 2786 (cert #54143), 6/7/2023)","$329,862,540","$646,974,460","$976,837,000"
Beetlejuice Beetlejuice ,2024,English,United States,Comedy,"$100,000,000 (worldwide box office is 4.5 times production budget)",144 minutes,"PG-13 for violent content, macabre and bloody images, strong language, some suggestive material and brief drug use.(Rating bulletin 2843 (cert #54915), 7/17/2024)","$294,100,435","$155,953,526","$450,053,961"
Harry Potter and the Chamber of Secrets ,2002,English,"United Kingdom, United States",Adventure,"$100,000,000 (worldwide box office is 8.7 times production budget)",161 minutes,"PG for scary moments, some creature violence and mild language","$262,233,381","$612,645,881","$874,879,262"
Terminator 2: Judgment Day ,1991,English,United States,Action,"$100,000,000 (worldwide box office is 5.2 times production budget)",136 minutes,"R for strong sci-fi action and violence, and for language.","$203,464,105","$311,897,419","$515,361,524"
Bad Boys: Ride or Die ,2024,English,United States,Action,"$100,000,000 (worldwide box office is 4.0 times production budget)",115 minutes,"R for strong violence, language throughout and some sexual references.(Rating bulletin 2835 (cert #54307), 5/22/2024)","$193,573,217","$206,953,020","$400,526,237"
John Wick: Chapter 4 ,2023,English,,Action,"$100,000,000 (worldwide box office is 4.4 times production budget)",169 minutes,"R for pervasive strong violence and some language.(Rating bulletin 2774 (cert #53513), 3/15/2023)","$187,131,806","$253,188,772","$440,320,578"
Batman Forever ,1995,English,United States,Action,"$100,000,000 (worldwide box office is 3.4 times production budget)",122 minutes,PG-13 for strong stylized action,"$184,031,112","$152,498,032","$336,529,144"
Planet of the Apes ,2001,English,United States,Adventure,"$100,000,000 (worldwide box office is 3.6 times production budget)",120 minutes,PG-13 for some sequences of action/violence,"$180,011,740","$182,200,000","$362,211,740"
National Treasure ,2004,English,United States,Adventure,"$100,000,000 (worldwide box office is 3.3 times production budget)",130 minutes,PG for action violence and some scary images,"$173,005,002","$158,318,408","$331,323,410"
The Hunger Games: The Ballad of Songbirds & Snakes ,2023,English,United States,Action,"$100,000,000 (worldwide box office is 3.5 times production budget)",157 minutes,"PG-13 for strong violent content and disturbing material.(Rating bulletin 2804 (cert #54361), 10/11/2023)","$166,350,594","$182,698,104","$349,048,698"
Django Unchained ,2012,"English, French, German",United States,Western,"$100,000,000 (worldwide box office is 4.5 times production budget)",165 minutes,"R for strong graphic violence throughout, a vicious fight, language and some nudity.(Rating bulletin 2252, 12/12/2012)","$162,805,434","$287,036,132","$449,841,566"
1917 ,2019,English,"United Kingdom, United States",Thriller/Suspense,"$100,000,000 (worldwide box office is 3.8 times production budget)",119 minutes,"R for violence, some disturbing images, and language.(Rating bulletin 2600 (Cert #52437), 10/16/2019)","$159,227,644","$224,482,428","$383,710,072"
Little Fockers ,2010,English,United States,Comedy,"$100,000,000 (worldwide box office is 3.1 times production budget)",98 minutes,"PG-13 for mature sexual humor throughout, language and some drug content.(Rating bulletin 2148, 11/24/2010)","$148,438,600","$162,211,974","$310,650,574"
True Lies ,1994,English,United States,Action,"$100,000,000 (worldwide box office is 3.7 times production budget)",141 minutes,R for a lot of action/violence and some language,"$146,282,411","$219,017,589","$365,300,000"
American Gangster ,2007,English,United States,Drama,"$100,000,000 (worldwide box office is 2.7 times production budget)",157 minutes,"R for violence, pervasive drug content and language, nudity and sexuality.","$130,164,645","$137,820,811","$267,985,456"
Cloudy with a Chance of Meatballs ,2009,English,United States,Adventure,"$100,000,000 (worldwide box office is 2.4 times production budget)",90 minutes,PG For brief mild language,"$124,870,275","$111,957,402","$236,827,677"
The Other Guys ,2010,"English, English",United States,Comedy,"$100,000,000 (worldwide box office is 1.7 times production budget)",97 minutes,"PG-13 for crude and sexual content, language, violence and some drug material(Rating bulletin 2129, 7/14/2010)","$119,219,978","$51,716,492","$170,936,470"
Lemony Snicket's A Series of Unfortunate Events ,2004,English,United States,Adventure,"$100,000,000 (worldwide box office is 2.1 times production budget)",107 minutes,"PG for thematic elements, scary situations and brief language","$118,627,117","$94,328,907","$212,956,024"
The Wolf of Wall Street ,2013,English,United States,Black Comedy,"$100,000,000 (worldwide box office is 3.9 times production budget)",165 minutes,"R for sequences of strong sexual content, graphic nudity, drug use and language
throughout, and for some violence.(Rating bulletin 2300, 11/27/2013)","$116,949,183","$272,866,953","$389,816,136"
Ghostbusters: Frozen Empire ,2024,English,United States,Comedy,"$100,000,000 (worldwide box office is 2.0 times production budget)",115 minutes,"PG-13 for supernatural action/violence, language and suggestive references.(Rating bulletin 2823 (cert #54872), 2/28/2024)","$113,376,590","$87,419,651","$200,796,241"
Epic ,2013,English,United States,Adventure,"$100,000,000 (worldwide box office is 2.6 times production budget)",103 minutes,"PG for mild action, some scary images and brief rude language.(Rating bulletin 2269, 4/24/2013)","$107,518,682","$155,275,759","$262,794,441"
Eraser ,1996,English,United States,Action,"$100,000,000 (worldwide box office is 2.3 times production budget)",114 minutes,R for violent action throughout and some language,"$101,295,562","$133,104,438","$234,400,000"
The Hunchback of Notre Dame ,1996,,United States,Adventure,"$100,000,000 (worldwide box office is 3.3 times production budget)",91 minutes,G,"$100,138,851","$225,361,149","$325,500,000"
The Emperor's New Groove ,2000,English,United States,Adventure,"$100,000,000 (worldwide box office is 1.7 times production budget)",78 minutes,G,"$89,630,573","$80,000,000","$169,630,573"
The Expendables 2 ,2012,English,United States,Action,"$100,000,000 (worldwide box office is 3.1 times production budget)",103 minutes,"R for strong bloody violence throughout.(Rating bulletin 2233, 7/25/2012)","$85,028,192","$226,951,064","$311,979,256"
Where the Wild Things Are ,2009,English,United States,Adventure,"$100,000,000 (worldwide box office is 1.0 times production budget)",100 minutes,"PG for mild thematic elements, some adventure action and brief language","$77,233,467","$21,890,189","$99,123,656"
Eragon ,2006,English,"Australia, Hungary, United Kingdom, United States",Adventure,"$100,000,000 (worldwide box office is 2.5 times production budget)",104 minutes,"PG for fantasy violence, intense battle sequences and some frightening images","$75,030,163","$174,457,952","$249,488,115"
Hercules ,2014,English,United States,Adventure,"$100,000,000 (worldwide box office is 2.4 times production budget)",97 minutes,"PG-13 for epic battle sequences, violence, suggestive comments, brief strong  anguage and partial nudity.(Rating bulletin 2331, 7/16/2014)","$72,688,614","$170,700,000","$243,388,614"
The Tourist ,2010,English,"France, United States",Thriller/Suspense,"$100,000,000 (worldwide box office is 2.8 times production budget)",102 minutes,"PG-13 for violence and brief strong language.(Rating bulletin 2145, 11/3/2010)","$67,631,157","$211,100,212","$278,731,369"
End of Days ,1999,English,United States,Action,"$100,000,000 (worldwide box office is 2.1 times production budget)",120 minutes,"R for intense violence and gore, a strong sex scene and language","$66,889,043","$145,137,932","$212,026,975"
Spies in Disguise ,2019,English,United States,Adventure,"$100,000,000 (worldwide box office is 1.7 times production budget)",104 minutes,"PG for action, violence, and rude humor.(Rating bulletin 2601 (Cert #52396), 10/23/2019)","$66,757,013","$98,367,080","$165,124,093"
The Stepford Wives ,2004,English,United States,Black Comedy,"$100,000,000 (worldwide box office is 1.0 times production budget)",93 minutes,"PG-13 for sexual content, thematic material and language","$59,475,623","$36,674,859","$96,150,482"
Surf’s Up ,2007,English,United States,Adventure,"$100,000,000 (worldwide box office is 1.5 times production budget)",85 minutes,PG for mild language and some rude humor.,"$58,867,694","$86,528,051","$145,395,745"
Blood Diamond ,2006,"English, Mende","Germany, United States",Action,"$100,000,000 (worldwide box office is 1.7 times production budget)",143 minutes,R for strong violence and language,"$57,377,916","$114,000,000","$171,377,916"
Midway ,2019,English,"Canada, United States",Action,"$100,000,000 (worldwide box office is 1.3 times production budget)",138 minutes,"PG-13 for sequences of war violence and related images, language and smoking.(Rating bulletin 2598 (Cert #52268), 10/2/2019)","$56,846,802","$69,940,558","$126,787,360"
Legend of the Guardians: The Owls of Ga'Hoole ,2010,English,"Australia, United States",Adventure,"$100,000,000 (worldwide box office is 1.4 times production budget)",90 minutes,"PG for some sequences of scary action.(Rating bulletin 2134, 8/18/2010)","$55,675,313","$84,041,404","$139,716,717"
The Deep ,1977,English,"United Kingdom, United States",Adventure,"$100,000,000 (worldwide box office is 0.5 times production budget)",124 minutes,PG,"$50,681,884",,
Land of the Lost ,2009,English,United States,Comedy,"$100,000,000 (worldwide box office is 0.7 times production budget)",102 minutes,"PG-13 For crude and sexual content, and for language including a drug reference","$49,438,370","$20,110,271","$69,548,641"
Peter Pan ,2003,English,"Australia, New Zealand, United Kingdom, United States",Adventure,"$100,000,000 (worldwide box office is 1.0 times production budget)",113 minutes,PG for adventure action sequences and peril,"$48,417,850","$46,837,635","$95,255,485"
Wonder Park ,2019,English,"Spain, United States",Adventure,"$100,000,000 (worldwide box office is 1.2 times production budget)",93 minutes,"PG for some mild thematic elements and action.(Rating bulletin 2531 (Cert #51605), 6/13/2018)","$45,216,793","$69,886,532","$115,103,325"
Catwoman ,2004,English,United States,Action,"$100,000,000 (worldwide box office is 0.8 times production budget)",101 minutes,PG-13 for action violence and some sensuality,"$40,202,379","$41,875,667","$82,078,046"
The Expendables 3 ,2014,English,United States,Action,"$100,000,000 (worldwide box office is 2.1 times production budget)",103 minutes,"PG-13 for violence including intense sustained gun battles and fight scenes, and for language.(Rating bulletin 2329, 7/2/2014)","$39,322,544","$170,138,834","$209,461,378"
West Side Story ,2021,"English, Spanish",United States,Musical,"$100,000,000 (worldwide box office is 0.7 times production budget)",156 minutes,"PG-13 for some strong violence, strong language, thematic content, suggestive material and brief smoking.(Rating bulletin 2697 (cert #52829), 9/8/2021)","$38,530,322","$36,299,047","$74,829,369"
