Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
Hannah Montana and Miley Cyrus: Best of Both Worlds Concert Tour ,2008,English,United States,Concert/Performance,"$6,500,000 (worldwide box office is 10.9 times production budget)",75 minutes,G,"$65,281,781","$5,430,318","$70,712,099"
Boyz n the Hood ,1991,English,United States,Drama,"$6,500,000 (worldwide box office is 8.6 times production budget)",112 minutes,"R for language, violence and sensuality.","$56,190,094","$25,001","$56,215,095"
La Bamba ,1987,English,United States,Drama,"$6,500,000 (worldwide box office is 8.3 times production budget)",108 minutes,PG-13,"$54,215,416",,
The Four Seasons ,1981,English,United States,Comedy,"$6,500,000 (worldwide box office is 6.5 times production budget)",107 minutes,PG,"$42,488,161",,
Dressed to Kill ,1980,English,United States,Thriller/Suspense,"$6,500,000 (worldwide box office is 4.9 times production budget)",104 minutes,R,"$31,899,000",,
Countdown ,2019,English,United States,Horror,"$6,500,000 (worldwide box office is 6.5 times production budget)",90 minutes,"PG-13 for terror, violence, bloody images, suggestive material, language and thematic elements.(Rating bulletin 2598 (Cert #52409), 10/2/2019)","$25,621,766","$16,554,435","$42,176,201"
The Adventures of Huck Finn ,1993,,,Adventure,"$6,500,000 (worldwide box office is 3.7 times production budget)",,PG for some mild violence and language.,"$24,103,594",,
My Little Pony: The Movie ,2017,English,"Canada, United States",Adventure,"$6,500,000 (worldwide box office is 9.4 times production budget)",99 minutes,"PG for mild action.(Rating bulletin 2487 (Cert #51120), 8/2/2017)","$21,885,107","$39,409,537","$61,294,644"
Go! ,1999,,,Black Comedy,"$6,500,000 (worldwide box office is 4.4 times production budget)",,"R for strong drug content, sexuality, language and some violence","$16,875,273","$11,508,168","$28,383,441"
Friends with Money ,2006,English,United States,Comedy,"$6,500,000 (worldwide box office is 2.8 times production budget)",88 minutes,"R for language, some sexual content and brief drug use.","$13,368,437","$4,741,715","$18,110,152"
The Andromeda Strain ,1971,English,United States,Thriller/Suspense,"$6,500,000 (worldwide box office is 1.9 times production budget)",131 minutes,G,"$12,376,563",$84,"$12,376,647"
Bats ,1999,,,Horror,"$6,500,000 (worldwide box office is 1.6 times production budget)",91 minutes,"R for some graphic, bloody bat attacks","$10,155,691",,
Same Kind of Different as Me ,2017,English,United States,Drama,"$6,500,000 (worldwide box office is 1.0 times production budget)",120 minutes,"PG-13 for thematic elements including some violence and language.(Rating bulletin 2482 (Cert #49803), 6/28/2017)","$6,423,605","$45,059","$6,468,664"
Nowhere in Africa ,2003,,,Drama,"$6,500,000 (worldwide box office is 1.0 times production budget)",141 minutes,R for some sexual content,"$6,173,485","$394,961","$6,568,446"
Shame ,2011,English,United Kingdom,Drama,"$6,500,000 (worldwide box office is 3.1 times production budget)",99 minutes,"NC-17 for some explicit sexual content.(Rating bulletin 2195, 10/26/2011)","$4,002,293","$16,410,548","$20,412,841"
Layer Cake ,2005,,United Kingdom,Thriller/Suspense,"$6,500,000 (worldwide box office is 1.8 times production budget)",,"R for strong brutal violence, sexuality, nudity, pervasive language and drug use","$2,339,957","$9,405,974","$11,745,931"
The East ,2013,English,United States,Drama,"$6,500,000 (worldwide box office is 0.5 times production budget)",117 minutes,"PG-13 for thematic elements, violence, some disturbing images, sexual content and partial nudity.(Rating bulletin 2229, 6/27/2012)","$2,274,649","$753,307","$3,027,956"
The Work and the Glory: American Zion ,2005,,United States,Drama,"$6,500,000 (worldwide box office is 0.3 times production budget)",,PG-13 for some violence,"$2,025,032",,
The Messenger ,2009,English,United States,Drama,"$6,500,000 (worldwide box office is 0.3 times production budget)",113 minutes,R for language and some sexual content/nudity,"$1,109,660","$635,292","$1,744,952"
A Home at the End of the World ,2004,,United States,Drama,"$6,500,000 (worldwide box office is 0.2 times production budget)",,R,"$1,029,017","$9,211","$1,038,228"
Aberdeen ,2001,English,United Kingdom,Drama,"$6,500,000 (worldwide box office is 0.0 times production budget)",,Not Rated,"$64,148",,
Tracker ,2011,English,"New Zealand, United Kingdom",Action,"$6,500,000 (worldwide box office is 0.0 times production budget)",103 minutes,"R for some violence.(Rating bulletin 2165, 3/30/2011)",n/a,"$3,149","$3,149"
The Terminator ,1984,English,United States,Action,"$6,400,000 (worldwide box office is 12.2 times production budget)",107 minutes,R,"$38,019,031","$40,000,000","$78,019,031"
"Good Bye, Lenin! ",2003,German,Germany,Comedy,"$6,400,000 (worldwide box office is 12.4 times production budget)",121 minutes,R for brief language and sexuality.,"$4,063,859","$75,320,674","$79,384,533"
Personal Shopper ,2016,English,France,Thriller/Suspense,"$6,400,000 (worldwide box office is 0.6 times production budget)",106 minutes,"R for some language, sexuality, nudity and a bloody violent image.(Rating bulletin 2457 (Cert #50843), 1/4/2017)","$1,305,195","$2,499,782","$3,804,977"
Control ,2007,English,"United Kingdom, United States",Drama,"$6,400,000 (worldwide box office is 1.4 times production budget)",,R for language and brief sexuality.,"$871,577","$8,030,564","$8,902,141"
The Damned United ,2009,English,United Kingdom,Drama,"$6,400,000 (worldwide box office is 0.7 times production budget)",,R For language,"$449,865","$3,750,009","$4,199,874"
Retfærdighedens Ryttere ,2021,Danish,Denmark,Comedy,"$6,400,000 (worldwide box office is 0.2 times production budget)",115 minutes,,"$77,115","$1,203,476","$1,280,591"
Adopte un veuf ,2016,French,France,Comedy,"$6,400,000 (worldwide box office is 1.5 times production budget)",97 minutes,,n/a,"$9,394,401","$9,394,401"
Operation Mincemeat ,2022,English,United States,Drama,"$6,300,000 (worldwide box office is 2.5 times production budget)",128 minutes,,n/a,"$15,607,881","$15,607,881"
Die Fälscher ,2008,"English, German, Hebrew, Russian","Austria, Germany",Drama,"$6,250,000 (worldwide box office is 3.2 times production budget)",98 minutes,"R for some strong violence, brief sexuality/nudity and language.","$5,488,570","$14,711,093","$20,199,663"
Trener ,2018,Russian,Russian Federation,Drama,"$6,250,000 (worldwide box office is 2.1 times production budget)",138 minutes,,n/a,"$13,201,162","$13,201,162"
Ordinary People ,1980,English,United States,Drama,"$6,200,000 (worldwide box office is 8.4 times production budget)",124 minutes,R,"$52,302,978",,
The Peanut Butter Falcon ,2019,English,United States,Comedy,"$6,200,000 (worldwide box office is 3.7 times production budget)",93 minutes,"PG-13 for thematic content, language throughout, some violence and smoking.(Rating bulletin 2579 (Cert #52082), 5/22/2019)","$20,457,158","$2,734,393","$23,191,551"
Return of the Living Dead Part II ,1988,English,United States,Horror,"$6,200,000 (worldwide box office is 1.5 times production budget)",89 minutes,,"$9,205,924",,
Gomorra ,2009,Italian,Italy,Drama,"$6,200,000 (worldwide box office is 6.0 times production budget)",137 minutes,Not Rated,"$1,579,146","$35,760,448","$37,339,594"
Les Innocentes ,2016,"French, Polish","France, Poland",Drama,"$6,200,000 (worldwide box office is 1.5 times production budget)",115 minutes,"PG-13 for disturbing thematic material including sexual assault, and for some bloody images and brief suggestive content.(Rating bulletin 2424 (Cert #50456), 5/11/2016)","$1,065,665","$8,183,477","$9,249,142"
Mallrats ,1995,English,United States,Comedy,"$6,100,000 (worldwide box office is 0.3 times production budget)",95 minutes,"R for strong language, including sexual dialogue, and for some scenes of sexuality and drug content","$2,108,367",,
Brice de Nice ,2005,French,France,Comedy,"$6,100,000 (worldwide box office is 5.7 times production budget)",98 minutes,Not Rated,n/a,"$34,631,405","$34,631,405"
Grease ,1978,English,United States,Musical,"$6,000,000 (worldwide box office is 65.7 times production budget)",110 minutes,PG,"$188,620,000","$205,658,547","$394,278,547"
Platoon ,1986,"English, Vietnamese",United States,Drama,"$6,000,000 (worldwide box office is 23.0 times production budget)",119 minutes,R,"$137,963,328","$15,067","$137,978,395"
An Officer and a Gentleman ,1982,English,United States,Drama,"$6,000,000 (worldwide box office is 21.6 times production budget)",122 minutes,R,"$129,795,554",,
Fahrenheit 9/11 ,2004,English,United States,Documentary,"$6,000,000 (worldwide box office is 36.9 times production budget)",121 minutes,"R for violence, disturbing images and language","$119,114,517","$102,034,442","$221,148,959"
Butch Cassidy and the Sundance Kid ,1969,English,United States,Western,"$6,000,000 (worldwide box office is 17.1 times production budget)",112 minutes,"PG (re-rating, originally rated M)","$102,308,900","$2,413","$102,311,313"
Mary Poppins ,1964,English,United States,Musical,"$6,000,000 (worldwide box office is 17.0 times production budget)",139 minutes,G,"$102,272,145","$26,956","$102,299,101"
Breaking In ,2018,English,United States,Thriller/Suspense,"$6,000,000 (worldwide box office is 8.6 times production budget)",88 minutes,"PG-13 for violence, menace, bloody images, sexual references, and brief strong language.(Rating bulletin 2512 (Cert #51402), 1/31/2018)","$46,840,590","$4,644,792","$51,485,382"
West Side Story ,1961,English,United States,Musical,"$6,000,000 (worldwide box office is 7.9 times production budget)",152 minutes,Not Rated,"$43,700,000","$3,896,274","$47,596,274"
Around the World in 80 Days ,1956,English,United States,Adventure,"$6,000,000 (worldwide box office is 7.0 times production budget)",182 minutes,"PG for action violence, some crude humor and mild language. ","$42,000,000",,
Caddyshack ,1980,English,United States,Comedy,"$6,000,000 (worldwide box office is 6.6 times production budget)",98 minutes,R,"$39,846,344","$3,420","$39,849,764"
Ready or Not ,2019,English,United States,Black Comedy,"$6,000,000 (worldwide box office is 9.5 times production budget)",95 minutes,"R for violence, bloody images, language throughout, and some drug use.(Rating bulletin 2581 (Cert #52099), 6/5/2019)","$28,714,231","$27,988,764","$56,702,995"
The Brothers ,2001,"English, French",United States,Comedy,"$6,000,000 (worldwide box office is 4.7 times production budget)",106 minutes,R for strong sexual content and language,"$27,457,409","$500,782","$27,958,191"
The Wrestler ,2008,English,United States,Drama,"$6,000,000 (worldwide box office is 7.8 times production budget)",109 minutes,"R for violence, sexuality/nudtity, language, some drug use","$26,238,243","$20,396,032","$46,634,275"
Do the Right Thing ,1989,English,United States,Drama,"$6,000,000 (worldwide box office is 4.3 times production budget)",120 minutes,R,"$26,004,026","$47,476","$26,051,502"
Escape from New York ,1981,English,United States,Action,"$6,000,000 (worldwide box office is 4.2 times production budget)",98 minutes,R,"$25,244,700","$31,650","$25,276,350"
The Wood ,1999,English,,Comedy,"$6,000,000 (worldwide box office is 4.2 times production budget)",106 minutes,R for strong language and some strong sexuality,"$25,059,640",,
The Usual Suspects ,1995,,"Germany, United States",Drama,"$6,000,000 (worldwide box office is 5.7 times production budget)",,R for violence and a substantial amount of strong language.,"$23,341,568","$11,107,788","$34,449,356"
Chinatown ,1974,English,United States,Drama,"$6,000,000 (worldwide box office is 3.9 times production budget)",131 minutes,R,"$23,169,837","$1,157","$23,170,994"
Booksmart ,2019,English,United States,Comedy,"$6,000,000 (worldwide box office is 4.2 times production budget)",102 minutes,"R for strong sexual content and language throughout, drug use and drinking - all involving teens.(Rating bulletin 2574 (Cert #51993), 4/17/2019)","$22,680,962","$2,267,179","$24,948,141"
A Nightmare On Elm Street: The Dream Child ,1989,,United States,Horror,"$6,000,000 (worldwide box office is 3.7 times production budget)",90 minutes,R,"$22,168,359",,
National Lampoon’s Van Wilder ,2002,,United States,Comedy,"$6,000,000 (worldwide box office is 6.5 times production budget)",,"R for strong sexual content, gross humor, language and some drug content","$21,305,259","$17,936,064","$39,241,323"
Duel in the Sun ,1946,English,United States,Western,"$6,000,000 (worldwide box office is 3.4 times production budget)",145 minutes,Not Rated,"$20,400,000",,
Unsung Hero ,2024,English,United States,Drama,"$6,000,000 (worldwide box office is 3.5 times production budget)",112 minutes,"PG for thematic elements.(Rating bulletin 2808 (cert #54635), 11/8/2023)","$20,335,239","$885,183","$21,220,422"
Unplanned ,2019,English,United States,Drama,"$6,000,000 (worldwide box office is 3.6 times production budget)",110 minutes,"R for some disturbing/bloody images.(Rating bulletin 2566 (Cert #52060), 2/20/2019)","$19,005,109","$2,408,494","$21,413,603"
Best in Show ,2000,,,Comedy,"$6,000,000 (worldwide box office is 3.4 times production budget)",90 minutes,PG-13 for language and sex-related material,"$18,621,249","$2,074,164","$20,695,413"
The Last King of Scotland ,2006,English,"Germany, United Kingdom",Drama,"$6,000,000 (worldwide box office is 8.2 times production budget)",121 minutes,"R for some strong violence and gruesome images, sexual content and language.","$17,606,684","$31,548,687","$49,155,371"
A Mighty Wind ,2003,English,United States,Comedy,"$6,000,000 (worldwide box office is 3.1 times production budget)",92 minutes,PG-13 for sex-related humor,"$17,583,468","$921,071","$18,504,539"
The Prodigy ,2019,English,"Hong Kong, United States",Horror,"$6,000,000 (worldwide box office is 3.7 times production budget)",100 minutes,"R for violence, disturbing and bloody images, a sexual reference and brief graphic nudity.(Rating bulletin 2540 (Cert #51758), 8/15/2018)","$14,856,291","$7,556,854","$22,413,145"
The Possession of Hannah Grace ,2018,English,United States,Horror,"$6,000,000 (worldwide box office is 7.1 times production budget)",85 minutes,"R for gruesome images and terror throughout.(Rating bulletin 2549 (Cert #50779), 10/17/2018)","$14,836,174","$28,037,556","$42,873,730"
School Daze ,1988,English,United States,Drama,"$6,000,000 (worldwide box office is 2.4 times production budget)",120 minutes,R,"$14,545,844",,
Daddy Day Camp ,2007,English,United States,Comedy,"$6,000,000 (worldwide box office is 3.0 times production budget)",93 minutes,PG for mild bodily humor and language.,"$13,235,267","$4,974,605","$18,209,872"
Mystic Pizza ,1988,,United States,Comedy,"$6,000,000 (worldwide box office is 2.1 times production budget)",104 minutes,R,"$12,793,213",,
Mr. Nice Guy ,1998,,"Australia, Canada, Hong Kong, United States",Action,"$6,000,000 (worldwide box office is 5.3 times production budget)",101 minutes,"PG-13 for pervasive action violence, some sensuality and drug content","$12,716,953","$19,000,000","$31,716,953"
War and Peace ,1956,"English, Italian, Russian","Italy, United States",Drama,"$6,000,000 (worldwide box office is 2.1 times production budget)",208 minutes,PG for violence. ,"$12,500,000","$26,254","$12,526,254"
Sliding Doors ,1998,English,"United Kingdom, United States",Drama,"$6,000,000 (worldwide box office is 9.8 times production budget)",99 minutes,PG-13 for language and some sexuality (previously rated R),"$11,911,200","$46,897,949","$58,809,149"
Tales from the Hood ,1995,,,Horror,"$6,000,000 (worldwide box office is 2.0 times production budget)",98 minutes,R for graphic brutal violence and strong language.,"$11,784,569",,
Halloween 5: The Revenge of Michael Myers ,1989,English,United States,Horror,"$6,000,000 (worldwide box office is 1.9 times production budget)",96 minutes,R,"$11,642,254",,
The Words ,2012,English,United States,Drama,"$6,000,000 (worldwide box office is 2.7 times production budget)",97 minutes,"PG-13 for brief strong language and smoking.(Rating bulletin 2222, 5/9/2012)","$11,494,838","$4,874,870","$16,369,708"
The Year of Living Dangerously ,1983,,Australia,Drama,"$6,000,000 (worldwide box office is 1.7 times production budget)",114 minutes,,"$10,278,575",,
The Lady in the Van ,2015,English,United States,Drama,"$6,000,000 (worldwide box office is 7.1 times production budget)",103 minutes,"PG-13 for a brief unsettling image.(Rating bulletin 2376, 6/3/2015)","$10,021,175","$32,299,328","$42,320,503"
Bernie ,2012,English,United States,Black Comedy,"$6,000,000 (worldwide box office is 1.7 times production budget)",104 minutes,"PG-13 for some violent images and brief strong language.(Rating bulletin 2180, 7/13/2011)","$9,204,489","$902,486","$10,106,975"
