Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
Like a Boss ,2020,English,United States,Comedy,"$29,000,000 (worldwide box office is 0.9 times production budget)",83 minutes,"R for language, crude sexual material, and drug use.(Rating bulletin 2607 (Cert #52173), 12/4/2019)","$22,169,514","$4,394,374","$26,563,888"
Frost/Nixon ,2008,English,"France, United Kingdom, United States",Drama,"$29,000,000 (worldwide box office is 1.0 times production budget)",122 minutes,R for some language,"$18,622,031","$9,830,914","$28,452,945"
Seed of Chucky ,2004,,United States,Horror,"$29,000,000 (worldwide box office is 0.9 times production budget)",87 minutes,"R for strong horror violence/gore, sexual content and language","$17,016,190","$7,700,000","$24,716,190"
Serving Sara ,2002,English,United States,Romantic Comedy,"$29,000,000 (worldwide box office is 0.7 times production budget)",99 minutes,"PG-13 for crude humor, sexual content and language","$16,930,185","$3,215,965","$20,146,150"
Confessions of a Dangerous Mind ,2002,English,"Canada, United States",Drama,"$29,000,000 (worldwide box office is 1.1 times production budget)",113 minutes,"R for language, sexual content and violence","$16,007,718","$17,006,087","$33,013,805"
Blacklight ,2022,English,United States,Action,"$29,000,000 (worldwide box office is 0.6 times production budget)",108 minutes,"PG-13 for strong violence, action and language.(Rating bulletin 2709 (cert #53520), 12/1/2021)","$9,591,094","$6,426,002","$16,017,096"
Taking Woodstock ,2009,English,United States,Comedy,"$29,000,000 (worldwide box office is 0.3 times production budget)",121 minutes,"R for graphic nudity, some sexual content, drug use and language","$7,460,204","$2,606,162","$10,066,366"
Cry Freedom ,1987,"Afrikaans, English, Xhosa, Zulu","South Africa, United Kingdom",Drama,"$29,000,000 (worldwide box office is 0.9 times production budget)",157 minutes,,"$5,899,797","$20,000,000","$25,899,797"
Voyagers ,2021,English,United States,Thriller/Suspense,"$29,000,000 (worldwide box office is 0.1 times production budget)",108 minutes,"PG-13 for violence, some strong sexuality, bloody images, a sexual assault and brief strong language.(Rating bulletin 2639 (Cert #52620), 7/22/2020)","$3,149,935","$981,846","$4,131,781"
Mumford ,1999,English,United States,Comedy,"$28,700,000 (worldwide box office is 0.2 times production budget)",118 minutes,"R for sex-related images, language and drug content","$4,559,569",,
The Jacket ,2005,,United States,Thriller/Suspense,"$28,500,000 (worldwide box office is 0.5 times production budget)",103 minutes,"R for violence, language and brief sexuality/nudity.","$6,301,131","$9,151,847","$15,452,978"
Aladdin ,1992,English,United States,Adventure,"$28,000,000 (worldwide box office is 18.0 times production budget)",90 minutes,G,"$217,350,219","$286,700,000","$504,050,219"
Indiana Jones and the Temple of Doom ,1984,"English, Hindi, Mandarin, Sinhala",United States,Adventure,"$28,000,000 (worldwide box office is 11.9 times production budget)",118 minutes,PG,"$179,880,271","$153,200,000","$333,080,271"
Straight Outta Compton ,2015,English,United States,Drama,"$28,000,000 (worldwide box office is 7.2 times production budget)",146 minutes,"R for language throughout, strong sexuality/nudity, violence, and drug use.(Rating bulletin 2379, 6/24/2015)","$161,197,785","$40,985,196","$202,182,981"
Girls Trip ,2017,English,United States,Comedy,"$28,000,000 (worldwide box office is 5.0 times production budget)",122 minutes,"R for crude and sexual content throughout, pervasive language, brief graphic nudity, and drug material.(Rating bulletin 2460 (Cert #50865), 1/25/2017)","$115,108,515","$25,777,838","$140,886,353"
The Rugrats Movie ,1998,,United States,Adventure,"$28,000,000 (worldwide box office is 5.0 times production budget)",81 minutes,G,"$100,494,685","$40,400,000","$140,894,685"
Die Hard ,1988,English,United States,Action,"$28,000,000 (worldwide box office is 5.1 times production budget)",132 minutes,R,"$85,892,546","$57,759,104","$143,651,650"
Out of Africa ,1985,English,United States,Drama,"$28,000,000 (worldwide box office is 9.2 times production budget)",161 minutes,PG,"$79,096,868","$179,113,992","$258,210,860"
Along Came a Spider ,2001,English,United States,Thriller/Suspense,"$28,000,000 (worldwide box office is 3.8 times production budget)",103 minutes,R for violence and language,"$74,058,698","$31,100,387","$105,159,085"
A Bad Moms Christmas ,2017,English,United States,Comedy,"$28,000,000 (worldwide box office is 4.6 times production budget)",104 minutes,"R for crude sexual content and language throughout, and some drug use.(Rating bulletin 2493 (Cert #51233), 9/13/2017)","$72,110,659","$55,599,891","$127,710,550"
Safe Haven ,2013,English,United States,Drama,"$28,000,000 (worldwide box office is 3.4 times production budget)",115 minutes,"PG-13 for thematic material involving threatening behavior, and for violence and sexuality.(Rating bulletin 2254, 1/9/2013)","$71,399,120","$22,651,831","$94,050,951"
The Big Short ,2015,English,United States,Drama,"$28,000,000 (worldwide box office is 4.7 times production budget)",130 minutes,"R for pervasive language and some sexuality/nudity.(Rating bulletin 2400 (Cert #50062), 11/18/2015)","$70,259,870","$62,364,811","$132,624,681"
Scary Stories to Tell in the Dark ,2019,English,"Canada, United States",Horror,"$28,000,000 (worldwide box office is 3.7 times production budget)",111 minutes,"PG-13 for terror/violence, disturbing images, thematic elements, language including racial epithets, and brief sexual references.(Rating bulletin 2585 (Cert #52250), 7/3/2019)","$68,947,075","$35,846,633","$104,793,708"
Role Models ,2008,English,United States,Comedy,"$28,000,000 (worldwide box office is 3.4 times production budget)",99 minutes,"R for crude and sexual content, strong language and nudity","$67,300,955","$27,199,871","$94,500,826"
"Alexander and the Terrible, Horrible, No Good, Very Bad Day ",2014,English,United States,Comedy,"$28,000,000 (worldwide box office is 3.6 times production budget)",81 minutes,"PG for rude humor including some reckless behavior and language.(Rating bulletin 2320, 4/30/2014)","$66,954,149","$34,425,138","$101,379,287"
Miracle ,2004,English,United States,Drama,"$28,000,000 (worldwide box office is 2.3 times production budget)",135 minutes,PG for language and some rough sports action.,"$64,378,093","$96,612","$64,474,705"
Last Vegas ,2013,English,United States,Comedy,"$28,000,000 (worldwide box office is 4.0 times production budget)",104 minutes,"PG-13 for sexual content and language.(Rating bulletin 2284, 8/7/2013)","$63,914,167","$49,000,000","$112,914,167"
The Wedding Planner ,2001,,United States,Romantic Comedy,"$28,000,000 (worldwide box office is 3.4 times production budget)",103 minutes,PG-13 for language and some sexual humor,"$60,400,856","$34,327,673","$94,728,529"
Dawn of the Dead ,2004,English,United States,Horror,"$28,000,000 (worldwide box office is 3.7 times production budget)",100 minutes,"R for pervasive strong horror violence and gore, language and sexuality.","$58,990,765","$44,462,110","$103,452,875"
For Your Eyes Only ,1981,English,United Kingdom,Action,"$28,000,000 (worldwide box office is 7.0 times production budget)",127 minutes,PG,"$54,800,000","$140,500,000","$195,300,000"
Tag ,2018,English,United States,Comedy,"$28,000,000 (worldwide box office is 2.8 times production budget)",100 minutes,"R for language throughout, crude sexual content, drug use and brief nudity.(Rating bulletin 2526 (Cert #51581), 5/9/2018)","$54,730,625","$22,294,319","$77,024,944"
The Royal Tenenbaums ,2001,English,United States,Black Comedy,"$28,000,000 (worldwide box office is 2.6 times production budget)",108 minutes,"R for some language, sexuality/nudity and drug content","$52,353,636","$19,077,240","$71,430,876"
Identity ,2003,English,United States,Thriller/Suspense,"$28,000,000 (worldwide box office is 2.9 times production budget)",88 minutes,R for strong violence and language,"$52,131,264","$29,987,772","$82,119,036"
Hocus Pocus ,1993,English,United States,Comedy,"$28,000,000 (worldwide box office is 1.8 times production budget)",96 minutes,"PG for some scary sequences, and for language.","$50,737,050","$1,005,921","$51,742,971"
Serendipity ,2001,English,United States,Romantic Comedy,"$28,000,000 (worldwide box office is 2.8 times production budget)",92 minutes,"PG-13 for a scene of sexuality, and for brief language","$50,255,310","$27,221,987","$77,477,297"
Kick-Ass ,2010,English,"United Kingdom, United States",Black Comedy,"$28,000,000 (worldwide box office is 3.5 times production budget)",117 minutes,"R for strong brutal violence throughout, pervasive language, sexual content, nudity and some drug use - some involving children(Rating bulletin 2107, 2/10/2010)","$48,071,303","$49,459,831","$97,531,134"
Zoolander ,2001,English,United States,Comedy,"$28,000,000 (worldwide box office is 2.2 times production budget)",89 minutes,PG-13 on appeal for sexual content and drug references (previously rated R),"$45,172,250","$15,608,731","$60,780,981"
Timecop ,1994,English,United States,Action,"$28,000,000 (worldwide box office is 3.6 times production budget)",98 minutes,"R for violence, sexuality and language","$44,853,581","$57,200,000","$102,053,581"
No Reservations ,2007,English,United States,Romantic Comedy,"$28,000,000 (worldwide box office is 3.3 times production budget)",101 minutes,PG for some sensuality and language,"$43,107,979","$48,835,977","$91,943,956"
80 for Brady ,2023,English,United States,Comedy,"$28,000,000 (worldwide box office is 1.4 times production budget)",98 minutes,"PG-13 for brief strong language, some drug content and some suggestive references.(Rating bulletin 2765 (cert #54114), 1/11/2023)","$39,448,525","$935,502","$40,384,027"
Pride & Prejudice ,2005,English,United Kingdom,Drama,"$28,000,000 (worldwide box office is 4.5 times production budget)",128 minutes,PG for some mild thematic elements.,"$38,372,662","$88,176,945","$126,549,607"
30 Minutes or Less ,2011,English,United States,Black Comedy,"$28,000,000 (worldwide box office is 1.5 times production budget)",83 minutes,"R for crude and sexual content, pervasive language, nudity and some violence.(Rating bulletin 2182, 7/27/2011)","$37,053,924","$4,093,011","$41,146,935"
Dracula 2000 ,2000,English,"Canada, United States",Horror,"$28,000,000 (worldwide box office is 1.2 times production budget)",100 minutes,"R for violence/gore, language and some sexuality","$33,000,377",,
Blade Runner ,1982,"Cantonese, English, German, Hungarian, Japanese","Hong Kong, United States",Thriller/Suspense,"$28,000,000 (worldwide box office is 1.4 times production budget)",117 minutes,R,"$32,656,328","$6,925,446","$39,581,774"
Rob Roy ,1995,English,United States,Drama,"$28,000,000 (worldwide box office is 1.1 times production budget)",139 minutes,R for violence and sexuality,"$31,390,587",,
3 Days to Kill ,2014,English,"France, United States",Thriller/Suspense,"$28,000,000 (worldwide box office is 1.4 times production budget)",100 minutes,"PG-13 for intense sequences of violence and action, some sensuality and language.(Rating bulletin 2308, 2/5/2014)","$30,697,999","$8,261,901","$38,959,900"
Kick-Ass 2 ,2013,English,"United Kingdom, United States",Action,"$28,000,000 (worldwide box office is 2.3 times production budget)",103 minutes,"R for strong violence, pervasive language, crude and sexual content, and brief nudity.(Rating bulletin 2269, 4/24/2013)","$28,795,985","$34,333,924","$63,129,909"
We Own the Night ,2007,English,United States,Action,"$28,000,000 (worldwide box office is 2.0 times production budget)",118 minutes,"R for strong violence, drug material, language, some sexual content and brief nudity","$28,563,179","$26,744,678","$55,307,857"
A Walk Among the Tombstones ,2014,"English, Spanish",United States,Action,"$28,000,000 (worldwide box office is 2.2 times production budget)",113 minutes,"R for strong violence, disturbing images, language and brief nudity.(Rating bulletin 2293, 10/9/2013)","$26,017,685","$36,090,902","$62,108,587"
Abigail ,2024,English,United States,Horror,"$28,000,000 (worldwide box office is 1.5 times production budget)",109 minutes,"R strong bloody violence and gore throughout, pervasive language and brief drug use.(Rating bulletin 2821 (cert #54856), 2/14/2024)","$25,867,515","$16,778,000","$42,645,515"
The Spy Next Door ,2010,English,United States,Comedy,"$28,000,000 (worldwide box office is 1.7 times production budget)",94 minutes,PG For sequences of action violence and some mild rude humor,"$24,307,106","$22,445,752","$46,752,858"
Brick Mansions ,2014,English,"Canada, France",Action,"$28,000,000 (worldwide box office is 2.6 times production budget)",89 minutes,"PG-13 for frenetic gunplay, violence and action throughout, language, sexual menace and drug material.(Rating bulletin 2314, 3/19/2014)","$20,396,829","$53,024,395","$73,421,224"
Just My Luck ,2006,,United States,Romantic Comedy,"$28,000,000 (worldwide box office is 1.4 times production budget)",,PG-13 for some brief sexual references,"$17,326,650","$20,833,255","$38,159,905"
Lost Souls ,2000,,United States,Horror,"$28,000,000 (worldwide box office is 1.1 times production budget)",97 minutes,R for violence/terror and some language,"$16,779,636","$14,540,657","$31,320,293"
American Ultra ,2015,English,United States,Black Comedy,"$28,000,000 (worldwide box office is 1.1 times production budget)",96 minutes,"R for strong bloody violence, language throughout, drug use and some sexual content.(Rating bulletin 2380, 7/1/2015)","$14,439,985","$15,855,043","$30,295,028"
Winged Migration ,2003,"English, French","France, Germany, Italy, Switzerland",Documentary,"$28,000,000 (worldwide box office is 1.4 times production budget)",98 minutes,G,"$11,689,053","$27,445,930","$39,134,983"
Pride and Prejudice and Zombies ,2016,English,United States,Comedy,"$28,000,000 (worldwide box office is 0.6 times production budget)",107 minutes,"PG-13 for zombie violence and action, and brief suggestive material.(Rating bulletin 2396 (Cert #49964), 10/21/2015)","$10,907,291","$5,731,009","$16,638,300"
"Mystery, Alaska ",1999,English,Canada,Comedy,"$28,000,000 (worldwide box office is 0.3 times production budget)",119 minutes,R for language and sexuality,"$8,891,623",,
John Carpenter’s Ghosts of Mars ,2001,English,United States,Action,"$28,000,000 (worldwide box office is 0.3 times production budget)",98 minutes,"R for strong violence/gore, language and some drug content","$8,434,601",,
A Simple Wish ,1997,,United States,Comedy,"$28,000,000 (worldwide box office is 0.3 times production budget)",90 minutes,PG for mild language,"$8,165,213",,
Our Brand is Crisis ,2015,"English, Spanish",United States,Drama,"$28,000,000 (worldwide box office is 0.3 times production budget)",100 minutes,"R for language including some sexual references.(Rating bulletin 2393, 9/30/2015)","$7,002,261","$1,592,297","$8,594,558"
Kundun ,1997,"English, Mandarin, Tibetan","Monaco, Morocco, United States",Drama,"$28,000,000 (worldwide box office is 0.2 times production budget)",134 minutes,PG-13 for violent images.,"$5,686,694",,
How to Lose Friends & Alienate People ,2008,English,United Kingdom,Comedy,"$28,000,000 (worldwide box office is 0.4 times production budget)",105 minutes,"R for language, some graphic nudity and brief drug material","$2,775,593","$9,255,850","$12,031,443"
Alatriste ,2007,"Dutch, Spanish",Spain,Adventure,"$28,000,000 (worldwide box office is 0.8 times production budget)",145 minutes,,n/a,"$22,860,477","$22,860,477"
Knocked Up ,2007,English,United States,Romantic Comedy,"$27,500,000 (worldwide box office is 8.0 times production budget)",132 minutes,"R for sexual content, drug use and language","$148,761,765","$70,504,187","$219,265,952"
Octopussy ,1983,English,United Kingdom,Action,"$27,500,000 (worldwide box office is 6.8 times production budget)",131 minutes,PG,"$67,900,000","$119,600,000","$187,500,000"
My Sister’s Keeper ,2009,English,United States,Drama,"$27,500,000 (worldwide box office is 3.5 times production budget)",109 minutes,"PG-13 for mature thematic content, some disturbing images, sensuality, language and brief teen drinking.","$49,200,230","$47,472,772","$96,673,002"
Welcome Home Roscoe Jenkins ,2008,English,United States,Comedy,"$27,500,000 (worldwide box office is 1.6 times production budget)",114 minutes,"PG-13 for crude and sexual content, language and some drug references.","$42,436,517","$1,171,110","$43,607,627"
Joyful Noise ,2012,English,United States,Musical,"$27,500,000 (worldwide box office is 1.1 times production budget)",118 minutes,"PG-13 for some language including a sexual reference.(Rating bulletin 2193, 10/12/2011)","$30,932,113","$225,801","$31,157,914"
A Passage to India ,1984,English,United Kingdom,Drama,"$27,500,000 (worldwide box office is 1.0 times production budget)",163 minutes,PG,"$27,187,653",$243,"$27,187,896"
Notes on a Scandal ,2006,English,United Kingdom,Drama,"$27,500,000 (worldwide box office is 1.8 times production budget)",92 minutes,R for language and some aberrant sexual content,"$17,510,118","$33,068,293","$50,578,411"
Rendition ,2007,English,"South Africa, United States",Thriller/Suspense,"$27,500,000 (worldwide box office is 1.0 times production budget)",122 minutes,R for torture/violence and language,"$9,736,045","$17,203,880","$26,939,925"
Anonymous ,2011,English,"Germany, United States",Drama,"$27,500,000 (worldwide box office is 0.6 times production budget)",130 minutes,"PG-13 or some violence and sexual content.(Rating bulletin 2187, 8/31/2011)","$4,463,292","$11,352,217","$15,815,509"
Limitless ,2011,English,United States,Thriller/Suspense,"$27,000,000 (worldwide box office is 5.8 times production budget)",105 minutes,"PG-13 for thematic material involving a drug, violence including disturbing images, sexuality and language.(Rating bulletin 2161, 3/2/2011)","$79,249,455","$76,315,464","$155,564,919"
Star Trek VI: The Undiscovered Country ,1991,,United States,Thriller/Suspense,"$27,000,000 (worldwide box office is 3.6 times production budget)",110 minutes,PG,"$74,888,996","$22,011,004","$96,900,000"
Annabelle Comes Home ,2019,English,United States,Horror,"$27,000,000 (worldwide box office is 8.5 times production budget)",106 minutes,"R for horror violence and terror.(Rating bulletin 2581 (Cert #52191), 6/5/2019)","$74,152,591","$156,626,600","$230,779,191"
The Divine Secrets of the Ya-Ya Sisterhood ,2002,English,United States,Comedy,"$27,000,000 (worldwide box office is 2.7 times production budget)",116 minutes,"PG-13 for mature thematic elements, language, and brief sensuality.","$69,586,544","$4,240,224","$73,826,768"
Kiss the Girls ,1997,English,United States,Thriller/Suspense,"$27,000,000 (worldwide box office is 2.2 times production budget)",117 minutes,"R for terror, violence and language","$60,527,873",,
The Blues Brothers ,1980,English,United States,Comedy,"$27,000,000 (worldwide box office is 2.1 times production budget)",133 minutes,R,"$57,229,890","$15,558","$57,245,448"
The Jungle Book ,1994,,United States,Adventure,"$27,000,000 (worldwide box office is 2.0 times production budget)",111 minutes,PG for action/violence and some mild language,"$44,342,956","$9,165,400","$53,508,356"
The Sisterhood of the Traveling Pants 2 ,2008,English,United States,Comedy,"$27,000,000 (worldwide box office is 1.6 times production budget)",119 minutes,PG-13 for mature material and sensuality,"$44,089,964","$180,167","$44,270,131"
Money Monster ,2016,English,United States,Thriller/Suspense,"$27,000,000 (worldwide box office is 3.5 times production budget)",98 minutes,"R for language throughout, some sexuality and brief violence.(Rating bulletin 2420 (Cert #49735), 4/13/2016)","$41,012,075","$52,454,020","$93,466,095"
About a Boy ,2002,English,United Kingdom,Romantic Comedy,"$27,000,000 (worldwide box office is 4.8 times production budget)",100 minutes,PG-13 for brief strong language and some thematic elements,"$40,803,000","$89,956,651","$130,759,651"
Spy Kids: All the Time in the World ,2011,English,United States,Adventure,"$27,000,000 (worldwide box office is 3.0 times production budget)",89 minutes,"PG for mild action and rude humor.(Rating bulletin 2175, 6/8/2011)","$38,536,376","$42,144,807","$80,681,183"
Lake Placid ,1999,English,Canada,Horror,"$27,000,000 (worldwide box office is 1.2 times production budget)",82 minutes,"R for violent creature attacks and related gore, and for language","$31,770,413",,
Lucky Number Slevin ,2006,English,United States,Thriller/Suspense,"$27,000,000 (worldwide box office is 2.1 times production budget)",110 minutes,"R for strong violence, sexuality and language","$22,495,466","$33,000,000","$55,495,466"
The Right Stuff ,1983,English,United States,Drama,"$27,000,000 (worldwide box office is 0.8 times production budget)",193 minutes,PG,"$21,500,000",$213,"$21,500,213"
The Neverending Story ,1984,English,"Germany, United States",Adventure,"$27,000,000 (worldwide box office is 0.8 times production budget)",94 minutes,PG,"$21,300,000","$154,405","$21,454,405"
