Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
Jackass 3D ,2010,English,United States,Comedy,"$20,000,000 (worldwide box office is 8.6 times production budget)",93 minutes,"R for male nudity, extremely crude and dangerous stunts throughout, and for language.(Rating bulletin 2140, 9/29/2010)","$117,229,692","$54,456,101","$171,685,793"
Bad Moms ,2016,English,United States,Comedy,"$20,000,000 (worldwide box office is 9.0 times production budget)",101 minutes,"R for sexual material, full frontal nudity, language throughout, and drug and alcohol content.(Rating bulletin 2431 (Cert #50523), 6/29/2016)","$113,257,297","$67,228,304","$180,485,601"
Glass ,2019,English,United States,Thriller/Suspense,"$20,000,000 (worldwide box office is 12.3 times production budget)",128 minutes,"PG-13 for violence including some bloody images, thematic elements, and language.(Rating bulletin 2547 (Cert #51808), 10/3/2018)","$111,048,468","$135,950,571","$246,999,039"
Jaws 2 ,1978,English,United States,Horror,"$20,000,000 (worldwide box office is 10.4 times production budget)",116 minutes,PG,"$102,922,376","$105,978,000","$208,900,376"
Beverly Hills Chihuahua ,2008,"English, Spanish",United States,Adventure,"$20,000,000 (worldwide box office is 7.7 times production budget)",91 minutes,PG for some mild thematic elements.,"$94,514,402","$59,703,766","$154,218,168"
Halloween Kills ,2021,English,United States,Horror,"$20,000,000 (worldwide box office is 6.5 times production budget)",105 minutes,"R for strong bloody violence throughout, grisly images, language and some drug use.(Rating bulletin 2659 (cert #52690), 12/9/2020)","$92,002,155","$38,849,007","$130,851,162"
Tammy ,2014,English,United States,Comedy,"$20,000,000 (worldwide box office is 4.8 times production budget)",96 minutes,"R for language including sexual references.(Rating bulletin 2308, 2/5/2014)","$84,525,432","$11,882,223","$96,407,655"
Good Boys ,2019,English,United States,Comedy,"$20,000,000 (worldwide box office is 5.6 times production budget)",100 minutes,"R for strong crude sexual content, drug and alcohol material, and language throughout - all involving tweens.(Rating bulletin 2568 (Cert #52064), 3/6/2019)","$83,140,306","$28,033,942","$111,174,248"
Are We There Yet? ,2005,English,United States,Comedy,"$20,000,000 (worldwide box office is 4.9 times production budget)",94 minutes,PG for language and rude humor.,"$82,674,398","$15,440,073","$98,114,471"
The Descendants ,2011,English,United States,Drama,"$20,000,000 (worldwide box office is 8.8 times production budget)",110 minutes,"R for language including some sexual references.(Rating bulletin 2160, 2/23/2011)","$82,624,961","$92,882,839","$175,507,800"
School of Rock ,2003,English,United States,Comedy,"$20,000,000 (worldwide box office is 6.6 times production budget)",110 minutes,PG-13 for some rude humor and drug references.,"$81,261,177","$50,683,495","$131,944,672"
Disturbia ,2007,English,United States,Thriller/Suspense,"$20,000,000 (worldwide box office is 5.9 times production budget)",97 minutes,"PG-13 on appeal for sequences of terror and violence, and some sensuality (originally R)","$80,818,974","$37,718,653","$118,537,627"
Cocktail ,1988,English,United States,Drama,"$20,000,000 (worldwide box office is 3.9 times production budget)",103 minutes,R,"$78,222,753",,
Free Willy ,1993,English,United States,Adventure,"$20,000,000 (worldwide box office is 7.7 times production budget)",112 minutes,PG for some mild language.,"$77,698,625","$76,000,000","$153,698,625"
Tyler Perry’s A Madea Family Funeral ,2019,English,United States,Comedy,"$20,000,000 (worldwide box office is 3.7 times production budget)",102 minutes,"PG-13 for crude sexual content, language, and drug references throughout.(Rating bulletin 2531 (Cert #51634), 6/13/2018)","$73,257,045","$1,524,954","$74,781,999"
Tyler Perry’s Boo! A Madea Halloween ,2016,English,United States,Comedy,"$20,000,000 (worldwide box office is 3.7 times production budget)",103 minutes,"PG-13 for drug use and references, suggestive content, language, some horror images and thematic material.(Rating bulletin 2439 (Cert #50616), 8/24/2016)","$73,206,343",,
Mortal Kombat ,1995,English,United States,Action,"$20,000,000 (worldwide box office is 6.1 times production budget)",101 minutes,PG-13 for non-stop martial arts action and some violence,"$70,433,227","$51,700,000","$122,133,227"
White Chicks ,2004,English,United States,Comedy,"$20,000,000 (worldwide box office is 5.6 times production budget)",109 minutes,"PG-13 for crude and sexual humor, language and some drug content","$69,148,997","$42,300,000","$111,448,997"
Obsessed ,2009,English,United States,Thriller/Suspense,"$20,000,000 (worldwide box office is 3.7 times production budget)",108 minutes,"PG-13 for sexual material including some suggestive dialogue, some violence and thematic content","$68,261,644","$5,703,069","$73,964,713"
Holes ,2003,,United States,Adventure,"$20,000,000 (worldwide box office is 3.6 times production budget)",117 minutes,"PG for violence, mild language and some thematic elements.","$67,383,924","$3,848,290","$71,232,214"
Tyler Perry's Madea's Witness Protection ,2012,English,United States,Comedy,"$20,000,000 (worldwide box office is 3.3 times production budget)",114 minutes,"PG-13 for some crude sexual remarks and brief drug references.(Rating bulletin 2222, 5/9/2012)","$65,653,242","$1,297,645","$66,950,887"
Halloween Ends ,2022,English,United States,Horror,"$20,000,000 (worldwide box office is 5.3 times production budget)",111 minutes,"R for bloody horror violence and gore, language throughout and some sexual references.(Rating bulletin 2744 (cert #53986), 8/10/2022)","$64,079,860","$41,320,936","$105,400,796"
The Last Song ,2010,English,United States,Drama,"$20,000,000 (worldwide box office is 4.6 times production budget)",107 minutes,"PG for thematic material, some violence, sensuality and mild language.","$62,950,384","$29,728,564","$92,678,948"
Why Did I Get Married Too? ,2010,English,United States,Drama,"$20,000,000 (worldwide box office is 3.0 times production budget)",121 minutes,"PG-13 for thematic material including sexuality, language, drug references and some domestic violence.(Rating bulletin 2098 (Cert #45804), 12/2/2009)","$60,095,852","$735,215","$60,831,067"
La vita è bella ,1998,"English, German, Italian, Spanish",Italy,Drama,"$20,000,000 (worldwide box office is 11.5 times production budget)",116 minutes,PG-13 for holocaust-related thematic elements.,"$57,598,247","$171,777,114","$229,375,361"
The Shack ,2017,English,United States,Drama,"$20,000,000 (worldwide box office is 4.8 times production budget)",132 minutes,"PG-13 for thematic material including some violence.(Rating bulletin 2462 (Cert #50362), 2/8/2017)","$57,386,418","$39,474,390","$96,860,808"
12 Years a Slave ,2013,English,United States,Drama,"$20,000,000 (worldwide box office is 9.0 times production budget)",133 minutes,"R for violence/cruelty, some nudity and brief sexuality.(Rating bulletin 2266, 4/4/2013)","$56,671,993","$124,093,068","$180,765,061"
Drumline ,2002,English,United States,Comedy,"$20,000,000 (worldwide box office is 2.8 times production budget)",118 minutes,PG-13 for innuendo and language,"$56,398,162",$713,"$56,398,875"
Me Before You ,2016,English,United States,Drama,"$20,000,000 (worldwide box office is 10.4 times production budget)",110 minutes,"PG-13 for thematic elements and some suggestive material.(Rating bulletin 2403 (Cert #50078), 12/9/2015)","$56,245,075","$151,819,833","$208,064,908"
What Men Want ,2019,English,United States,Romantic Comedy,"$20,000,000 (worldwide box office is 3.5 times production budget)",117 minutes,"R for language and sexual content throughout, and some drug material.(Rating bulletin 2561 (Cert #51763), 1/16/2019)","$54,611,903","$15,300,000","$69,911,903"
Barbershop: The Next Cut ,2016,English,United States,Comedy,"$20,000,000 (worldwide box office is 2.7 times production budget)",112 minutes,"PG-13 for sexual material and language.(Rating bulletin 2403 (Cert #50170), 12/9/2015)","$54,030,051","$374,151","$54,404,202"
Edward Scissorhands ,1990,English,United States,Drama,"$20,000,000 (worldwide box office is 2.7 times production budget)",107 minutes,PG-13,"$53,976,987","$3,233","$53,980,220"
A Simple Favor ,2018,English,United States,Thriller/Suspense,"$20,000,000 (worldwide box office is 4.9 times production budget)",116 minutes,"R for sexual content and language throughout, some graphic nude images, drug use and violence.(Rating bulletin 2541 (Cert #51512), 8/22/2018)","$53,548,586","$44,080,131","$97,628,717"
Selma ,2015,English,"United Kingdom, United States",Drama,"$20,000,000 (worldwide box office is 3.3 times production budget)",123 minutes,"PG-13 for disturbing thematic material including violence, a suggestive moment, and brief strong
language.(Rating bulletin 2353, 12/17/2014)","$52,076,908","$14,594,090","$66,670,998"
Violent Night ,2022,English,United States,Comedy,"$20,000,000 (worldwide box office is 3.8 times production budget)",112 minutes,"R for strong bloody violence, language throughout and some sexual references.(Rating bulletin 2741 (cert #53925), 7/20/2022)","$50,057,405","$26,542,572","$76,599,977"
A Walk in the Clouds ,1995,English,United States,Drama,"$20,000,000 (worldwide box office is 2.5 times production budget)",102 minutes,PG-13 for moments of sensuality and war action.,"$50,008,143",,
Popeye ,1980,English,United States,Musical,"$20,000,000 (worldwide box office is 2.5 times production budget)",114 minutes,PG,"$49,823,037",,
Date Movie ,2006,English,United States,Comedy,"$20,000,000 (worldwide box office is 4.3 times production budget)",82 minutes,"PG-13 for continuous crude and sexual humor, including language","$48,548,426","$36,597,739","$85,146,165"
Peter Pan: Return to Neverland ,2002,English,United States,Adventure,"$20,000,000 (worldwide box office is 5.5 times production budget)",72 minutes,G,"$48,430,258","$61,432,424","$109,862,682"
The Jungle Book 2 ,2003,,United States,Adventure,"$20,000,000 (worldwide box office is 7.0 times production budget)",72 minutes,G,"$47,901,582","$92,022,620","$139,924,202"
Premonition ,2007,English,United States,Thriller/Suspense,"$20,000,000 (worldwide box office is 4.2 times production budget)",97 minutes,"PG-13 for some violent content, disturbing images, thematic material and brief language","$47,852,604","$36,294,228","$84,146,832"
Tyler Perry’s Boo 2! A Madea Halloween ,2017,English,United States,Comedy,"$20,000,000 (worldwide box office is 2.4 times production budget)",100 minutes,"PG-13 for sexual references, drug content, language and some horror images.(Rating bulletin 2488 (Cert #51190), 8/9/2017)","$47,319,572","$560,000","$47,879,572"
Boogeyman ,2005,English,"New Zealand, United States",Horror,"$20,000,000 (worldwide box office is 3.4 times production budget)",89 minutes,"PG-13 for intense sequences of horror and terror/violence, and some partial nudity.","$46,752,382","$20,440,477","$67,192,859"
The Tigger Movie ,2000,English,United States,Adventure,"$20,000,000 (worldwide box office is 4.8 times production budget)",77 minutes,G,"$45,542,421","$50,605,267","$96,147,688"
Spotlight ,2015,English,United States,Drama,"$20,000,000 (worldwide box office is 4.6 times production budget)",128 minutes,"R for some language including sexual references.(Rating bulletin 2386, 8/12/2015)","$45,055,776","$46,846,662","$91,902,438"
Queen & Slim ,2019,English,United States,Drama,"$20,000,000 (worldwide box office is 2.4 times production budget)",132 minutes,"R for violence, some strong sexuality, nudity, pervasive language, and brief drug use.(Rating bulletin 2588 (Cert #52310), 7/24/2019)","$43,808,310","$4,457,853","$48,266,163"
Acrimony ,2018,English,United States,Thriller/Suspense,"$20,000,000 (worldwide box office is 2.3 times production budget)",120 minutes,"R for language, sexual content and some violence.(Rating bulletin 2484 (Cert #51136), 7/12/2017)","$43,549,096","$3,078,740","$46,627,836"
Max ,2015,English,United States,Adventure,"$20,000,000 (worldwide box office is 2.2 times production budget)",111 minutes,"PG for action violence, peril, brief language and some thematic elements.(Rating bulletin 2351, 12/3/2014)","$42,656,255","$1,001,902","$43,658,157"
Meet the Browns ,2008,English,United States,Comedy,"$20,000,000 (worldwide box office is 2.1 times production budget)",110 minutes,"PG-13 for drug content, language including sexual references, thematic elements and brief violence.","$41,975,388",,
Orphan ,2009,"English, Estonian",United States,Drama,"$20,000,000 (worldwide box office is 3.9 times production budget)",123 minutes,"R For disturbing violent content, some sexuality and language","$41,596,251","$37,173,177","$78,769,428"
The Star ,2017,English,United States,Adventure,"$20,000,000 (worldwide box office is 3.1 times production budget)",86 minutes,"PG for some thematic elements.(Rating bulletin 2495 (Cert #50947), 9/27/2017)","$40,847,995","$21,744,143","$62,592,138"
Epic Movie ,2007,English,"Canada, United States",Comedy,"$20,000,000 (worldwide box office is 4.3 times production budget)",86 minutes,"PG-13 for crude and sexual humor, language and some comic violence.","$39,739,367","$47,119,211","$86,858,578"
Lakeview Terrace ,2008,English,United States,Thriller/Suspense,"$20,000,000 (worldwide box office is 2.2 times production budget)",111 minutes,"PG-13 for intense thematic material, violence, sexuality, language and some drug references.","$39,263,506","$5,557,793","$44,821,299"
The Grudge 2 ,2006,"English, Japanese",United States,Horror,"$20,000,000 (worldwide box office is 3.5 times production budget)",,"PG-13 for mature thematic material, disturbing images/terror/violence, and some sensuality","$39,143,839","$31,600,000","$70,743,839"
Nerve ,2016,English,United States,Thriller/Suspense,"$20,000,000 (worldwide box office is 4.3 times production budget)",96 minutes,"PG-13 for thematic material involving dangerous and risky behavior, some sexual content, language, drug content, drinking and nudity all involving teens.(Rating bulletin 2429 (Cert #50364), 6/15/2016)","$38,583,626","$47,000,319","$85,583,945"
Conan the Barbarian ,1982,English,United States,Action,"$20,000,000 (worldwide box office is 4.0 times production budget)",129 minutes,R,"$38,264,085","$40,850,000","$79,114,085"
How Stella Got Her Groove Back ,1998,English,United States,Drama,"$20,000,000 (worldwide box office is 1.9 times production budget)",124 minutes,R for language and some sexuality,"$37,672,944",,
Bill & Ted's Bogus Journey ,1991,"English, Italian, Russian",United States,Adventure,"$20,000,000 (worldwide box office is 1.9 times production budget)",93 minutes,PG,"$37,537,675","$2,337","$37,540,012"
Man of the Year ,2006,English,United States,Comedy,"$20,000,000 (worldwide box office is 2.1 times production budget)",115 minutes,"PG-13 for language including some crude sexual references, drug related material, and brief violence.","$37,442,180","$3,900,000","$41,342,180"
Risen ,2016,English,United States,Drama,"$20,000,000 (worldwide box office is 2.3 times production budget)",107 minutes,"PG-13 for Biblical violence including some disturbing images.(Rating bulletin 2396 (Cert #49692), 10/21/2015)","$36,880,033","$9,364,033","$46,244,066"
Vampires Suck ,2010,English,United States,Comedy,"$20,000,000 (worldwide box office is 4.1 times production budget)",82 minutes,"PG-13 for crude sexual content, comic violence, language and teen partying(Rating bulletin 2130, 7/21/2010)","$36,661,504","$44,763,484","$81,424,988"
The Black Hole ,1979,English,United States,Action,"$20,000,000 (worldwide box office is 1.8 times production budget)",98 minutes,PG,"$35,841,901",,
Selena ,1997,English,United States,Drama,"$20,000,000 (worldwide box office is 1.8 times production budget)",135 minutes,PG for some mild language and thematic elements,"$35,782,828",,
The American ,2010,"English, Italian",United States,Thriller/Suspense,"$20,000,000 (worldwide box office is 3.4 times production budget)",103 minutes,"R for violence, sexual content and nudity.(Rating bulletin 2131, 7/28/2010)","$35,606,376","$32,344,347","$67,950,723"
Knock at the Cabin ,2023,English,United States,Thriller/Suspense,"$20,000,000 (worldwide box office is 2.7 times production budget)",139 minutes,"R for violence and language.(Rating bulletin 2761 (cert #54171), 12/7/2022)","$35,397,980","$19,314,755","$54,712,735"
A Very Harold & Kumar 3D Christmas ,2011,English,United States,Comedy,"$20,000,000 (worldwide box office is 1.8 times production budget)",89 minutes,"R for strong crude and sexual content, graphic nudity, pervasive language, drug use and some violence.(Rating bulletin 2179, 7/6/2011)","$35,061,031","$1,204,714","$36,265,745"
Eternal Sunshine of the Spotless Mind ,2004,English,United States,Comedy,"$20,000,000 (worldwide box office is 3.6 times production budget)",108 minutes,"R for language, some drug and sexual content.","$34,366,518","$38,034,860","$72,401,378"
Texas Chainsaw 3D ,2013,English,United States,Horror,"$20,000,000 (worldwide box office is 2.4 times production budget)",92 minutes,"R for strong grisly violence and language throughout.(Rating bulletin 2237, 8/22/2012)","$34,341,945","$13,324,068","$47,666,013"
Babel ,2006,English,"Japan, Mexico, Morocco, United States",Drama,"$20,000,000 (worldwide box office is 6.6 times production budget)",143 minutes,"R for violence, some graphic nudity, sexual content, language and some drug use","$34,302,837","$97,818,375","$132,121,212"
This is Where I Leave You ,2014,English,United States,Comedy,"$20,000,000 (worldwide box office is 2.1 times production budget)",103 minutes,"R for language, sexual content and some drug use.(Rating bulletin 2298, 11/13/2013)","$34,296,320","$7,000,000","$41,296,320"
Doubt ,2008,English,United States,Drama,"$20,000,000 (worldwide box office is 2.7 times production budget)",104 minutes,PG-13 for thematic material,"$33,446,470","$19,744,631","$53,191,101"
