Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
The Cookout ,2004,,,Comedy,"$16,000,000 (worldwide box office is 0.7 times production budget)",97 minutes,"PG-13 for drug content, sexual references and language","$11,540,112",,
Meteor ,1979,"English, Russian",United States,Action,"$16,000,000 (worldwide box office is 0.5 times production budget)",107 minutes,,"$8,400,000",,
Highlander ,1986,English,"United Kingdom, United States",Action,"$16,000,000 (worldwide box office is 0.8 times production budget)",116 minutes,"R for strong action violence, a scene of sexuality and some language.","$5,900,000","$7,000,000","$12,900,000"
Bleed for This ,2016,English,United States,Drama,"$16,000,000 (worldwide box office is 0.4 times production budget)",116 minutes,"R for language, sexuality/nudity and some accident images.(Rating bulletin 2446 (Cert #50063), 10/12/2016)","$5,083,906","$2,087,414","$7,171,320"
Hollywood Ending ,2002,,United States,Romantic Comedy,"$16,000,000 (worldwide box office is 0.9 times production budget)",,PG-13 for some drug references and sexual material,"$4,839,383","$10,000,000","$14,839,383"
Duets ,2000,,,Drama,"$16,000,000 (worldwide box office is 0.4 times production budget)",112 minutes,R for language and some sexuality.,"$4,734,235","$1,881,217","$6,615,452"
Detroit Rock City ,1999,English,United States,Comedy,"$16,000,000 (worldwide box office is 0.4 times production budget)",94 minutes,"R for strong language, drug use and sex-related content.","$4,217,115","$1,608,199","$5,825,314"
The Apprentice ,2024,English,United States,Drama,"$16,000,000 (worldwide box office is 0.6 times production budget)",120 minutes,"R for sexual content, some graphic nudity, language, sexual assault, and drug use.(Rating bulletin 2852 (cert #55102), 9/18/2024)","$4,001,910","$5,138,387","$9,140,297"
Things We Lost in the Fire ,2007,English,"United Kingdom, United States",Drama,"$16,000,000 (worldwide box office is 0.5 times production budget)",119 minutes,R for drug content and language,"$3,287,315","$4,832,833","$8,120,148"
The Homesman ,2014,English,"France, United States",Western,"$16,000,000 (worldwide box office is 0.5 times production budget)",120 minutes,"R for violence, sexual content, some disturbing behavior and nudity.(Rating bulletin 2343, 10/8/2014)","$2,429,989","$5,787,582","$8,217,571"
Trance ,2013,"English, French","France, United Kingdom",Thriller/Suspense,"$16,000,000 (worldwide box office is 1.4 times production budget)",101 minutes,"R for sexual content, graphic nudity, violence, some grisly images, and language.(Rating bulletin 2251, 12/5/2012)","$2,322,593","$20,271,459","$22,594,052"
The Immigrant ,2014,English,United States,Drama,"$16,000,000 (worldwide box office is 0.5 times production budget)",120 minutes,R,"$2,013,456","$5,571,555","$7,585,011"
Steel ,1997,,,Action,"$16,000,000 (worldwide box office is 0.1 times production budget)",97 minutes,PG-13 for some superhero action violence,"$1,686,429",,
The White Countess ,2005,,"China, Germany, United Kingdom, United States",Drama,"$16,000,000 (worldwide box office is 0.2 times production budget)",,PG-13 for some violent images and thematic elements,"$1,669,971","$1,144,595","$2,814,566"
Bienvenue chez les Ch'tis ,2008,"French, Picard (Chti)",France,Comedy,"$16,000,000 (worldwide box office is 15.5 times production budget)",106 minutes,Not Rated,"$1,477,650","$245,996,847","$247,474,497"
Ban-do ,2020,Korean,Republic of Korea,Horror,"$16,000,000 (worldwide box office is 2.2 times production budget)",116 minutes,,"$1,224,525","$33,866,998","$35,091,523"
"Men, Women and Children ",2014,English,United States,Comedy,"$16,000,000 (worldwide box office is 0.1 times production budget)",119 minutes,"R for strong sexual content including graphic dialogue throughout-some involving teens, and for language.(Rating bulletin 2339, 9/10/2014)","$705,908","$979,495","$1,685,403"
Teen Spirit ,2019,English,United States,Musical,"$16,000,000 (worldwide box office is 0.1 times production budget)",93 minutes,"PG-13 for some suggestive content, and for teen drinking and smoking.(Rating bulletin 2565 (Cert #52029), 2/13/2019)","$441,366","$1,132,237","$1,573,603"
Enter the Void ,2010,"English, Japanese","France, Germany",Drama,"$16,000,000 (worldwide box office is 0.1 times production budget)",106 minutes,Not Rated,"$337,997","$1,129,281","$1,467,278"
Good ,2008,"English, French, German","Cayman Islands, Germany, Hungary, United Kingdom",Drama,"$16,000,000 (worldwide box office is 0.0 times production budget)",92 minutes,"R for language(Rating bulletin 2125, 6/16/2010)","$31,631",,
Vamps ,2012,English,United States,Romantic Comedy,"$16,000,000 (worldwide box office is 0.0 times production budget)",92 minutes,"PG-13 for violent images, some drug material, sexual content and language.(Rating bulletin 2162, 3/9/2011)","$3,361","$91,451","$94,812"
Haeundae ,2010,Korean,Republic of Korea,Action,"$16,000,000 (worldwide box office is 4.0 times production budget)",120 minutes,"R for some disturbing disaster images and language(Rating bulletin 2114 (Cert #46037), 3/31/2010)",n/a,"$64,733,391","$64,733,391"
Hachiko: A Dog’s Story ,2010,English,United States,Drama,"$16,000,000 (worldwide box office is 3.0 times production budget)",93 minutes,G,n/a,"$47,707,417","$47,707,417"
Zulu ,2013,"Afrikaans, English","France, South Africa",Thriller/Suspense,"$16,000,000 (worldwide box office is 0.1 times production budget)",110 minutes,"R for strong violence, grisly images, language, sexuality/nudity and drug content.(Rating bulletin 2393, 9/30/2015)",n/a,"$1,844,228","$1,844,228"
The Lovebirds ,2020,English,United States,Comedy,"$16,000,000",86 minutes,"R for sexual content, language throughout and some violence.(Rating bulletin 2614 (Cert #52442), 1/29/2020)",n/a,,
The Iron Claw ,2023,English,"United Kingdom, United States",Drama,"$15,900,000 (worldwide box office is 2.7 times production budget)",132 minutes,"R for language, suicide, some sexuality and drug use.(Rating bulletin 2813 (cert #54569), 12/13/2023)","$35,611,828","$7,204,262","$42,816,090"
The Old Man and the Gun ,2018,English,United States,Comedy,"$15,800,000 (worldwide box office is 1.1 times production budget)",93 minutes,"PG-13 for brief strong language.(Rating bulletin 2510 (Cert #51414), 1/17/2018)","$11,277,120","$5,678,553","$16,955,673"
Demon Slayer: Kimetsu no Yaiba—The Movie: Mugen Train ,劇場版「鬼滅の刃」 無限列車編,Japanese,Japan,Adventure,"$15,750,000 (worldwide box office is 32.2 times production budget)",117 minutes,"R for violence and bloody images.(Rating bulletin 2665 (cert #53039) (Dubbed), 1/27/2021)","$49,888,502","$457,230,556","$507,119,058"
Second Act ,2018,English,United States,Comedy,"$15,700,000 (worldwide box office is 4.0 times production budget)",104 minutes,"PG-13 for some crude sexual references, and language.(Rating bulletin 2530 (Cert #51638), 6/6/2018)","$39,282,227","$24,006,627","$63,288,854"
Juwanna Mann ,2002,English,United States,Comedy,"$15,600,000 (worldwide box office is 0.9 times production budget)",91 minutes,PG-13 for language and sex-related material,"$13,571,817","$200,000","$13,771,817"
Triangle of Sadness ,2022,English,"France, Sweden, United Kingdom, United States",Black Comedy,"$15,600,000 (worldwide box office is 2.1 times production budget)",149 minutes,"R for language and some sexual content.(Rating bulletin 2751 (cert #54063), 9/28/2022)","$4,608,096","$28,282,887","$32,890,983"
The Personal History of David Copperfield ,2020,English,"United Kingdom, United States",Drama,"$15,600,000 (worldwide box office is 0.9 times production budget)",119 minutes,"PG for thematic material and brief violence.(Rating bulletin 2611 (Cert #52532), 1/8/2020)","$1,876,298","$12,754,356","$14,630,654"
La Môme ,2007,French,France,Drama,"$15,500,000 (worldwide box office is 5.7 times production budget)",140 minutes,"PG-13 for substance abuse, sexual content, brief nudity, language and thematic elements (extended edition).","$10,299,782","$78,312,055","$88,611,837"
Ararat ,2002,"Armenian, English, French, German","Canada, France",Drama,"$15,500,000 (worldwide box office is 0.1 times production budget)",115 minutes,"R for violence, sexuality/nudity and language","$1,693,000","$64,694","$1,757,694"
Slow Burn ,2007,English,United States,Thriller/Suspense,"$15,500,000 (worldwide box office is 0.1 times production budget)",93 minutes,"R for sexuality, violence and language. ","$1,237,615",,
Madison ,2005,English,United States,Drama,"$15,500,000 (worldwide box office is 0.0 times production budget)",99 minutes,PG for some mild language and sports peril,"$517,262",,
The Yellow Handkerchief ,2010,English,United States,Drama,"$15,500,000 (worldwide box office is 0.0 times production budget)",,"PG-13 For sexual content, some violence, language and thematic elements","$318,623",,
Annette ,2021,English,"France, Mexico, United States",Musical,"$15,500,000 (worldwide box office is 0.2 times production budget)",140 minutes,"R for sexual content including some nudity, and for language.(Rating bulletin 2660 (cert #53010), 12/16/2020)",n/a,"$3,349,127","$3,349,127"
Far from the Madding Crowd ,2015,English,"United Kingdom, United States",Drama,"$15,495,600 (worldwide box office is 1.9 times production budget)",119 minutes,"PG-13 for some sexuality and violence.(Rating bulletin 2336, 8/20/2014)","$12,236,500","$17,484,910","$29,721,410"
Wasabi ,2002,,,,"$15,300,000 (worldwide box office is 0.5 times production budget)",,R,"$81,525","$6,918,475","$7,000,000"
Slither ,2006,English,United States,Horror,"$15,250,000 (worldwide box office is 0.8 times production budget)",96 minutes,"R for strong horror violence and gore, and language.","$7,802,450","$5,127,893","$12,930,343"
Home Alone ,1990,English,United States,Comedy,"$15,000,000 (worldwide box office is 31.8 times production budget)",103 minutes,PG,"$285,761,243","$190,919,398","$476,680,641"
Beverly Hills Cop ,1984,English,United States,Comedy,"$15,000,000 (worldwide box office is 21.1 times production budget)",105 minutes,R,"$234,760,478","$81,539,522","$316,300,000"
Top Gun ,1986,English,United States,Action,"$15,000,000 (worldwide box office is 23.8 times production budget)",110 minutes,PG,"$180,470,489","$176,993,259","$357,463,748"
Tootsie ,1982,English,United States,Comedy,"$15,000,000 (worldwide box office is 11.8 times production budget)",116 minutes,PG on appeal. Originally rated R.,"$177,200,000",$262,"$177,200,262"
3 Men and a Baby ,1987,English,United States,Comedy,"$15,000,000 (worldwide box office is 11.2 times production budget)",102 minutes,PG,"$167,780,960",,
The King’s Speech ,2010,English,United Kingdom,Drama,"$15,000,000 (worldwide box office is 28.7 times production budget)",118 minutes,"R for some language.(Rating bulletin 2138, 9/15/2010)PG-13 for language.(Rating bulletin 2163, 3/16/2011)","$138,797,449","$291,263,764","$430,061,213"
American Beauty ,1999,English,United States,Drama,"$15,000,000 (worldwide box office is 23.8 times production budget)",121 minutes,"R for strong sexuality, language, violence and drug content","$130,058,047","$226,200,000","$356,258,047"
"Crouching Tiger, Hidden Dragon ",2000,Mandarin,"China, Hong Kong, Taiwan, Province of China, United States",Action,"$15,000,000 (worldwide box office is 14.3 times production budget)",120 minutes,PG-13 for martial arts violence and some sexuality,"$128,519,357","$85,446,864","$213,966,221"
Twins ,1988,English,United States,Comedy,"$15,000,000 (worldwide box office is 14.4 times production budget)",105 minutes,PG,"$111,936,388","$104,663,612","$216,600,000"
Scream ,1996,English,United States,Horror,"$15,000,000 (worldwide box office is 11.5 times production budget)",111 minutes,"R for strong graphic horror violence and gore, and for language","$103,046,663","$69,999,977","$173,046,640"
Annabelle: Creation ,2017,English,United States,Horror,"$15,000,000 (worldwide box office is 20.4 times production budget)",109 minutes,"R for horror violence and terror.(Rating bulletin 2462 (Cert #50900), 2/8/2017)","$102,092,201","$203,292,664","$305,384,865"
Jackass Presents: Bad Grandpa ,2013,English,United States,Comedy,"$15,000,000 (worldwide box office is 10.7 times production budget)",92 minutes,"R for strong crude and sexual content throughout, language, some graphic nudity
and brief drug use.(Rating bulletin 2292, 10/2/2013)","$102,003,019","$58,900,000","$160,903,019"
Heaven Can Wait ,1978,English,United States,Comedy,"$15,000,000 (worldwide box office is 6.6 times production budget)",101 minutes,PG,"$98,800,000",,
The Color Purple ,1985,English,United States,Drama,"$15,000,000 (worldwide box office is 6.3 times production budget)",152 minutes,PG-13,"$94,029,472",,
The Imitation Game ,2014,English,United States,Drama,"$15,000,000 (worldwide box office is 15.2 times production budget)",113 minutes,"PG-13 for some sexual references, mature thematic material and historical smoking.(Rating bulletin 2339, 9/10/2014)","$91,125,143","$136,203,442","$227,328,585"
Beetlejuice ,1988,English,United States,Comedy,"$15,000,000 (worldwide box office is 5.0 times production budget)",92 minutes,PG,"$74,493,906","$627,831","$75,121,737"
Ben-Hur ,1959,English,United States,Adventure,"$15,000,000 (worldwide box office is 4.9 times production budget)",212 minutes,G (rating applied for 1969 re-release),"$73,000,000","$226,628","$73,226,628"
