Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
"Definitely, Maybe ",2008,English,United States,Romantic Comedy,"$7,000,000 (worldwide box office is 7.9 times production budget)",111 minutes,"PG-13 for sexual content, including some frank dialogue, language and smoking","$32,241,649","$23,376,217","$55,617,866"
"Good Night, and Good Luck ",2005,English,United States,Drama,"$7,000,000 (worldwide box office is 8.1 times production budget)",100 minutes,PG for mild thematic elements and brief language,"$31,501,218","$25,085,683","$56,586,901"
Capote ,2005,English,"Canada, United States",Drama,"$7,000,000 (worldwide box office is 7.1 times production budget)",114 minutes,R for some violent images and brief strong language.,"$28,750,530","$21,173,549","$49,924,079"
The Great Gatsby ,1974,English,United States,Drama,"$7,000,000 (worldwide box office is 3.8 times production budget)",144 minutes,PG,"$26,533,200",,
Fantasy Island ,2020,English,United States,Horror,"$7,000,000 (worldwide box office is 6.9 times production budget)",110 minutes,"PG-13 for violence, terror, drug content, suggestive material and brief strong language.(Rating bulletin 2611 (Cert #52515), 1/8/2020)","$26,441,782","$22,077,175","$48,518,957"
The Descent ,2006,English,United Kingdom,Thriller/Suspense,"$7,000,000 (worldwide box office is 8.2 times production budget)",100 minutes,R for strong violence/gore and language.,"$26,024,456","$31,026,597","$57,051,053"
Desperado ,1995,,United States,Western,"$7,000,000 (worldwide box office is 3.6 times production budget)",105 minutes,"R for strong bloody violence, a strong sex sequence and language","$25,532,388",,
Logan’s Run ,1976,English,United States,Action,"$7,000,000 (worldwide box office is 3.6 times production budget)",119 minutes,PG,"$25,000,000",$76,"$25,000,076"
Gifted ,2017,English,United States,Drama,"$7,000,000 (worldwide box office is 5.3 times production budget)",101 minutes,"PG-13 for thematic elements, language and some suggestive material.(Rating bulletin 2426 (Cert #50285), 5/25/2016)","$24,801,212","$12,163,444","$36,964,656"
Fargo ,1996,English,United States,Thriller/Suspense,"$7,000,000 (worldwide box office is 7.3 times production budget)",95 minutes,"R for strong violence, language and sexuality","$24,567,751","$26,635,756","$51,203,507"
Kingdom Come ,2001,English,United States,Comedy,"$7,000,000 (worldwide box office is 3.3 times production budget)",94 minutes,"PG for thematic elements, language and sensuality","$23,247,539","$146,400","$23,393,939"
The Man with the Golden Gun ,1974,English,United Kingdom,Action,"$7,000,000 (worldwide box office is 13.9 times production budget)",125 minutes,PG,"$21,000,000","$76,600,000","$97,600,000"
Action Jackson ,1988,English,United States,Action,"$7,000,000 (worldwide box office is 2.9 times production budget)",96 minutes,R,"$20,257,000","$17,718","$20,274,718"
Breathless ,1983,English,United States,Action,"$7,000,000 (worldwide box office is 2.8 times production budget)",97 minutes,"R for bloody violence.(Rating bulletin 2205, 1/11/2012)","$19,910,002",,
Michael Jordan to the MAX ,2000,English,United States,Documentary,"$7,000,000 (worldwide box office is 2.8 times production budget)",46 minutes,Not Rated,"$18,642,318","$633,949","$19,276,267"
Dope ,2015,English,United States,Comedy,"$7,000,000 (worldwide box office is 2.6 times production budget)",103 minutes,"R for language, drug content, sexuality/nudity, and some violence - all involving teens.(Rating bulletin 2374, 5/20/2015)","$17,506,470","$684,361","$18,190,831"
BrightBurn ,2019,English,United States,Horror,"$7,000,000 (worldwide box office is 4.7 times production budget)",90 minutes,"R for horror violence/bloody images, and language.(Rating bulletin 2572 (Cert #52113), 4/3/2019)","$17,259,427","$15,924,213","$33,183,640"
The Devil’s Rejects ,2005,,,Horror,"$7,000,000 (worldwide box office is 3.0 times production budget)",,"R for sadistic violence, strong sexual content, language and drug use.","$17,044,981","$3,895,447","$20,940,428"
Devil's Due ,2014,English,United States,Horror,"$7,000,000 (worldwide box office is 5.2 times production budget)",89 minutes,"R for language and some bloody images.(Rating bulletin 2301, 12/11/2013)","$15,821,461","$20,324,626","$36,146,087"
Flirting with Disaster ,1996,,,Comedy,"$7,000,000 (worldwide box office is 2.3 times production budget)",,"R for language, sexuality and a comic drug scene","$14,853,474","$1,295,706","$16,149,180"
Beyond the Lights ,2014,English,United States,Drama,"$7,000,000 (worldwide box office is 2.1 times production budget)",116 minutes,"PG-13 for sexual content including suggestive gestures, partial nudity, language and
thematic elements.(Rating bulletin 2333, 7/30/2014)","$14,618,727",,
Buffy the Vampire Slayer ,1992,,,Horror,"$7,000,000 (worldwide box office is 2.0 times production budget)",86 minutes,PG-13 for comic vampire violence and drug references.,"$14,231,669",,
In Too Deep ,1999,English,United States,Thriller/Suspense,"$7,000,000 (worldwide box office is 2.2 times production budget)",104 minutes,"R for brutal violence, strong sexuality, language and drug content.","$14,026,509","$1,444,720","$15,471,229"
"House of 1,000 Corpses ",2003,English,United States,Horror,"$7,000,000 (worldwide box office is 2.4 times production budget)",89 minutes,"R for strong sadistic violence/gore, sexuality and language","$12,634,962","$4,370,504","$17,005,466"
Silver Bullet ,1985,English,United States,Horror,"$7,000,000 (worldwide box office is 1.5 times production budget)",95 minutes,R,"$10,803,211",,
House of the Dead ,2003,,,Horror,"$7,000,000 (worldwide box office is 2.0 times production budget)",90 minutes,"R for pervasive strong violence/gore, language and some nudity.","$10,199,354","$3,660,724","$13,860,078"
A Serious Man ,2009,English,United States,Comedy,"$7,000,000 (worldwide box office is 4.3 times production budget)",105 minutes,"R for language, some sexuality/nudity and brief violence.","$9,228,788","$21,131,782","$30,360,570"
Get Low ,2010,English,United States,Drama,"$7,000,000 (worldwide box office is 1.5 times production budget)",100 minutes,PG-13 For some thematic material and brief violent content,"$9,176,933","$1,651,372","$10,828,305"
A Single Man ,2009,English,United States,Drama,"$7,000,000 (worldwide box office is 4.0 times production budget)",100 minutes,R for some disturbing images and nudity/sexual content.,"$9,176,000","$18,966,379","$28,142,379"
Warlock ,1991,English,United States,Horror,"$7,000,000 (worldwide box office is 1.3 times production budget)",103 minutes,R,"$8,824,553",,
The Last Temptation of Christ ,1988,,United States,Drama,"$7,000,000 (worldwide box office is 1.2 times production budget)",163 minutes,,"$8,373,585",,
Cyrus ,2010,English,United States,Comedy,"$7,000,000 (worldwide box office is 1.4 times production budget)",92 minutes,R For language and some sexual material,"$7,468,936","$2,593,960","$10,062,896"
Outside Providence ,1999,,United States,Comedy,"$7,000,000 (worldwide box office is 1.1 times production budget)",96 minutes,R for pervasive teen drug use and strong language including sexual references,"$7,309,628","$514,730","$7,824,358"
Bride & Prejudice ,2005,,,Musical,"$7,000,000 (worldwide box office is 3.6 times production budget)",,PG-13 for some sexual references.,"$6,601,079","$18,667,961","$25,269,040"
Rabbit-Proof Fence ,2002,,Australia,Drama,"$7,000,000 (worldwide box office is 2.4 times production budget)",93 minutes,PG for emotional thematic material,"$6,199,600","$10,667,328","$16,866,928"
Who's Your Caddy? ,2007,English,United States,Comedy,"$7,000,000 (worldwide box office is 0.8 times production budget)",93 minutes,"PG-13 for crude and sexual content, some nudity, language and drug material","$5,694,308",,
20th Century Women ,2016,English,United States,Drama,"$7,000,000 (worldwide box office is 1.3 times production budget)",118 minutes,"R for sexual material, language, some nudity and brief drug use.(Rating bulletin 2434 (Cert #50558), 7/20/2016)","$5,664,763","$3,688,966","$9,353,729"
Split Second ,1992,English,United Kingdom,Action,"$7,000,000 (worldwide box office is 0.8 times production budget)",90 minutes,R for gore and language.,"$5,430,822",,
Nikita ,1991,French,"France, Italy",Thriller/Suspense,"$7,000,000 (worldwide box office is 0.7 times production budget)",117 minutes,R,"$5,017,971",,
The Other Side of Heaven ,2001,,United States,Drama,"$7,000,000 (worldwide box office is 0.7 times production budget)",113 minutes,PG,"$4,720,371",,
Dark Angel ,1990,English,United States,Action,"$7,000,000 (worldwide box office is 0.6 times production budget)",91 minutes,R,"$4,372,561",,
American Anthem ,1986,English,United States,Drama,"$7,000,000 (worldwide box office is 0.5 times production budget)",102 minutes,PG-13,"$3,571,624",,
Veer-Zaara ,2004,"Hindi, Punjabi, Urdu",India,Drama,"$7,000,000 (worldwide box office is 1.0 times production budget)",192 minutes,Not Rated,"$2,938,532","$4,079,327","$7,017,859"
Redbelt ,2008,English,United States,Action,"$7,000,000 (worldwide box office is 0.4 times production budget)",99 minutes,R for strong language,"$2,344,847","$322,237","$2,667,084"
A Dog of Flanders ,1999,,,Drama,"$7,000,000 (worldwide box office is 0.3 times production budget)",,"PG for one scene of mild violence, mild language and thematic elements","$2,165,637",,
Auto Focus ,2002,,,Drama,"$7,000,000 (worldwide box office is 0.4 times production budget)",,"R for strong sexuality, nudity, language, some drug use and violence","$2,062,066","$641,755","$2,703,821"
Assassination Nation ,2018,English,United States,Thriller/Suspense,"$7,000,000 (worldwide box office is 0.4 times production budget)",110 minutes,"R for disturbing bloody violence, strong sexual material including menace, pervasive language, and for drug and alcohol use - all involving teens.(Rating bulletin 2542 (Cert #51721), 8/29/2018)","$2,005,142","$847,617","$2,852,759"
The Mighty Macs ,2011,English,United States,Drama,"$7,000,000 (worldwide box office is 0.3 times production budget)",98 minutes,"G(Rating bulletin 2178, 6/29/2011)","$1,891,936",,
Somewhere ,2010,English,United States,Drama,"$7,000,000 (worldwide box office is 2.4 times production budget)",98 minutes,"R for sexual content, nudity and language","$1,785,645","$15,237,476","$17,023,121"
We Need to Talk About Kevin ,2012,English,"United Kingdom, United States",Drama,"$7,000,000 (worldwide box office is 1.5 times production budget)",112 minutes,"R for disturbing violence and behavior, some sexuality and language","$1,738,692","$9,026,591","$10,765,283"
Factory Girl ,2007,"English, French, Slovak",United States,Drama,"$7,000,000 (worldwide box office is 0.2 times production budget)",90 minutes,"R for pervasive drug use, strong sexual content, nudity and language","$1,661,464",,
The Christmas Candle ,2013,English,"United Kingdom, United States",Adventure,"$7,000,000 (worldwide box office is 0.3 times production budget)",100 minutes,"PG for mild thematic elements.(Rating bulletin 2293, 10/9/2013)","$1,632,000","$301,829","$1,933,829"
The Kid ,2019,English,United States,Western,"$7,000,000 (worldwide box office is 0.2 times production budget)",99 minutes,"R for violence and language.(Rating bulletin 2565 (Cert #51679), 2/13/2019)","$1,508,593","$84,580","$1,593,173"
I Hope They Serve Beer in Hell ,2009,English,United States,Comedy,"$7,000,000 (worldwide box office is 0.2 times production budget)",105 minutes,"R for nudity, strong sexual content including graphic dialogue throughout, language and some crude material","$1,429,299",$154,"$1,429,453"
Finding Your Feet ,2018,English,"Australia, Canada, United Kingdom, United States",Comedy,"$7,000,000 (worldwide box office is 2.5 times production budget)",111 minutes,"PG-13 for suggestive material, brief drug use, and brief strong language.(Rating bulletin 2514 (Cert #51465), 2/14/2018)","$1,418,682","$16,151,972","$17,570,654"
Losin' It ,1983,English,"Canada, United States",Comedy,"$7,000,000 (worldwide box office is 0.2 times production budget)",100 minutes,R,"$1,246,141",,
Mother and Child ,2010,English,United States,Drama,"$7,000,000 (worldwide box office is 0.9 times production budget)",125 minutes,"R for sexuality, brief nudity, and language.(Rating bulletin 2086 (Cert #45499), 9/9/2009)","$1,110,509","$5,426,670","$6,537,179"
March or Die ,1977,,United Kingdom,,"$7,000,000 (worldwide box office is 0.1 times production budget)",,,"$1,000,000",,
Les Visiteurs ,1996,French,France,Comedy,"$7,000,000 (worldwide box office is 14.1 times production budget)",107 minutes,R for language,"$659,000","$98,095,000","$98,754,000"
Freeheld ,2015,English,United States,Drama,"$7,000,000 (worldwide box office is 0.2 times production budget)",103 minutes,"PG-13 for some thematic elements, language and sexuality.(Rating bulletin 2386, 8/12/2015)","$546,201","$1,186,027","$1,732,228"
Dom Hemingway ,2013,English,United Kingdom,Comedy,"$7,000,000 (worldwide box office is 0.3 times production budget)",93 minutes,"R for sexual content, nudity, pervasive language, some violence and drug use.(Rating bulletin 2294, 10/16/2013)","$523,511","$1,333,947","$1,857,458"
The Extra Man ,2010,English,"France, United States",Comedy,"$7,000,000 (worldwide box office is 0.1 times production budget)",108 minutes,"R for some sexual content(Rating bulletin 2121, 5/19/2010)","$453,377","$38,731","$492,108"
Hesher ,2011,English,United States,Drama,"$7,000,000 (worldwide box office is 0.1 times production budget)",109 minutes,"R for disturbing violent behavior, sexual content including graphic dialogue, pervasive language, and drug content - some in the presence of a child.(Rating bulletin 2146, 11/10/2010)","$382,946",,
Chairman of the Board ,1998,,,Comedy,"$7,000,000 (worldwide box office is 0.0 times production budget)",,PG-13 for crude and sex related humor and language. ,"$306,715",,
Gerry ,2003,English,United States,Adventure,"$7,000,000 (worldwide box office is 0.1 times production budget)",103 minutes,R for language,"$254,683","$465,016","$719,699"
Wah-Wah ,2006,,"France, South Africa, United Kingdom",,"$7,000,000 (worldwide box office is 0.1 times production budget)",,Not Rated,"$234,750","$228,289","$463,039"
The Heart of Me ,2003,English,United Kingdom,,"$7,000,000 (worldwide box office is 0.1 times production budget)",96 minutes,R for some sexuality,"$196,067","$335,155","$531,222"
Ca$h ,2010,English,United States,Thriller/Suspense,"$7,000,000 (worldwide box office is 0.0 times production budget)",108 minutes,"R language, violence and some sexual content","$46,488",,
Trudno byt bogom ,2015,Russian,Russian Federation,Drama,"$7,000,000 (worldwide box office is 0.0 times production budget)",170 minutes,Not Rated,"$31,443","$9,595","$41,038"
The Boondock Saints ,2000,"English, Latin, Russian, Spanish","Canada, United States",Action,"$7,000,000 (worldwide box office is 0.1 times production budget)",130 minutes,"R for strong violence, language and sexual content. ","$30,471","$381,403","$411,874"
Twixt ,2012,English,United States,Horror,"$7,000,000 (worldwide box office is 0.2 times production budget)",89 minutes,"R for some bloody violence.(Rating bulletin 2270, 5/1/2013)","$1,996","$1,268,346","$1,270,342"
Des nouvelles de la planète Mars ,2016,French,"Belgium, France",Comedy,"$7,000,000 (worldwide box office is 0.1 times production budget)",101 minutes,Not Rated,$310,"$582,539","$582,849"
Snezhnaya koroleva ,2012,Russian,Russian Federation,Adventure,"$7,000,000 (worldwide box office is 2.2 times production budget)",,"PG for mild action, rude humor and brief language.(Rating bulletin 2292, 10/2/2013)",n/a,"$15,193,977","$15,193,977"
Oddball ,2015,English,Australia,Adventure,"$7,000,000 (worldwide box office is 1.5 times production budget)",95 minutes,Not Rated,n/a,"$10,338,919","$10,338,919"
Chempion mira ,2021,Russian,Russian Federation,Drama,"$7,000,000 (worldwide box office is 1.0 times production budget)",145 minutes,,n/a,"$6,739,989","$6,739,989"
Z Storm ,2014,Cantonese,Hong Kong,Action,"$7,000,000 (worldwide box office is 0.3 times production budget)",92 minutes,,n/a,"$2,053,330","$2,053,330"
