Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
Chernobyl Diaries ,2012,English,United States,Horror,"$1,000,000 (worldwide box office is 42.4 times production budget)",93 minutes,"R for violence, some bloody images and pervasive language.(Rating bulletin 2218, 4/11/2012)","$18,119,640","$24,292,081","$42,411,721"
The Howling ,1981,English,United States,Horror,"$1,000,000 (worldwide box office is 18.0 times production budget)",91 minutes,R,"$17,985,000",$130,"$17,985,130"
Dr. No ,1963,English,United Kingdom,Action,"$1,000,000 (worldwide box office is 59.6 times production budget)",109 minutes,PG,"$16,067,035","$43,500,000","$59,567,035"
Hellraiser ,1987,English,United Kingdom,Horror,"$1,000,000 (worldwide box office is 14.6 times production budget)",94 minutes,R,"$14,564,000","$11,148","$14,575,148"
"Hello, My Name is Doris ",2016,English,United States,Drama,"$1,000,000 (worldwide box office is 14.7 times production budget)",90 minutes,"R for language.(Rating bulletin 2400 (Cert #50146), 11/18/2015)","$14,444,999","$217,704","$14,662,703"
X ,2022,English,United States,Horror,"$1,000,000 (worldwide box office is 15.1 times production budget)",105 minutes,"R for strong bloody violence and gore, strong sexual content, graphic nudity, drug use, and language.(Rating bulletin 2712 (cert #53557), 12/22/2021)","$11,769,469","$3,343,636","$15,113,105"
Cry Wolf ,2005,English,United States,Thriller/Suspense,"$1,000,000 (worldwide box office is 15.9 times production budget)",90 minutes,"PG-13 for violence, terror, disturbing images, language, sexuality and a brief drug reference.","$10,047,674","$5,895,407","$15,943,081"
Godzilla 2000 ,2000,Japanese,Japan,Action,"$1,000,000 (worldwide box office is 10.0 times production budget)",107 minutes,PG for monster violence and mild language,"$10,037,390",,
Blue Valentine ,2010,English,United States,Drama,"$1,000,000 (worldwide box office is 16.6 times production budget)",120 minutes,"NC-17 for a scene of explicit sexual content.(Rating bulletin 2148, 11/24/2010)R for strong graphic sexual content, language, and a beating.(Rating bulletin 2151, 12/15/2010)","$9,737,892","$6,828,348","$16,566,240"
Transamerica ,2006,,United States,Drama,"$1,000,000 (worldwide box office is 16.6 times production budget)",103 minutes,"R for sexual content, nudity, language and drug use.","$9,015,303","$7,537,860","$16,553,163"
Beyond the Valley of the Dolls ,1970,English,United States,Comedy,"$1,000,000 (worldwide box office is 9.0 times production budget)",109 minutes,NC-17,"$9,000,000",,
Love Me Tender ,1956,English,United States,Musical,"$1,000,000 (worldwide box office is 9.0 times production budget)",89 minutes,Not Rated,"$9,000,000",,
Unfriended: Dark Web ,2018,English,United States,Horror,"$1,000,000 (worldwide box office is 16.4 times production budget)",88 minutes,"R for some disturbing violence, language and sexual references.(Rating bulletin 2523 (Cert #51565), 4/18/2018)R EDITED VERSION - Content is Different from ""R"" rated version - for some disturbing violence, language and sexual references.(Rating bulletin 2534 (Cert #51659), 7/4/2018)","$8,866,745","$7,567,843","$16,434,588"
Sands of Iwo Jima ,1949,English,United States,Action,"$1,000,000 (worldwide box office is 7.8 times production budget)",100 minutes,Not Rated Approved,"$7,800,000","$3,339","$7,803,339"
The Green Inferno ,2015,English,United States,Horror,"$1,000,000 (worldwide box office is 12.9 times production budget)",103 minutes,"R for aberrant violence and torture, grisly disturbing images, brief graphic nudity, sexual content, language and some drug use.(Rating bulletin 2287, 8/28/2013)","$7,192,291","$5,739,129","$12,931,420"
I Am Not Your Negro ,2017,English,United States,Documentary,"$1,000,000 (worldwide box office is 9.6 times production budget)",95 minutes,"PG-13 for disturbing violent images, thematic material, language and brief nudity.(Rating bulletin 2451 (Cert #50785), 11/16/2016)","$7,123,919","$2,493,483","$9,617,402"
The Sessions ,2012,English,United States,Drama,"$1,000,000 (worldwide box office is 11.5 times production budget)",95 minutes,"R for strong sexuality including graphic nudity and frank dialogue.(Rating bulletin 2209, 2/8/2012)","$6,002,451","$5,492,753","$11,495,204"
Shine a Light ,2008,English,United States,Documentary,"$1,000,000 (worldwide box office is 16.2 times production budget)",122 minutes,R for some language,"$5,505,267","$10,668,612","$16,173,879"
October Baby ,2012,English,United States,Drama,"$1,000,000 (worldwide box office is 5.4 times production budget)",105 minutes,"PG-13 for mature thematic material.(Rating bulletin 2193, 10/12/2011)","$5,355,847","$36,145","$5,391,992"
The Skeleton Twins ,2014,English,United States,Drama,"$1,000,000 (worldwide box office is 5.8 times production budget)",92 minutes,"R for language, some sexuality and drug use.(Rating bulletin 2327, 6/17/2014)","$5,284,309","$512,883","$5,797,192"
20 Feet From Stardom ,2013,English,United States,Documentary,"$1,000,000 (worldwide box office is 5.9 times production budget)",90 minutes,"PG-13 for strong language and sexual material.(Rating bulletin 2269, 4/24/2013)","$4,946,250","$946,216","$5,892,466"
"Food, Inc. ",2009,English,United States,Documentary,"$1,000,000 (worldwide box office is 4.7 times production budget)",94 minutes,PG for some thematic material and disturbing images.,"$4,417,674","$314,270","$4,731,944"
An Inconvenient Sequel ,2017,English,United States,Documentary,"$1,000,000 (worldwide box office is 5.8 times production budget)",98 minutes,"PG for thematic elements and some troubling images.(Rating bulletin 2485 (Cert #51031), 7/19/2017)","$3,496,795","$2,342,527","$5,839,322"
Next Stop Wonderland ,1998,,United States,Romantic Comedy,"$1,000,000 (worldwide box office is 3.5 times production budget)",104 minutes,R for language,"$3,395,581","$70,122","$3,465,703"
Obvious Child ,2014,English,United States,Romantic Comedy,"$1,000,000 (worldwide box office is 3.3 times production budget)",83 minutes,"R for language and sexual content.(Rating bulletin 2320, 4/30/2014)","$3,122,616","$201,454","$3,324,070"
Martha Marcy May Marlene ,2011,English,United States,Thriller/Suspense,"$1,000,000 (worldwide box office is 5.4 times production budget)",101 minutes,"R for disturbing violent and sexual content, nudity and language.(Rating bulletin 2170, 5/4/2011)","$2,981,038","$2,457,873","$5,438,911"
Junebug ,2005,,United States,Drama,"$1,000,000 (worldwide box office is 3.6 times production budget)",106 minutes,R for sexual content and language. ,"$2,678,010","$875,243","$3,553,253"
Frozen River ,2008,"English, French, Mandarin, Urdu",United States,Drama,"$1,000,000 (worldwide box office is 6.0 times production budget)",97 minutes,R for some language.,"$2,511,476","$3,518,653","$6,030,129"
Sidewalks of New York ,2001,,United States,Comedy,"$1,000,000 (worldwide box office is 3.6 times production budget)",108 minutes,R for sexual content and language,"$2,402,459","$1,172,849","$3,575,308"
Two Girls and a Guy ,1998,English,United States,Drama,"$1,000,000 (worldwide box office is 2.3 times production budget)",92 minutes,"R for a strong sex scene, strong language and sexual dialogue, and for a violent image (edited version -- originally NC-17)","$2,057,193","$257,833","$2,315,026"
The Broken Hearts Club: A Romantic Comedy ,2000,,,Comedy,"$1,000,000 (worldwide box office is 2.0 times production budget)",,"R for language, drug use and some sexual content","$1,744,858","$277,584","$2,022,442"
Who Killed the Electric Car? ,2006,,United States,Documentary,"$1,000,000 (worldwide box office is 1.8 times production budget)",,PG for brief mild language.,"$1,678,874","$170,518","$1,849,392"
The Secrets of Jonathan Sperry ,2009,English,United States,Drama,"$1,000,000 (worldwide box office is 1.4 times production budget)",96 minutes,PG For mild thematic elements,"$1,355,079",,
Walking and Talking ,1996,,,Romantic Comedy,"$1,000,000 (worldwide box office is 1.6 times production budget)",,"R for sexuality, language and brief drug use","$1,287,480","$328,307","$1,615,787"
Bubba Ho-Tep ,2003,,,Comedy,"$1,000,000 (worldwide box office is 1.5 times production budget)",,"R for language, some sexual content and brief violent images","$1,239,183","$253,712","$1,492,895"
No Man's Land ,2001,"Bosnian, English, French, Serbian","Belgium, Bosnia and Herzegovina, France, Italy, Slovenia, United Kingdom",Drama,"$1,000,000 (worldwide box office is 2.7 times production budget)",98 minutes,R for violence and language.,"$1,067,481","$1,616,726","$2,684,207"
Slam ,1998,English,United States,Drama,"$1,000,000 (worldwide box office is 1.1 times production budget)",92 minutes,"R for pervasive language, a sex scene and brief violence.","$1,009,819","$77,702","$1,087,521"
Visages villages ,2017,French,France,Documentary,"$1,000,000 (worldwide box office is 4.0 times production budget)",89 minutes,"PG for brief nude images and thematic elements.(Rating bulletin 2493 (Cert #51230), 9/13/2017)","$952,432","$3,060,846","$4,013,278"
Brigham City ,2001,,,Thriller/Suspense,"$1,000,000 (worldwide box office is 0.9 times production budget)",,PG-13 for violence and thematic material. ,"$852,206",,
Patti Cake$ ,2017,English,United States,Comedy,"$1,000,000 (worldwide box office is 1.5 times production budget)",109 minutes,"R for language throughout, crude sexual references, some drug use and a brief nude image.(Rating bulletin 2472 (Cert #50990), 4/19/2017)","$800,148","$670,942","$1,471,090"
Panic ,2000,English,United States,Drama,"$1,000,000 (worldwide box office is 1.4 times production budget)",90 minutes,R for language and elements of violence. ,"$779,137","$646,570","$1,425,707"
Palo Alto ,2014,English,United States,Drama,"$1,000,000 (worldwide box office is 1.2 times production budget)",98 minutes,"R for strong sexual content, drug and alcohol use, and pervasive language - all involving teens.(Rating bulletin 2315, 3/26/2014)","$767,732","$388,577","$1,156,309"
Fiza ,2000,,,Drama,"$1,000,000 (worldwide box office is 1.2 times production budget)",,Not Rated,"$623,791","$555,671","$1,179,462"
Ajami ,2010,"Arabic, Hebrew",Israel,Drama,"$1,000,000 (worldwide box office is 2.7 times production budget)",,Not Rated,"$621,859","$2,099,237","$2,721,096"
Orgazmo ,1998,English,United States,Comedy,"$1,000,000 (worldwide box office is 0.6 times production budget)",93 minutes,NC-17 for explicit sexual content and dialogue. ,"$582,024","$45,263","$627,287"
The Future ,2011,English,"Germany, United States",Drama,"$1,000,000 (worldwide box office is 1.2 times production budget)",91 minutes,"R for some sexual content.(Rating bulletin 2173, 5/25/2011)","$568,662","$670,512","$1,239,174"
All the Real Girls ,2003,,,Drama,"$1,000,000 (worldwide box office is 0.7 times production budget)",108 minutes,R for language and some sexuality,"$549,666","$153,354","$703,020"
23 Blast ,2014,English,United States,Drama,"$1,000,000 (worldwide box office is 0.5 times production budget)",98 minutes,"PG-13 for some teen drinking.(Rating bulletin 2337, 8/27/2014)","$549,185",,
Dream With The Fishes ,1997,,,Drama,"$1,000,000 (worldwide box office is 0.5 times production budget)",,"R for pervasive strong language, some drug content and sexuality","$542,909",,
The Act of Killing ,2013,English,"Denmark, Norway, United Kingdom",Documentary,"$1,000,000 (worldwide box office is 1.2 times production budget)",115 minutes,Not Rated,"$486,919","$740,397","$1,227,316"
Blue Car ,2003,English,,Drama,"$1,000,000 (worldwide box office is 0.5 times production budget)",96 minutes,R for sexual content and language,"$464,126","$11,241","$475,367"
Wristcutters: A Love Story ,2007,,United States,Comedy,"$1,000,000 (worldwide box office is 0.5 times production budget)",,R for language and disturbing content involving suicide,"$446,165","$27,604","$473,769"
Luminarias ,2000,,United States,Comedy,"$1,000,000 (worldwide box office is 0.4 times production budget)",,R for language and sexuality. ,"$428,535",,
Bo Gia ,2021,Vietnamese,Viet Nam,Comedy,"$1,000,000 (worldwide box office is 0.4 times production budget)",128 minutes,,"$350,000",,
I Origins ,2014,English,United States,Drama,"$1,000,000 (worldwide box office is 0.9 times production budget)",107 minutes,"R for some sexuality/nudity, and language.(Rating bulletin 2327, 6/17/2014)","$336,472","$515,927","$852,399"
L'inconnu du lac ,2013,French,France,Drama,"$1,000,000 (worldwide box office is 2.7 times production budget)",97 minutes,Not Rated,"$323,070","$2,374,164","$2,697,234"
Antarctica: A Year on Ice ,2014,English,New Zealand,Documentary,"$1,000,000 (worldwide box office is 0.3 times production budget)",,"PG for mild thematic elements and language.(Rating bulletin 2345, 10/22/2014)","$288,757",,
The Battle of Shaker Heights ,2003,,,Comedy,"$1,000,000 (worldwide box office is 0.8 times production budget)",,PG-13 for language and some drug references. ,"$280,351","$558,794","$839,145"
Taxi to the Dark Side ,2008,English,United States,Documentary,"$1,000,000 (worldwide box office is 0.3 times production budget)",,"R for disturbing images, and content involving torture and graphic nudity","$274,661","$29,811","$304,472"
The Invitation ,2016,English,United States,Thriller/Suspense,"$1,000,000 (worldwide box office is 0.4 times production budget)",99 minutes,Not Rated,"$231,738","$123,098","$354,836"
Guiana 1838 ,2004,,,Drama,"$1,000,000 (worldwide box office is 0.2 times production budget)",,Not Rated,"$227,241",,
Love Liza ,2002,,,Drama,"$1,000,000 (worldwide box office is 0.2 times production budget)",,"R for drug use, language and brief nudity","$213,137",,
Once in a Lifetime: the Extraordinary Story of the New York Cosmos ,2006,,"United Kingdom, United States",Documentary,"$1,000,000 (worldwide box office is 0.2 times production budget)",,PG-13 for language and some nudity.,"$144,601","$70,958","$215,559"
Lisa Picard is Famous ,2001,,,Comedy,"$1,000,000 (worldwide box office is 0.1 times production budget)",,PG-13 for language and sexual content,"$113,433",,
Beyond the Brick: A LEGO Brickumentary ,2015,English,United States,Documentary,"$1,000,000 (worldwide box office is 0.1 times production budget)",95 minutes,"G(Rating bulletin 2375, 5/27/2015)","$101,531",,
The Undefeated ,2011,English,United States,Documentary,"$1,000,000 (worldwide box office is 0.1 times production budget)",110 minutes,"PG-13 for brief strong language(Rating bulletin 2178, 6/29/2011)","$100,085",,
Hardflip ,2012,English,United States,Drama,"$1,000,000 (worldwide box office is 0.1 times production budget)",,"PG-13 for mature thematic material, and teen drug and alcohol content.(Rating bulletin 2213, 3/7/2012)","$96,734",,
Creative Control ,2016,English,United States,Drama,"$1,000,000 (worldwide box office is 0.1 times production budget)",97 minutes,"R for strong sexual content, nudity, language and drug use.(Rating bulletin 2394, 10/7/2015)","$63,014",,
Chocolate: Deep Dark Secrets ,2005,Hindi,,Thriller/Suspense,"$1,000,000 (worldwide box office is 1.5 times production budget)",,Not Rated,"$49,000","$1,500,000","$1,549,000"
The Perfect Host ,2011,English,United States,Thriller/Suspense,"$1,000,000 (worldwide box office is 0.1 times production budget)",93 minutes,"R for language, some violent content and brief sexual material.(Rating bulletin 2132, 8/4/2010)","$48,764","$2,823","$51,587"
The Land ,2016,English,United States,Drama,"$1,000,000 (worldwide box office is 0.0 times production budget)",104 minutes,"R for language throughout, drug content, some violence and brief nudity.(Rating bulletin 2440 (Cert #50639), 8/31/2016)","$43,756",,
The Last Big Thing ,1998,,United States,,"$1,000,000 (worldwide box office is 0.0 times production budget)",,R for strong language. ,"$22,434",,
Safe Men ,1998,,United States,,"$1,000,000 (worldwide box office is 0.0 times production budget)",,R for language. ,"$21,210",,
Speedway Junky ,2001,,,,"$1,000,000 (worldwide box office is 0.0 times production budget)",,"R for violence, pervasive language, sexual content and drug use.","$17,127",,
Hits ,2015,English,United States,Comedy,"$1,000,000 (worldwide box office is 0.0 times production budget)",96 minutes,Not Rated,"$15,156",,
The Specials ,2000,English,United States,Action,"$1,000,000 (worldwide box office is 0.0 times production budget)",82 minutes,R for strong language. ,"$12,996",,
16 to Life ,2010,English,United States,Romantic Comedy,"$1,000,000 (worldwide box office is 0.0 times production budget)",100 minutes,Not Rated,"$11,574",,
Alone with Her ,2007,English,,Thriller/Suspense,"$1,000,000 (worldwide box office is 0.8 times production budget)",78 minutes,Not Rated,"$10,787","$833,590","$844,377"
Camp X-Ray ,2014,English,United States,Drama,"$1,000,000 (worldwide box office is 0.1 times production budget)",118 minutes,R,"$9,837","$91,216","$101,053"
Special ,2008,,,Drama,"$1,000,000 (worldwide box office is 0.0 times production budget)",,"R for language, some violence and brief drug use","$7,202","$19,620","$26,822"
The Sisterhood of Night ,2015,English,United States,Drama,"$1,000,000 (worldwide box office is 0.0 times production budget)",102 minutes,"PG-13 for mature thematic content involving sexuality, prescription drugs, suicide, teen abuse, and for some language.(Rating bulletin 2346, 10/29/2014)","$6,870",,
Sparkler ,1999,,,,"$1,000,000 (worldwide box office is 0.0 times production budget)",,R for sexual content and language. ,"$5,494",,
The Helix…Loaded ,2005,English,United States,Comedy,"$1,000,000 (worldwide box office is 0.0 times production budget)",97 minutes,"R for sexuality/nudity, language, drug references and humor.","$3,700",,
