Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
Lincoln ,2012,English,United States,Drama,"$65,000,000 (worldwide box office is 4.2 times production budget)",149 minutes,"PG-13 for an intense scene of war violence, some images of carnage and brief strong language.(Rating bulletin 2242, 9/26/2012)","$182,207,973","$91,138,308","$273,346,281"
Ice Age ,2002,English,United States,Adventure,"$65,000,000 (worldwide box office is 5.9 times production budget)",81 minutes,PG for mild peril,"$176,387,405","$209,728,938","$386,116,343"
The Matrix ,1999,English,"Australia, United States",Action,"$65,000,000 (worldwide box office is 7.2 times production budget)",136 minutes,R for sci-fi violence and brief language.,"$173,993,387","$291,980,811","$465,974,198"
Apollo 13 ,1995,English,United States,Drama,"$65,000,000 (worldwide box office is 5.2 times production budget)",139 minutes,PG for language and emotional intensity.,"$173,772,767","$162,029,504","$335,802,271"
Hotel Transylvania 3: Summer Vacation ,2018,English,United States,Adventure,"$65,000,000 (worldwide box office is 8.1 times production budget)",97 minutes,"PG for some action and rude humor(Rating bulletin 2526 (Cert #50948), 5/9/2018)","$167,500,092","$359,861,622","$527,361,714"
Les Misérables ,2012,English,"United Kingdom, United States",Musical,"$65,000,000 (worldwide box office is 6.7 times production budget)",158 minutes,"PG-13 for suggestive and sexual material, violence and thematic elements.(Rating bulletin 2248, 11/7/2012)","$149,260,140","$286,032,312","$435,292,452"
The Santa Clause 2 ,2002,English,United States,Adventure,"$65,000,000 (worldwide box office is 2.7 times production budget)",105 minutes,G for General Audiences,"$139,225,854","$33,618,738","$172,844,592"
Total Recall ,1990,English,United States,Action,"$65,000,000 (worldwide box office is 4.0 times production budget)",113 minutes,R,"$119,394,839","$142,004,845","$261,399,684"
You’ve Got Mail ,1998,English,United States,Romantic Comedy,"$65,000,000 (worldwide box office is 3.9 times production budget)",119 minutes,PG for some language.,"$115,821,495","$134,978,505","$250,800,000"
Unbroken ,2014,"English, Japanese",United States,Drama,"$65,000,000 (worldwide box office is 2.5 times production budget)",137 minutes,"PG-13 for war violence including intense sequences of brutality, and for brief language(Rating bulletin 2344, 10/15/2014)","$115,637,895","$47,889,929","$163,527,824"
Spy! ,2015,English,United States,Comedy,"$65,000,000 (worldwide box office is 3.6 times production budget)",115 minutes,"R for language throughout, violence, and some sexual content including brief graphic nudity.(Rating bulletin 2365, 3/18/2015)","$110,825,712","$123,018,394","$233,844,106"
Due Date ,2010,English,United States,Comedy,"$65,000,000 (worldwide box office is 3.3 times production budget)",95 minutes,"R for language drug use and sexual content(Rating bulletin 2131, 7/7/2010)","$100,539,043","$111,200,000","$211,739,043"
Step Brothers ,2008,English,United States,Comedy,"$65,000,000 (worldwide box office is 2.0 times production budget)",95 minutes,"R for crude and sexual content, and pervasive language.","$100,468,793","$27,638,849","$128,107,642"
Jumanji ,1995,English,United States,Adventure,"$65,000,000 (worldwide box office is 4.0 times production budget)",100 minutes,PG for menacing fantasy action and some mild language,"$100,458,310","$162,300,000","$262,758,310"
The Mask of Zorro ,1998,English,"Mexico, United States",Adventure,"$65,000,000 (worldwide box office is 3.6 times production budget)",140 minutes,PG-13 for some intense action and violence,"$93,828,745","$139,871,255","$233,700,000"
Space Cowboys ,2000,English,United States,Adventure,"$65,000,000 (worldwide box office is 2.0 times production budget)",130 minutes,PG-13 for some language,"$90,454,043","$38,420,000","$128,874,043"
Annie ,2014,English,United States,Musical,"$65,000,000 (worldwide box office is 2.2 times production budget)",118 minutes,"PG for some mild language and rude humor.(Rating bulletin 2326, 6/11/2014)","$85,911,262","$53,918,363","$139,829,625"
Cliffhanger ,1993,English,"France, Italy, United States",Action,"$65,000,000 (worldwide box office is 3.9 times production budget)",118 minutes,R for violence and language.,"$84,049,211","$170,950,789","$255,000,000"
Pete’s Dragon ,2016,English,United States,Adventure,"$65,000,000 (worldwide box office is 2.1 times production budget)",103 minutes,"PG for action, peril and brief language.(Rating bulletin 2411 (Cert #50271), 2/10/2016)","$76,233,151","$61,535,824","$137,768,975"
Broken Arrow ,1996,English,United States,Action,"$65,000,000 (worldwide box office is 2.3 times production budget)",108 minutes,R for strong action violence and language,"$70,645,997","$77,700,000","$148,345,997"
World Trade Center ,2006,English,United States,Drama,"$65,000,000 (worldwide box office is 2.5 times production budget)",129 minutes,"PG-13 for intense and emotional content, some disturbing images and language.","$70,278,893","$93,016,761","$163,295,654"
The Kid ,2000,English,United States,Comedy,"$65,000,000 (worldwide box office is 1.1 times production budget)",104 minutes,PG for mild language,"$69,688,384",,
Mona Lisa Smile ,2003,"English, Italian",United States,Drama,"$65,000,000 (worldwide box office is 2.2 times production budget)",117 minutes,PG-13 for sexual content and thematic issues.,"$63,803,100","$77,402,069","$141,205,169"
The Dictator ,2012,"Arabic, English",United States,Comedy,"$65,000,000 (worldwide box office is 2.8 times production budget)",83 minutes,"R for strong crude and sexual content, brief male nudity, language and some violent images.(Rating bulletin 2220, 4/25/2012)","$59,650,222","$120,498,675","$180,148,897"
The Croods: A New Age ,2020,English,United States,Adventure,"$65,000,000 (worldwide box office is 3.3 times production budget)",95 minutes,"PG for peril, action and rude humor.(Rating bulletin 2646 (Cert #52812), 9/9/2020)","$58,568,815","$156,197,423","$214,766,238"
Eyes Wide Shut ,1999,English,"United Kingdom, United States",Drama,"$65,000,000 (worldwide box office is 1.6 times production budget)",159 minutes,"R for strong sexual content, nudity, language and some drug-related material.","$55,691,208","$48,573,409","$104,264,617"
This Means War ,2012,English,United States,Romantic Comedy,"$65,000,000 (worldwide box office is 2.4 times production budget)",120 minutes,"PG-13 for sexual content including references, some violence and action, and for language.(Rating bulletin 2208, 2/1/2012)","$54,760,791","$102,213,766","$156,974,557"
Focus ,2015,English,United States,Comedy,"$65,000,000 (worldwide box office is 2.6 times production budget)",105 minutes,"PG-13 for language, some sexual content and brief violence.(Rating bulletin 2332, 7/23/2014)","$53,862,963","$114,202,737","$168,065,700"
Blade: Trinity ,2004,English,United States,Action,"$65,000,000 (worldwide box office is 2.0 times production budget)",113 minutes,"R for strong pervasive violence and language, and some sexual content.","$52,397,389","$78,955,776","$131,353,165"
Red Dawn ,2012,English,United States,Action,"$65,000,000 (worldwide box office is 0.7 times production budget)",93 minutes,"PG-13 for sequences of intense war violence and action, and for language.(Rating bulletin 2139, 9/22/2010)","$44,806,783","$3,357,367","$48,164,150"
We Are Marshall ,2006,English,United States,Drama,"$65,000,000 (worldwide box office is 0.7 times production budget)",,"PG for emotional thematic material, a crash scene, and mild language","$43,545,364",,
Everest ,2015,English,"United Kingdom, United States",Adventure,"$65,000,000 (worldwide box office is 3.4 times production budget)",121 minutes,"PG-13 for intense peril and disturbing images.(Rating bulletin 2364, 3/11/2015)","$43,482,270","$177,814,791","$221,297,061"
Resident Evil: Retribution ,2012,English,United States,Horror,"$65,000,000 (worldwide box office is 3.7 times production budget)",95 minutes,"R for sequences of strong violence throughout.(Rating bulletin 2236, 8/15/2012)","$42,345,531","$198,302,098","$240,647,629"
The Angry Birds Movie 2 ,2019,English,"Finland, United States",Adventure,"$65,000,000 (worldwide box office is 2.3 times production budget)",96 minutes,"PG for rude humor and action.(Rating bulletin 2583 (Cert #51937), 6/19/2019)","$41,657,076","$110,598,112","$152,255,188"
Primary Colors ,1998,,,Comedy,"$65,000,000 (worldwide box office is 0.6 times production budget)",,R for strong language and sexual references,"$39,017,984",,
Fight Club ,1999,English,United States,Drama,"$65,000,000 (worldwide box office is 1.6 times production budget)",139 minutes,"R for disturbing and graphic depiction of violent anit-social behavior, sexuality and language","$37,030,102","$63,790,845","$100,820,947"
Death Race ,2008,English,United States,Action,"$65,000,000 (worldwide box office is 1.1 times production budget)",110 minutes,R for strong violence and language.,"$36,316,032","$36,200,787","$72,516,819"
The Long Kiss Goodnight ,1996,English,United States,Action,"$65,000,000 (worldwide box office is 0.5 times production budget)",81 minutes,"R for a substantial amount of strong bloody violence, and for strong language","$33,447,612",,
Proof of Life ,2000,English,United States,Action,"$65,000,000 (worldwide box office is 1.0 times production budget)",135 minutes,"R for violence, language and some drug material","$32,598,931","$30,162,074","$62,761,005"
Zathura ,2005,English,United States,Adventure,"$65,000,000 (worldwide box office is 0.9 times production budget)",95 minutes,"PG for fantasy action and peril, and some language","$28,045,540","$30,500,000","$58,545,540"
The Missing ,2003,"Apache, English",United States,Western,"$65,000,000 (worldwide box office is 0.6 times production budget)",136 minutes,R for violence,"$26,900,336","$11,353,097","$38,253,433"
Elektra ,2005,English,United States,Action,"$65,000,000 (worldwide box office is 0.9 times production budget)",97 minutes,PG-13 for action violence.,"$24,409,722","$32,414,911","$56,824,633"
Astro Boy ,2009,English,"Hong Kong, United States",Adventure,"$65,000,000 (worldwide box office is 0.6 times production budget)",100 minutes,"PG for some action and peril, and brief mild language.","$19,551,067","$22,085,176","$41,636,243"
"I, Frankenstein ",2014,English,"Australia, United States",Action,"$65,000,000 (worldwide box office is 1.1 times production budget)",92 minutes,"PG-13 for sequences of intense fantasy action and violence throughout.(Rating bulletin 2279, 7/3/2013)","$19,075,290","$55,500,000","$74,575,290"
Underwater ,2019,English,United States,Thriller/Suspense,"$65,000,000 (worldwide box office is 0.6 times production budget)",95 minutes,"PG-13 for sci-fi action and terror, and brief strong language.(Rating bulletin 2547 (Cert #51126), 10/3/2018)","$17,291,078","$21,886,417","$39,177,495"
Hudson Hawk ,1991,English,United States,Action,"$65,000,000 (worldwide box office is 0.3 times production budget)",95 minutes,R for language.,"$17,218,916",,
Sin City: A Dame to Kill For ,2014,English,United States,Action,"$65,000,000 (worldwide box office is 0.6 times production budget)",101 minutes,"R for strong brutal stylized violence throughout, sexual content, nudity, and brief drug use.(Rating bulletin 2336, 8/20/2014)","$13,757,804","$26,893,038","$40,650,842"
Live by Night ,2016,English,United States,Drama,"$65,000,000 (worldwide box office is 0.3 times production budget)",129 minutes,"R for strong violence, language throughout, and some sexuality/nudity.(Rating bulletin 2437 (Cert #50601), 8/10/2016)","$10,378,555","$11,395,877","$21,774,432"
Lucky Numbers ,2000,,,Black Comedy,"$65,000,000 (worldwide box office is 0.2 times production budget)",105 minutes,"R for language, sexuality, some drug use and brief violence","$10,014,234",,
Oliver Twist ,2005,,United Kingdom,Drama,"$65,000,000 (worldwide box office is 0.4 times production budget)",,PG-13 for disturbing images.,"$2,070,920","$24,600,000","$26,670,920"
Tian jiang xiong shi ,2015,"English, Mandarin",China,Action,"$65,000,000 (worldwide box office is 1.9 times production budget)",126 minutes,"R for bloody violence.(Rating bulletin 2373, 5/13/2015)","$74,070","$122,445,804","$122,519,874"
Air Strike ,2018,"English, Mandarin",China,Action,"$65,000,000 (worldwide box office is 0.0 times production budget)",97 minutes,"R for for violence including disturbing images, and for language.",n/a,"$516,279","$516,279"
Extraction ,2020,English,United States,Action,"$65,000,000",116 minutes,"R for strong bloody violence throughout, language and brief drug use.(Rating bulletin 2621 (Cert #52555), 3/18/2020)",n/a,,
Prey ,2022,English,United States,Action,"$65,000,000",99 minutes,"R for strong bloody violence.(Rating bulletin 2736 (cert #53786), 6/15/2022)",n/a,,
Little Man ,2006,,United States,Comedy,"$64,000,000 (worldwide box office is 1.6 times production budget)",,"PG-13 for crude and sexual humor throughout, language and brief drug references","$58,636,047","$43,000,000","$101,636,047"
Clifford the Big Red Dog ,2021,English,United States,Adventure,"$64,000,000 (worldwide box office is 1.8 times production budget)",97 minutes,"PG for impolite humor, thematic elements and mild action.(Rating bulletin 2684 (cert #52592), 6/9/2021)","$48,947,356","$64,402,831","$113,350,187"
Random Hearts ,1999,,United States,Drama,"$64,000,000 (worldwide box office is 1.0 times production budget)",,"R for brief violence, sexuality and language","$31,054,924","$32,145,076","$63,200,000"
Perfume: The Story of a Murderer ,2006,,Germany,Drama,"$63,700,000 (worldwide box office is 2.1 times production budget)",147 minutes,"R for aberrant behavior involving nudity, violence, sexuality, and disturbing images","$2,223,293","$131,380,170","$133,603,463"
Jurassic Park ,1993,English,United States,Adventure,"$63,000,000 (worldwide box office is 16.8 times production budget)",126 minutes,PG-13 for intense science fiction terror.,"$415,404,543","$643,049,687","$1,058,454,230"
Austin Powers in Goldmember ,2002,English,United States,Comedy,"$63,000,000 (worldwide box office is 4.7 times production budget)",94 minutes,"PG-13 for sexual innuendo, crude humor and language.","$213,117,789","$83,220,874","$296,338,663"
Hop ,2011,English,United States,Adventure,"$63,000,000 (worldwide box office is 3.0 times production budget)",95 minutes,"PG for some mild rude humor.(Rating bulletin 2161, 3/2/2011)","$108,085,305","$80,408,777","$188,494,082"
American Assassin ,2017,English,United States,Thriller/Suspense,"$63,000,000 (worldwide box office is 1.1 times production budget)",112 minutes,"R for language throughout, sexual content, drug use and some nudity.(Rating bulletin 2491 (Cert #51101), 8/30/2017)","$36,249,674","$32,060,466","$68,310,140"
