Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
Jeepers Creepers ,2001,English,"Germany, United States",Horror,"$10,000,000 (worldwide box office is 5.9 times production budget)",91 minutes,"R for terror violence/gore, language and brief nudity","$37,904,175","$21,034,860","$58,939,035"
St. Elmo’s Fire ,1985,English,United States,Drama,"$10,000,000 (worldwide box office is 3.8 times production budget)",108 minutes,R,"$37,800,000",$489,"$37,800,489"
Oliver! ,1968,English,United Kingdom,Musical,"$10,000,000 (worldwide box office is 3.7 times production budget)",153 minutes,G,"$37,402,877",,
Recess: School's Out ,2001,English,United States,Adventure,"$10,000,000 (worldwide box office is 4.4 times production budget)",82 minutes,G,"$36,696,761","$7,754,709","$44,451,470"
Mad Max Beyond Thunderdome ,1985,,"Australia, United States",Action,"$10,000,000 (worldwide box office is 3.6 times production budget)",107 minutes,PG-13,"$36,230,219",$75,"$36,230,294"
Pete’s Dragon ,1977,English,United States,Musical,"$10,000,000 (worldwide box office is 3.6 times production budget)",128 minutes,G,"$36,000,000",,
The Boy ,2016,English,United States,Horror,"$10,000,000 (worldwide box office is 6.8 times production budget)",97 minutes,"PG-13 for violence and terror, and for some thematic material.(Rating bulletin 2399 (Cert #49996), 11/11/2015)","$35,819,556","$32,401,396","$68,220,952"
Commando ,1985,English,United States,Action,"$10,000,000 (worldwide box office is 3.5 times production budget)",90 minutes,R,"$35,073,978","$4,935","$35,078,913"
"Everything, Everything ",2017,English,United States,Drama,"$10,000,000 (worldwide box office is 6.2 times production budget)",96 minutes,"PG-13 for thematic elements and brief sensuality.(Rating bulletin 2463 (Cert #50915), 2/15/2017)","$34,121,140","$27,481,996","$61,603,136"
Devil ,2010,"English, Ukrainian",United States,Horror,"$10,000,000 (worldwide box office is 6.3 times production budget)",80 minutes,"PG-13 for violence and disturbing images, thematic material and some language including sexual references.(Rating bulletin 2132, 8/4/2010)","$33,679,655","$29,674,459","$63,354,114"
Friday After Next ,2002,English,United States,Comedy,"$10,000,000 (worldwide box office is 3.4 times production budget)",82 minutes,"R for language, sexual content and drug use","$33,253,609","$273,226","$33,526,835"
The Second Best Exotic Marigold Hotel ,2015,"English, Hindi","United Kingdom, United States",Comedy,"$10,000,000 (worldwide box office is 8.9 times production budget)",122 minutes,"PG for some language and suggestive comments.(Rating bulletin 2332, 7/23/2014)","$33,078,266","$56,322,596","$89,400,862"
The Last Dragon ,1985,English,United States,Action,"$10,000,000 (worldwide box office is 3.3 times production budget)",107 minutes,PG-13,"$33,000,000",$750,"$33,000,750"
How to Be a Latin Lover ,2017,"English, Spanish",United States,Comedy,"$10,000,000 (worldwide box office is 6.3 times production budget)",115 minutes,"PG-13 for crude humor, sexual references and gestures, and for brief nudity.(Rating bulletin 2463 (Cert #50876), 2/15/2017)","$32,149,404","$30,406,824","$62,556,228"
The Lawnmower Man ,1992,,United States,Action,"$10,000,000 (worldwide box office is 3.2 times production budget)",108 minutes,"R for language, sensuality and a scene of violence.","$32,100,816",,
Nick and Norah's Infinite Playlist ,2008,English,United States,Drama,"$10,000,000 (worldwide box office is 3.4 times production budget)",86 minutes,"PG-13 for mature thematic material including teen drinking, sexuality, language and crude behavior.","$31,487,293","$2,398,724","$33,886,017"
Calendar Girls ,2003,English,"United Kingdom, United States",Comedy,"$10,000,000 (worldwide box office is 9.3 times production budget)",108 minutes,"PG-13 for nudity, some language and drug-related material.","$31,011,616","$62,063,000","$93,074,616"
Dogma ,1999,English,United States,Comedy,"$10,000,000 (worldwide box office is 4.4 times production budget)",125 minutes,"R for strong language including sex-related dialogue, violence, crude humor and some drug content","$30,651,422","$13,297,443","$43,948,865"
Slender Man ,2018,English,United States,Horror,"$10,000,000 (worldwide box office is 5.2 times production budget)",93 minutes,"PG-13 for disturbing images, sequences of terror, thematic elements and language including some crude sexual references.(Rating bulletin 2536 (Cert #51434), 7/18/2018)","$30,564,825","$21,381,124","$51,945,949"
The Banger Sisters ,2002,,,Comedy,"$10,000,000 (worldwide box office is 3.8 times production budget)",98 minutes,"R for language, sexual content and some drug use","$30,306,281","$7,760,937","$38,067,218"
Snatch ,2000,English,United States,Black Comedy,"$10,000,000 (worldwide box office is 8.4 times production budget)",103 minutes,"R for strong violence, language and some nudity","$30,093,107","$53,500,000","$83,593,107"
Road House ,1989,English,United States,Action,"$10,000,000 (worldwide box office is 3.0 times production budget)",112 minutes,R,"$30,050,028",,
Teen Titans Go! To The Movies ,2018,English,United States,Adventure,"$10,000,000 (worldwide box office is 5.2 times production budget)",92 minutes,"PG for action and rude humor.(Rating bulletin 2525 (Cert #51579), 5/2/2018)","$29,790,236","$21,830,357","$51,620,593"
When the Bough Breaks ,2016,English,United States,Thriller/Suspense,"$10,000,000 (worldwide box office is 3.1 times production budget)",107 minutes,"PG-13 for violence, sexuality/partial nudity, thematic elements, some disturbing images, and language.(Rating bulletin 2422 (Cert #49740), 4/27/2016)","$29,747,603","$1,020,846","$30,768,449"
Twilight Zone: The Movie ,1983,,United States,Horror,"$10,000,000 (worldwide box office is 3.0 times production budget)",101 minutes,PG,"$29,500,000",,
A Low Down Dirty Shame ,1994,,United States,Action,"$10,000,000 (worldwide box office is 2.9 times production budget)",,"R for violence, strong language and brief sexuality","$29,317,886",,
One Direction: This is Us ,2013,English,United States,Concert/Performance,"$10,000,000 (worldwide box office is 6.8 times production budget)",92 minutes,"PG for language.(Rating bulletin 2289, 9/11/2013)","$28,873,374","$39,281,094","$68,154,468"
Swimfan ,2002,English,United States,Thriller/Suspense,"$10,000,000 (worldwide box office is 3.4 times production budget)",85 minutes,"PG-13 for mature thematic elements, sexual content, disturbing images and language","$28,564,995","$5,519,233","$34,084,228"
Employee of the Month ,2006,English,United States,Comedy,"$10,000,000 (worldwide box office is 3.8 times production budget)",108 minutes,"PG-13 for crude and sexual humor, and language.","$28,444,855","$9,920,000","$38,364,855"
Sinister 2 ,2015,English,United States,Horror,"$10,000,000 (worldwide box office is 5.4 times production budget)",97 minutes,"R for strong violence, bloody and disturbing images, and language.(Rating bulletin 2376, 6/3/2015)","$27,740,955","$26,363,270","$54,104,225"
The Forest ,2016,English,United States,Horror,"$10,000,000 (worldwide box office is 4.1 times production budget)",93 minutes,"PG-13 for disturbing thematic content and images.(Rating bulletin 2399 (Cert #49865), 11/11/2015)","$26,594,261","$14,154,969","$40,749,230"
The Fourth Kind ,2009,English,United States,Thriller/Suspense,"$10,000,000 (worldwide box office is 4.9 times production budget)",105 minutes,"PG-13 For violent/disturbing images, some terror, thematic elements and brief sexuality","$26,218,170","$23,268,704","$49,486,874"
The Outsiders ,1983,English,United States,Drama,"$10,000,000 (worldwide box office is 2.6 times production budget)",91 minutes,"PG-13 for violence, teen drinking and smoking, and some sexual reference. (edited version)","$25,697,647","$26,427","$25,724,074"
Can’t Hardly Wait ,1998,,,Romantic Comedy,"$10,000,000 (worldwide box office is 2.5 times production budget)",101 minutes,"PG-13 for teen drinking and sexuality, and for language","$25,358,996",,
Sparkle ,2012,English,United States,Drama,"$10,000,000 (worldwide box office is 2.5 times production budget)",112 minutes,"PG-13 for mature thematic content involving domestic abuse and drug material, and for some violence, language and smoking.(Rating bulletin 2231, 7/11/2012)","$24,397,469","$262,854","$24,660,323"
Kevin Hart: What Now? ,2016,English,United States,Concert/Performance,"$10,000,000 (worldwide box office is 2.4 times production budget)",96 minutes,"R for some sexual material and language throughout.(Rating bulletin 2412 (Cert #50277), 2/17/2016)","$23,591,043",,
Mud ,2013,English,United States,Drama,"$10,000,000 (worldwide box office is 3.2 times production budget)",130 minutes,"PG-13 for some violence, sexual references, language, thematic elements and smoking.(Rating bulletin 2235, 8/8/2012)","$21,590,086","$9,966,873","$31,556,959"
Skyline ,2010,English,United States,Thriller/Suspense,"$10,000,000 (worldwide box office is 6.8 times production budget)",94 minutes,"PG-13 for sequences of intense sci-fi action and violence, some language, and brief sexual content.(Rating bulletin 2143, 10/20/2010)","$21,416,355","$46,848,618","$68,264,973"
The Grudge ,2019,English,United States,Horror,"$10,000,000 (worldwide box office is 5.0 times production budget)",94 minutes,"R for disturbing violence and bloody images, terror and some language.(Rating bulletin 2600 (Cert #52323), 10/16/2019)","$21,216,148","$28,286,969","$49,503,117"
The Disaster Artist ,2017,English,United States,Comedy,"$10,000,000 (worldwide box office is 2.9 times production budget)",98 minutes,"R for language throughout and some sexuality/nudity.(Rating bulletin 2477 (Cert #50923), 5/24/2017)","$21,120,616","$7,597,051","$28,717,667"
American Fiction ,2023,English,United States,Comedy,"$10,000,000 (worldwide box office is 2.3 times production budget)",117 minutes,"R for language throughout, some drug use, sexual references and brief violence.(Rating bulletin 2794 (cert #54452), 8/2/2023)","$21,098,470","$1,927,773","$23,026,243"
Blair Witch ,2016,English,United States,Horror,"$10,000,000 (worldwide box office is 3.9 times production budget)",89 minutes,"R for language, terror and some disturbing images.(Rating bulletin 2437 (Cert #50156), 8/10/2016)","$20,777,061","$18,208,516","$38,985,577"
The Dead Zone ,1983,English,United States,Thriller/Suspense,"$10,000,000 (worldwide box office is 2.1 times production budget)",103 minutes,R,"$20,766,000",,
F/X ,1986,English,United States,Action,"$10,000,000 (worldwide box office is 2.1 times production budget)",108 minutes,R,"$20,603,715",,
Valentine ,2001,English,United States,Horror,"$10,000,000 (worldwide box office is 2.0 times production budget)",96 minutes,"R for strong horror violence, some sexuality and language","$20,384,136",,
A Prairie Home Companion ,2006,English,United States,Comedy,"$10,000,000 (worldwide box office is 2.7 times production budget)",105 minutes,PG-13 for risque humor,"$20,342,852","$6,373,339","$26,716,191"
Reno 911!: Miami ,2007,English,United States,Comedy,"$10,000,000 (worldwide box office is 2.2 times production budget)",80 minutes,"R for sexual content, nudity, crude humor, language and drug use.","$20,342,161","$1,509,201","$21,851,362"
Jane Austen's Mafia ,1998,,United States,Comedy,"$10,000,000 (worldwide box office is 3.0 times production budget)",84 minutes,"PG-13 for crude and sex-related humor, language, violence and drug content","$19,843,795","$10,300,000","$30,143,795"
Paranormal Activity: The Ghost Dimension ,2015,English,United States,Horror,"$10,000,000 (worldwide box office is 7.8 times production budget)",88 minutes,"R for language and some horror violence.(Rating bulletin 2393, 9/30/2015)","$18,297,124","$59,662,250","$77,959,374"
Sugar Hill ,1994,,United States,Thriller/Suspense,"$10,000,000 (worldwide box office is 1.8 times production budget)",123 minutes,"R for intense drug related violence, graphic heroin use and strong language","$18,272,447","$151,467","$18,423,914"
Kit Kittredge: An American Girl ,2008,English,United States,Drama,"$10,000,000 (worldwide box office is 1.8 times production budget)",100 minutes,G,"$17,657,973",,
Invasion U.S.A. ,1985,English,United States,Action,"$10,000,000 (worldwide box office is 1.8 times production budget)",107 minutes,R,"$17,536,256",,
Roll Bounce ,2005,English,United States,Comedy,"$10,000,000 (worldwide box office is 1.7 times production budget)",107 minutes,PG-13 for language and some crude humor. ,"$17,380,866","$52,206","$17,433,072"
The Good Liar ,2019,English,United States,Thriller/Suspense,"$10,000,000 (worldwide box office is 3.3 times production budget)",110 minutes,"R for some strong violence, and for language and brief nudity.(Rating bulletin 2550 (Cert #51877), 10/24/2018)","$17,156,058","$16,053,878","$33,209,936"
Rushmore ,1998,,United States,Black Comedy,"$10,000,000 (worldwide box office is 1.9 times production budget)",,R for language and brief nudity,"$17,105,219","$1,975,216","$19,080,435"
Tremors ,1990,English,United States,Comedy,"$10,000,000 (worldwide box office is 1.7 times production budget)",96 minutes,PG-13,"$16,667,084","$1,005","$16,668,089"
The Perfect Man ,2005,English,United States,Romantic Comedy,"$10,000,000 (worldwide box office is 2.0 times production budget)",100 minutes,PG for some mildly suggestive content,"$16,535,005","$3,000,000","$19,535,005"
Mo' Better Blues ,1990,English,United States,Drama,"$10,000,000 (worldwide box office is 1.6 times production budget)",129 minutes,R,"$16,153,000",,
Kung Pow: Enter the Fist ,2002,,United States,Comedy,"$10,000,000 (worldwide box office is 1.7 times production budget)",81 minutes,"PG-13 for comic violence, crude and sexual humor","$16,033,556","$1,000,000","$17,033,556"
The Birth of a Nation ,2016,English,United States,Drama,"$10,000,000 (worldwide box office is 1.7 times production budget)",118 minutes,"R for disturbing violent content, and some brief nudity.(Rating bulletin 2417 (Cert #50204), 3/23/2016)","$15,861,566","$1,029,445","$16,891,011"
The Unholy ,2021,English,United States,Horror,"$10,000,000 (worldwide box office is 3.1 times production budget)",99 minutes,"PG-13 for violent content, terror and some strong language.(Rating bulletin 2671 (cert #52633), 3/10/2021)","$15,532,137","$15,259,887","$30,792,024"
Wrong Turn ,2003,English,United States,Horror,"$10,000,000 (worldwide box office is 2.9 times production budget)",84 minutes,"R for strong violence and gore, some language and drug use.","$15,417,771","$13,231,785","$28,649,556"
The Long Riders ,1980,,United States,Western,"$10,000,000 (worldwide box office is 1.5 times production budget)",99 minutes,R,"$15,198,912",,
The Corruptor ,1999,,,Action,"$10,000,000 (worldwide box office is 1.5 times production budget)",110 minutes,"R for strong violence, language and sexuality","$15,164,492",,
"The Goods: Live Hard, Sell Hard ",2009,English,United States,Comedy,"$10,000,000 (worldwide box office is 1.5 times production budget)",89 minutes,"R for sexual content, nudity, pervasive language and some drug material.","$15,122,676","$174,642","$15,297,318"
My Week with Marilyn ,2011,English,United Kingdom,Drama,"$10,000,000 (worldwide box office is 3.4 times production budget)",99 minutes,"R for mature thematic material.(Rating bulletin 2193, 10/12/2011)","$14,597,405","$19,643,167","$34,240,572"
Big Eyes ,2014,"English, French, Italian",United States,Drama,"$10,000,000 (worldwide box office is 2.7 times production budget)",106 minutes,"PG-13 for thematic elements and brief strong language.(Rating bulletin 2326, 6/10/2014)","$14,482,031","$12,835,841","$27,317,872"
Broken Flowers ,2005,English,"France, United States",Romantic Comedy,"$10,000,000 (worldwide box office is 4.1 times production budget)",106 minutes,"R for language, some graphic nudity and brief drug use.","$13,744,960","$27,000,000","$40,744,960"
Hey Arnold! The Movie ,2002,,,Adventure,"$10,000,000 (worldwide box office is 1.4 times production budget)",75 minutes,PG for some thematic elements,"$13,684,949",,
Poms ,2019,English,United States,Comedy,"$10,000,000 (worldwide box office is 1.8 times production budget)",91 minutes,"PG-13 for some language/sexual references.(Rating bulletin 2574 (Cert #52085), 4/17/2019)","$13,631,124","$4,270,190","$17,901,314"
Brahms: The Boy II ,2020,English,United States,Horror,"$10,000,000 (worldwide box office is 1.9 times production budget)",86 minutes,"PG-13 for terror, violence, disturbing images and thematic elements.
NOTE: EDITED FOR RE-RATE. CONTENT IS DIFFERENT FROM PG-13 RATED VERSION, BULLETIN NO. 2594 (9/4/19). ONLY THIS EDITED VERSION IS RATED. CHANGE IN RATING DESCRIPTOR ONLY.(Rating bulletin 2613 (Cert #52367), 1/22/2020)","$12,611,536","$6,356,790","$18,968,326"
The Matador ,2005,English,United States,Black Comedy,"$10,000,000 (worldwide box office is 1.7 times production budget)",96 minutes,R for strong sexual content and language,"$12,589,255","$4,711,583","$17,300,838"
Love Jones ,1997,,United States,Drama,"$10,000,000 (worldwide box office is 1.3 times production budget)",108 minutes,R for language and sexuality,"$12,554,569",,
The Gift ,2000,English,United States,Thriller/Suspense,"$10,000,000 (worldwide box office is 4.5 times production budget)",112 minutes,"R for violence, language, and sexuality/nudity","$12,008,642","$32,558,964","$44,567,606"
End of the Spear ,2006,,,Drama,"$10,000,000 (worldwide box office is 1.2 times production budget)",111 minutes,PG-13 for intense sequences of violence,"$11,748,661","$175,380","$11,924,041"
Get Over It ,2001,,,Romantic Comedy,"$10,000,000 (worldwide box office is 2.0 times production budget)",87 minutes,"PG-13 for some crude/sexual humor, teen drinking and language (previously rated R)","$11,560,259","$8,300,000","$19,860,259"
The Legend of Drunken Master ,2000,Cantonese,Hong Kong,Action,"$10,000,000 (worldwide box office is 1.2 times production budget)",102 minutes,R for violent content,"$11,546,543",,
Office Space ,1999,English,United States,Black Comedy,"$10,000,000 (worldwide box office is 1.2 times production budget)",89 minutes,R for language and brief sexuality,"$10,827,813","$1,351,895","$12,179,708"
The Beguiled ,2017,English,United States,Thriller/Suspense,"$10,000,000 (worldwide box office is 2.8 times production budget)",94 minutes,"R for some sexuality.(Rating bulletin 2475 (Cert #51006), 5/10/2017)","$10,576,669","$17,462,369","$28,039,038"
Drop Dead Gorgeous ,1999,English,United States,Black Comedy,"$10,000,000 (worldwide box office is 1.1 times production budget)",98 minutes,"PG-13 for irreverent and crude humor, sex-related material and language.","$10,571,408",,
The Best of Enemies ,2019,English,United States,Drama,"$10,000,000 (worldwide box office is 1.0 times production budget)",133 minutes,"PG-13 for thematic material, racial epithets, some violence and a suggestive reference.(Rating bulletin 2517 (Cert #51332), 3/7/2018)","$10,205,616","$63,133","$10,268,749"
The Spanish Prisoner ,1998,,,Thriller/Suspense,"$10,000,000 (worldwide box office is 1.4 times production budget)",110 minutes,"PG for thematic elements including tension, some violent images and brief language","$10,162,034","$3,673,096","$13,835,130"
Emma. ,2020,English,"United Kingdom, United States",Drama,"$10,000,000 (worldwide box office is 2.7 times production budget)",119 minutes,"PG for brief partial nudity.(Rating bulletin 2612 (Cert #52209), 1/15/2020)","$10,055,355","$17,310,433","$27,365,788"
Le Violon rouge ,1999,"English, French, German, Italian, Mandarin",Canada,Drama,"$10,000,000 (worldwide box office is 1.0 times production budget)",126 minutes,R for some sexuality,"$10,019,109",,
