Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
The Collection ,2012,English,United States,Horror,"$10,000,000 (worldwide box office is 0.9 times production budget)",82 minutes,"R for strong bloody violence, grisly images, language and brief nudity.(Rating bulletin 2217, 4/4/2012)","$6,810,754","$2,079,340","$8,890,094"
Dog Days ,2018,English,United States,Romantic Comedy,"$10,000,000 (worldwide box office is 1.0 times production budget)",113 minutes,"PG for rude and suggestive content, and for language.(Rating bulletin 2523 (Cert #51558), 4/18/2018)","$6,809,080","$3,481,751","$10,290,831"
American History X ,1998,English,United States,Drama,"$10,000,000 (worldwide box office is 0.7 times production budget)",119 minutes,"R for graphic brutal violence including rape, pervasive language, strong sexuality and nudity.","$6,719,864",,
Next Goal Wins ,2023,English,United States,Comedy,"$10,000,000 (worldwide box office is 1.8 times production budget)",103 minutes,"PG-13 for strong language and some crude material.(Rating bulletin 2659 (cert #53002), 12/9/2020)PG-13 for some strong language and crude material.(Rating bulletin 2745 (cert #53002) (Edited for Re-rate), 8/17/2022)","$6,713,826","$11,255,108","$17,968,934"
A.X.L. ,2018,English,United States,Action,"$10,000,000 (worldwide box office is 0.8 times production budget)",98 minutes,"PG for sci-fi action/peril, suggestive material, thematic elements and some language.(Rating bulletin 2515 (Cert #51189), 2/21/2018)","$6,501,381","$1,758,372","$8,259,753"
Teacher's Pet: The Movie ,2004,English,,Adventure,"$10,000,000 (worldwide box office is 0.6 times production budget)",74 minutes,PG,"$6,491,969",,
The Straight Story ,1999,,,Drama,"$10,000,000 (worldwide box office is 0.6 times production budget)",112 minutes,G,"$6,197,866","$30,755","$6,228,621"
Deuces Wild ,2002,,,Drama,"$10,000,000 (worldwide box office is 0.6 times production budget)",98 minutes,R,"$6,044,618","$200,000","$6,244,618"
"Run, Fatboy, Run ",2008,English,United Kingdom,Comedy,"$10,000,000 (worldwide box office is 3.4 times production budget)",100 minutes,"PG-13 for some rude and sexual humor, nudity, language and smoking","$6,003,262","$27,508,998","$33,512,260"
Heartbeeps ,1981,English,United States,Comedy,"$10,000,000 (worldwide box office is 0.6 times production budget)",79 minutes,PG,"$6,000,000",,
Danny Collins ,2015,English,United States,Comedy,"$10,000,000 (worldwide box office is 0.9 times production budget)",106 minutes,"R for language, drug use and some nudity.(Rating bulletin 2343, 10/8/2014)","$5,637,066","$3,634,759","$9,271,825"
Rescue Dawn ,2007,English,"Luxembourg, United States",Action,"$10,000,000 (worldwide box office is 0.7 times production budget)",126 minutes,PG-13 for some sequences of intense war violence and torture.,"$5,490,423","$1,547,463","$7,037,886"
Stan & Ollie ,2018,English,"United Kingdom, United States",Drama,"$10,000,000 (worldwide box office is 2.9 times production budget)",98 minutes,"PG for some language, and for smoking.(Rating bulletin 2553 (Cert #51909), 11/14/2018)","$5,470,235","$23,592,439","$29,062,674"
Black and White ,2000,English,United States,Drama,"$10,000,000 (worldwide box office is 0.5 times production budget)",99 minutes,R,"$5,241,315",,
Io sono l’amore ,2010,Italian,Italy,Drama,"$10,000,000 (worldwide box office is 1.5 times production budget)",119 minutes,R for sexuality and nudity.,"$5,005,465","$10,116,063","$15,121,528"
King Kong Lives ,1986,English,United States,Adventure,"$10,000,000 (worldwide box office is 0.5 times production budget)",105 minutes,,"$4,711,220",,
Jay and Silent Bob Reboot ,2019,English,United States,Comedy,"$10,000,000 (worldwide box office is 0.5 times production budget)",95 minutes,"R for pervasive strong crude sexual content, language throughout, drug use and some nudity.(Rating bulletin 2590 (Cert #52197), 8/7/2019)","$4,589,490","$140,738","$4,730,228"
Brian Banks ,2019,English,United States,Drama,"$10,000,000 (worldwide box office is 0.4 times production budget)",99 minutes,"PG-13 for thematic content and related images, and for language.(Rating bulletin 2536 (Cert #51556), 7/18/2018)","$4,376,820",,
On the Line ,2001,English,United States,Romantic Comedy,"$10,000,000 (worldwide box office is 1.6 times production budget)",85 minutes,PG for language and some crude humor,"$4,365,455","$11,856,848","$16,222,303"
The Book of Henry ,2017,English,United States,Drama,"$10,000,000 (worldwide box office is 0.5 times production budget)",105 minutes,"PG-13 for thematic elements and brief strong language.(Rating bulletin 2424 (Cert #50082), 5/11/2016)","$4,288,104","$509,741","$4,797,845"
Gotti ,2018,English,United States,Drama,"$10,000,000 (worldwide box office is 0.7 times production budget)",110 minutes,"R for strong violence and pervasive language.(Rating bulletin 2522 (Cert #51201), 4/11/2018)","$4,286,367","$2,315,625","$6,601,992"
"Jeff, Who Lives at Home ",2012,English,United States,Comedy,"$10,000,000 (worldwide box office is 0.5 times production budget)",83 minutes,"R for language including sexual references and some drug use.(Rating bulletin 2205, 1/11/2012)","$4,269,426","$438,701","$4,708,127"
Life Itself ,2018,English,"Spain, United States",Drama,"$10,000,000 (worldwide box office is 0.8 times production budget)",117 minutes,"R for language including sexual references, some violent images and brief drug use.(Rating bulletin 2513 (Cert #51277), 2/7/2018)","$4,095,431","$3,865,043","$7,960,474"
Denial ,2016,English,United Kingdom,Drama,"$10,000,000 (worldwide box office is 0.9 times production budget)",110 minutes,"PG-13 for thematic material and brief strong language.(Rating bulletin 2432 (Cert #50541), 7/6/2016)","$4,073,448","$5,190,492","$9,263,940"
The Man Who Knew Infinity ,2016,English,"India, United Kingdom",Drama,"$10,000,000 (worldwide box office is 1.2 times production budget)",108 minutes,"PG-13 for some thematic elements and smoking.(Rating bulletin 2416 (Cert #49802), 3/16/2016)","$3,877,922","$8,504,200","$12,382,122"
Max Steel ,2016,English,United States,Action,"$10,000,000 (worldwide box office is 0.5 times production budget)",91 minutes,"PG-13 for some sci-fi action violence.(Rating bulletin 2442 (Cert #49580), 9/14/2016)","$3,818,664","$744,416","$4,563,080"
Everybody Wants Some ,2016,English,United States,Comedy,"$10,000,000 (worldwide box office is 0.5 times production budget)",116 minutes,"R for language throughout, sexual content, drug use and some nudity.(Rating bulletin 2407 (Cert #50059), 1/13/2016)","$3,400,278","$2,036,848","$5,437,126"
Crash ,1996,English,Canada,Thriller/Suspense,"$10,000,000 (worldwide box office is 0.3 times production budget)",100 minutes,"R for accident gore, some graphic language and aberrant sexual content","$3,357,324","$55,056","$3,412,380"
Atlas Shrugged: Part II ,2012,English,United States,Drama,"$10,000,000 (worldwide box office is 0.3 times production budget)",112 minutes,"PG-13 for brief language.(Rating bulletin 2241, 9/19/2012)","$3,336,053",,
Romeo Is Bleeding ,1994,,"United Kingdom, United States",Drama,"$10,000,000 (worldwide box office is 0.3 times production budget)",109 minutes,"R for strong violence, language and sexuality","$3,275,585",,
The Limey ,1999,English,United States,Drama,"$10,000,000 (worldwide box office is 0.6 times production budget)",89 minutes,R for violence and language,"$3,193,102","$2,836,945","$6,030,047"
Rosewater ,2014,"English, Farsi, Persian",United States,Drama,"$10,000,000 (worldwide box office is 0.3 times production budget)",102 minutes,"R for language including some crude references, and violent content.(Rating bulletin 2347, 11/4/2014)","$3,128,941","$56,776","$3,185,717"
The House of Mirth ,2000,,United Kingdom,Drama,"$10,000,000 (worldwide box office is 0.5 times production budget)",140 minutes,PG for thematic material,"$3,041,803","$2,107,328","$5,149,131"
Malone ,1987,English,United States,Action,"$10,000,000 (worldwide box office is 0.3 times production budget)",92 minutes,R,"$3,000,000",,
Peaceful Warrior ,2006,,United States,Drama,"$10,000,000 (worldwide box office is 0.3 times production budget)",120 minutes,"PG-13 for sensuality, sex references and accident scenes","$2,893,666","$366,513","$3,260,179"
Bucky Larson: Born to Be a Star ,2011,English,United States,Comedy,"$10,000,000 (worldwide box office is 0.3 times production budget)",96 minutes,"R for pervasive crude sexual content, language and some nudity.(Rating bulletin 2173, 5/25/2011)","$2,529,395",,
Hillsong: Let Hope Rise ,2016,English,United States,Documentary,"$10,000,000 (worldwide box office is 0.3 times production budget)",103 minutes,"PG for some thematic elements.(Rating bulletin 2365, 3/18/2015)","$2,394,725","$283,800","$2,678,525"
Bamboozled ,2000,English,United States,Drama,"$10,000,000 (worldwide box office is 0.2 times production budget)",135 minutes,R for strong language and some violence,"$2,185,266","$188,671","$2,373,937"
Sphinx ,1981,English,United States,Thriller/Suspense,"$10,000,000 (worldwide box office is 1.1 times production budget)",,,"$2,000,000","$9,400,000","$11,400,000"
The Iceman ,2013,English,United States,Drama,"$10,000,000 (worldwide box office is 0.4 times production budget)",105 minutes,"R for strong violence, pervasive language and some sexual content.(Rating bulletin 2254, 1/9/2013)","$1,930,282","$1,693,327","$3,623,609"
Testament of Youth ,2015,English,United Kingdom,Drama,"$10,000,000 (worldwide box office is 0.7 times production budget)",129 minutes,"PG-13 for thematic material including bloody and disturbing war related images.(Rating bulletin 2368, 4/8/2015)","$1,822,250","$4,824,419","$6,646,669"
Free Fire ,2017,English,United Kingdom,Action,"$10,000,000 (worldwide box office is 0.4 times production budget)",90 minutes,"R for strong violence, pervasive language, sexual references and drug use.(Rating bulletin 2433 (Cert #50547), 7/13/2016)","$1,799,322","$1,994,417","$3,793,739"
A Better Life ,2011,"English, Spanish",United States,Drama,"$10,000,000 (worldwide box office is 0.2 times production budget)",98 minutes,"PG-13 for some violence, language and brief drug use.(Rating bulletin 2144, 10/27/2010)","$1,759,252","$124,999","$1,884,251"
Spider ,2003,English,Canada,Drama,"$10,000,000 (worldwide box office is 0.2 times production budget)",,"R for sexuality, brief violence and language","$1,641,788",,
Gun Shy ,2000,English,United States,Comedy,"$10,000,000 (worldwide box office is 0.2 times production budget)",101 minutes,"R for violence, language and some brief nudity","$1,638,202",,
Nicholas Nickleby ,2002,English,United States,Drama,"$10,000,000 (worldwide box office is 0.3 times production budget)",,PG for thematic material involving violent action and a childbirth scene,"$1,562,800","$1,749,124","$3,311,924"
The Joneses ,2010,English,United States,,"$10,000,000 (worldwide box office is 0.4 times production budget)",96 minutes,"R for language, some sexual content, teen drinking and drug use","$1,475,746","$2,065,819","$3,541,565"
Krrish ,2006,,India,Action,"$10,000,000 (worldwide box office is 3.2 times production budget)",,Not Rated,"$1,430,721","$31,000,000","$32,430,721"
Killer Joe ,2012,English,United States,Black Comedy,"$10,000,000 (worldwide box office is 0.5 times production budget)",102 minutes,"R for strong and disturbing violence, sexuality, graphic nudity, drug use and language.(Rating bulletin 2247, 12/31/2012)","$1,291,645","$3,367,465","$4,659,110"
Churchill ,2017,English,United Kingdom,Drama,"$10,000,000 (worldwide box office is 0.8 times production budget)",110 minutes,"PG for thematic elements, brief war images, historical smoking throughout, and some language.(Rating bulletin 2467 (Cert #50966), 3/15/2017)","$1,279,681","$6,302,515","$7,582,196"
Cecil B. Demented ,2000,,,Black Comedy,"$10,000,000 (worldwide box office is 0.2 times production budget)",,"R for strong crude sexual content, violence, language and drug use","$1,276,984","$676,898","$1,953,882"
50 to 1 ,2014,English,United States,Drama,"$10,000,000 (worldwide box office is 0.1 times production budget)",110 minutes,"PG-13 for some suggestive material and a bar brawl.(Rating bulletin 2292, 10/2/2013)","$1,069,454",,
Owning Mahowny ,2003,English,"Canada, United Kingdom",Drama,"$10,000,000 (worldwide box office is 0.1 times production budget)",104 minutes,R for language and some sexuality,"$1,011,054","$136,817","$1,147,871"
The Ten Commandments ,2007,,United States,Adventure,"$10,000,000 (worldwide box office is 0.1 times production budget)",,PG for some mild peril.,"$952,820","$99,087","$1,051,907"
The Brothers Solomon ,2007,,,Comedy,"$10,000,000 (worldwide box office is 0.1 times production budget)",,R for language and sexual content,"$900,926",,
My Blueberry Nights ,2008,,"France, Hong Kong",Drama,"$10,000,000 (worldwide box office is 2.2 times production budget)",,"PG-13 for mature thematic material including violence, drinking and smoking.","$866,778","$21,332,218","$22,198,996"
Illuminata ,1999,,Spain,Drama,"$10,000,000 (worldwide box office is 0.1 times production budget)",,"R for sexual content, nudity and language. ","$836,641",,
Coriolanus ,2012,English,United Kingdom,Drama,"$10,000,000 (worldwide box office is 0.3 times production budget)",122 minutes,"R for some bloody violence.(Rating bulletin 2182, 7/27/2011)","$749,641","$1,787,066","$2,536,707"
Our Friend ,2021,English,United States,Drama,"$10,000,000 (worldwide box office is 0.1 times production budget)",124 minutes,"R for language.(Rating bulletin 2658 (cert #52576), 12/2/2020)","$657,511","$56,744","$714,255"
Parkland ,2013,English,United States,Drama,"$10,000,000 (worldwide box office is 0.2 times production budget)",94 minutes,"PG-13 for bloody sequences of ER trauma procedures, some violent images and language, and smoking throughout.(Rating bulletin 2283, 7/31/2013)","$641,439","$974,914","$1,616,353"
Swept Away ,2002,"English, Greek, Italian","Italy, United Kingdom",Romantic Comedy,"$10,000,000 (worldwide box office is 0.1 times production budget)",90 minutes,R for language and some sexuality/nudity,"$598,645","$12,387","$611,032"
"War, Inc. ",2008,,United States,Black Comedy,"$10,000,000 (worldwide box office is 0.1 times production budget)",,"R for violence, language and brief sexual material.","$580,862","$718,993","$1,299,855"
Shaolin Soccer ,2004,"Cantonese, Mandarin","China, Hong Kong",Comedy,"$10,000,000 (worldwide box office is 4.3 times production budget)",113 minutes,PG-13 for action violence and thematic elements,"$488,872","$42,287,160","$42,776,032"
The Brown Bunny ,2004,,,Drama,"$10,000,000 (worldwide box office is 0.1 times production budget)",,Not Rated,"$366,301","$264,126","$630,427"
King of California ,2007,,United States,Drama,"$10,000,000 (worldwide box office is 0.1 times production budget)",,"PG-13 for some strong language, mature thematic elements and brief drug references","$268,461","$896,641","$1,165,102"
Rien ne va plus ,1997,,,Comedy,"$10,000,000 (worldwide box office is 0.5 times production budget)",,,"$245,359","$4,800,000","$5,045,359"
La femme de chambre du Titanic ,1998,"English, French",,Drama,"$10,000,000 (worldwide box office is 0.0 times production budget)",,,"$244,465",,
Imaginary Heroes ,2004,,United States,Drama,"$10,000,000 (worldwide box office is 0.0 times production budget)",,"R for substance abuse, sexual content, language and some violence.","$228,524","$62,351","$290,875"
High Heels and Low Lifes ,2001,,,Comedy,"$10,000,000 (worldwide box office is 0.2 times production budget)",86 minutes,"R for language, some violence and nudity. ","$226,792","$1,924,306","$2,151,098"
World's Greatest Dad ,2009,English,United States,Black Comedy,"$10,000,000 (worldwide box office is 0.0 times production budget)",,"R For language, crude and sexual content, some drug use and disturbing images","$221,805","$73,945","$295,750"
"Cinco de Mayo, La Batalla ",2013,"English, French, Spanish",Mexico,Action,"$10,000,000 (worldwide box office is 0.0 times production budget)",125 minutes,"R for battle violence and some language.(Rating bulletin 2258, 2/6/2013)","$173,472",,
Welcome to the Rileys ,2010,English,United States,Drama,"$10,000,000 (worldwide box office is 0.0 times production budget)",110 minutes,"R for strong sexual content, brief drug use and pervasive language involving a teenager.(Rating bulletin 2124, 6/9/2010)","$152,857","$203,062","$355,919"
Kicks ,2016,English,United States,Adventure,"$10,000,000 (worldwide box office is 0.0 times production budget)",84 minutes,"R for violence, drug/alcohol use and language throughout, and sexual content - involving teens.(Rating bulletin 2407 (Cert #50081), 1/13/2016)","$150,191",,
Free Style ,2009,English,United States,,"$10,000,000 (worldwide box office is 0.1 times production budget)",,"PG-13 for a brief sexual assault and teen drinking.(Rating bulletin 2154, 1/12/2011)","$141,108","$580,000","$721,108"
High School ,2012,English,United States,Comedy,"$10,000,000 (worldwide box office is 0.0 times production budget)",100 minutes,"R for pervasive drugs and language, crude and sexual content, some nudity - all involving teens.(Rating bulletin 2198, 11/16/2011)","$139,034","$109,099","$248,133"
Severance ,2007,,"Germany, United Kingdom",Comedy,"$10,000,000 (worldwide box office is 0.6 times production budget)",,"R for strong bloody violence, language, drug content and some sexuality/nudity","$137,221","$5,812,781","$5,950,002"
Edmond ,2006,,,Black Comedy,"$10,000,000 (worldwide box office is 0.0 times production budget)",,"R for violence, strong language, and sexual content including nudity and dialogue.","$131,719","$110,000","$241,719"
Joheunnom nabbeunnom isanghannom ,2010,Korean,Republic of Korea,Action,"$10,000,000 (worldwide box office is 4.2 times production budget)",,"R For nonstop violence and some drug use(Rating bulletin 2123, 6/2/2010)","$128,486","$42,098,171","$42,226,657"
Police Academy 7: Mission to Moscow ,1994,English,United States,Comedy,"$10,000,000 (worldwide box office is 0.0 times production budget)",,PG for comic sensuality,"$126,247",,
Blood Done Sign My Name ,2010,English,United States,Drama,"$10,000,000 (worldwide box office is 0.0 times production budget)",128 minutes,"PG-13 for an intense scene of violence, thematic material involving racism, and for language(Rating bulletin 2105, 1/27/2010)","$109,383",,
The Good Guy ,2010,English,United States,Romantic Comedy,"$10,000,000 (worldwide box office is 0.0 times production budget)",90 minutes,R for pervasive language and some sexual content,"$100,688","$5,772","$106,460"
Motherhood ,2009,English,United States,Comedy,"$10,000,000 (worldwide box office is 0.1 times production budget)",,"PG-13 For language, sexual references and a brief drug comment","$93,388","$630,000","$723,388"
Triple Threat ,2019,"English, Thai","China, Thailand, United States",Thriller/Suspense,"$10,000,000 (worldwide box office is 0.0 times production budget)",96 minutes,"R for strong violence throughout, and for language.(Rating bulletin 2552 (Cert #51902), 11/7/2018)","$76,289","$309,362","$385,651"
Eulogy ,2004,,,Comedy,"$10,000,000 (worldwide box office is 0.0 times production budget)",,"R for language, sexual and drug use","$70,527","$20,674","$91,201"
Elsa & Fred ,2014,English,United States,Comedy,"$10,000,000 (worldwide box office is 0.0 times production budget)",105 minutes,"PG-13 for brief strong language.(Rating bulletin 2328, 6/25/2014)","$67,657","$130,244","$197,901"
