Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
Nocturnal Animals ,2016,English,United States,Thriller/Suspense,"$22,500,000 (worldwide box office is 1.4 times production budget)",116 minutes,"R for violence, menace, graphic nudity, and language.(Rating bulletin 2438 (Cert #50180), 8/17/2016)","$10,663,357","$21,735,324","$32,398,681"
The Water Diviner ,2014,English,"Australia, Turkey, United States",Drama,"$22,500,000 (worldwide box office is 1.4 times production budget)",112 minutes,"R for war violence including some disturbing images.(Rating bulletin 2366, 3/25/2015)","$4,200,117","$26,854,610","$31,054,727"
Jeanne du Barry ,2023,French,France,Drama,"$22,400,000 (worldwide box office is 0.3 times production budget)",116 minutes,,n/a,"$7,267,208","$7,267,208"
Ghost ,1990,English,United States,Drama,"$22,000,000 (worldwide box office is 23.5 times production budget)",127 minutes,PG-13,"$217,631,306","$299,968,682","$517,599,988"
There's Something About Mary ,1998,English,United States,Romantic Comedy,"$22,000,000 (worldwide box office is 16.8 times production budget)",118 minutes,R for strong comic sexual content and language,"$176,484,651","$193,400,000","$369,884,651"
The Santa Clause ,1994,English,United States,Adventure,"$22,000,000 (worldwide box office is 8.7 times production budget)",97 minutes,PG for few crude moments,"$145,539,357","$44,966,643","$190,506,000"
The Nun ,2018,English,United States,Horror,"$22,000,000 (worldwide box office is 16.5 times production budget)",96 minutes,"R for terror, violence, and disturbing/bloody images.(Rating bulletin 2537 (Cert #51710), 7/25/2018)","$117,450,119","$245,449,918","$362,900,037"
The Game Plan ,2007,English,United States,Comedy,"$22,000,000 (worldwide box office is 6.7 times production budget)",110 minutes,PG for some mild thematic elements,"$90,648,202","$55,942,785","$146,590,987"
The Rookie ,2002,English,United States,Drama,"$22,000,000 (worldwide box office is 3.7 times production budget)",127 minutes,G,"$75,600,072","$4,891,444","$80,491,516"
The Bridges of Madison County ,1995,English,United States,Drama,"$22,000,000 (worldwide box office is 8.0 times production budget)",135 minutes,PG-13 on appeal for some sexuality and brief strong language (previously rated R).,"$71,516,617","$104,000,000","$175,516,617"
Staying Alive ,1983,English,United States,Drama,"$22,000,000 (worldwide box office is 5.7 times production budget)",96 minutes,PG,"$63,841,474","$62,200,000","$126,041,474"
Son of God ,2014,English,United States,Drama,"$22,000,000 (worldwide box office is 3.2 times production budget)",138 minutes,"PG-13 for intense and bloody depiction of The Crucifixion, and for some sequences of
violence.(Rating bulletin 2300, 11/27/2013)","$59,700,064","$11,249,729","$70,949,793"
The Animal ,2001,English,United States,Comedy,"$22,000,000 (worldwide box office is 2.5 times production budget)",88 minutes,PG-13 for some crude and sexual humor,"$55,762,229",,
The Hundred-Foot Journey ,2014,"English, French, Hindi",United States,Comedy,"$22,000,000 (worldwide box office is 4.3 times production budget)",122 minutes,"PG for thematic elements, some violence, language and brief sensuality.(Rating bulletin 2326, 6/11/2014)","$54,235,441","$40,035,047","$94,270,488"
Gandhi ,1982,English,"India, United Kingdom, United States",Drama,"$22,000,000 (worldwide box office is 5.8 times production budget)",191 minutes,PG,"$52,767,889","$75,000,000","$127,767,889"
Underworld ,2003,English,"Germany, Hungary, United Kingdom, United States",Action,"$22,000,000 (worldwide box office is 4.4 times production budget)",121 minutes,R for strong violence/gore and some language,"$51,970,690","$43,737,767","$95,708,457"
The Net ,1995,,United States,Thriller/Suspense,"$22,000,000 (worldwide box office is 5.0 times production budget)",,"PG-13 for violence, some sexuality and brief strong language","$50,621,733","$59,900,000","$110,521,733"
Diary of a Wimpy Kid: Dog Days ,2012,English,United States,Comedy,"$22,000,000 (worldwide box office is 3.5 times production budget)",94 minutes,"PG for some rude humor.(Rating bulletin 2214, 3/14/2012)","$49,008,662","$28,221,033","$77,229,695"
I Am Sam ,2001,English,United States,Drama,"$22,000,000 (worldwide box office is 4.2 times production budget)",134 minutes,PG-13 for language,"$40,270,895","$52,271,523","$92,542,418"
The Gentlemen ,2019,English,"United Kingdom, United States",Action,"$22,000,000 (worldwide box office is 5.1 times production budget)",113 minutes,"R for violence, language throughout, sexual references and drug content.(Rating bulletin 2604 (Cert #52394), 11/13/2019)","$36,471,796","$76,680,426","$113,152,222"
Derailed ,2005,"English, French","United Kingdom, United States",Thriller/Suspense,"$22,000,000 (worldwide box office is 2.6 times production budget)",107 minutes,R for violence and language. ,"$36,020,063","$21,500,000","$57,520,063"
The Informant! ,2009,English,United States,Comedy,"$22,000,000 (worldwide box office is 1.9 times production budget)",108 minutes,R for language,"$33,316,821","$8,454,347","$41,771,168"
Delivery Man ,2013,English,United States,Comedy,"$22,000,000 (worldwide box office is 2.5 times production budget)",105 minutes,"PG-13 for thematic elements, sexual content, some drug material, brief violence and language.(Rating bulletin 2279, 7/3/2013)","$30,659,817","$24,956,505","$55,616,322"
"Hail, Caesar! ",2016,English,United States,Comedy,"$22,000,000 (worldwide box office is 2.9 times production budget)",100 minutes,"PG-13 for some suggestive content and smoking.(Rating bulletin 2401 (Cert #33030), 11/25/2015)","$30,080,225","$34,139,971","$64,220,196"
Jay and Silent Bob Strike Back ,2001,English,United States,Comedy,"$22,000,000 (worldwide box office is 1.5 times production budget)",104 minutes,"R for nonstop crude and sexual humor, pervasive strong language, and drug content","$30,059,386","$3,703,014","$33,762,400"
Shadowlands ,1993,,United Kingdom,Drama,"$22,000,000 (worldwide box office is 1.2 times production budget)",131 minutes,R For some bloody violence. PENDING APPEAL,"$25,842,377",,
Traitor ,2008,English,United States,Thriller/Suspense,"$22,000,000 (worldwide box office is 1.3 times production budget)",114 minutes,"PG-13 for intense violent sequences, thematic material and brief language.","$23,530,831","$4,351,395","$27,882,226"
Deuce Bigalow: European Gigolo ,2005,English,United States,Comedy,"$22,000,000 (worldwide box office is 2.1 times production budget)",83 minutes,"R for pervasive strong crude and sexual humor, language, nudity and drug content.","$22,400,154","$22,873,310","$45,273,464"
Diary of a Wimpy Kid: The Long Haul ,2017,English,United States,Adventure,"$22,000,000 (worldwide box office is 1.6 times production budget)",91 minutes,"PG for some rude humor.(Rating bulletin 2472 (Cert #50985), 4/19/2017)","$20,738,724","$14,870,853","$35,609,577"
Mad Money ,2008,English,United States,Comedy,"$22,000,000 (worldwide box office is 1.1 times production budget)",104 minutes,"PG-13 for sexual material and language, and brief drug references","$20,668,843","$4,375,214","$25,044,057"
Homefront ,2013,English,United States,Action,"$22,000,000 (worldwide box office is 2.3 times production budget)",100 minutes,"R for strong violence, pervasive language, drug content and brief sexuality.(Rating bulletin 2281, 7/17/2013)","$20,158,492","$31,536,870","$51,695,362"
Igor ,2008,English,United States,Adventure,"$22,000,000 (worldwide box office is 1.4 times production budget)",88 minutes,"PG for some thematic elements, scary images, action and mild language","$19,528,602","$11,484,747","$31,013,349"
Saving Silverman ,2001,English,United States,Comedy,"$22,000,000 (worldwide box office is 1.2 times production budget)",90 minutes,R for sexual content and language,"$19,351,569","$6,521,573","$25,873,142"
Summer of Sam ,1999,English,United States,Thriller/Suspense,"$22,000,000 (worldwide box office is 0.9 times production budget)",142 minutes,"R for strong graphic violence and sexuality, pervasive strong language and drug use","$19,288,130",,
The Glass House ,2001,English,United States,Thriller/Suspense,"$22,000,000 (worldwide box office is 1.0 times production budget)",120 minutes,"PG-13 for sinister thematic elements, violence, drug content and language","$17,951,431","$4,910,354","$22,861,785"
The Transporter Refueled ,2015,English,"China, France",Action,"$22,000,000 (worldwide box office is 3.2 times production budget)",96 minutes,"PG-13 for sequences of violence and action, sexual material, some language, a drug reference and thematic elements.(Rating bulletin 2379, 6/24/2015)","$16,029,670","$53,668,825","$69,698,495"
The Island ,1980,English,United States,Adventure,"$22,000,000 (worldwide box office is 0.7 times production budget)",109 minutes,"PG-13 for intense sequences of violence and action, some sexuality and language.","$15,716,828",,
Josie and the Pussycats ,2001,English,United States,Comedy,"$22,000,000 (worldwide box office is 0.7 times production budget)",99 minutes,PG-13 for language and mild sensuality,"$14,252,830","$54,393","$14,307,223"
Hit & Run ,2012,English,United States,Comedy,"$22,000,000 (worldwide box office is 0.8 times production budget)",95 minutes,"R for pervasive language including sexual references, graphic nudity, some violence and drug content.(Rating bulletin 2227, 6/13/2012)","$13,749,300","$3,467,655","$17,216,955"
The Little Vampire ,2000,English,Germany,Adventure,"$22,000,000 (worldwide box office is 0.6 times production budget)",95 minutes,PG for some mild peril,"$13,555,988","$4,794","$13,560,782"
I Heart Huckabees ,2004,English,United States,Comedy,"$22,000,000 (worldwide box office is 0.9 times production budget)",105 minutes,R for language and a sex scene,"$12,784,713","$7,250,000","$20,034,713"
"Roman J. Israel, Esq. ",2017,English,United States,Drama,"$22,000,000 (worldwide box office is 0.6 times production budget)",129 minutes,"PG-13 for language and some violence.(Rating bulletin 2497 (Cert #51019), 10/11/2017)","$11,962,712","$1,004,300","$12,967,012"
Out of the Furnace ,2013,English,"United Kingdom, United States",Drama,"$22,000,000 (worldwide box office is 0.7 times production budget)",115 minutes,"R for strong violence, language and drug content.(Rating bulletin 2292, 10/2/2013)","$11,330,849","$4,103,526","$15,434,375"
RoboCop 3 ,1993,,United States,Action,"$22,000,000 (worldwide box office is 0.5 times production budget)",104 minutes,PG-13 for violence.,"$10,696,210",,
Dudley Do-Right ,1999,English,,Comedy,"$22,000,000 (worldwide box office is 0.4 times production budget)",77 minutes,"PG for mild comic action violence, and for brief language and innuendo","$9,818,792",,
Just Getting Started ,2017,English,United States,Comedy,"$22,000,000 (worldwide box office is 0.3 times production budget)",90 minutes,"PG-13 for language, suggestive material and brief violence.(Rating bulletin 2495 (Cert #51177), 9/27/2017)","$6,069,605","$686,807","$6,756,412"
Megiddo: Omega Code 2 ,2001,,United States,Action,"$22,000,000 (worldwide box office is 0.3 times production budget)",104 minutes,"PG-13 for violence, warfare and some thematic elements","$6,047,691",,
Darling Lili ,1970,English,United States,Musical,"$22,000,000 (worldwide box office is 0.2 times production budget)",136 minutes,G,"$5,000,000",,
The Libertine ,2005,English,"Australia, United Kingdom",Drama,"$22,000,000 (worldwide box office is 0.4 times production budget)",114 minutes,"R for strong sexuality including dialogue, violence and language","$4,835,065","$4,613,558","$9,448,623"
Zwartboek ,2007,Dutch,"Belgium, Germany, Netherlands, United Kingdom",Thriller/Suspense,"$22,000,000 (worldwide box office is 1.2 times production budget)",145 minutes,"R for some strong violence, graphic nudity, sexuality and language","$4,398,532","$22,839,822","$27,238,354"
Before I Go to Sleep ,2014,English,United Kingdom,Thriller/Suspense,"$22,000,000 (worldwide box office is 0.9 times production budget)",92 minutes,"R for some brutal violence and language.(Rating bulletin 2293, 10/9/2013)","$3,242,457","$16,321,122","$19,563,579"
Stone ,2010,English,United States,Drama,"$22,000,000 (worldwide box office is 0.2 times production budget)",105 minutes,"R for strong sexuality and violence, and pervasive language.(Rating bulletin 2128, 7/7/2010)","$1,810,078","$2,254,942","$4,065,020"
Joyeux Noël ,2006,,"Belgium, France, Germany, Romania, United Kingdom",Drama,"$22,000,000 (worldwide box office is 1.1 times production budget)",,PG-13 for some war violence and a brief scene of sexuality/nudity (on appeal - originally rated R),"$1,054,361","$22,079,714","$23,134,075"
Metegol ,2013,Spanish,Spain,Adventure,"$22,000,000 (worldwide box office is 1.5 times production budget)",85 minutes,"PG for some rude humor and mild action.(Rating bulletin 2386, 8/12/2015)",n/a,"$34,061,097","$34,061,097"
Sorcerer ,1977,English,United States,Adventure,"$21,600,000 (worldwide box office is 0.6 times production budget)",121 minutes,PG,"$12,000,000","$7,773","$12,007,773"
Molière ,2007,,France,Comedy,"$21,600,000 (worldwide box office is 0.0 times production budget)",,PG-13 for some sexual content,"$635,733","$155,421","$791,154"
Michael Clayton ,2007,English,United States,Drama,"$21,500,000 (worldwide box office is 4.3 times production budget)",120 minutes,R for language including some sexual dialogue,"$49,033,882","$43,953,769","$92,987,651"
Arlington Road ,1999,English,United States,Thriller/Suspense,"$21,500,000 (worldwide box office is 1.1 times production budget)",119 minutes,R for violence and some language,"$24,419,219",,
My Fellow Americans ,1996,English,United States,Comedy,"$21,500,000 (worldwide box office is 1.0 times production budget)",102 minutes,PG-13 for salty language and innuendo,"$22,331,846",,
To Rome with Love ,2012,"English, Italian","Italy, United States",Romantic Comedy,"$21,500,000 (worldwide box office is 3.5 times production budget)",112 minutes,"R for some sexual references.(Rating bulletin 2221, 5/2/2012)","$16,684,352","$57,605,953","$74,290,305"
Silver Linings Playbook ,2012,English,United States,Drama,"$21,000,000 (worldwide box office is 11.3 times production budget)",122 minutes,"R for language and some sexual content/nudity.(Rating bulletin 2246, 10/24/2012)","$132,092,958","$104,319,495","$236,412,453"
Blockers ,2018,English,United States,Comedy,"$21,000,000 (worldwide box office is 4.5 times production budget)",102 minutes,"R for crude and sexual content, and language throughout, drug content, teen partying, and some graphic nudity(Rating bulletin 2512 (Cert #51444), 1/31/2018)","$60,311,495","$34,212,286","$94,523,781"
Pet Sematary ,2019,English,United States,Horror,"$21,000,000 (worldwide box office is 5.3 times production budget)",100 minutes,"R for horror violence, bloody images, and some language.(Rating bulletin 2570 (Cert #51765), 3/20/2019)","$54,724,696","$57,085,036","$111,809,732"
"South Park: Bigger, Longer & Uncut ",1999,English,United States,Musical,"$21,000,000 (worldwide box office is 2.5 times production budget)",81 minutes,"R for pervasive vulgar language and crude sexual humor, and for some violent images","$52,037,603",,
Firefox ,1982,,"Austria, Greenland, United States",Action,"$21,000,000 (worldwide box office is 2.2 times production budget)",136 minutes,PG,"$45,785,720",,
Death at a Funeral ,2010,English,United States,Black Comedy,"$21,000,000 (worldwide box office is 2.3 times production budget)",92 minutes,"R for language, drug content and some sexual humor(Rating bulletin 2115 (Cert #45791), 4/7/2010)","$42,739,347","$6,237,886","$48,977,233"
Teenage Mutant Ninja Turtles III ,1993,,United States,Adventure,"$21,000,000 (worldwide box office is 2.0 times production budget)",96 minutes,PG for swashbuckling violence and mild language.,"$42,273,609",,
Hardball ,2001,English,"Germany, United States",Drama,"$21,000,000 (worldwide box office is 2.1 times production budget)",106 minutes,"PG-13 for thematic elements, language and some violence.","$40,222,729","$3,505,831","$43,728,560"
For Colored Girls ,2010,English,United States,Drama,"$21,000,000 (worldwide box office is 1.8 times production budget)",134 minutes,"R for some disturbing violence including a rape, sexual content and language.(Rating bulletin 2142, 10/13/2010)","$37,729,698","$288,175","$38,017,873"
Freedom Writers ,2007,English,United States,Drama,"$21,000,000 (worldwide box office is 2.1 times production budget)",122 minutes,"PG-13 for violent content, some thematic material and language.","$36,605,602","$7,027,007","$43,632,609"
The Hustle ,2019,English,United States,Comedy,"$21,000,000 (worldwide box office is 4.6 times production budget)",94 minutes,"PG-13 on appeal for crude sexual content and language.(Rating bulletin 2542 (Cert #51692), 8/29/2018)","$35,417,038","$61,972,530","$97,389,568"
Kidnap ,2017,English,United States,Thriller/Suspense,"$21,000,000 (worldwide box office is 1.7 times production budget)",82 minutes,"R for violence and peril.(Rating bulletin 2476 (Cert #49835), 5/17/2017)","$30,718,107","$4,117,973","$34,836,080"
The Transporter ,2002,"English, French, Mandarin","France, United States",Action,"$21,000,000 (worldwide box office is 2.1 times production budget)",92 minutes,PG-13 for violent sequences and some sensuality.,"$25,296,447","$18,632,485","$43,928,932"
