Name,Year,Languages,Countries,Genres,Budget,runtime,rating,domestic_gross,foreign_gross,worldwide_gross
Survivor ,2015,English,United States,Thriller/Suspense,"$20,000,000 (worldwide box office is 0.1 times production budget)",96 minutes,"PG-13 for violence, some action and brief strong language.(Rating bulletin 2345, 10/22/2014)",n/a,"$1,703,281","$1,703,281"
Beyond Skyline ,2017,English,United States,Action,"$20,000,000 (worldwide box office is 0.1 times production budget)",105 minutes,"R for sequences of bloody sci-fi violence, and language throughout.(Rating bulletin 2496 (Cert #50744), 10/4/2017)",n/a,"$1,012,368","$1,012,368"
The History of Love ,2016,English,United States,Drama,"$20,000,000 (worldwide box office is 0.0 times production budget)",134 minutes,Not Rated,n/a,"$476,624","$476,624"
Butterfly on a Wheel ,2007,English,"Canada, United Kingdom, United States",Drama,"$20,000,000",,R for some language and violence,n/a,,
Dwegons and Leprechauns ,2014,English,United States,Adventure,"$20,000,000",98 minutes,"PG for mild action and rude humor.(Rating bulletin 2333, 7/30/2014)",n/a,,
Fight Valley ,2016,English,United States,Action,"$20,000,000",90 minutes,Not Rated,n/a,,
The Thousand Miles ,Announced,English,United Kingdom,Adventure,"$20,000,000",,,n/a,,
How It Ends ,2018,English,Canada,Action,"$20,000,000",105 minutes,,n/a,,
Tyler Perry’s A Madea Homecoming ,2022,English,United States,Comedy,"$20,000,000",105 minutes,,n/a,,
Bird Box ,2018,English,United States,Thriller/Suspense,"$19,800,000",117 minutes,"R for violence, bloody images, language and brief sexuality.(Rating bulletin 2556 (Cert #51840), 12/5/2018)",n/a,,
Der Baader Meinhof Komplex ,2008,"English, French, German, Swedish","Czech Republic, France, Germany",Action,"$19,700,000 (worldwide box office is 0.8 times production budget)",150 minutes,"R For strong bloody violence, disturbing images, sexual content, graphic nudity and language","$476,270","$16,022,557","$16,498,827"
The Shape of Water ,2017,English,United States,Drama,"$19,500,000 (worldwide box office is 10.0 times production budget)",123 minutes,"R for sexual content, graphic nudity, violence and language.(Rating bulletin 2473 (Cert #51030), 4/26/2017)","$63,859,435","$131,931,359","$195,790,794"
De rouille et d’os ,2012,French,"Belgium, France",Drama,"$19,500,000 (worldwide box office is 1.5 times production budget)",120 minutes,"R for strong sexual content, brief graphic nudity, some violence and language.(Rating bulletin 2231, 7/11/2012)","$2,061,449","$27,332,185","$29,393,634"
The Painted Veil ,2006,,United States,Drama,"$19,400,000 (worldwide box office is 0.8 times production budget)",,"PG-13 for some mature sexual situations, partial nudity, disturbing images and brief drug content","$8,060,487","$7,058,308","$15,118,795"
The Frozen Ground ,2013,English,United States,Thriller/Suspense,"$19,200,000 (worldwide box office is 0.3 times production budget)",105 minutes,"R for violent content, sexuality/nudity, language and drug use.(Rating bulletin 2267, 4/10/2013)",n/a,"$5,617,460","$5,617,460"
The Devil's Double ,2011,English,Belgium,Drama,"$19,100,000 (worldwide box office is 0.3 times production budget)",109 minutes,"R for strong brutal bloody violence and torture, sexual content, graphic nudity, drug use and pervasive language.(Rating bulletin 2168, 4/20/2011)","$1,361,512","$4,604,134","$5,965,646"
Back to the Future ,1985,English,United States,Adventure,"$19,000,000 (worldwide box office is 20.4 times production budget)",116 minutes,PG,"$215,136,452","$173,250,370","$388,386,822"
Dances with Wolves ,1990,English,United States,Western,"$19,000,000 (worldwide box office is 22.3 times production budget)",181 minutes,PG-13,"$184,208,842","$239,999,963","$424,208,805"
Scary Movie ,2000,English,United States,Comedy,"$19,000,000 (worldwide box office is 14.6 times production budget)",88 minutes,"R for strong crude sexual humor, language, drug use and violence","$157,019,771","$120,180,229","$277,200,000"
Bad Teacher ,2011,English,United States,Comedy,"$19,000,000 (worldwide box office is 11.3 times production budget)",92 minutes,"R for sexual content, nudity, language and some drug use.(Rating bulletin 2165, 3/30/2011)","$100,292,856","$115,156,141","$215,448,997"
Sausage Party ,2016,English,United States,Comedy,"$19,000,000 (worldwide box office is 7.4 times production budget)",85 minutes,"R for strong crude sexual content, pervasive language, and drug use.(Rating bulletin 2427 (Cert #49738), 6/1/2016)","$97,670,358","$43,673,897","$141,344,255"
Sea of Love ,1989,English,United States,Thriller/Suspense,"$19,000,000 (worldwide box office is 5.8 times production budget)",113 minutes,R,"$58,571,513","$52,308,000","$110,879,513"
Just Married ,2003,English,United States,Romantic Comedy,"$19,000,000 (worldwide box office is 5.3 times production budget)",94 minutes,"PG-13 for sexual content, some crude humor and a brief drug reference","$56,127,162","$45,437,773","$101,564,935"
I Can Do Bad All By Myself ,2009,English,United States,Comedy,"$19,000,000 (worldwide box office is 2.7 times production budget)",113 minutes,"PG-13 for mature thematic material involving a sexual assault on a minor, violence, drug references and smoking.","$51,733,921",,
A Cinderella Story ,2004,English,United States,Romantic Comedy,"$19,000,000 (worldwide box office is 3.7 times production budget)",95 minutes,PG for mild language and innuendo.,"$51,438,175","$18,674,309","$70,112,484"
The Shining ,1980,English,"United Kingdom, United States",Horror,"$19,000,000 (worldwide box office is 2.4 times production budget)",146 minutes,R,"$45,052,898","$1,169,269","$46,222,167"
Thirteen Ghosts ,2001,English,"Canada, United States",Horror,"$19,000,000 (worldwide box office is 3.6 times production budget)",90 minutes,"R for horror violence/gore, nudity and some language","$41,867,960","$26,600,000","$68,467,960"
House on Haunted Hill ,1999,English,United States,Horror,"$19,000,000 (worldwide box office is 3.4 times production budget)",92 minutes,"R for horror violence and gore, sexual images and language","$40,846,082","$24,244,459","$65,090,541"
The Crazies ,2010,English,United States,Horror,"$19,000,000 (worldwide box office is 3.0 times production budget)",101 minutes,R for bloody violence and language,"$39,123,589","$17,321,945","$56,445,534"
Notorious ,2009,English,United States,Drama,"$19,000,000 (worldwide box office is 2.4 times production budget)",122 minutes,"R for pervasive language, some strong sexuality including dialogue, nudity, and for drug content.","$36,843,682","$8,128,501","$44,972,183"
Nobody’s Fool ,2018,English,United States,Drama,"$19,000,000 (worldwide box office is 1.7 times production budget)",110 minutes,"R for sexual content and language throughout, and for drug material.(Rating bulletin 2543 (Cert #51764), 9/5/2018)","$31,713,110","$876,383","$32,589,493"
The Switch ,2010,English,United States,Romantic Comedy,"$19,000,000 (worldwide box office is 2.6 times production budget)",101 minutes,"PG-13 for mature thematic content, sexual material including dialogue, some nudity, drug use and language(Rating bulletin 2109, 2/24/2010)","$27,758,465","$22,100,000","$49,858,465"
Leap Year ,2010,English,United States,Romantic Comedy,"$19,000,000 (worldwide box office is 1.7 times production budget)",119 minutes,PG For sensuality and language,"$25,918,920","$6,700,000","$32,618,920"
Arthur the King ,2024,English,United States,Adventure,"$19,000,000 (worldwide box office is 1.7 times production budget)",107 minutes,"PG-13 for some strong language.(Rating bulletin 2795 (cert #53495), 8/9/2023)","$25,049,006","$7,164,578","$32,213,584"
The Book Thief ,2013,English,United States,Drama,"$19,000,000 (worldwide box office is 4.0 times production budget)",127 minutes,"PG-13 for some violence and intense depiction of thematic material.(Rating bulletin 2294, 10/16/2013)","$21,488,481","$54,598,230","$76,086,711"
Gone Baby Gone ,2007,English,United States,Drama,"$19,000,000 (worldwide box office is 1.8 times production budget)",114 minutes,"R for violence, drug content and pervasive language.","$20,300,218","$14,058,812","$34,359,030"
Thomas and the Magic Railroad ,2000,English,United States,Adventure,"$19,000,000 (worldwide box office is 0.8 times production budget)",85 minutes,G,"$15,911,332",,
